time,seconds_elapsed,magneticBearing
1773150242127696100,0.357696044921875,82.86480588931556
1773150242137733000,0.367733154296875,82.53551563497238
1773150242147770000,0.37777001953125,82.71210038309725
1773150242157807000,0.38780712890625,82.44176174215723
1773150242167844000,0.397843994140625,83.19706136865503
1773150242177881300,0.40788134765625,83.28765717649357
1773150242187918000,0.41791796875,83.32709207401575
1773150242197955000,0.427955078125,83.8893915452347
1773150242207992000,0.437991943359375,84.35855438494998
1773150242218029000,0.448029052734375,84.38228018160316
1773150242228066300,0.45806640625,84.42546926219309
1773150242238102300,0.468102294921875,84.55497770183469
1773150242248139300,0.47813916015625,84.7704118437722
1773150242258176000,0.488176025390625,84.68916071627035
1773150242268213000,0.498212890625,84.90274261583285
1773150242278250200,0.508250244140625,85.14783584652174
1773150242288287200,0.518287353515625,85.62589547016556
1773150242298324200,0.52832421875,85.33564125614267
1773150242308361000,0.53836083984375,85.63620494527692
1773150242318398200,0.548398193359375,85.40565444996653
1773150242328435200,0.558435302734375,85.59592692948968
1773150242338472200,0.56847216796875,85.94729074837817
1773150242348508200,0.578508056640625,86.26628733008847
1773150242358545200,0.588545166015625,86.26431560610746
1773150242368582100,0.59858203125,85.97270523890182
1773150242378619100,0.608619140625,85.92677674031552
1773150242388656000,0.61865625,86.38516828382842
1773150242398693000,0.628693115234375,86.30362028807379
1773150242408730000,0.638730224609375,86.5875309910181
1773150242418767000,0.64876708984375,86.71598579176691
1773150242428804000,0.65880419921875,87.252248527638
1773150242438841000,0.668841064453125,87.53051971191825
1773150242448878000,0.678878173828125,87.70291142908697
1773150242458914000,0.6889140625,87.64181676641672
1773150242468951300,0.698951416015625,88.07497026433542
1773150242478988300,0.70898828125,88.00666262451487
1773150242489025000,0.71902490234375,88.13252858078964
1773150242499062000,0.72906201171875,88.05319277220089
1773150242509099300,0.739099365234375,88.86597573929937
1773150242519136300,0.74913623046875,88.6653305036185
1773150242529173200,0.75917333984375,88.45964263087804
1773150242539210200,0.769210205078125,88.32045773486915
1773150242549247200,0.779247314453125,88.37532287023637
1773150242559284200,0.7892841796875,88.18752084331524
1773150242569321200,0.7993212890625,88.36317663553474
1773150242579357200,0.809357177734375,88.67581667346758
1773150242589394400,0.81939453125,88.3864710483827
1773150242599431200,0.82943115234375,88.33328540017001
1773150242609468200,0.83946826171875,88.27261974864135
1773150242619505200,0.849505126953125,88.49302156441581
1773150242629542100,0.859542236328125,88.2589122610116
1773150242639579400,0.869579345703125,88.27474666394473
1773150242649616100,0.8796162109375,88.35932814879811
1773150242659653000,0.889653076171875,88.14397969594528
1773150242669690000,0.899690185546875,88.61098477649362
1773150242679727400,0.909727294921875,88.49606797760582
1773150242689764400,0.919764404296875,88.56569246168787
1773150242699800300,0.92980029296875,88.66858136494066
1773150242709837300,0.93983740234375,88.33481126086537
1773150242719874000,0.9498740234375,88.06065805436286
1773150242729911300,0.959911376953125,88.24998350056204
1773150242739948300,0.9699482421875,88.30311771709114
1773150242749985300,0.9799853515625,88.32948965986672
1773150242760022300,0.990022216796875,88.21588283755364
1773150242770059000,1.00005908203125,88.06097379992433
1773150242780096300,1.01009619140625,88.00655820946265
1773150242790133200,1.02013330078125,88.24547622314293
1773150242800170200,1.030170166015625,88.03993393799959
1773150242810207200,1.040207275390625,88.28509666554469
1773150242820244200,1.050244140625,88.15017812603726
1773150242830280200,1.0602802734375,88.11897114388327
1773150242840317200,1.070317138671875,88.57954726552532
1773150242850354200,1.080354248046875,88.3914697283438
1773150242860391200,1.09039111328125,88.6721602502434
1773150242870428400,1.100428466796875,88.75653930500192
1773150242880465200,1.110465087890625,88.67566376078605
1773150242890502100,1.120502197265625,88.84138616425855
1773150242900539100,1.1305390625,88.8796329307348
1773150242910576000,1.140576171875,88.89228998057136
1773150242920613400,1.15061328125,88.71572049939833
1773150242930650000,1.160650146484375,88.74348967822364
1773150242940687000,1.17068701171875,88.9045381457871
1773150242950724000,1.18072412109375,88.94365202848864
1773150242960760000,1.190760009765625,88.35957397185797
1773150242970797300,1.20079736328125,88.85010072911167
1773150242980834300,1.210834228515625,88.68844322178836
1773150242990871300,1.220871337890625,88.80078063889997
1773150243000908000,1.230907958984375,88.9712924275438
1773150243010945300,1.2409453125,88.91771428588301
1773150243020982300,1.250982177734375,89.15365633861558
1773150243031019300,1.261019287109375,88.75314913716991
1773150243041056300,1.27105615234375,88.89702055125107
1773150243051093000,1.281093017578125,88.64935631659394
1773150243061130200,1.291130126953125,88.61381775836338
1773150243071167200,1.301167236328125,88.61780407664298
1773150243081204200,1.311204345703125,88.1297166787213
1773150243091240200,1.321240234375,88.44430442653793
1773150243101277200,1.331277099609375,88.36104053689228
1773150243111314200,1.341314208984375,88.47235296697801
1773150243121351200,1.35135107421875,88.539904668859
1773150243131388200,1.36138818359375,88.49318727965078
1773150243141425200,1.371425048828125,88.43273751325285
1773150243151462400,1.38146240234375,88.51304924375232
1773150243161499100,1.3914990234375,88.84010517743509
1773150243171536100,1.4015361328125,88.59949090124411
1773150243181573000,1.411572998046875,88.55011552511203
1773150243191610400,1.4216103515625,88.64863768699496
1773150243201647400,1.4316474609375,88.71586406312656
1773150243211683300,1.441683349609375,88.5624361368831
1773150243221720300,1.45172021484375,88.91475904902386
1773150243231757000,1.461757080078125,88.81022592711709
1773150243241794000,1.4717939453125,88.60381063343438
1773150243251831300,1.481831298828125,88.83787826111096
1773150243261868300,1.491868408203125,88.80799776833877
1773150243271905300,1.5019052734375,88.48192486344983
1773150243281942000,1.51194189453125,88.44771111774934
1773150243291979300,1.521979248046875,88.76351347228773
1773150243302016300,1.532016357421875,88.8730596192812
1773150243312053200,1.54205322265625,88.90820470065592
1773150243322090200,1.55209033203125,88.78993642244735
1773150243332127200,1.562127197265625,88.68990827612747
1773150243342164200,1.572164306640625,88.94103695789595
1773150243352200200,1.5822001953125,89.30438187811741
1773150243362237200,1.5922373046875,89.31932913791863
1773150243372274200,1.602274169921875,89.29133032694264
1773150243382311200,1.612311279296875,89.05046500182098
1773150243392348400,1.622348388671875,89.08673337358456
1773150243402385200,1.63238525390625,89.1077837426258
1773150243412422100,1.642422119140625,89.08097308945452
1773150243422459100,1.652459228515625,88.8058385897407
1773150243432496400,1.662496337890625,88.79148215547364
1773150243442533400,1.672533447265625,88.77969140828739
1773150243452570000,1.682570068359375,89.09518247065537
1773150243462607000,1.692607177734375,88.82240100714971
1773150243472644400,1.702644287109375,88.8126809703049
1773150243482681300,1.712681396484375,88.98649790680508
1773150243492717300,1.72271728515625,89.06095490854237
1773150243502754300,1.73275439453125,88.89172718587666
