time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1773150242127696100,0.357696044921875,-3.0727346096624912,-0.05032887868955085,0.9875986079836732,0.09174950639850375,-0.040661953208047295,0.14304757860344083,0.2907179473802241
1773150242137733000,0.367733154296875,-3.0750475855193895,-0.04780545474661458,0.9881908527363007,0.08713640777526484,-0.039074905397872964,0.14023790307062656,0.28473133461728134
1773150242147770000,0.37777001953125,-3.077694768673539,-0.045281327720168046,0.9886965233356575,0.08253214277936775,-0.03735470368595715,0.13796207431723556,0.2798257574486315
1773150242157807000,0.38780712890625,-3.0806831595622395,-0.04272024708000941,0.9891037827693007,0.07785866647928667,-0.035493261890357654,0.13634109798831376,0.27624355294125774
1773150242167844000,0.397843994140625,-3.0839410751344642,-0.04030554629700686,0.9894249567032924,0.07348566628122297,-0.0335427522419388,0.1352355182309934,0.2737198970258887
1773150242177881300,0.40788134765625,-3.0871220842331777,-0.03862773443446078,0.9896487463856807,0.07056672240272097,-0.031745433793070696,0.13451919194604567,0.27204937973525645
1773150242187918000,0.41791796875,-3.090663827874578,-0.037729153838116224,0.9897923195831028,0.06925184846076368,-0.029889892667899223,0.13414279223671718,0.2711114466812049
1773150242197955000,0.427955078125,-3.0951975314498283,-0.03739833354323192,0.9898938629974257,0.06920768484873639,-0.027635004810734155,0.133969817142138,0.27058874516751763
1773150242207992000,0.437991943359375,-3.1007176005232697,-0.03754044787375682,0.9899844766297664,0.07025080923405698,-0.02496378324321192,0.1337844667999685,0.2700331586660231
1773150242218029000,0.448029052734375,-3.1071718954316556,-0.03771918323987836,0.9900935806553799,0.07149487181101637,-0.021838145635061926,0.13347321589587482,0.26918863865630627
1773150242228066300,0.45806640625,-3.1137831214448326,-0.03773514962458337,0.9902303734666925,0.0724304937199334,-0.018605463290985697,0.13294226967209768,0.2678835901012338
1773150242238102300,0.468102294921875,-3.1181082212586255,-0.03630727610950712,0.990358903845466,0.07013261841273453,-0.016299172013016422,0.13268477641111245,0.26716145271141006
1773150242248139300,0.47813916015625,-3.12168897278916,-0.03292793166962777,0.99053288042122,0.06379166756387254,-0.014096686139019645,0.13252030842670043,0.26660696074202594
1773150242258176000,0.488176025390625,-3.124407838678757,-0.028485907443041688,0.9906484957079604,0.05518473949282421,-0.012186266299335665,0.13287424577035212,0.26712305114243384
1773150242268213000,0.498212890625,-3.126675185238663,-0.02255490410685581,0.9907816978315171,0.04351404115255434,-0.010291828661297424,0.13317984700806385,0.26754914193194834
1773150242278250200,0.508250244140625,-3.1287826176932585,-0.015645266464025163,0.9909385854377246,0.02985168121506329,-0.008335941675616557,0.13314040442385577,0.26730049550819396
1773150242288287200,0.518287353515625,-3.1307175413967294,-0.008564926850479984,0.991091842412931,0.01582629016455808,-0.006440014760702122,0.13274799310974492,0.2663803904285185
1773150242298324200,0.52832421875,-3.132343098532703,-0.0016902052204476135,0.9911981215395593,0.002175862706848328,-0.00472803717589163,0.13229202443392182,0.26537503680850516
1773150242308361000,0.53836083984375,-3.1333673719568265,0.00430497194181476,0.9912397347249439,-0.009780827108908804,-0.003431377585155706,0.13196018467298742,0.2646576080810758
1773150242318398200,0.548398193359375,-3.1338348607726427,0.009420507292876811,0.9912013054840103,-0.020040547466439785,-0.002522396895252759,0.13200356818717207,0.264717577337953
1773150242328435200,0.558435302734375,-3.134388093700651,0.01403701954311363,0.9911246933412035,-0.029284020369439685,-0.0016355091057190753,0.13218250162640133,0.2650657966463448
1773150242338472200,0.56847216796875,-3.1354891159822795,0.01775017218675167,0.9910649020798717,-0.0366303650001644,-0.0006040910029826072,0.13219313385058162,0.26509661057845896
1773150242348508200,0.578508056640625,-3.1367966716898046,0.02091745610382289,0.9910067328391341,-0.0428476675707892,0.0004544331828317621,0.1321660845331947,0.2650670431716652
