time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1773150242785000000,1.015,0.15000000596046448,unplugged,true
1773150243785000000,2.015,0.15000000596046448,unplugged,true
1773150244786000000,3.015999755859375,0.15000000596046448,unplugged,true
1773150245787000000,4.017,0.15000000596046448,unplugged,true
1773150246803000000,5.033,0.15000000596046448,unplugged,true
1773150247804000000,6.034,0.15000000596046448,unplugged,true
1773150248804000000,7.034,0.15000000596046448,unplugged,true
1773150249805000000,8.035,0.15000000596046448,unplugged,true
1773150250806000000,9.036000244140626,0.15000000596046448,unplugged,true
1773150251823000000,10.053,0.15000000596046448,unplugged,true
1773150252823000000,11.053,0.15000000596046448,unplugged,true
1773150253824000000,12.054,0.15000000596046448,unplugged,true
1773150254824000000,13.054,0.15000000596046448,unplugged,true
1773150255825000000,14.055,0.15000000596046448,unplugged,true
1773150256825000000,15.055,0.15000000596046448,unplugged,true
1773150257826000000,16.055999755859375,0.15000000596046448,unplugged,true
1773150258826000000,17.055999755859375,0.15000000596046448,unplugged,true
1773150259827000000,18.057,0.15000000596046448,unplugged,true
1773150260827000000,19.057,0.15000000596046448,unplugged,true
1773150261828000000,20.058,0.15000000596046448,unplugged,true
1773150262828000000,21.058,0.15000000596046448,unplugged,true
1773150263829000000,22.059,0.15000000596046448,unplugged,true
1773150264829000000,23.059,0.15000000596046448,unplugged,true
1773150265830000000,24.060000244140625,0.15000000596046448,unplugged,true
1773150266830000000,25.060000244140625,0.15000000596046448,unplugged,true
1773150267831000000,26.061,0.15000000596046448,unplugged,true
1773150268831000000,27.061,0.15000000596046448,unplugged,true
1773150269832000000,28.062,0.15000000596046448,unplugged,true
1773150270832000000,29.062,0.15000000596046448,unplugged,true
1773150271833000000,30.063,0.15000000596046448,unplugged,true
1773150272833000000,31.063,0.15000000596046448,unplugged,true
1773150273834000000,32.06399975585938,0.15000000596046448,unplugged,true
1773150274834000000,33.06399975585938,0.15000000596046448,unplugged,true
1773150275839000000,34.069,0.15000000596046448,unplugged,true
1773150276840000000,35.07,0.15000000596046448,unplugged,true
1773150277841000000,36.071,0.15000000596046448,unplugged,true
1773150278888000000,37.118,0.15000000596046448,unplugged,true
1773150279878000000,38.10800024414063,0.15000000596046448,unplugged,true
1773150280886000000,39.11600024414062,0.10000000149011612,unplugged,true
1773150281882000000,40.11199975585937,0.10000000149011612,unplugged,true
1773150282884000000,41.114,0.10000000149011612,unplugged,true
