time,seconds_elapsed,z,y,x
1773522816856242000,0.105241943359375,-9.34608649841547,-2.890460452239215,0.6828513310134411
1773522816866280200,0.1152802734375,-9.334936743369697,-2.8868130356475707,0.8340586683079599
1773522816876318000,0.12531787109375,-9.310610111364722,-2.897124878564477,1.0438338568400591
1773522816886356000,0.13535595703125,-9.267128112512827,-2.928335424864292,1.3097973810620605
1773522816896394000,0.14539404296875,-9.202847655782103,-2.9990614044725894,1.5759481714844703
1773522816906432000,0.155431884765625,-9.120714731496571,-3.131481623710692,1.7823481114298103
1773522816916471600,0.165471435546875,-9.014255175206065,-3.3365810024514793,1.9444319397866725
1773522816926509300,0.17550927734375,-8.86942643303275,-3.6204505510464307,2.09666379782334
1773522816936547600,0.185547607421875,-8.675791282114385,-3.971780355452001,2.2640645834192634
1773522816946585300,0.19558544921875,-8.487538408756256,-4.318771253870428,2.3410009619750083
1773522816956623600,0.20562353515625,-8.41035696939826,-4.512104499232769,2.2532621805064377
1773522816966661400,0.215661376953125,-8.391666881975532,-4.544147696964442,2.258546842911094
1773522816976699600,0.22569970703125,-8.407331484097242,-4.430801888291538,2.4197424902565774
1773522816986738400,0.235738525390625,-8.439983461377023,-4.21667573800832,2.675203544360399
1773522816996776700,0.245776611328125,-8.463298870512842,-3.954647726604342,2.9839103048309683
1773522817006814500,0.255814453125,-8.46511205741465,-3.686223876683414,3.3051495068773624
1773522817016852500,0.2658525390625,-8.449293141514062,-3.4316102331891654,3.6060903095215555
1773522817026890500,0.275890380859375,-8.420759120947123,-3.204989927513897,3.87159388808161
1773522817036928500,0.285928466796875,-8.375981237065792,-3.0192782630711794,4.11063119225949
1773522817046966500,0.295966552734375,-8.32561064774394,-2.8836712304905054,4.3056972527638075
1773522817057005300,0.30600537109375,-8.283750697135925,-2.805815545132756,4.435905348910391
1773522817067043600,0.316043701171875,-8.243450835451483,-2.7659727795660496,4.534897638060152
1773522817077081300,0.326081298828125,-8.214109590154886,-2.736631534269452,4.605391854739189
1773522817087119600,0.33611962890625,-8.201369935569167,-2.6971277913987635,4.651173362705111
1773522817097157400,0.346157470703125,-8.20505709964931,-2.6376491819918155,4.678699667534232
1773522817107195400,0.3561953125,-8.22600168800056,-2.5571988039657474,4.686578438085317
1773522817117233400,0.3662333984375,-8.259454460269213,-2.456841071681678,4.6814238318011165
1773522817127272400,0.3762724609375,-8.292983804905415,-2.3355581863991914,4.684226322001218
1773522817137310500,0.386310546875,-8.3262816788733,-2.184896938680112,4.697833699332177
1773522817147348500,0.396348388671875,-8.361050794437528,-1.9885449300184845,4.7232305909171695
1773522817157386500,0.406386474609375,-8.399298399767279,-1.7360088234506545,4.7548336436659095
1773522817167424500,0.416424560546875,-8.432484630054235,-1.4361680910028516,4.7959372229486705
1773522817177462500,0.426462646484375,-8.451427230933309,-1.1027212954208254,4.850542965622246
1773522817187500500,0.43650048828125,-8.454568451568484,-0.7431327081706375,4.913086515557766
1773522817197539600,0.44653955078125,-8.44608996155858,-0.3609975772652775,4.970274383679032
1773522817207577300,0.456577392578125,-8.430248833826184,0.04381468770524952,5.009927179631591
1773522817217615400,0.466615478515625,-8.408705110538005,0.4805275909984484,5.02326187750101
1773522817227653400,0.4766533203125,-8.376663958632946,0.9622310208432375,5.007594352769852
1773522817237691400,0.48669140625,-8.32851981318891,1.4982476766884325,4.955945998597144
1773522817247729700,0.496729736328125,-8.254488946816325,2.0861092321917414,4.866409520056844
1773522817257767400,0.506767333984375,-8.144101403427124,2.713876389364898,4.741188856934011
1773522817267806500,0.516806396484375,-7.987052062106132,3.3746845231354237,4.581363328897953
1773522817277844500,0.526844482421875,-7.776686141139268,4.062129027158021,4.380940125274658
1773522817287882500,0.536882568359375,-7.515205534484982,4.756292902563512,4.131555030083656
1773522817297920500,0.54692041015625,-7.201192776560783,5.431387335839867,3.848797826644778
1773522817307958300,0.556958251953125,-6.837126240178942,6.063882106056809,3.5571637815281747
1773522817317996500,0.56699658203125,-6.436797134804725,6.640189709627628,3.2628079102322456
1773522817328034300,0.577034423828125,-6.0127931393325325,7.155556230023503,2.9689591116756198
1773522817338073600,0.587073486328125,-5.571736886772513,7.607537196701765,2.6928613661259413
1773522817348111400,0.597111328125,-5.104978037679195,8.002104669809341,2.464936992114782
1773522817358149600,0.607149658203125,-4.607062710560858,8.345665593779087,2.3011372997507453
1773522817368187400,0.6171875,-4.090048422957956,8.63941706944108,2.191432185667753
1773522817378225700,0.6272255859375,-3.5606685747787354,8.886154280471802,2.1279757586710155
1773522817388263400,0.637263427734375,-3.033374300701916,9.082782183465362,2.1147360456086695
1773522817398301400,0.647301513671875,-2.5171058630302547,9.230909967184067,2.150548825006932
1773522817408340500,0.657340576171875,-2.020036046825349,9.332207610666751,2.2360073865838346
1773522817418378500,0.66737841796875,-1.5447634902782736,9.390918158310651,2.3653240868486463
1773522817428416500,0.67741650390625,-1.0935299079012124,9.412140979081391,2.5270915427327156
1773522817438454300,0.687454345703125,-0.6605707448180764,9.39951939791739,2.717177768997848
1773522817448492500,0.697492431640625,-0.24454366477550937,9.354026643764971,2.9347523061692713
1773522817458530300,0.7075302734375,0.14603343265480362,9.274070478996634,3.184439306916296
1773522817468568600,0.717568603515625,0.49974491716567426,9.16047917113006,3.4650071836173533
1773522817478607400,0.727607421875,0.8093026319097727,9.0178067302078,3.7675709112882614
1773522817488645600,0.737645751953125,1.0649999789875,8.862908429440855,4.0601746782198544
1773522817498683400,0.747683349609375,1.2573514467708766,8.724006739228964,4.298971159379184
1773522817508721700,0.7577216796875,1.4016421365447342,8.613639069584012,4.473362388384342
1773522817518759400,0.767759521484375,1.5217146231241523,8.534656133762,4.58414740665853
1773522817528797400,0.77779736328125,1.6276180068366228,8.483900929036736,4.641622567288577
1773522817538835500,0.78783544921875,1.7024341783680021,8.451812430858611,4.673217436730861
1773522817548874500,0.79787451171875,1.7114323083378373,8.422212826886772,4.72310871810317
1773522817558912500,0.80791259765625,1.6337342977598308,8.377268354266882,4.829354339382052
1773522817568950500,0.817950439453125,1.4819855470649896,8.30002144845724,5.0083688442736864
1773522817578988500,0.827988525390625,1.2911650151759386,8.183598132035137,5.247093429240584
1773522817589026600,0.838026611328125,1.0978411221638322,8.038552532240749,5.508794400647282
1773522817599064600,0.848064697265625,0.9420050290901213,7.879569592508673,5.76154458835721
1773522817609102600,0.8581025390625,0.866979817917943,7.715580807313323,5.990703472599387
1773522817619141600,0.8681416015625,0.882600873158872,7.551200392451882,6.194414027330279
1773522817629179400,0.878179443359375,0.9656329382412135,7.400408942481875,6.361753876519203
1773522817639217400,0.888217529296875,1.0807281478647142,7.269833182066678,6.492452386531234
1773522817649255400,0.89825537109375,1.1803620228536427,7.16302115907669,6.593046850180626
1773522817659293400,0.90829345703125,1.2151189365234225,7.072002917546033,6.684358521699905
1773522817669331500,0.91833154296875,1.1487781862620263,7.0005112142622465,6.7707853437870735
1773522817679370500,0.92837060546875,0.978973700525239,6.958197090145945,6.840721634322405
1773522817689408500,0.938408447265625,0.7262328651655465,6.936191010043024,6.894360285529494
1773522817699446500,0.948446533203125,0.4289523020619526,6.909356194609403,6.946017407530546
1773522817709484500,0.958484619140625,0.12883942900872788,6.864032951804995,7.002773313975334
1773522817719522600,0.9685224609375,-0.14932559693483635,6.804775876194238,7.059965273749828
1773522817729560300,0.978560302734375,-0.3954420639850199,6.7504474891573185,7.102499178096652
1773522817739598600,0.9885986328125,-0.5954269857889041,6.7075266313195225,7.129162728616595
1773522817749637400,0.998637451171875,-0.7454499721370637,6.672559947356581,7.147842294645309
1773522817759675400,1.00867529296875,-0.831442421394959,6.635385524216294,7.1729188682347536
1773522817769713400,1.01871337890625,-0.8658736833069473,6.5860495386391875,7.214195465996861
1773522817779751400,1.02875146484375,-0.8828750139251351,6.523612079426646,7.2686577085465185
1773522817789789400,1.03878955078125,-0.9093798667520284,6.455861316236853,7.325659698706865
1773522817799827500,1.048827392578125,-0.9557719808969646,6.389910880467295,7.377392224031686
1773522817809866500,1.058866455078125,-1.0311885294742882,6.323070802381634,7.424677122297883
1773522817819904500,1.068904541015625,-1.1439121145956217,6.253030466949939,7.467361833292245
1773522817829942500,1.078942626953125,-1.2988752972923219,6.1850657687485215,7.498551336804032
1773522817839980300,1.088980224609375,-1.4682213717371224,6.117434832546115,7.52274469781816
1773522817850018600,1.0990185546875,-1.6160539719015359,6.060531626585125,7.5384823651760815
1773522817860056300,1.109056396484375,-1.7425044690802691,6.016328912243247,7.545716992604732
1773522817870095600,1.119095703125,-1.8366054790571331,5.98400192913413,7.549104296955466
1773522817880133400,1.12913330078125,-1.9123640460051594,5.967668633970618,7.543219915091991
1773522817890171600,1.139171630859375,-1.965787154765427,5.969317570221424,7.528167307388782
1773522817900209400,1.14920947265625,-2.0016827901415524,5.9964499072968955,7.49708126425147
1773522817910247000,1.159246826171875,-2.03396213471666,6.05707301056385,7.4394392226219175
1773522817920284700,1.16928466796875,-2.075506151243299,6.142089965853095,7.3578113252490756
1773522817930323700,1.17932373046875,-2.1322212872862814,6.236465701118111,7.261579148462414
1773522817940361700,1.18936181640625,-2.229150214165449,6.348505687889457,7.134265020191669
1773522817950400000,1.19939990234375,-2.3611184518523514,6.485498329609632,6.966621219620108
1773522817960437800,1.209437744140625,-2.5354317933157087,6.65049950671792,6.746321349138021
1773522817970476000,1.21947607421875,-2.7444243801027537,6.836591402649879,6.4729872230827805
1773522817980513800,1.229513671875,-2.9572663357943294,7.038963402253389,6.154506964355707
1773522817990551800,1.2395517578125,-3.1453757090285417,7.25136813557148,5.8047103608667845
1773522818000590800,1.2495908203125,-3.284814867118001,7.4684274166971445,5.440860097584128
1773522818010628600,1.259628662109375,-3.360828724001348,7.681667431795597,5.085980491742491
1773522818020667000,1.2696669921875,-3.3755236043080687,7.86577487591207,4.786003565694392
1773522818030704600,1.27970458984375,-3.3377833639785646,8.005095668318868,4.576902257835865
1773522818040743000,1.289742919921875,-3.260518922512233,8.10083918480575,4.462711522771418
1773522818050780700,1.29978076171875,-3.163643187125027,8.158829016959666,4.426654120962321
1773522818060820000,1.309820068359375,-3.080417499166727,8.193689902460575,4.420958539669216
1773522818070857700,1.319857666015625,-3.0249396498337386,8.22051711910963,4.409446673312783
1773522818080896000,1.32989599609375,-2.990477700522542,8.245521796506642,4.386208713327348
1773522818090933800,1.339933837890625,-2.9704654245853424,8.268328671598434,4.3567724832236765
1773522818100971800,1.3499716796875,-2.9602649330884216,8.290680204138159,4.321092682555317
