time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1773522811444286700,-5.30671337890625,161.75393656555573,-1,-1,32.901866773346555,189.60650614563386,-1,22.446671341043068,3.699651149646313,-96.83504647398257,-1
1773522816857717000,0.106717041015625,161.75393656555573,-1,-1,32.901866773346555,189.60650614563386,-1,22.446671341043068,3.699651149646313,-96.83504647398257,-1
1773522816921842200,0.17084228515625,161.75393656555573,-1,-1,32.9018667733447,189.60650614563386,-1,27.159387029831233,3.7109147142041046,-96.83504647399084,-1
1773522816923250000,0.17225,161.75393656555573,-1,-1,32.9018667733447,189.60650614563386,-1,27.159388320026977,3.7151063638228625,-96.83504647399083,-1
1773522817552808000,0.801807861328125,161.75393656555573,-1,-1,32.9018565612458,189.60650614563386,-1,19.92556291205278,3.7151766321737263,-96.83506944899477,-1
1773522819876161000,3.1251611328125,161.75393656555573,-1,-1,32.901855638438,189.60650614563386,-1,21.967588905985924,3.7226935441787514,-96.83507148369092,-1
1773522824265543000,7.51454296875,161.75393656555573,-1,-1,32.90185559286989,189.60650614563386,-1,28.031948043581593,3.7041074293237526,-96.83507168692742,-1
1773522832283806000,15.532805908203125,161.75393656555573,-1,-1,32.90185551108194,189.60650614563386,-1,37.556618364281604,3.7157587766938263,-96.83507205170652,-1
1773522833668917000,16.9179169921875,152.03127522131837,-1,-1,32.901893687029606,179.8838448013965,-1,19.056214212461743,5.494749781428904,-96.83500199158703,-1
1773522839681445000,22.930445068359376,151.96311864980603,-1,-1,32.90187841784124,179.81568822988416,-1,18.449768125094394,3.524105014262339,-96.83502834796792,-1
1773522851227622100,34.4766220703125,161.75393656555573,-1,-1,32.90187486880931,189.60650614563386,-1,22.728210538753235,3.749039697027656,-96.83502909279275,-1
