time,seconds_elapsed,relativeAltitude,pressure
1773522816273973000,-0.477027099609375,0,986.7989349365234
1773522817277791000,0.526791015625,-0.0396270751953125,986.8035888671875
1773522818281738000,1.530738037109375,-0.0792694091796875,986.8083190917969
1773522819285439000,2.53443896484375,-0.1876068115234375,986.8209075927734
1773522820289294800,3.538294921875,-0.2430877685546875,986.8273162841797
1773522821293080000,4.542080078125,-0.2483673095703125,986.8281555175781
1773522821840666000,5.089666015625,-0.3434906005859375,986.8392181396484
1773522822844633000,6.093633056640625,-0.3567047119140625,986.8408966064453
1773522823848356000,7.097356201171875,-0.3567047119140625,986.8408966064453
1773522824852197000,8.101197021484374,-0.3884124755859375,986.844482421875
1773522825855971000,9.10497119140625,-0.412200927734375,986.8475341796875
1773522826859762000,10.108761962890625,-0.41748046875,986.84814453125
1773522827863661000,11.1126611328125,-0.4544677734375,986.8523406982422
1773522828867477200,12.116477294921875,-0.52581787109375,986.8607330322266
1773522829871278000,13.120278076171875,-0.5469512939453125,986.8631744384766
1773522830875189000,14.12418896484375,-0.61566162109375,986.8711853027344
1773522831878958000,15.1279580078125,-0.6235809326171875,986.8723297119141
1773522832882754000,16.131754150390623,-0.6685028076171875,986.8775939941406
1773522833886664200,17.135664306640624,-0.671142578125,986.8777465820312
1773522834890406100,18.13940625,-0.6817169189453125,986.8791198730469
1773522835894226200,19.14322607421875,-0.6922760009765625,986.8803405761719
1773522836898061000,20.14706103515625,-0.7134246826171875,986.8827056884766
1773522837901897000,21.15089697265625,-0.7054901123046875,986.8818664550781
1773522838905733000,22.154733154296874,-0.716064453125,986.8830871582031
1773522839909553200,23.15855322265625,-0.766265869140625,986.8890380859375
1773522840913349000,24.16234912109375,-0.7900543212890625,986.8918609619141
1773522841917228000,25.16622802734375,-0.8428955078125,986.8981170654297
1773522842921064200,26.170064208984375,-0.8428955078125,986.8981170654297
1773522843924877000,27.173876953125,-0.8323211669921875,986.8968200683594
1773522844928853000,28.17785302734375,-0.7768402099609375,986.8904113769531
1773522845932567000,29.181567138671873,-0.6632232666015625,986.8769073486328
1773522846936400100,30.185400146484376,-0.6050872802734375,986.8698883056641
1773522847940238000,31.189238037109376,-0.5284576416015625,986.8611907958984
1773522848944073000,32.19307299804687,-0.4914703369140625,986.8565368652344
1773522849947892000,33.19689208984375,-0.4729766845703125,986.8545532226562
1773522850951767000,34.20076708984375,-0.422760009765625,986.8485260009766
1773522851955589000,35.204589111328126,-0.3699188232421875,986.8422698974609
