time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1773148987384000000,1.003,0.20000000298023224,unplugged,false
1773148988401000000,2.02,0.20000000298023224,unplugged,false
1773148989402000000,3.020999755859375,0.20000000298023224,unplugged,false
1773148990402000000,4.020999755859375,0.20000000298023224,unplugged,false
1773148991402000000,5.020999755859375,0.20000000298023224,unplugged,false
1773148992403000000,6.022,0.20000000298023224,unplugged,false
1773148993404000000,7.023,0.20000000298023224,unplugged,false
1773148994404000000,8.023,0.20000000298023224,unplugged,false
1773148995405000000,9.024,0.20000000298023224,unplugged,false
1773148996405000000,10.024,0.20000000298023224,unplugged,false
1773148997405000000,11.024,0.20000000298023224,unplugged,false
1773148998406000000,12.025000244140625,0.20000000298023224,unplugged,false
1773148999406000000,13.025000244140625,0.20000000298023224,unplugged,false
1773149000407000000,14.026,0.20000000298023224,unplugged,false
1773149001408000000,15.027,0.20000000298023224,unplugged,false
1773149002408000000,16.027,0.20000000298023224,unplugged,false
1773149003408000000,17.027,0.20000000298023224,unplugged,false
1773149004409000000,18.028,0.20000000298023224,unplugged,false
1773149005410000000,19.028999755859374,0.20000000298023224,unplugged,false
1773149006410000000,20.028999755859374,0.20000000298023224,unplugged,false
1773149007410000000,21.028999755859374,0.20000000298023224,unplugged,false
1773149008411000000,22.03,0.20000000298023224,unplugged,false
1773149009411000000,23.03,0.20000000298023224,unplugged,false
1773149010412000000,24.031,0.20000000298023224,unplugged,false
1773149011413000000,25.032,0.20000000298023224,unplugged,false
1773149012413000000,26.032,0.20000000298023224,unplugged,false
1773149013414000000,27.033000244140624,0.20000000298023224,unplugged,false
1773149014414000000,28.033000244140624,0.20000000298023224,unplugged,false
