absolute_timestamp,gyro_x,gyro_y,gyro_z
1775856276753,-0.019,0.012,-0.001
1775856276773,-0.015,0.010,-0.004
1775856276793,-0.013,0.009,-0.005
1775856276812,-0.013,0.009,-0.006
1775856276832,-0.013,0.008,-0.006
1775856276852,-0.011,0.005,-0.008
1775856276872,-0.010,0.003,-0.009
1775856276891,-0.010,0.003,-0.008
1775856276911,-0.010,0.002,-0.007
1775856276931,-0.009,0.000,-0.009
1775856276951,-0.007,0.000,-0.009
1775856276970,-0.005,-0.002,-0.007
1775856276990,-0.003,-0.002,-0.008
1775856277010,-0.000,-0.004,-0.009
1775856277030,0.002,-0.003,-0.005
1775856277050,0.000,0.001,0.000
1775856277069,0.001,0.002,-0.002
1775856277089,0.004,0.001,-0.006
1775856277109,0.004,0.001,-0.006
1775856277129,0.006,0.003,-0.004
1775856277148,0.005,0.003,-0.003
1775856277168,0.003,0.003,-0.002
1775856277188,0.002,0.003,-0.002
1775856277208,0.002,0.003,-0.002
1775856277227,-0.000,0.003,-0.000
1775856277247,0.001,0.002,-0.002
1775856277267,0.002,0.000,-0.001
1775856277287,0.001,0.002,0.002
1775856277306,0.001,0.004,0.002
1775856277326,0.001,0.001,-0.000
1775856277346,-0.000,0.001,-0.001
1775856277366,-0.002,0.002,0.000
1775856277385,-0.002,0.002,0.001
1775856277405,-0.002,0.002,0.001
1775856277425,-0.002,0.002,0.001
1775856277445,-0.001,0.002,0.000
1775856277464,0.000,0.003,0.000
1775856277484,0.002,0.002,0.000
1775856277504,0.002,0.003,-0.001
1775856277524,0.002,0.003,-0.001
1775856277543,0.001,0.003,0.000
1775856277563,0.000,0.003,0.001
1775856277583,0.000,0.001,0.001
1775856277603,-0.000,0.000,0.001
1775856277622,-0.000,0.001,0.001
1775856277642,-0.001,0.000,0.000
1775856277662,-0.002,0.000,-0.002
1775856277682,-0.001,0.000,-0.003
1775856277701,0.000,0.001,-0.001
1775856277721,-0.001,0.004,0.004
1775856277741,-0.001,0.002,0.001
1775856277761,-0.001,-0.000,-0.005
1775856277780,0.000,0.000,-0.006
1775856277800,0.004,0.001,-0.005
1775856277820,0.004,0.001,-0.006
1775856277840,0.003,0.000,-0.009
1775856277859,0.002,0.002,-0.009
1775856277879,0.004,0.003,-0.008
1775856277899,0.009,0.005,-0.007
1775856277919,0.015,0.006,-0.005
1775856277939,0.023,0.004,-0.003
1775856277958,0.030,0.002,-0.004
1775856277978,0.035,0.001,-0.010
1775856277998,0.041,-0.000,-0.015
1775856278018,0.045,-0.001,-0.018
1775856278037,0.046,0.004,-0.018
1775856278057,0.041,0.017,-0.018
1775856278077,0.031,0.031,-0.014
1775856278097,0.024,0.044,-0.008
1775856278116,0.014,0.060,-0.010
1775856278136,-0.005,0.073,-0.016
1775856278156,-0.028,0.082,-0.032
1775856278176,-0.049,0.090,-0.054
1775856278195,-0.062,0.097,-0.072
1775856278215,-0.064,0.100,-0.078
1775856278235,-0.073,0.109,-0.073
1775856278255,-0.100,0.124,-0.057
1775856278274,-0.112,0.133,-0.043
1775856278294,-0.082,0.121,-0.034
1775856278314,-0.075,0.113,-0.027
1775856278334,-0.090,0.115,-0.018
1775856278353,-0.109,0.119,-0.015
1775856278373,-0.097,0.113,-0.011
1775856278393,-0.072,0.099,-0.006
1775856278413,-0.077,0.096,-0.007
1775856278432,-0.101,0.097,-0.012
1775856278452,-0.102,0.093,-0.016
1775856278472,-0.096,0.088,-0.015
1775856278492,-0.095,0.089,-0.004
1775856278511,-0.078,0.087,0.010
1775856278531,-0.049,0.080,0.018
1775856278551,-0.030,0.070,0.012
1775856278571,-0.026,0.061,0.000
1775856278590,-0.027,0.055,-0.014
1775856278610,-0.027,0.046,-0.020
1775856278630,-0.020,0.037,-0.025
1775856278650,-0.006,0.029,-0.030
1775856278669,-0.001,0.021,-0.035
1775856278689,0.000,0.013,-0.041
1775856278709,-0.003,0.006,-0.042
1775856278729,-0.008,0.000,-0.042
1775856278748,-0.012,-0.006,-0.038
1775856278768,-0.013,-0.014,-0.031
1775856278788,-0.012,-0.022,-0.026
1775856278808,-0.010,-0.028,-0.022
1775856278827,-0.010,-0.032,-0.019
1775856278847,-0.012,-0.031,-0.015
1775856278867,-0.011,-0.026,-0.010
1775856278887,-0.007,-0.025,-0.003
1775856278906,-0.001,-0.022,0.000
1775856278926,0.006,-0.020,0.000
1775856278946,0.012,-0.021,-0.007
1775856278966,0.015,-0.020,-0.015
1775856278985,0.015,-0.018,-0.022
1775856279005,0.012,-0.016,-0.026
1775856279025,0.007,-0.012,-0.030
1775856279045,0.003,-0.010,-0.036
1775856279064,0.005,-0.011,-0.042
1775856279084,0.006,-0.013,-0.043
1775856279104,-0.005,-0.010,-0.042
1775856279124,-0.009,-0.005,-0.035
1775856279143,-0.014,-0.004,-0.021
1775856279163,-0.021,0.002,-0.012
1775856279183,-0.024,0.008,-0.008
1775856279203,-0.025,0.010,0.000
1775856279222,-0.030,0.015,0.008
1775856279242,-0.036,0.021,0.015
1775856279262,-0.038,0.027,0.018
1775856279282,-0.036,0.030,0.018
1775856279301,-0.032,0.031,0.020
1775856279321,-0.028,0.033,0.023
1775856279341,-0.024,0.033,0.026
1775856279361,-0.023,0.036,0.034
1775856279380,-0.027,0.043,0.045
1775856279400,-0.030,0.054,0.050
1775856279420,-0.028,0.061,0.054
1775856279440,-0.021,0.065,0.061
1775856279459,-0.015,0.070,0.068
1775856279479,-0.018,0.073,0.076
1775856279499,-0.033,0.074,0.079
1775856279519,-0.056,0.076,0.073
1775856279538,-0.074,0.076,0.053
1775856279558,-0.085,0.071,0.037
1775856279578,-0.094,0.065,0.027
1775856279598,-0.098,0.066,0.023
1775856279617,-0.090,0.064,0.020
1775856279637,-0.074,0.061,0.021
1775856279657,-0.066,0.068,0.034
1775856279677,-0.069,0.086,0.054
1775856279696,-0.082,0.107,0.068
1775856279716,-0.102,0.126,0.083
1775856279736,-0.121,0.143,0.106
1775856279756,-0.132,0.153,0.119
1775856279775,-0.142,0.158,0.133
1775856279795,-0.155,0.165,0.146
1775856279815,-0.175,0.172,0.165
1775856279835,-0.193,0.176,0.180
1775856279854,-0.188,0.179,0.183
1775856279874,-0.183,0.174,0.170
1775856279894,-0.169,0.167,0.154
1775856279914,-0.152,0.149,0.144
1775856279933,-0.130,0.133,0.142
1775856279953,-0.120,0.128,0.140
1775856279973,-0.120,0.124,0.129
1775856279993,-0.106,0.120,0.114
1775856280012,-0.092,0.111,0.103
1775856280032,-0.082,0.104,0.092
1775856280052,-0.078,0.101,0.084
1775856280072,-0.077,0.100,0.085
1775856280091,-0.079,0.096,0.087
1775856280111,-0.080,0.088,0.074
1775856280131,-0.075,0.081,0.060
1775856280151,-0.070,0.066,0.049
1775856280170,-0.068,0.049,0.045
1775856280190,-0.081,0.043,0.047
1775856280210,-0.100,0.049,0.054
1775856280230,-0.113,0.061,0.054
1775856280249,-0.124,0.074,0.044
1775856280269,-0.136,0.090,0.031
1775856280289,-0.148,0.107,0.022
1775856280309,-0.135,0.112,0.018
1775856280328,-0.104,0.112,0.016
1775856280348,-0.080,0.102,0.013
1775856280368,-0.068,0.085,0.011
1775856280388,-0.069,0.074,0.007
1775856280407,-0.066,0.063,0.001
1775856280427,-0.056,0.053,-0.002
1775856280447,-0.049,0.049,-0.001
1775856280467,-0.042,0.048,-0.001
1775856280486,-0.032,0.045,-0.000
1775856280506,-0.027,0.045,0.002
1775856280526,-0.034,0.048,0.004
1775856280546,-0.038,0.049,-0.003
1775856280565,-0.043,0.042,-0.017
1775856280585,-0.060,0.036,-0.038
1775856280605,-0.090,0.031,-0.060
1775856280625,-0.122,0.037,-0.058
1775856280644,-0.147,0.048,-0.044
1775856280664,-0.146,0.060,-0.042
1775856280684,-0.123,0.068,-0.056
1775856280704,-0.092,0.076,-0.072
1775856280723,-0.069,0.081,-0.076
1775856280743,-0.054,0.086,-0.073
1775856280763,-0.041,0.091,-0.079
1775856280783,-0.038,0.084,-0.095
1775856280802,-0.043,0.070,-0.103
1775856280822,-0.043,0.060,-0.098
1775856280842,-0.034,0.048,-0.088
1775856280862,-0.021,0.040,-0.078
1775856280881,-0.013,0.034,-0.062
1775856280901,-0.009,0.027,-0.050
1775856280921,0.001,0.024,-0.040
1775856280941,0.001,0.024,-0.020
1775856280960,-0.003,0.030,-0.010
1775856280980,-0.015,0.036,-0.017
1775856281000,-0.030,0.040,-0.029
1775856281020,-0.027,0.038,-0.039
1775856281039,-0.021,0.028,-0.045
1775856281059,-0.015,0.014,-0.048
1775856281079,-0.006,0.003,-0.043
1775856281099,-0.000,-0.005,-0.032
1775856281118,0.010,-0.012,-0.028
1775856281138,0.017,-0.019,-0.033
1775856281158,0.020,-0.014,-0.036
1775856281178,0.021,-0.010,-0.035
1775856281197,0.028,-0.010,-0.042
1775856281217,0.028,-0.009,-0.055
1775856281237,0.016,-0.005,-0.060
1775856281257,0.005,-0.006,-0.058
1775856281276,0.002,-0.006,-0.055
1775856281296,-0.003,-0.008,-0.049
1775856281316,-0.003,-0.011,-0.046
1775856281336,-0.006,-0.015,-0.049
1775856281355,-0.002,-0.015,-0.053
1775856281375,0.007,-0.013,-0.053
1775856281395,0.011,-0.013,-0.045
1775856281415,0.017,-0.011,-0.040
1775856281434,0.024,-0.009,-0.042
1775856281454,0.030,-0.007,-0.039
1775856281474,0.035,-0.007,-0.040
1775856281494,0.037,-0.007,-0.045
1775856281513,0.035,-0.010,-0.042
1775856281533,0.031,-0.006,-0.034
1775856281553,0.033,0.001,-0.031
1775856281573,0.042,0.004,-0.031
1775856281592,0.042,0.003,-0.033
1775856281612,0.030,0.006,-0.042
1775856281632,0.028,0.009,-0.060
1775856281652,0.026,0.006,-0.057
1775856281671,0.010,0.007,-0.027
1775856281691,0.000,0.001,-0.008
1775856281711,0.003,-0.008,-0.017
1775856281731,0.012,-0.021,-0.025
1775856281750,0.016,-0.039,-0.002
1775856281770,0.013,-0.048,0.034
1775856281790,0.008,-0.051,0.061
1775856281810,-0.001,-0.055,0.066
1775856281829,-0.000,-0.064,0.055
1775856281849,0.008,-0.084,0.037
1775856281869,0.027,-0.113,0.008
1775856281889,0.056,-0.145,-0.030
1775856281908,0.067,-0.170,-0.068
1775856281928,0.058,-0.184,-0.094
1775856281948,0.060,-0.195,-0.109
1775856281968,0.065,-0.206,-0.107
1775856281988,0.072,-0.209,-0.106
1775856282007,0.086,-0.210,-0.120
1775856282027,0.108,-0.210,-0.132
1775856282047,0.128,-0.205,-0.125
1775856282067,0.138,-0.201,-0.130
1775856282086,0.145,-0.202,-0.164
1775856282106,0.135,-0.210,-0.186
1775856282126,0.107,-0.208,-0.187
1775856282146,0.075,-0.206,-0.189
1775856282165,0.062,-0.208,-0.206
1775856282185,0.063,-0.212,-0.180
1775856282205,0.056,-0.209,-0.118
1775856282225,0.063,-0.188,-0.095
1775856282244,0.079,-0.173,-0.098
1775856282264,0.080,-0.163,-0.090
1775856282284,0.068,-0.142,-0.064
1775856282304,0.064,-0.126,-0.057
1775856282323,0.072,-0.119,-0.072
1775856282343,0.075,-0.114,-0.096
1775856282363,0.066,-0.109,-0.112
1775856282383,0.053,-0.105,-0.127
1775856282402,0.053,-0.107,-0.138
1775856282422,0.066,-0.114,-0.147
1775856282442,0.089,-0.124,-0.145
1775856282462,0.103,-0.132,-0.147
1775856282481,0.113,-0.139,-0.158
1775856282501,0.122,-0.150,-0.162
1775856282521,0.131,-0.163,-0.153
1775856282541,0.134,-0.164,-0.137
1775856282560,0.125,-0.160,-0.109
1775856282580,0.107,-0.155,-0.074
1775856282600,0.095,-0.138,-0.053
1775856282620,0.091,-0.121,-0.051
1775856282639,0.100,-0.108,-0.064
1775856282659,0.108,-0.086,-0.063
1775856282679,0.110,-0.067,-0.044
1775856282699,0.121,-0.049,-0.035
1775856282718,0.120,-0.038,-0.041
1775856282738,0.108,-0.028,-0.050
1775856282758,0.092,-0.023,-0.060
1775856282778,0.083,-0.021,-0.070
1775856282797,0.070,-0.027,-0.080
1775856282817,0.055,-0.034,-0.092
1775856282837,0.043,-0.049,-0.105
1775856282857,0.032,-0.071,-0.125
1775856282876,0.020,-0.099,-0.139
1775856282896,0.008,-0.125,-0.140
1775856282916,-0.000,-0.143,-0.133
1775856282936,0.003,-0.160,-0.136
1775856282955,0.018,-0.180,-0.139
1775856282975,0.041,-0.199,-0.128
1775856282995,0.066,-0.209,-0.108
1775856283015,0.088,-0.218,-0.077
1775856283034,0.096,-0.228,-0.057
1775856283054,0.093,-0.230,-0.047
1775856283074,0.081,-0.227,-0.031
1775856283094,0.067,-0.212,-0.015
1775856283113,0.058,-0.188,0.005
1775856283133,0.055,-0.164,0.012
1775856283153,0.048,-0.138,0.007
1775856283173,0.041,-0.111,0.003
1775856283192,0.041,-0.087,-0.004
1775856283212,0.039,-0.062,-0.014
1775856283232,0.037,-0.040,-0.020
1775856283252,0.032,-0.025,-0.016
1775856283271,0.020,-0.012,-0.015
1775856283291,0.003,0.000,-0.024
1775856283311,-0.014,0.006,-0.029
1775856283331,-0.023,0.007,-0.027
1775856283350,-0.032,0.001,-0.022
1775856283370,-0.044,-0.002,-0.021
1775856283390,-0.050,-0.010,-0.012
1775856283410,-0.054,-0.015,-0.003
1775856283429,-0.061,-0.016,0.003
1775856283449,-0.065,-0.018,0.006
1775856283469,-0.072,-0.019,0.014
1775856283489,-0.078,-0.016,0.028
1775856283508,-0.074,-0.014,0.036
1775856283528,-0.070,-0.015,0.031
1775856283548,-0.068,-0.016,0.027
1775856283568,-0.067,-0.017,0.028
1775856283587,-0.059,-0.017,0.022
1775856283607,-0.051,-0.021,0.015
1775856283627,-0.046,-0.027,0.004
1775856283647,-0.040,-0.034,-0.003
1775856283666,-0.030,-0.044,-0.013
1775856283686,-0.023,-0.054,-0.021
1775856283706,-0.019,-0.057,-0.027
1775856283726,-0.009,-0.055,-0.032
1775856283745,-0.002,-0.052,-0.033
1775856283765,-0.004,-0.045,-0.036
1775856283785,0.003,-0.037,-0.041
1775856283805,0.010,-0.034,-0.041
1775856283824,0.016,-0.030,-0.037
1775856283844,0.015,-0.022,-0.031
1775856283864,0.015,-0.013,-0.031
1775856283884,0.021,-0.009,-0.028
1775856283903,0.029,-0.003,-0.019
1775856283923,0.039,0.000,-0.018
1775856283943,0.045,0.000,-0.016
1775856283963,0.047,0.000,-0.014
1775856283982,0.047,0.001,-0.015
1775856284002,0.042,0.001,-0.020
1775856284022,0.034,-0.001,-0.028
1775856284042,0.023,-0.006,-0.038
1775856284061,0.012,-0.013,-0.045
1775856284081,0.006,-0.020,-0.044
1775856284101,0.001,-0.022,-0.045
1775856284121,-0.005,-0.024,-0.045
1775856284140,-0.010,-0.023,-0.041
1775856284160,-0.010,-0.017,-0.037
1775856284180,-0.001,-0.015,-0.031
1775856284200,0.004,-0.015,-0.020
1775856284219,0.005,-0.015,-0.007
1775856284239,0.005,-0.012,0.004
1775856284259,0.003,-0.007,0.013
1775856284279,0.001,0.000,0.018
1775856284298,0.001,0.007,0.017
1775856284318,0.003,0.014,0.018
1775856284338,0.006,0.018,0.018
1775856284358,0.013,0.022,0.015
1775856284377,0.018,0.021,0.017
1775856284397,0.025,0.023,0.017
1775856284417,0.029,0.022,0.019
1775856284437,0.030,0.022,0.017
1775856284456,0.028,0.022,0.012
1775856284476,0.025,0.021,0.008
1775856284496,0.022,0.019,0.008
1775856284516,0.021,0.018,0.008
1775856284535,0.019,0.019,0.003
1775856284555,0.017,0.017,0.003
1775856284575,0.011,0.015,0.005
1775856284595,0.007,0.015,0.004
1775856284614,0.004,0.013,-0.003
1775856284634,0.004,0.010,-0.006
1775856284654,0.002,0.008,-0.006
1775856284674,0.002,0.008,-0.008
1775856284693,0.003,0.006,-0.010
1775856284713,0.002,0.006,-0.011
1775856284733,0.002,0.006,-0.009
1775856284753,0.003,0.007,-0.011
1775856284772,0.006,0.005,-0.012
1775856284792,0.008,0.002,-0.011
1775856284812,0.008,0.000,-0.009
1775856284832,0.008,-0.002,-0.010
1775856284851,0.006,-0.004,-0.011
1775856284871,0.006,-0.005,-0.011
1775856284891,0.006,-0.004,-0.011
1775856284911,0.007,-0.003,-0.013
1775856284930,0.006,-0.003,-0.013
1775856284950,0.004,-0.003,-0.010
1775856284970,0.002,-0.003,-0.009
1775856284990,0.001,-0.002,-0.009
1775856285009,0.002,-0.001,-0.008
1775856285029,0.004,-0.001,-0.007
1775856285049,0.003,0.000,-0.005
1775856285069,0.000,0.001,-0.003
1775856285088,0.000,0.000,-0.002
1775856285108,0.000,-0.002,-0.000
1775856285128,-0.001,-0.004,0.002
1775856285148,-0.003,-0.005,0.003
1775856285167,-0.006,-0.006,0.002
1775856285187,-0.005,-0.009,0.002
1775856285207,-0.007,-0.010,0.009
1775856285227,-0.013,-0.011,0.014
1775856285246,-0.020,-0.013,0.011
1775856285266,-0.027,-0.016,0.006
1775856285286,-0.031,-0.021,0.005
1775856285306,-0.034,-0.025,0.005
1775856285325,-0.041,-0.028,0.004
1775856285345,-0.045,-0.032,-0.000
1775856285365,-0.049,-0.036,-0.003
1775856285385,-0.050,-0.038,-0.001
1775856285404,-0.049,-0.041,-0.002
1775856285424,-0.045,-0.043,-0.006
1775856285444,-0.042,-0.045,-0.007
1775856285464,-0.042,-0.045,-0.004
1775856285484,-0.042,-0.042,-0.003
1775856285503,-0.038,-0.039,-0.007
1775856285523,-0.033,-0.037,-0.008
1775856285543,-0.029,-0.033,-0.006
1775856285563,-0.026,-0.029,-0.007
1775856285582,-0.024,-0.026,-0.009
1775856285602,-0.020,-0.022,-0.008
1775856285622,-0.015,-0.017,-0.004
1775856285642,-0.014,-0.010,-0.002
1775856285661,-0.012,-0.005,-0.001
1775856285681,-0.009,-0.003,-0.000
1775856285701,-0.007,-0.000,-0.001
1775856285721,-0.006,0.001,-0.000
1775856285740,-0.005,-0.001,0.000
1775856285760,-0.002,-0.003,0.000
1775856285780,0.000,-0.001,0.000
1775856285800,0.002,0.002,-0.000
1775856285819,0.001,0.006,0.003
1775856285839,0.000,0.009,0.006
1775856285859,-0.002,0.011,0.003
1775856285879,-0.003,0.011,0.001
1775856285898,-0.002,0.008,0.000
1775856285918,0.003,0.005,0.001
1775856285938,0.005,0.002,-0.001
1775856285958,0.004,0.000,-0.002
1775856285977,0.002,0.001,-0.001
1775856285997,0.001,0.003,-0.001
1775856286017,0.000,0.004,-0.002
1775856286037,0.006,0.002,-0.004
1775856286056,0.009,-0.001,0.003
1775856286076,0.012,-0.000,0.010
1775856286096,0.017,0.000,0.010
1775856286116,0.020,-0.000,0.009
1775856286135,0.022,-0.001,0.011
1775856286155,0.023,-0.001,0.016
1775856286175,0.021,0.000,0.020
1775856286195,0.019,0.002,0.021
1775856286214,0.018,0.001,0.025
1775856286234,0.018,0.000,0.030
1775856286254,0.016,-0.000,0.031
1775856286274,0.017,0.000,0.023
1775856286293,0.021,-0.002,0.013
1775856286313,0.022,-0.005,0.011
1775856286333,0.023,-0.007,0.012
1775856286353,0.028,-0.008,0.014
1775856286372,0.029,-0.010,0.017
1775856286392,0.031,-0.012,0.020
1775856286412,0.027,-0.015,0.021
1775856286432,0.027,-0.017,0.022
1775856286451,0.026,-0.018,0.034
1775856286471,0.016,-0.014,0.047
1775856286491,0.005,-0.010,0.049
1775856286511,-0.001,-0.008,0.045
1775856286530,-0.004,-0.008,0.048
1775856286550,-0.008,-0.007,0.048
1775856286570,-0.011,-0.010,0.042
1775856286590,-0.014,-0.013,0.034
1775856286609,-0.018,-0.019,0.024
1775856286629,-0.020,-0.024,0.011
1775856286649,-0.026,-0.032,0.003
1775856286669,-0.029,-0.034,-0.020
1775856286688,-0.019,-0.041,-0.045
1775856286708,-0.016,-0.050,-0.052
1775856286728,-0.018,-0.050,-0.064
1775856286748,-0.006,-0.043,-0.087
1775856286767,-0.004,-0.035,-0.087
1775856286787,-0.012,-0.020,-0.083
1775856286807,-0.007,0.000,-0.092
1775856286827,0.003,0.012,-0.094
1775856286846,0.013,0.021,-0.077
1775856286866,0.019,0.027,-0.060
1775856286886,0.021,0.031,-0.050
1775856286906,0.024,0.030,-0.035
1775856286925,0.025,0.024,-0.013
1775856286945,0.021,0.019,0.007
1775856286965,0.015,0.016,0.012
1775856286985,0.010,0.012,0.013
1775856287004,0.013,0.007,0.018
1775856287024,0.014,0.002,0.028
1775856287044,0.009,0.000,0.032
1775856287064,0.004,-0.000,0.038
1775856287083,0.004,0.000,0.049
1775856287103,0.000,0.004,0.062
1775856287123,-0.006,0.008,0.066
1775856287143,-0.014,0.013,0.065
1775856287162,-0.021,0.018,0.062
1775856287182,-0.023,0.019,0.057
1775856287202,-0.021,0.018,0.054
1775856287222,-0.012,0.016,0.045
1775856287241,-0.001,0.014,0.039
1775856287261,0.003,0.010,0.049
1775856287281,0.013,0.014,0.054
1775856287301,0.023,0.013,0.053
1775856287320,0.022,0.021,0.051
1775856287340,0.010,0.030,0.050
1775856287360,0.002,0.035,0.039
1775856287380,-0.003,0.033,0.021
1775856287399,-0.009,0.025,0.000
1775856287419,-0.010,0.015,-0.019
1775856287439,-0.003,0.002,-0.033
1775856287459,0.006,-0.003,-0.048
1775856287478,0.009,-0.005,-0.064
1775856287498,0.017,-0.003,-0.073
1775856287518,0.029,-0.000,-0.078
1775856287538,0.036,0.008,-0.078
1775856287557,0.035,0.017,-0.071
1775856287577,0.033,0.026,-0.060
1775856287597,0.024,0.035,-0.047
1775856287617,0.014,0.042,-0.041
1775856287636,0.009,0.049,-0.037
1775856287656,0.007,0.051,-0.032
1775856287676,0.009,0.053,-0.023
1775856287696,0.012,0.049,-0.017
1775856287715,0.018,0.045,-0.013
1775856287735,0.023,0.041,-0.013
1775856287755,0.030,0.039,-0.013
1775856287775,0.034,0.035,-0.005
1775856287794,0.035,0.036,-0.003
1775856287814,0.037,0.032,-0.004
1775856287834,0.038,0.027,-0.000
1775856287854,0.036,0.025,0.003
1775856287893,0.033,0.017,0.006
1775856287913,0.027,0.014,0.009
1775856287933,0.020,0.012,0.011
1775856287952,0.015,0.010,0.009
1775856287972,0.012,0.008,0.006
1775856287992,0.012,0.006,0.007
1775856288012,0.012,0.002,0.009
1775856288031,0.010,-0.001,0.009
1775856288051,0.009,-0.003,0.003
1775856288071,0.010,-0.004,0.001
1775856288091,0.010,-0.004,0.001
1775856288110,0.012,-0.003,-0.000
1775856288130,0.016,-0.004,-0.003
1775856288150,0.017,-0.004,-0.004
1775856288170,0.013,-0.003,-0.002
1775856288189,0.012,-0.001,-0.001
1775856288209,0.013,-0.000,0.001
1775856288229,0.012,0.001,0.001
1775856288249,0.011,0.001,0.000
1775856288268,0.009,0.003,-0.001
1775856288288,0.007,0.005,-0.002
1775856288308,0.006,0.009,-0.003
1775856288328,0.007,0.015,-0.002
1775856288347,0.002,0.023,0.004
1775856288367,-0.002,0.035,0.011
1775856288387,-0.009,0.046,0.014
1775856288407,-0.008,0.056,0.018
1775856288426,-0.009,0.071,0.025
1775856288446,-0.012,0.085,0.028
1775856288466,-0.010,0.096,0.024
1775856288486,-0.008,0.101,0.022
1775856288505,-0.008,0.105,0.024
1775856288525,-0.007,0.108,0.025
1775856288545,-0.001,0.109,0.026
1775856288565,0.000,0.105,0.034
1775856288584,0.001,0.099,0.040
1775856288604,0.009,0.087,0.042
1775856288624,0.008,0.079,0.043
1775856288644,0.010,0.075,0.045
1775856288663,0.011,0.074,0.051
1775856288683,0.016,0.077,0.059
1775856288703,0.015,0.081,0.067
1775856288723,0.010,0.082,0.066
1775856288742,0.015,0.080,0.059
1775856288762,0.027,0.073,0.055
1775856288782,0.028,0.065,0.050
1775856288802,0.023,0.060,0.043
1775856288821,0.022,0.049,0.030
1775856288841,0.025,0.035,0.018
1775856288861,0.020,0.024,0.008
1775856288881,0.015,0.015,0.002
1775856288900,0.011,0.005,-0.002
1775856288920,0.011,-0.000,-0.006
1775856288940,0.010,-0.009,-0.007
1775856288960,0.013,-0.013,-0.006
1775856288979,0.018,-0.014,-0.004
1775856288999,0.017,-0.011,-0.001
1775856289019,0.011,-0.007,0.007
1775856289039,0.011,-0.004,0.010
1775856289058,0.015,-0.003,0.011
1775856289078,0.011,-0.000,0.015
1775856289098,0.002,0.002,0.020
1775856289118,-0.003,0.006,0.013
1775856289137,0.000,0.003,0.006
1775856289157,0.008,-0.001,0.001
1775856289177,0.011,-0.003,0.003
1775856289197,0.017,0.002,-0.002
