absolute_timestamp,accel_x,accel_y,accel_z
1775856277524190897,1.344766,4.905286,8.169097
1775856277526352512,1.311267,4.890930,8.082955
1775856277528513189,1.196411,4.814359,7.948957
1775856277530673814,1.004985,4.742575,7.776674
1775856277532834439,0.818345,4.699504,7.580462
1775856277534995116,0.655633,4.661219,7.360322
1775856277537155793,0.464208,4.579863,7.221539
1775856277539316418,0.282353,4.536792,7.121040
1775856277541477095,0.110070,4.455436,7.049255
1775856277543637720,-0.062213,4.407579,7.058827
1775856277545798345,-0.210568,4.350152,7.082755
1775856277547959022,-0.373280,4.287938,7.135397
1775856277550119699,-0.502493,4.240082,7.235896
1775856277552280324,-0.612563,4.201797,7.365108
1775856277554440949,-0.713061,4.144369,7.527820
1775856277556601626,-0.794417,4.110869,7.700103
1775856277558762304,-0.861416,4.082155,7.843673
1775856277560922929,-0.904487,4.039084,8.054241
1775856277563083554,-0.933201,4.024728,8.260024
1775856277565244231,-0.976272,3.991228,8.427522
1775856277567404856,-0.976272,3.962514,8.676374
1775856277569565533,-0.947558,3.929015,8.834301
1775856277571726158,-0.880559,3.938586,8.958728
1775856277573886835,-0.837488,3.981657,9.121440
1775856277576047460,-0.837488,4.015156,9.293723
1775856277578208137,-0.813560,4.053442,9.432507
1775856277580368762,-0.780060,4.120440,9.537791
1775856277582529439,-0.741775,4.168297,9.604790
1775856277584690064,-0.760918,4.235296,9.652647
1775856277586850741,-0.741775,4.278367,9.365508
1775856277589011418,-0.334995,4.412365,9.504292
1775856277591172043,-0.186640,4.450650,9.944571
1775856277593332720,-0.133998,4.426722,10.016356
1775856277595493345,-0.057428,4.441079,9.600004
1775856277597653970,-0.019143,4.460221,9.241081
1775856277599814647,-0.004786,4.474578,8.997013
1775856277601975272,-0.023928,4.503292,8.872586
1775856277604135949,-0.043071,4.532006,8.839087
1775856277606296574,-0.066999,4.575077,8.819944
1775856277608457251,-0.076570,4.584648,8.819944
1775856277610617876,-0.071785,4.622933,8.819944
1775856277612778554,-0.047856,4.622933,8.776874
1775856277614939179,0.000000,4.646862,8.690732
1775856277617099856,0.047856,4.661219,8.662018
1775856277619260481,0.052642,4.675575,8.628518
1775856277621421158,0.043071,4.713861,8.614161
1775856277623581835,0.043071,4.728218,8.599805
1775856277625742460,0.023928,4.761717,8.623733
1775856277627903085,0.033500,4.771288,8.628518
1775856277630063762,0.033500,4.809574,8.614161
1775856277632224387,0.062213,4.814359,8.571091
1775856277634385012,0.086142,4.833502,8.537591
1775856277636545689,0.124427,4.823930,8.504091
1775856277638706314,0.143569,4.838287,8.489735
1775856277640866991,0.191426,4.833502,8.480164
1775856277643027616,0.239282,4.819145,8.499306
1775856277645188293,0.263211,4.828716,8.446664
1775856277647348970,0.306281,4.804788,8.413164
1775856277649509595,0.334995,4.804788,8.398808
1775856277651670272,0.373280,4.776074,8.398808
