absolute_timestamp,accel_x,accel_y,accel_z
1144790687.777,-0.095635,-0.339270,-0.893679
1144790687.793,-0.201569,-1.145611,-1.084862
1144790687.803,0.080922,-0.867697,-1.205813
1144790687.813,0.375184,-0.260984,-1.252634
1144790687.823,0.645905,0.682356,-1.264339
1144790687.833,0.849926,1.891868,-1.178502
1144790687.843,0.920549,2.921323,-0.952205
1144790687.853,0.512506,1.852725,-1.018533
1144790687.863,0.488965,1.668754,-0.971713
1144790687.873,0.410495,2.263724,-0.956106
1144790687.883,0.422266,2.768666,-0.917089
1144790687.893,0.394801,3.011351,-0.858564
1144790687.903,0.233938,2.968294,-0.811744
1144790687.913,0.104463,2.569038,-0.690792
1144790687.923,-0.072094,1.848811,-0.573742
1144790687.933,-0.307504,0.831099,-0.421576
1144790687.945,-0.535066,-0.378413,-0.324034
1144790687.953,-0.790093,-1.697524,-0.316231
1144790687.963,-1.045120,-2.914864,-0.417675
1144790687.973,-1.190289,-3.893434,-0.601053
1144790687.983,-1.202060,-4.484489,-0.866368
1144790687.993,-1.021579,-4.590175,-1.174600
1144790688.002,-0.664542,-4.183090,-1.451619
1144790688.013,-0.236881,-3.341521,-1.642801
1144790688.022,0.163315,-2.182894,-1.709130
1144790688.033,0.528200,-0.805069,-1.654506
1144790688.043,0.794998,0.670614,-1.506243
1144790688.053,0.936243,2.060182,-1.326766
1144790688.063,0.936243,3.214894,-1.139485
1144790688.073,0.791074,3.927292,-0.995123
1144790688.083,0.543894,4.119091,-0.881974
1144790688.093,0.253556,3.751150,-0.757121
1144790688.103,-0.021089,2.874352,-0.612759
1144790688.113,-0.272192,1.692240,-0.425478
1144790688.123,-0.535066,0.298757,-0.253804
1144790688.134,-0.817558,-1.212154,-0.175771
1144790688.143,-1.111819,-2.660436,-0.214787
1144790688.153,-1.359000,-3.850376,-0.394265
1144790688.163,-1.476704,-4.637147,-0.663480
1144790688.173,-1.370770,-4.930717,-0.928794
1144790688.183,-1.041197,-4.680204,-1.213617
1144790688.193,-0.558607,-3.952148,-1.412602
1144790688.203,-0.060324,-2.860064,-1.514046
1144790688.213,0.371260,-1.537039,-1.556965
1144790688.224,0.673369,-0.088756,-1.471128
1144790688.233,0.849926,1.355612,-1.354077
1144790688.243,0.889161,2.674723,-1.186305
1144790688.253,0.818539,3.688521,-1.018533
1144790688.263,0.657675,4.209120,-0.878073
1144790688.273,0.418342,4.123006,-0.753219
1144790688.283,0.167239,3.484979,-0.647874
1144790688.293,-0.087788,2.439867,-0.511315
1144790688.303,-0.362433,1.085527,-0.343543
1144790688.313,-0.660618,-0.378413,-0.257706
1144790688.323,-0.943109,-1.771895,-0.249902
1144790688.333,-1.202060,-3.016636,-0.378658
1144790688.343,-1.378617,-3.975633,-0.597152
1144790688.353,-1.394311,-4.554946,-0.823449
1144790688.362,-1.213830,-4.515804,-1.147288
1144790688.373,-0.829328,-4.053919,-1.393094
1144790688.383,-0.362433,-3.220178,-1.599883
1144790688.393,0.104463,-2.053723,-1.674015
1144790688.403,0.504659,-0.699383,-1.584276
1144790688.414,0.798921,0.815442,-1.471128
1144790688.423,0.940167,2.244153,-1.350176
1144790688.433,0.924473,3.438007,-1.225322
1144790688.443,0.751839,4.146492,-1.116075
1144790688.453,0.485042,4.342205,-1.041943
1144790688.463,0.218244,3.962521,-0.881974
1144790688.473,-0.064247,3.066151,-0.675185
1144790688.483,-0.334968,1.844897,-0.448888
1144790688.493,-0.629230,0.467071,-0.288919
1144790688.503,-0.943109,-1.032097,-0.218689
1144790688.513,-1.245218,-2.464722,-0.226492
1144790688.523,-1.500245,-3.564634,-0.343543
1144790688.533,-1.606180,-4.308347,-0.542528
1144790688.543,-1.539480,-4.731089,-0.788334
1144790688.552,-1.264836,-4.648889,-1.057550
1144790688.563,-0.833252,-4.112633,-1.303355
1144790688.573,-0.350662,-3.184950,-1.475029
1144790688.582,0.092693,-1.995009,-1.533554
1144790688.593,0.437960,-0.644583,-1.408701
1144790688.602,0.669446,0.776299,-1.240929
1144790688.612,0.755763,2.122810,-1.084862
1144790688.622,0.700834,3.218808,-0.920991
1144790688.632,0.567435,3.833349,-0.800039
1144790688.642,0.355566,3.950778,-0.729809
1144790688.652,0.124080,3.578921,-0.632267
1144790688.662,-0.111329,2.694295,-0.484003
1144790688.672,-0.382050,1.508269,-0.359149
1144790688.682,-0.676312,0.110872,-0.269411
1144790688.692,-0.970574,-1.294353,-0.206984
1144790688.702,-1.256989,-2.605637,-0.246001
1144790688.712,-1.464934,-3.729034,-0.378658
1144790688.722,-1.570868,-4.437518,-0.640070
1144790688.732,-1.464934,-4.633232,-0.940500
1144790688.742,-1.174595,-4.367061,-1.233125
1144790688.752,-0.746935,-3.650748,-1.436013
1144790688.762,-0.252575,-2.664351,-1.529653
1144790688.771,0.190780,-1.400039,-1.517948
1144790688.782,0.520353,0.024758,-1.510144
1144790688.792,0.351643,0.330071,-1.229224
1144790688.802,0.069152,0.063901,-1.045845
1144790688.813,-0.181952,0.024758,-0.952205
1144790688.822,-0.205493,0.173500,-0.878073
1144790688.832,-0.225110,0.302671,-0.913188
1144790688.842,-0.240804,0.341814,-0.870269
1144790688.852,-0.295733,0.255700,-0.862466
1144790688.862,-0.366356,0.161757,-0.858564
1144790688.872,-0.436979,0.028672,-0.807842
1144790688.883,-0.511525,-0.069185,-0.764924
1144790688.892,-0.578225,-0.065271,-0.749317
1144790688.902,-0.625306,-0.026128,-0.686890
1144790688.912,-0.680235,0.040415,-0.741514
1144790688.922,-0.684159,0.169586,-0.881974
1144790688.932,-0.641000,0.247872,-0.885876
1144790688.942,-0.574301,0.236129,-0.881974
1144790688.952,-0.523296,0.212643,-0.811744
1144790688.962,-0.550760,0.185243,-0.768826
1144790688.972,-0.605689,0.177415,-0.842958
1144790688.982,-0.644924,0.114786,-0.885876
1144790688.992,-0.589995,0.071729,-0.874171
1144790689.001,-0.519372,0.083472,-0.870269
1144790689.012,-0.476214,0.056072,-0.858564
1144790689.022,-0.464443,0.048243,-0.846859
1144790689.032,-0.491908,0.067815,-0.893679
1144790689.042,-0.535066,0.059986,-0.905384
1144790689.052,-0.554684,0.079558,-0.924893
1144790689.062,-0.554684,0.103043,-0.944401
1144790689.072,-0.531143,0.114786,-0.920991
1144790689.082,-0.484061,0.157843,-0.960008
1144790689.092,-0.452673,0.200900,-1.014631
1144790689.102,-0.436979,0.220472,-0.979516
1144790689.112,-0.452673,0.236129,-0.987320
1144790689.122,-0.491908,0.216557,-0.999025
1144790689.132,-0.531143,0.153929,-0.987320
1144790689.142,-0.558607,0.142186,-1.041943
1144790689.152,-0.542913,0.247872,-1.026336
1144790689.162,-0.499755,0.404443,-0.979516
1144790689.172,-0.511525,0.463157,-0.975615
1144790689.182,-0.487984,0.443585,-0.920991
1144790689.192,-0.480137,0.467071,-0.885876
1144790689.202,-0.491908,0.494471,-0.874171
1144790689.212,-0.503678,0.482728,-0.839056
1144790689.222,-0.503678,0.427928,-0.835154
1144790689.232,-0.499755,0.396614,-0.792236
1144790689.242,-0.499755,0.447500,-0.776629
1144790689.252,-0.491908,0.486643,-0.749317
1144790689.262,-0.444826,0.474900,-0.710300
1144790689.272,-0.405591,0.447500,-0.733711
1144790689.282,-0.378127,0.431843,-0.858564
1144790689.292,-0.382050,0.341814,-1.041943
1144790689.302,-0.370280,0.196986,-1.143387
1144790689.312,-0.350662,0.216557,-1.014631
1144790689.322,-0.272192,0.443585,-0.944401
1144790689.332,-0.295733,0.510128,-0.835154
1144790689.342,-0.409515,0.420100,-0.761022
1144790689.352,-0.523296,0.306586,-0.741514
1144790689.362,-0.586072,0.290929,-0.651775
1144790689.372,-0.621383,0.353557,-0.554233
1144790689.382,-0.601766,0.435757,-0.542528
1144790689.392,-0.601766,0.431843,-0.534725
1144790689.402,-0.589995,0.373128,-0.491807
1144790689.412,-0.582148,0.322243,-0.464495
1144790689.422,-0.601766,0.283100,-0.491807
1144790689.432,-0.621383,0.271357,-0.573742
1144790689.442,-0.589995,0.212643,-0.714202
1144790689.452,-0.531143,0.126529,-0.831253
1144790689.462,-0.448749,0.083472,-0.909286
1144790689.471,-0.362433,0.083472,-0.940500
1144790689.482,-0.315351,0.106958,-0.917089
1144790689.492,-0.346739,0.122615,-0.850761
1144790689.502,-0.393821,0.142186,-0.827351
1144790689.512,-0.456596,0.165672,-0.800039
1144790689.522,-0.452673,0.165672,-0.788334
1144790689.532,-0.401668,0.150015,-0.753219
1144790689.542,-0.350662,0.110872,-0.761022
1144790689.552,-0.342815,0.056072,-0.761022
1144790689.562,-0.358509,0.028672,-0.780531
1144790689.572,-0.362433,0.040415,-0.788334
1144790689.581,-0.346739,0.052158,-0.811744
1144790689.592,-0.303580,0.063901,-0.823449
1144790689.602,-0.272192,0.044329,-0.842958
1144790689.611,-0.280039,0.020844,-0.839056
1144790689.622,-0.319274,0.005186,-0.870269
1144790689.633,-0.331045,-0.037871,-0.881974
1144790689.642,-0.323198,-0.069185,-0.905384
1144790689.652,-0.307504,-0.061356,-0.979516
1144790689.662,-0.283963,-0.049613,-0.987320
1144790689.672,-0.283963,-0.033956,-1.006828
1144790689.681,-0.311427,-0.026128,-0.995123
1144790689.691,-0.346739,-0.049613,-0.995123
1144790689.701,-0.350662,-0.045699,-0.963910
1144790689.712,-0.331045,-0.033956,-0.936598
1144790689.721,-0.323198,-0.033956,-0.920991
1144790689.731,-0.311427,-0.030042,-0.936598
1144790689.741,-0.287886,-0.014385,-0.963910
1144790689.751,-0.276116,-0.002642,-0.960008
1144790689.761,-0.272192,-0.022214,-0.971713
1144790689.772,-0.252575,-0.014385,-0.956106
1144790689.782,-0.236881,-0.026128,-0.952205
1144790689.791,-0.205493,-0.092670,-0.944401
1144790689.801,-0.197646,-0.135728,-0.944401
1144790689.811,-0.197646,-0.155299,-0.920991
1144790689.821,-0.197646,-0.167042,-0.932696
1144790689.832,-0.189799,-0.155299,-0.913188
1144790689.841,-0.185875,-0.155299,-0.901483
1144790689.851,-0.185875,-0.151385,-0.936598
1144790689.861,-0.197646,-0.135728,-0.948303
1144790689.871,-0.201569,-0.135728,-0.960008
1144790689.882,-0.170181,-0.170956,-0.971713
1144790689.891,-0.127023,-0.198356,-0.971713
1144790689.901,-0.103482,-0.194442,-0.944401
1144790689.911,-0.087788,-0.167042,-0.940500
1144790689.921,-0.091712,-0.155299,-0.905384
1144790689.931,-0.099559,-0.159213,-0.893679
1144790689.941,-0.103482,-0.174870,-0.901483
1144790689.951,-0.107406,-0.221842,-0.956106
1144790689.961,-0.119176,-0.292299,-0.987320
1144790689.971,-0.083865,-0.327527,-0.975615
1144790689.981,-0.060324,-0.319699,-0.944401
1144790689.991,-0.036783,-0.307956,-0.928794
1144790690.000,-0.025012,-0.304041,-0.913188
1144790690.011,-0.009318,-0.292299,-0.905384
1144790690.021,-0.005395,-0.272727,-0.905384
1144790690.031,-0.017165,-0.241413,-0.901483
1144790690.041,-0.032859,-0.253156,-0.936598
1144790690.051,-0.005395,-0.311870,-0.956106
1144790690.061,0.029917,-0.343184,-0.967811
1144790690.071,0.061305,-0.382327,-0.975615
1144790690.081,0.100539,-0.409727,-0.952205
1144790690.091,0.112310,-0.437127,-0.932696
1144790690.102,0.112310,-0.425384,-0.948303
1144790690.111,0.108386,-0.417555,-0.932696
1144790690.121,0.139774,-0.413641,-0.920991
1144790690.131,0.155468,-0.441041,-0.909286
1144790690.141,0.159392,-0.468441,-0.920991
1144790690.151,0.163315,-0.464527,-0.936598
1144790690.161,0.167239,-0.484098,-0.928794
1144790690.171,0.171162,-0.503670,-0.948303
1144790690.181,0.175086,-0.519327,-0.924893
1144790690.190,0.194703,-0.495841,-0.924893
1144790690.201,0.190780,-0.460613,-0.909286
1144790690.211,0.198627,-0.444955,-0.874171
1144790690.222,0.182933,-0.437127,-0.862466
1144790690.231,0.179009,-0.433213,-0.862466
1144790690.241,0.182933,-0.476270,-0.835154
1144790690.251,0.171162,-0.488012,-0.839056
1144790690.261,0.202550,-0.511498,-0.846859
1144790690.271,0.222168,-0.562384,-0.846859
1144790690.280,0.257479,-0.585869,-0.858564
1144790690.291,0.292791,-0.593698,-0.842958
1144790690.301,0.284944,-0.585869,-0.854663
1144790690.311,0.261403,-0.578041,-0.901483
1144790690.321,0.233938,-0.585869,-0.940500
1144790690.331,0.257479,-0.581955,-1.026336
1144790690.341,0.304561,-0.601527,-1.073157
1144790690.351,0.379107,-0.640669,-1.069255
1144790690.361,0.434036,-0.715040,-1.038041
1144790690.371,0.465424,-0.777669,-1.022435
1144790690.380,0.469348,-0.797240,-0.940500
1144790690.391,0.434036,-0.762012,-0.878073
1144790690.401,0.371260,-0.699383,-0.811744
1144790690.411,0.316332,-0.652412,-0.729809
1144790690.421,0.281020,-0.617184,-0.710300
1144790690.431,0.253556,-0.581955,-0.671284
1144790690.441,0.296714,-0.550641,-0.628365
1144790690.451,0.355566,-0.538898,-0.597152
1144790690.461,0.398725,-0.562384,-0.616660
1144790690.471,0.426189,-0.605441,-0.601053
1144790690.480,0.437960,-0.632841,-0.632267
1144790690.491,0.437960,-0.652412,-0.608857
1144790690.501,0.426189,-0.644583,-0.659579
1144790690.511,0.449730,-0.675898,-0.690792
1144790690.521,0.437960,-0.718955,-0.722005
1144790690.531,0.461501,-0.715040,-0.741514
1144790690.541,0.453654,-0.699383,-0.725907
1144790690.551,0.481118,-0.718955,-0.718104
1144790690.561,0.508583,-0.750269,-0.698595
1144790690.571,0.547818,-0.789412,-0.702497
1144790690.580,0.587053,-0.844212,-0.706399
1144790690.591,0.626287,-0.891183,-0.710300
1144790690.601,0.649828,-0.949897,-0.706399
1144790690.610,0.661599,-1.032097,-0.733711
1144790690.621,0.649828,-1.098640,-0.819547
1144790690.631,0.665522,-1.094725,-0.842958
1144790690.641,0.641981,-1.059497,-0.862466
1144790690.651,0.610593,-1.008611,-0.881974
1144790690.661,0.524277,-0.945983,-0.897581
1144790690.671,0.430113,-0.820726,-0.932696
1144790690.680,0.316332,-0.687641,-0.960008
1144790690.691,0.249632,-0.507584,-0.940500
1144790690.701,0.179009,-0.280556,-0.889778
1144790690.711,0.112310,-0.131813,-0.874171
1144790690.721,0.108386,-0.127899,-0.889778
1144790690.731,0.128004,-0.186613,-0.905384
1144790690.741,0.159392,-0.288384,-0.975615
1144790690.751,0.206474,-0.433213,-1.010730
1144790690.761,0.281020,-0.570212,-1.049746
1144790690.770,0.324179,-0.699383,-1.049746
1144790690.780,0.339873,-0.797240,-1.041943
1144790690.791,0.335949,-0.828555,-1.022435
1144790690.801,0.312408,-0.816812,-1.018533
1144790690.811,0.288867,-0.769840,-1.010730
1144790690.821,0.288867,-0.707212,-0.995123
1144790690.831,0.320255,-0.664155,-0.987320
1144790690.841,0.339873,-0.601527,-0.940500
1144790690.852,0.347719,-0.534984,-0.924893
1144790690.861,0.324179,-0.515412,-0.901483
1144790690.870,0.281020,-0.527155,-0.905384
1144790690.880,0.210397,-0.507584,-0.885876
1144790690.891,0.182933,-0.480184,-0.893679
1144790690.900,0.194703,-0.468441,-0.913188
1144790690.911,0.214321,-0.456698,-0.878073
1144790690.920,0.206474,-0.429298,-0.874171
1144790690.930,0.194703,-0.405813,-0.842958
1144790690.940,0.147621,-0.378413,-0.827351
1144790690.949,0.124080,-0.382327,-0.831253
1144790690.960,0.108386,-0.409727,-0.811744
1144790690.970,0.108386,-0.397984,-0.788334
1144790690.980,0.088769,-0.366670,-0.784432
1144790690.990,0.049534,-0.362756,-0.780531
1144790691.000,0.018146,-0.339270,-0.803941
1144790691.091,-0.028936,-0.339270,-0.807842
1144790691.091,-0.048553,-0.311870,-0.796137
1144790691.091,-0.052477,-0.284470,-0.776629
1144790691.092,-0.052477,-0.272727,-0.772727
1144790691.092,-0.052477,-0.260984,-0.776629
1144790691.092,-0.076018,-0.245327,-0.772727
1144790691.093,-0.095635,-0.206185,-0.776629
1144790691.093,-0.130947,-0.210099,-0.768826
1144790691.094,-0.178028,-0.214013,-0.780531
1144790691.100,-0.205493,-0.163127,-0.811744
1144790691.110,-0.232957,-0.096585,-0.784432
1144790691.120,-0.252575,-0.061356,-0.819547
