time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1773149842044000500,0.11100048828125,-2.749354455177696,0.04023691548196451,-0.9799980812143698,0.08354660404953586,0.19454080463575235,0.011778867982282736,-0.0074311606091042905
1773149842054037200,0.121037353515625,-2.7337487038160337,0.05478910525218342,-0.9776829469140775,0.11675665997105157,0.20149078021134767,0.02314626524023261,-0.023182494923019433
1773149842064073200,0.1310732421875,-2.7175290408107813,0.07245173268280562,-0.9746933127321101,0.15781140894171714,0.20805630887451454,0.037899346347859214,-0.04374635061562093
1773149842074109400,0.141109375,-2.7033326346344837,0.09042163771638621,-0.9713546633530602,0.20074336200056886,0.21284786701060168,0.05467970764961654,-0.06778657410730872
1773149842084145400,0.1511455078125,-2.6951952108157053,0.11076090491647862,-0.9678804312037771,0.24897702835029537,0.2137794713438881,0.07237376897039452,-0.09287495594079542
1773149842094181400,0.161181396484375,-2.6921270645613258,0.1352335790221074,-0.9638345592376547,0.30555160483364974,0.2112062253979134,0.09014868530798513,-0.11691868652057566
1773149842104217300,0.17121728515625,-2.6909517145023227,0.1615150576691953,-0.9588941739607532,0.3663046124583754,0.20655163159176057,0.10849560626538891,-0.141824178419801
1773149842114253300,0.18125341796875,-2.6925780841174154,0.1871611486454974,-0.953374691469629,0.4265834430345199,0.19928760380256738,0.12779619175964693,-0.16989363471211658
1773149842124289300,0.191289306640625,-2.701041785991796,0.2107410523352871,-0.9481214277231941,0.48209859196813204,0.18800938779198076,0.1459676726944115,-0.198855550274163
1773149842134326300,0.201326171875,-2.7167959602552147,0.23326531300167005,-0.9432234921496221,0.5335908495793398,0.1731360847275347,0.16106043193954553,-0.2249510853277361
1773149842144362200,0.2113623046875,-2.7359968153772294,0.2567403549989124,-0.9378299193310669,0.5855561412028414,0.15647944101023423,0.17341771862769684,-0.24744076345390828
1773149842154398200,0.221398193359375,-2.756069843514805,0.2787023293809064,-0.9323537521920384,0.6332318093347746,0.13985211586449087,0.1829833601043011,-0.26639594009348067
1773149842164434200,0.23143408203125,-2.7749526093727748,0.2942956957570297,-0.9284400594479844,0.666132369910464,0.1257602327178829,0.18860957135650752,-0.27984218162208646
1773149842174470400,0.241470458984375,-2.792182121494014,0.29825839389597764,-0.9283963512888406,0.6722750825438898,0.11634981219108186,0.18863977541731322,-0.28469041625918934
1773149842184506400,0.25150634765625,-2.804777630646619,0.2950370182494714,-0.9304065841165462,0.6631438813098404,0.11108608520553918,0.1869669215317158,-0.28625488530887033
1773149842194542300,0.261542236328125,-2.8101302535785995,0.29152958953125724,-0.9317917395757309,0.6550521314792758,0.10894642422371402,0.18683010520405616,-0.2886426448217223
1773149842204577500,0.27157763671875,-2.810639058522713,0.28901224396194924,-0.9324177487109905,0.6501420068905267,0.1087056685182137,0.18775591336984412,-0.2914061261312603
1773149842214614300,0.2816142578125,-2.8101938106172746,0.28606058097586307,-0.9331374673384736,0.6443522454412328,0.10910937706106061,0.18846444747508023,-0.2934982976536688
1773149842224650500,0.291650390625,-2.8087887013022157,0.28168124825202673,-0.9341562452786992,0.6358269243458005,0.11013237824764513,0.18941674815840864,-0.29615548357657573
1773149842234686500,0.3016865234375,-2.8069660211593677,0.275946643808458,-0.9353207714039394,0.6250692506079388,0.11114716855730174,0.1915068964214663,-0.301443974807467
1773149842244722400,0.311722412109375,-2.806190639933285,0.2696166864880352,-0.9365412538813623,0.6133003932004145,0.11146039334199423,0.19435489371844225,-0.3088251613287564
1773149842254758400,0.32175830078125,-2.8076386797585493,0.26362012495045395,-0.9377841614946518,0.6018323637261481,0.11071295142934677,0.19699740896469994,-0.31636053494746896
