absolute_timestamp,accel_x,accel_y,accel_z
1775855250815,0.030,-0.879,-0.467
1775855250834,0.024,-0.875,-0.469
1775855250854,0.021,-0.877,-0.466
1775855250874,0.019,-0.871,-0.478
1775855250894,0.019,-0.879,-0.484
1775855250933,0.023,-0.872,-0.476
1775855250953,0.019,-0.867,-0.484
1775855250973,0.020,-0.871,-0.477
1775855250992,0.022,-0.875,-0.477
1775855251012,0.022,-0.876,-0.485
1775855251032,0.021,-0.871,-0.485
1775855251052,0.021,-0.868,-0.490
1775855251072,0.025,-0.868,-0.492
1775855251091,0.021,-0.875,-0.489
1775855251111,0.025,-0.877,-0.476
1775855251131,0.024,-0.864,-0.480
1775855251151,0.028,-0.873,-0.481
1775855251170,0.028,-0.867,-0.476
1775855251190,0.028,-0.872,-0.483
1775855251210,0.025,-0.874,-0.477
1775855251230,0.031,-0.858,-0.481
1775855251249,0.028,-0.858,-0.493
1775855251269,0.024,-0.869,-0.496
1775855251289,0.023,-0.872,-0.497
1775855251309,0.028,-0.869,-0.496
1775855251328,0.023,-0.862,-0.493
1775855251348,0.027,-0.864,-0.488
1775855251368,0.030,-0.856,-0.490
1775855251388,0.039,-0.862,-0.502
1775855251407,0.036,-0.867,-0.501
1775855251427,0.038,-0.862,-0.499
1775855251447,0.034,-0.858,-0.500
1775855251467,0.035,-0.858,-0.499
1775855251487,0.032,-0.872,-0.501
1775855251506,0.032,-0.865,-0.499
1775855251526,0.028,-0.868,-0.499
1775855251546,0.025,-0.865,-0.494
1775855251566,0.021,-0.867,-0.483
1775855251585,0.026,-0.872,-0.479
1775855251605,0.024,-0.872,-0.475
1775855251625,0.027,-0.863,-0.483
1775855251645,0.020,-0.872,-0.490
1775855251664,0.022,-0.872,-0.480
1775855251684,0.026,-0.872,-0.485
1775855251704,0.021,-0.859,-0.488
1775855251724,0.027,-0.860,-0.491
1775855251743,0.025,-0.869,-0.492
1775855251763,0.024,-0.875,-0.485
1775855251783,0.019,-0.867,-0.491
1775855251803,0.021,-0.871,-0.492
1775855251822,0.021,-0.871,-0.482
1775855251842,0.019,-0.858,-0.487
1775855251862,0.017,-0.873,-0.490
1775855251882,0.014,-0.880,-0.485
1775855251902,0.019,-0.881,-0.481
1775855251921,0.022,-0.866,-0.483
1775855251941,0.024,-0.857,-0.481
1775855251961,0.026,-0.862,-0.484
1775855251981,0.026,-0.867,-0.487
1775855252000,0.028,-0.874,-0.491
1775855252020,0.032,-0.856,-0.497
1775855252040,0.028,-0.858,-0.507
1775855252060,0.024,-0.866,-0.501
1775855252079,0.025,-0.868,-0.497
1775855252099,0.020,-0.864,-0.496
1775855252119,0.016,-0.868,-0.489
1775855252139,0.019,-0.866,-0.490
1775855252158,0.023,-0.869,-0.496
1775855252178,0.023,-0.870,-0.496
1775855252198,0.022,-0.866,-0.496
1775855252218,0.022,-0.862,-0.493
1775855252237,0.023,-0.867,-0.491
1775855252257,0.018,-0.868,-0.486
1775855252277,0.025,-0.862,-0.488
1775855252297,0.027,-0.864,-0.484
1775855252316,0.024,-0.867,-0.485
1775855252336,0.021,-0.872,-0.486
1775855252356,0.018,-0.864,-0.489
1775855252376,0.021,-0.867,-0.496
1775855252396,0.031,-0.876,-0.487
1775855252415,0.023,-0.861,-0.491
1775855252435,0.024,-0.857,-0.498
