absolute_timestamp,accel_x,accel_y,accel_z
1144789653.504,0.186856,-0.691555,-0.999025
1144789653.514,0.406572,-0.311870,-0.991221
1144789653.524,0.747916,0.369214,-0.987320
1144789653.534,1.030407,1.015070,-0.952205
1144789653.544,1.230505,1.668754,-0.917089
1144789653.554,1.297205,2.432038,-0.850761
1144789653.564,1.289358,3.179665,-0.682989
1144789653.574,1.014713,1.786182,-0.874171
1144789653.584,0.889161,1.476955,-0.881974
1144789653.594,0.842079,1.997553,-0.846859
1144789653.604,0.869544,2.420295,-0.788334
1144789653.614,0.830309,2.690381,-0.796137
1144789653.624,0.779304,2.929152,-0.792236
1144789653.634,0.779304,2.983951,-0.764924
1144789653.654,0.414419,2.525981,-0.624464
1144789653.664,0.210397,1.958411,-0.585447
1144789653.674,0.076999,1.363441,-0.487905
1144789653.683,-0.095635,0.709756,-0.398166
1144789653.693,-0.229034,-0.163127,-0.390363
1144789653.703,-0.319274,-1.051668,-0.366953
1144789653.713,-0.527219,-1.877581,-0.386461
1144789653.723,-0.723394,-2.609551,-0.448888
1144789653.733,-0.864640,-3.278892,-0.562037
1144789653.743,-0.923492,-3.791662,-0.694694
1144789653.753,-0.907798,-4.120462,-0.780531
1144789653.763,-0.825405,-4.237890,-1.131682
1144789653.773,-0.589995,-4.147862,-1.237027
1144789653.783,-0.315351,-3.787748,-1.342372
1144789653.793,0.010299,-3.141892,-1.350176
1144789653.803,0.402648,-2.409923,-1.443816
1144789653.813,0.732222,-1.580096,-1.478931
1144789653.823,0.963708,-0.617184,-1.439914
1144789653.834,1.159882,0.400528,-1.357979
1144789653.842,1.324669,1.465212,-1.233125
1144789653.852,1.403139,2.408553,-1.108272
1144789653.862,1.410986,3.230551,-1.002926
1144789653.872,1.324669,3.821607,-0.893679
1144789653.883,1.171653,4.111263,-0.819547
1144789653.892,0.983325,4.076035,-0.694694
1144789653.902,0.771457,3.688521,-0.585447
1144789653.912,0.583129,3.023094,-0.468396
1144789653.922,0.367337,2.114982,-0.347444
1144789653.932,0.143698,1.069870,-0.242099
1144789653.942,-0.068171,-0.061356,-0.167967
1144789653.952,-0.295733,-1.157354,-0.121147
1144789653.962,-0.519372,-2.178980,-0.156262
1144789653.972,-0.727317,-3.087092,-0.234296
