absolute_timestamp,gyro_x,gyro_y,gyro_z
1775855254589,-0.073,0.020,0.042
1775855254609,-0.076,0.001,0.036
1775855254628,-0.087,-0.005,0.043
1775855254648,-0.085,0.003,0.039
1775855254668,-0.083,0.003,0.035
1775855254688,-0.088,-0.001,0.044
1775855254708,-0.102,-0.009,0.035
1775855254727,-0.104,-0.021,0.015
1775855254747,-0.109,-0.020,0.010
1775855254767,-0.097,-0.010,0.005
1775855254787,-0.073,-0.009,-0.001
1775855254806,-0.065,-0.010,0.000
1775855254826,-0.058,-0.003,0.001
1775855254846,-0.057,0.005,-0.020
1775855254866,-0.045,0.016,-0.032
1775855254885,-0.034,0.017,-0.009
1775855254905,-0.028,0.012,-0.002
1775855254925,-0.027,0.012,-0.008
1775855254945,-0.023,0.015,-0.002
1775855254964,-0.020,0.014,0.012
1775855254984,-0.024,0.039,0.018
1775855255004,-0.042,0.043,0.000
1775855255024,-0.048,0.010,-0.061
1775855255043,-0.018,0.007,-0.042
1775855255063,0.004,0.052,-0.006
1775855255083,0.006,0.073,-0.021
1775855255103,0.013,0.048,-0.041
1775855255122,0.011,0.019,0.009
1775855255142,0.008,0.015,0.050
1775855255162,-0.009,0.023,0.015
1775855255182,-0.019,0.020,-0.043
1775855255201,-0.029,0.011,-0.027
1775855255221,-0.053,0.013,0.005
1775855255241,-0.067,0.023,-0.002
1775855255261,-0.063,0.025,-0.033
1775855255280,-0.062,0.017,-0.028
1775855255300,-0.053,0.037,0.003
1775855255320,-0.031,0.066,0.047
1775855255340,-0.030,0.055,0.056
1775855255359,-0.055,0.007,0.034
1775855255379,-0.085,-0.011,0.037
1775855255399,-0.102,0.008,0.052
1775855255419,-0.094,0.038,0.050
1775855255439,-0.069,0.036,0.040
1775855255458,-0.062,-0.004,0.008
1775855255478,-0.069,-0.026,-0.012
1775855255498,-0.076,0.017,0.031
1775855255518,-0.030,0.075,0.090
1775855255537,0.006,0.056,0.053
1775855255557,0.007,-0.022,-0.016
1775855255577,0.005,-0.065,-0.042
1775855255597,0.032,-0.038,0.015
1775855255616,0.041,0.004,0.084
1775855255636,0.015,-0.011,0.056
1775855255656,-0.039,-0.072,-0.024
1775855255676,-0.071,-0.079,-0.015
1775855255695,-0.081,-0.027,0.039
1775855255715,-0.059,0.004,0.025
1775855255735,-0.025,0.014,-0.031
1775855255755,0.024,0.019,-0.032
1775855255774,0.089,0.006,-0.012
1775855255794,0.076,-0.031,-0.076
1775855255814,-0.002,-0.017,-0.113
1775855255834,-0.009,-0.008,-0.069
1775855255854,-0.004,-0.035,-0.039
1775855255873,-0.039,-0.041,-0.081
1775855255893,-0.039,0.005,-0.053
1775855255913,0.071,0.022,0.020
1775855255933,0.123,-0.052,0.020
1775855255952,0.044,-0.128,-0.064
1775855255972,0.026,-0.096,-0.069
1775855255992,0.105,-0.070,-0.058
1775855256012,0.119,-0.086,-0.089
1775855256031,0.075,-0.065,-0.096
1775855256051,0.082,-0.033,-0.043
1775855256071,0.099,-0.030,-0.011
1775855256091,0.055,-0.026,0.025
1775855256110,-0.016,-0.058,-0.053
1775855256130,-0.003,-0.042,-0.015
1775855256150,0.055,0.032,0.029
1775855256170,0.042,0.041,-0.001
1775855256189,0.001,0.023,-0.045
1775855256209,0.035,0.017,-0.026
1775855256229,0.026,-0.001,-0.015
1775855256249,0.000,-0.010,-0.011
1775855256268,0.044,-0.000,0.005
1775855256288,0.065,0.012,0.017
1775855256308,0.037,0.023,0.011
1775855256328,-0.010,0.037,0.020
1775855256348,-0.042,0.051,0.003
1775855256367,-0.017,0.050,-0.047
1775855256387,0.086,0.040,-0.017
1775855256407,0.155,0.008,0.004
1775855256427,0.112,-0.010,0.034
1775855256446,0.077,0.033,0.067
1775855256466,0.089,0.046,0.044
1775855256486,0.056,0.004,0.005
1775855256506,0.061,0.035,-0.003
1775855256525,0.163,0.047,0.038
1775855256545,0.187,-0.019,0.046
1775855256565,0.099,-0.064,0.009
1775855256585,0.044,-0.085,0.033
1775855256604,0.052,-0.081,0.062
1775855256624,0.063,-0.026,0.118
1775855256644,0.055,0.006,0.127
1775855256664,0.043,-0.018,0.073
1775855256683,0.015,-0.089,-0.052
1775855256703,-0.021,-0.129,-0.081
1775855256723,0.000,-0.092,0.018
1775855256743,0.026,-0.012,0.092
1775855256763,0.034,0.013,0.055
1775855256782,0.016,-0.064,-0.006
1775855256802,0.011,-0.088,0.037
1775855256822,0.030,-0.026,0.098
1775855256842,0.015,0.019,0.079
1775855256861,-0.010,0.013,0.031
1775855256881,-0.051,-0.037,0.009
1775855256901,-0.105,-0.018,0.010
1775855256921,-0.081,0.063,0.047
1775855256940,-0.009,0.040,0.028
1775855256960,0.001,-0.017,-0.014
1775855256980,-0.008,-0.009,-0.015
1775855257000,0.005,0.013,-0.013
1775855257019,0.026,0.029,0.009
1775855257039,0.012,0.027,0.038
1775855257059,-0.003,0.014,0.027
1775855257079,0.008,0.010,-0.014
1775855257098,0.018,0.002,-0.026
1775855257118,0.019,0.028,0.008
1775855257138,0.013,0.037,0.009
1775855257158,-0.009,0.022,-0.022
1775855257177,-0.012,0.003,-0.011
1775855257197,-0.010,-0.030,0.009
1775855257217,-0.011,-0.033,0.005
1775855257237,0.012,-0.007,0.000
1775855257256,0.038,-0.020,0.005
1775855257276,0.015,-0.035,-0.012
1775855257296,-0.001,0.001,-0.012
1775855257316,0.008,0.005,0.011
1775855257336,0.012,-0.051,-0.010
1775855257355,0.001,-0.048,-0.021
1775855257375,0.009,-0.007,-0.004
1775855257395,0.025,-0.018,-0.010
1775855257415,0.033,-0.035,-0.038
1775855257434,0.018,-0.000,-0.058
1775855257454,-0.005,0.026,-0.059
1775855257474,-0.002,0.007,-0.037
1775855257494,-0.012,-0.005,-0.029
1775855257513,-0.055,0.021,-0.017
1775855257533,-0.052,0.028,0.000
1775855257553,-0.033,-0.015,-0.017
1775855257573,-0.067,-0.044,-0.046
1775855257592,-0.123,-0.020,-0.060
1775855257612,-0.136,0.042,-0.020
1775855257632,-0.135,0.065,-0.015
1775855257652,-0.151,0.067,-0.021
1775855257671,-0.163,0.083,-0.029
1775855257691,-0.157,0.096,-0.050
1775855257711,-0.140,0.075,-0.054
1775855257731,-0.113,0.046,-0.072
1775855257750,-0.101,0.015,-0.065
1775855257770,-0.039,-0.003,-0.031
1775855257790,0.017,-0.022,-0.014
1775855257810,0.070,-0.036,0.018
1775855257829,0.110,-0.032,0.036
1775855257849,0.102,-0.035,0.008
1775855257869,0.057,-0.044,-0.020
1775855257889,0.004,-0.045,-0.016
1775855257908,-0.024,-0.025,-0.010
1775855257928,-0.036,-0.015,0.001
1775855257948,-0.042,-0.032,0.024
1775855257968,-0.007,-0.020,0.030
1775855257987,0.047,-0.011,0.017
1775855258007,0.057,-0.016,0.034
1775855258027,0.049,0.027,0.044
1775855258047,0.052,0.011,0.002
1775855258067,0.033,-0.033,-0.007
1775855258086,0.002,-0.003,0.029
1775855258106,-0.004,0.022,0.026
1775855258126,0.002,-0.003,-0.013
1775855258146,0.023,-0.014,-0.019
1775855258165,0.067,0.003,0.010
1775855258185,0.108,0.017,0.013
1775855258205,0.124,0.006,-0.031
1775855258225,0.109,-0.036,-0.051
1775855258244,0.106,-0.047,-0.021
1775855258264,0.078,-0.045,-0.025
1775855258284,0.012,-0.014,-0.013
1775855258304,-0.018,0.079,0.050
1775855258323,0.001,0.101,0.057
1775855258343,0.000,0.038,-0.006
1775855258363,-0.006,0.020,-0.012
1775855258383,-0.020,0.007,0.001
1775855258402,-0.041,-0.005,0.007
1775855258422,-0.028,0.029,0.017
1775855258442,-0.006,0.032,0.023
1775855258462,0.013,0.004,-0.007
1775855258482,-0.006,-0.027,-0.036
1775855258501,-0.049,-0.042,-0.039
1775855258521,-0.085,-0.017,-0.007
1775855258541,-0.075,0.031,0.034
1775855258561,-0.059,-0.001,0.024
1775855258580,-0.089,-0.035,-0.002
1775855258600,-0.103,0.006,0.031
1775855258620,-0.088,0.029,0.060
1775855258640,-0.067,0.062,0.042
1775855258659,-0.039,0.097,0.013
1775855258679,-0.067,0.066,-0.019
1775855258699,-0.098,0.031,-0.036
1775855258719,-0.092,0.043,-0.018
1775855258738,-0.055,0.039,-0.013
1775855258758,-0.054,0.000,-0.031
1775855258778,-0.069,-0.001,-0.016
1775855258798,-0.049,0.027,0.014
1775855258817,-0.029,0.015,0.008
1775855258837,-0.021,0.022,-0.001
1775855258857,-0.006,0.034,0.003
1775855258877,-0.012,0.025,-0.001
1775855258897,-0.031,0.012,-0.010
1775855258916,-0.039,0.002,0.005
1775855258936,-0.032,-0.010,0.016
1775855258956,-0.020,-0.023,0.022
1775855258976,-0.001,-0.020,0.028
1775855258995,0.007,-0.021,0.026
1775855259015,0.010,-0.019,0.010
1775855259035,0.030,0.007,0.018
1775855259055,0.043,0.029,0.023
1775855259074,0.032,-0.003,0.000
1775855259094,0.024,-0.002,-0.013
1775855259114,0.032,0.009,-0.019
1775855259134,0.021,-0.011,-0.010
1775855259153,0.030,-0.045,-0.017
1775855259173,0.068,-0.057,-0.024
1775855259193,0.110,-0.066,-0.016
1775855259213,0.109,-0.083,-0.016
1775855259232,0.102,-0.064,-0.011
1775855259252,0.105,-0.010,0.007
1775855259272,0.103,0.019,0.022
1775855259292,0.056,0.006,0.012
1775855259311,-0.003,-0.004,0.005
1775855259331,-0.048,0.003,0.016
1775855259351,-0.088,0.007,0.010
1775855259371,-0.125,0.004,-0.007
1775855259390,-0.157,-0.007,-0.029
1775855259410,-0.190,-0.024,-0.034
1775855259430,-0.228,-0.014,-0.037
1775855259450,-0.252,0.007,-0.041
1775855259469,-0.249,0.007,-0.058
1775855259489,-0.226,-0.010,-0.066
1775855259509,-0.182,-0.014,-0.043
1775855259529,-0.113,-0.014,-0.013
1775855259548,-0.019,-0.024,-0.007
1775855259568,0.127,-0.045,0.010
1775855259588,0.240,-0.032,0.060
1775855259608,0.277,0.033,0.052
1775855259627,0.216,0.044,-0.007
1775855259647,0.101,0.003,-0.034
1775855259667,-0.009,-0.035,-0.009
1775855259687,-0.046,0.007,0.008
1775855259706,-0.042,-0.006,0.010
1775855259726,-0.061,-0.031,0.023
1775855259746,-0.023,0.008,0.016
1775855259766,0.050,-0.008,0.002
1775855259785,0.076,-0.013,0.011
1775855259805,0.063,0.009,0.001
1775855259825,0.051,0.002,-0.001
1775855259845,0.045,0.006,0.026
1775855259864,0.040,0.019,0.029
1775855259884,0.023,0.004,-0.004
1775855259904,-0.009,-0.006,-0.015
1775855259924,-0.009,0.018,0.012
1775855259943,0.048,0.033,0.028
1775855259963,0.106,0.001,0.005
1775855259983,0.066,-0.020,-0.031
1775855260003,0.043,0.018,-0.015
1775855260022,0.097,0.032,0.022
1775855260042,0.070,0.004,0.003
1775855260062,-0.028,-0.020,-0.029
1775855260082,-0.054,-0.003,0.004
1775855260102,-0.009,0.014,0.018
1775855260121,0.008,-0.018,-0.007
1775855260141,0.007,-0.058,0.001
1775855260161,0.007,-0.050,0.007
1775855260181,0.004,-0.038,0.020
1775855260200,-0.040,-0.029,0.027
1775855260220,-0.072,-0.005,0.032
1775855260240,-0.054,0.025,0.013
1775855260260,-0.021,-0.011,-0.027
1775855260279,-0.061,-0.058,-0.060
1775855260299,-0.083,-0.030,0.010
1775855260319,-0.088,0.038,0.046
1775855260339,-0.081,0.058,0.022
1775855260358,-0.054,0.013,-0.009
1775855260378,-0.013,-0.035,-0.033
1775855260398,-0.002,-0.015,-0.016
1775855260418,-0.030,0.063,0.019
1775855260437,-0.042,0.073,0.028
1775855260457,-0.042,0.035,0.018
1775855260477,-0.048,0.015,0.013
1775855260497,-0.071,0.020,0.032
1775855260516,-0.075,0.036,0.033
1775855260536,-0.059,0.018,-0.006
1775855260556,-0.043,0.002,-0.029
1775855260576,-0.030,0.026,-0.004
1775855260595,-0.022,0.041,-0.006
1775855260615,-0.043,0.020,-0.047
1775855260635,-0.047,0.012,-0.021
1775855260655,-0.047,0.010,0.017
1775855260674,-0.039,0.007,0.032
1775855260694,-0.003,0.025,0.029
1775855260714,0.016,0.019,0.005
1775855260734,0.017,0.005,-0.024
1775855260753,0.024,0.010,-0.009
1775855260773,0.029,0.010,-0.001
1775855260793,0.028,-0.010,-0.014
1775855260812,0.028,-0.014,0.001
1775855260832,0.027,-0.011,0.002
1775855260852,0.020,-0.033,-0.011
1775855260872,0.017,-0.029,-0.007
1775855260891,0.040,-0.023,-0.009
1775855260911,0.052,-0.040,0.000
1775855260931,0.068,-0.044,0.000
1775855260951,0.084,-0.051,-0.010
1775855260970,0.107,-0.048,-0.007
1775855260990,0.110,-0.052,-0.015
1775855261010,0.083,-0.060,-0.032
1775855261030,0.063,-0.028,-0.029
1775855261049,0.063,0.004,0.001
1775855261069,0.051,0.001,0.006
1775855261089,0.010,-0.021,0.012
1775855261109,-0.042,-0.036,0.001
1775855261129,-0.079,-0.008,-0.002
1775855261148,-0.076,0.017,-0.003
1775855261168,-0.072,-0.001,-0.030
1775855261188,-0.080,-0.037,-0.050
1775855261208,-0.076,-0.044,-0.030
1775855261227,-0.073,-0.026,-0.017
1775855261247,-0.071,-0.029,-0.016
1775855261267,0.018,-0.034,-0.024
1775855261287,0.188,-0.050,-0.002
1775855261306,0.361,-0.040,0.018
1775855261326,0.409,-0.004,0.022
1775855261366,0.262,0.046,0.056
1775855261385,0.232,0.044,0.012
1775855261405,0.171,0.017,0.006
1775855261425,0.101,0.012,-0.000
1775855261445,0.073,-0.009,-0.039
1775855261464,0.063,-0.044,-0.004
1775855261484,0.038,0.000,0.044
1775855261504,0.048,0.014,0.003
1775855261524,0.089,-0.055,-0.016
1775855261543,0.121,-0.034,0.023
1775855261563,0.168,0.008,0.034
1775855261583,0.206,-0.018,0.011
1775855261603,0.269,-0.016,0.010
1775855261622,0.399,-0.005,0.009
1775855261642,0.524,-0.021,-0.002
1775855261662,0.596,-0.038,-0.028
1775855261682,0.643,-0.032,-0.006
1775855261701,0.668,0.012,0.064
1775855261721,0.604,0.063,0.094
1775855261741,0.491,0.040,0.073
1775855261761,0.412,0.020,0.062
1775855261780,0.300,-0.016,0.068
1775855261800,0.176,-0.044,0.039
