time,seconds_elapsed,local_time,magneticBearing
1775952696869532400,0.740532470703125,2026-04-11T19:11:36.869-05:00,182.57090774177954
1775952696879589400,0.75058935546875,2026-04-11T19:11:36.879-05:00,182.4637523946213
1775952696889646300,0.760646240234375,2026-04-11T19:11:36.889-05:00,182.67367671263443
1775952696899703300,0.770703369140625,2026-04-11T19:11:36.899-05:00,182.40177201787614
1775952696909760300,0.78076025390625,2026-04-11T19:11:36.909-05:00,182.57126536494368
1775952696919817500,0.7908173828125,2026-04-11T19:11:36.919-05:00,182.61522606496277
1775952696929874400,0.80087451171875,2026-04-11T19:11:36.929-05:00,182.75005393659822
1775952696939931400,0.810931396484375,2026-04-11T19:11:36.939-05:00,182.560052096289
1775952696949988400,0.82098828125,2026-04-11T19:11:36.949-05:00,182.8521290635235
1775952696960045600,0.831045654296875,2026-04-11T19:11:36.960-05:00,182.8521290635235
1775952696970102500,0.8411025390625,2026-04-11T19:11:36.970-05:00,182.73517549738355
1775952696980158500,0.851158447265625,2026-04-11T19:11:36.980-05:00,182.90841653213027
1775952696990215400,0.86121533203125,2026-04-11T19:11:36.990-05:00,182.77820299408825
1775952697000272400,0.8712724609375,2026-04-11T19:11:37.000-05:00,182.82272324535145
1775952697010329300,0.881329345703125,2026-04-11T19:11:37.010-05:00,182.97685698403805
1775952697020386300,0.89138623046875,2026-04-11T19:11:37.020-05:00,182.81374854779972
1775952697030443500,0.901443603515625,2026-04-11T19:11:37.030-05:00,182.8132093687086
1775952697040500500,0.91150048828125,2026-04-11T19:11:37.040-05:00,182.91296702843258
1775952697050557400,0.921557373046875,2026-04-11T19:11:37.050-05:00,182.92145191114807
1775952697060614400,0.931614501953125,2026-04-11T19:11:37.060-05:00,182.9469748882102
1775952697070671400,0.94167138671875,2026-04-11T19:11:37.070-05:00,182.97890348341159
1775952697080728300,0.951728271484375,2026-04-11T19:11:37.080-05:00,182.88368472798376
1775952697090785300,0.961785400390625,2026-04-11T19:11:37.090-05:00,183.0316661432095
1775952697100841500,0.971841552734375,2026-04-11T19:11:37.100-05:00,182.92936140603285
1775952697110898400,0.9818984375,2026-04-11T19:11:37.110-05:00,182.85392423793795
1775952697120955400,0.991955322265625,2026-04-11T19:11:37.120-05:00,182.78064305082827
1775952697131012600,1.0020126953125,2026-04-11T19:11:37.131-05:00,182.90813137569282
1775952697141069600,1.012069580078125,2026-04-11T19:11:37.141-05:00,183.0626847297591
1775952697151126500,1.02212646484375,2026-04-11T19:11:37.151-05:00,183.18170223372786
1775952697161183500,1.03218359375,2026-04-11T19:11:37.161-05:00,183.1505552129842
1775952697171240400,1.042240478515625,2026-04-11T19:11:37.171-05:00,183.47861635171503
1775952697181297400,1.05229736328125,2026-04-11T19:11:37.181-05:00,183.3481822622698
1775952697191354400,1.062354248046875,2026-04-11T19:11:37.191-05:00,183.41131995622456
1775952697201411300,1.072411376953125,2026-04-11T19:11:37.201-05:00,183.53345761199103
1775952697211467300,1.08246728515625,2026-04-11T19:11:37.211-05:00,183.27922481025288
1775952697221524200,1.092524169921875,2026-04-11T19:11:37.221-05:00,183.50074012893324
1775952697231581400,1.10258154296875,2026-04-11T19:11:37.231-05:00,183.50074012893324
1775952697241638400,1.112638427734375,2026-04-11T19:11:37.241-05:00,183.54689355865477
1775952697251695600,1.122695556640625,2026-04-11T19:11:37.251-05:00,183.59076035591073
1775952697261752600,1.132752685546875,2026-04-11T19:11:37.261-05:00,183.70482920134842
1775952697271809500,1.1428095703125,2026-04-11T19:11:37.271-05:00,183.541939879799
1775952697281866500,1.152866455078125,2026-04-11T19:11:37.281-05:00,183.71715521122394
1775952697291923500,1.16292333984375,2026-04-11T19:11:37.291-05:00,183.98270310880952
1775952697301980400,1.17298046875,2026-04-11T19:11:37.301-05:00,183.83720428523858
1775952697312036400,1.183036376953125,2026-04-11T19:11:37.312-05:00,184.06270646288354
1775952697322093300,1.19309326171875,2026-04-11T19:11:37.322-05:00,183.91541696096547
1775952697332150300,1.203150390625,2026-04-11T19:11:37.332-05:00,183.7119966935209
1775952697342207500,1.21320751953125,2026-04-11T19:11:37.342-05:00,183.92539660081394
1775952697352264400,1.223264404296875,2026-04-11T19:11:37.352-05:00,183.79857575263114
1775952697362321400,1.2333212890625,2026-04-11T19:11:37.362-05:00,183.68889511693465
1775952697372378400,1.24337841796875,2026-04-11T19:11:37.372-05:00,183.92742270468526
1775952697382435300,1.253435302734375,2026-04-11T19:11:37.382-05:00,183.50856666004387
1775952697392492300,1.2634921875,2026-04-11T19:11:37.392-05:00,183.54432385090055
1775952697402549200,1.27354931640625,2026-04-11T19:11:37.402-05:00,183.66668423270923
1775952697412605400,1.28360546875,2026-04-11T19:11:37.412-05:00,183.5375940447642
1775952697422662400,1.293662353515625,2026-04-11T19:11:37.422-05:00,183.41422118830712
1775952697432719400,1.30371923828125,2026-04-11T19:11:37.432-05:00,183.40283780998104
1775952697442776600,1.313776611328125,2026-04-11T19:11:37.442-05:00,183.66629932418604
1775952697452833500,1.32383349609375,2026-04-11T19:11:37.452-05:00,183.6869367947503
1775952697462890500,1.333890380859375,2026-04-11T19:11:37.462-05:00,183.51984310943217
1775952697472947500,1.343947509765625,2026-04-11T19:11:37.472-05:00,183.69481648133086
1775952697483004400,1.35400439453125,2026-04-11T19:11:37.483-05:00,183.68386589962884
1775952697493061400,1.364061279296875,2026-04-11T19:11:37.493-05:00,183.71011863126253
1775952697503117300,1.374117431640625,2026-04-11T19:11:37.503-05:00,183.91557976709936
1775952697513174300,1.38417431640625,2026-04-11T19:11:37.513-05:00,183.91557976709936
1775952697523231500,1.3942314453125,2026-04-11T19:11:37.523-05:00,183.79148443955305
1775952697533288400,1.404288330078125,2026-04-11T19:11:37.533-05:00,183.8092355787146
1775952697543345700,1.414345703125,2026-04-11T19:11:37.543-05:00,183.8554442949246
1775952697553402600,1.424402587890625,2026-04-11T19:11:37.553-05:00,183.85772590473223
1775952697563459600,1.43445947265625,2026-04-11T19:11:37.563-05:00,183.85877036422494
1775952697573516500,1.4445166015625,2026-04-11T19:11:37.573-05:00,183.9917984520631
1775952697583573500,1.454573486328125,2026-04-11T19:11:37.583-05:00,184.08400528786908
1775952697593629400,1.46462939453125,2026-04-11T19:11:37.593-05:00,184.44004349033423
1775952697603686400,1.474686279296875,2026-04-11T19:11:37.603-05:00,184.31692325359552
1775952697613743400,1.484743408203125,2026-04-11T19:11:37.613-05:00,184.39216606957345
1775952697623800300,1.49480029296875,2026-04-11T19:11:37.623-05:00,184.4258739010134
1775952697633857300,1.504857177734375,2026-04-11T19:11:37.633-05:00,184.07725364662397
1775952697643914200,1.514914306640625,2026-04-11T19:11:37.643-05:00,184.19961033330546
1775952697653971500,1.524971435546875,2026-04-11T19:11:37.653-05:00,184.21799957483066
1775952697664028400,1.5350283203125,2026-04-11T19:11:37.664-05:00,183.91011558032557
1775952697674085400,1.54508544921875,2026-04-11T19:11:37.674-05:00,184.2101938649157
1775952697684141600,1.5551416015625,2026-04-11T19:11:37.684-05:00,184.07129749548358
1775952697694198500,1.565198486328125,2026-04-11T19:11:37.694-05:00,183.98609186160257
1775952697704255500,1.57525537109375,2026-04-11T19:11:37.704-05:00,184.43367906524173
1775952697714312400,1.5853125,2026-04-11T19:11:37.714-05:00,184.14432897200967
1775952697724369400,1.595369384765625,2026-04-11T19:11:37.724-05:00,184.07189688258617
1775952697734426400,1.60542626953125,2026-04-11T19:11:37.734-05:00,184.13885769225467
1775952697744483300,1.6154833984375,2026-04-11T19:11:37.744-05:00,184.084635904911
1775952697754540500,1.62554052734375,2026-04-11T19:11:37.754-05:00,184.33324084198574
1775952697764597500,1.635597412109375,2026-04-11T19:11:37.764-05:00,184.1872755696505
1775952697774653400,1.6456533203125,2026-04-11T19:11:37.774-05:00,184.12436957426712
1775952697784710400,1.65571044921875,2026-04-11T19:11:37.784-05:00,184.1004229424916
1775952697794767400,1.665767333984375,2026-04-11T19:11:37.794-05:00,184.1004229424916
1775952697804824600,1.675824462890625,2026-04-11T19:11:37.804-05:00,184.030466100035
1775952697814881500,1.685881591796875,2026-04-11T19:11:37.814-05:00,183.94726628064876
1775952697824938500,1.6959384765625,2026-04-11T19:11:37.824-05:00,183.9010098716655
1775952697834995500,1.705995361328125,2026-04-11T19:11:37.834-05:00,183.5994055413038
1775952697845052400,1.716052490234375,2026-04-11T19:11:37.845-05:00,183.8736713956232
1775952697855108000,1.726108154296875,2026-04-11T19:11:37.855-05:00,183.6641566823587
1775952697865165000,1.7361650390625,2026-04-11T19:11:37.865-05:00,183.47060508009764
1775952697875222000,1.746221923828125,2026-04-11T19:11:37.875-05:00,183.6865912020639
1775952697885279000,1.756279052734375,2026-04-11T19:11:37.885-05:00,183.63127108227042
1775952697895336000,1.7663359375,2026-04-11T19:11:37.895-05:00,183.66459821280333
1775952697905393000,1.776392822265625,2026-04-11T19:11:37.905-05:00,183.71159960249605
1775952697915449900,1.786449951171875,2026-04-11T19:11:37.915-05:00,183.59594789113413
