time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1772547796124374300,0.631374267578125,0.45014157582023945,0.07887756824493408,0.2184980403294978,0.03218019753694534,3.351526821001555e-17,0.9684503166482017,0.05386749579670463,left,-0.05939459800720215,-0.23426036374286324,4.150263237684965,-8.588591137567162,-0.11984281022499746,0.6076717376708984,-0.22676372528076172,2.2763554713241754,-0.01713968813419342
1772547796164374500,0.67137451171875,0.3215676432998197,0.06612157076597214,0.15948304108020994,0.028633207082748413,-0.023706649823529054,0.97989174907288,-0.009234499353816353,left,-0.019681155681610107,-0.240214447706876,3.0104397075772282,-9.036826487976311,-0.11753813886264365,0.5969433784484863,-0.1212000846862793,2.3331096242032943,-0.01897120475769043
1772547796204374500,0.71137451171875,0.2480532044361109,0.06539781391620636,0.12535835496232142,0.04350084811449051,-0.03557561788550746,0.9857290051037498,-0.04451118323165905,left,-0.008769035339355469,-0.22081464013810148,2.349241405445337,-9.275666223755477,-0.10657348665576485,0.638141930103302,-0.06806600093841553,2.147897579845786,-0.022068843245506287
1772547796244374500,0.75137451171875,0.2172074591118946,0.032742731273174286,0.11085094774734659,0.04114557057619095,-0.04101680904490551,0.9881005543941352,-0.06054130522053845,left,-0.0015643835067749023,-0.20502906296983786,2.069103882985562,-9.375650446552038,-0.09842222487443399,0.6863930821418762,-0.06625597178936005,1.99659145835191,-0.0017709285020828247
1772547796284374500,0.79137451171875,0.19774910166973778,-0.03136902302503586,0.10153353117036913,0.03870365396142006,-0.04500075611087143,0.9899923959800749,-0.07269084718862676,left,-0.012687742710113525,-0.18254367193827978,1.8946314054377376,-9.455769692927598,-0.08706804036541956,0.7124713063240051,-0.05232630670070648,1.7802169446200131,0.0019559264183044434
1772547796324374500,0.83137451171875,0.18614630174460228,-0.11928486078977585,0.09593593708615719,0.08581290394067764,-0.049266576057821504,0.9912284292398295,-0.08420740714208011,left,-0.02367985248565674,-0.16159038079719704,1.7913041558235883,-9.511689733070135,-0.07638764034319966,0.7042402625083923,-0.022352367639541626,1.5777734872154892,0.012362316250801086
1772547796364374300,0.871374267578125,0.17741388208812428,-0.1947742998600006,0.09172854080765161,0.07415377348661423,-0.05527258059165485,0.9920698164900776,-0.09873991153556845,left,0.001001894474029541,-0.14114033803139325,1.7135136446565389,-9.556734158933162,-0.06578773798578327,0.6709175109863281,-0.008789390325546265,1.3795233898475765,0.02197253704071045
1772547796404374500,0.91137451171875,0.17504023571166216,-0.20979879796504974,0.09058228448928536,0.0711720660328865,-0.05943759205480273,0.99232693907375,-0.10828492942196326,left,-0.011583924293518066,-0.12936143221689625,1.6935368784241378,-9.576112228620051,-0.05957358726786925,0.6359686255455017,0.009569808840751648,1.2650674279756844,0.012945666909217834
1772547796444374500,0.95137451171875,0.17523969371560782,-0.22394436597824097,0.09068172724616201,0.08093579113483429,-0.06293341924481134,0.992375750774453,-0.1160634021903621,left,-0.00360184907913208,-0.12053164339573989,1.6973282335311173,-9.586399813878536,-0.05483114037114939,0.6004207730293274,0.010185420513153076,1.1791520625419913,0.009591102600097656
1772547796484374500,0.99137451171875,0.1755080488120684,-0.23808994889259338,0.09077802591501889,0.09069952368736267,-0.06642702266050557,0.9923900147052626,-0.12383555078066523,left,0.0042917728424072266,-0.111703653689645,1.7016520880796013,-9.595819968652725,-0.05008679462575904,0.5648729205131531,0.010746732354164124,1.093162316697836,0.0062441155314445496
1772547796524374500,1.03137451171875,0.17974772430194777,-0.3850839138031006,0.09284864363376308,0.009152144193649292,-0.0807808618907294,0.9916808424641526,-0.15444881182318748,left,0.014576137065887451,-0.08992651728377075,1.7461624070659278,-9.60966612317562,-0.037716054159745015,0.42532023787498474,0.001467183232307434,0.8806900711014867,-0.006577536463737488
1772547796564374500,1.07137451171875,0.17808396400991205,-0.3770175874233246,0.09194089374675761,-0.05548574775457382,-0.09019172818111103,0.9911737333699088,-0.17443896865884273,left,-0.004075288772583008,-0.07893638748167964,1.7317818534053862,-9.621503275963663,-0.031412163126323216,0.31677737832069397,0.0018770843744277954,0.7732982023969293,0.0011480450630187988
