time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1772547795598739700,0.10573974609375,-3.046582570368232,0.007907291562147629,0.9896099605312811,-0.02901148003355308,-0.045075032709345285,0.13630033213146941,0.27241222406319987
1772547795608777700,0.11577783203125,-3.0442372415368433,0.0016472821964053845,0.9893248838610007,-0.016873344144653222,-0.047033218367761254,0.1379183423797323,0.2762368890768555
1772547795618815700,0.125815673828125,-3.0416371694076374,-0.0043622240487844735,0.9888284275625268,-0.005395927242061578,-0.049080470758817295,0.14067894377440288,0.28238073083804066
1772547795628853800,0.135853759765625,-3.0386276078632974,-0.009696532304806826,0.9881768447171109,0.0045770814086703235,-0.051249931720697556,0.1441739046345647,0.28997943794567016
1772547795638891800,0.145891845703125,-3.0355938802963776,-0.014506589804636044,0.9874691986815299,0.013462407169204445,-0.053384383021824786,0.14779845465306687,0.297825043327214
1772547795648929500,0.155929443359375,-3.032876267832985,-0.019398474186648397,0.9867809173286148,0.022588462899806767,-0.05541052939832315,0.15105207445891763,0.3049656062377293
1772547795658967800,0.1659677734375,-3.030446134449327,-0.024838945097052038,0.9861494287278568,0.03293504569167111,-0.05741260193754983,0.15361057095358163,0.3107975684224765
1772547795669005600,0.176005615234375,-3.027959283085011,-0.031131634179967796,0.9855755614290365,0.045086397324141256,-0.059599054749007584,0.1553048261737247,0.3150248668444309
1772547795679043800,0.1860439453125,-3.024568643449758,-0.03861144747106317,0.9849946291565647,0.059581672353129264,-0.062421964069847895,0.15619940111252434,0.3178569144790947
1772547795689081600,0.19608154296875,-3.019263812139447,-0.04684805891340225,0.98433753579916,0.07536760469808669,-0.06628989911200871,0.15649458208443748,0.3197171836969892
1772547795699119900,0.206119873046875,-3.012057091768341,-0.0556426723937074,0.9835955186841335,0.09205176597478325,-0.0711524892893166,0.15614407399446645,0.320544583828687
1772547795709157600,0.21615771484375,-3.0038086082573026,-0.0648681827959474,0.9828207309684743,0.10955431594070875,-0.07655491589419341,0.15490316851076066,0.31984144133985815
1772547795719195600,0.226195556640625,-2.9954787396066602,-0.07354821835811273,0.9821046769422608,0.12606021541153212,-0.08186344291248569,0.1528384658197192,0.3175590240563522
1772547795729233700,0.236233642578125,-2.9879832993312694,-0.08082452559568981,0.981527473290142,0.1399444185641686,-0.08650397611837944,0.1502935253170614,0.3141600430221336
1772547795739271700,0.246271728515625,-2.9795744022042534,-0.0856918729546104,0.9809263607262162,0.14869943948491945,-0.09123398002888221,0.14871712412264737,0.31245649459255176
1772547795749309700,0.256309814453125,-2.9691095487717813,-0.09197897393979616,0.9797973069115002,0.1598121397952633,-0.09724510699720847,0.1485949436394204,0.31422011107928804
1772547795759347700,0.26634765625,-2.9584410372413767,-0.1022625181941662,0.977983018487196,0.17887424847349223,-0.10403498167766329,0.1492259626683265,0.31851718335412343
1772547795769385700,0.2763857421875,-2.949742898625512,-0.11695924863617353,0.9755099883605256,0.2072100703416661,-0.1106181726932435,0.14988145848443354,0.32393288967363293
1772547795779423700,0.286423828125,-2.9443928726077266,-0.13581085809697413,0.9723558198998741,0.24465084654121033,-0.11630062610828827,0.15017915473053992,0.32957922200308554
1772547795789461500,0.29646142578125,-2.942024969299349,-0.15642612815693374,0.9687280653742268,0.28637969125178636,-0.1208644150434578,0.149961856015069,0.33456383751701835
1772547795799499800,0.306499755859375,-2.9411869165773745,-0.17598151896485958,0.9651296744619987,0.3265224879070465,-0.1244224638693043,0.14857387671329828,0.33691617742154567
1772547795809537500,0.31653759765625,-2.940817285125503,-0.19307407555826228,0.9620842394078241,0.36215114088603056,-0.1269918831295051,0.1448770860992841,0.3339798970651122
1772547795819575800,0.326575927734375,-2.9405749078169805,-0.20818272851498457,0.959641016033428,0.3941693575732056,-0.12863939500184124,0.13856726482523962,0.3252130357614085
1772547795829613600,0.336613525390625,-2.9404413187580904,-0.2216850137574534,0.9577233174781226,0.42326579639808104,-0.12937380223083625,0.1299393808644173,0.311253783084804
1772547795839651800,0.34665185546875,-2.9405617885895903,-0.2322964232938123,0.9566328860066851,0.4467130496553858,-0.12893524532075565,0.11944743125458579,0.2925941353060051
1772547795849689600,0.356689697265625,-2.940633753232006,-0.23889284919057205,0.9565860281353659,0.4620241430600582,-0.1274677263148524,0.1078208265316588,0.27046758159035145
1772547795859727600,0.3667275390625,-2.9396557619385075,-0.24148290486903293,0.9574513856750014,0.469018366102143,-0.12572101309682226,0.09574477820071423,0.24655118208704388
1772547795869765600,0.376765625,-2.937427148496976,-0.24176661858898754,0.9586528704387962,0.4711232269817317,-0.12433523718537283,0.08410887972746214,0.22323208135772057
1772547795879803600,0.3868037109375,-2.935259938133523,-0.24383023340966106,0.9591250130976058,0.47683725020260137,-0.12332512642282596,0.0735992077417505,0.20270784839923786
1772547795889842000,0.396842041015625,-2.934170232718565,-0.2458306048699228,0.9593101848130141,0.4821484903088948,-0.12231742253405185,0.06579963853717848,0.1874796045587983
1772547795899879700,0.406879638671875,-2.9326113748624687,-0.24692682338390898,0.9592551147052631,0.48487189744791775,-0.12239858781619897,0.062252184593535785,0.18086287611797716
1772547795909918000,0.41691796875,-2.9295921585312263,-0.24759439130139807,0.9588242684569401,0.48589208916044857,-0.12411875466439962,0.0628292180844229,0.1829657061860464
1772547795919955700,0.426955810546875,-2.92633967345746,-0.24827128365901516,0.9580749196637095,0.4863797907492218,-0.12665130184898743,0.06643268588882374,0.19134828344297675
1772547795929993700,0.43699365234375,-2.923004987174468,-0.24902138234361088,0.9571240463131779,0.48673652852303106,-0.12956712364307119,0.07151421109311615,0.20281345149537544
1772547795940031700,0.44703173828125,-2.9183116032961407,-0.2510671986136922,0.955740553536638,0.48970756272338545,-0.1331854393305187,0.07607124522595067,0.21391341875598666
1772547795950069800,0.45706982421875,-2.912597416952878,-0.25523713790644303,0.9539507714604459,0.49742061008080035,-0.136954881620689,0.07794419259627228,0.22040186997358416
1772547795960107800,0.467107666015625,-2.910576312193936,-0.26187439842463184,0.9521670238545535,0.5113985021241902,-0.13816991612443572,0.0755564145434344,0.21797294682800775
1772547795970145800,0.477145751953125,-2.9160921387192245,-0.27247607782508565,0.9502362250774709,0.5352768791785077,-0.13475388662939877,0.06818626035956162,0.20444171208536352
1772547795980183600,0.48718359375,-2.928133570928357,-0.28745974248356976,0.9477371152097703,0.5697492432848233,-0.1268095650526913,0.05550298582746838,0.1790651704506636
1772547795990221800,0.497221923828125,-2.944207934410045,-0.30551426998533265,0.9444397663533652,0.611569656213786,-0.11508405267063522,0.03808116391665513,0.14273453696139332
1772547796000259600,0.507259521484375,-2.962322396857697,-0.32452809468684934,0.9403460454253141,0.6557123803337351,-0.10054130524329526,0.017952184954099813,0.09918201887536411
1772547796010297900,0.5172978515625,-2.9821753349553988,-0.34222837855456606,0.9358763773841828,0.6969650789630819,-0.08371380620323364,-0.002679936204676785,0.05230615010621024
1772547796020335600,0.527335693359375,-3.0051042005423994,-0.3574876349125989,0.9314208244118287,0.7325569698762264,-0.06467482227020879,-0.021796528947164374,0.005637446441352077
1772547796030374000,0.537373779296875,-3.034509243748544,-0.3699110114197944,0.9273481109502606,0.7610457696166173,-0.042949798426327464,-0.03669756951570129,-0.03629560538596724
1772547796040411600,0.54741162109375,-3.0717792262946295,-0.37831672246083065,0.9242903502724091,0.7795716245255163,-0.018310576231558223,-0.04720903357824972,-0.07348142353886328
1772547796050449700,0.55744970703125,-3.113640061617824,-0.38170337368799256,0.9225404834883718,0.7861513864961676,0.008183101615632297,-0.05616692427016954,-0.1101018733777168
1772547796060487700,0.56748779296875,3.1272474247259843,-0.3809275549436044,0.9215027446706185,0.782884980598538,0.03535450431306827,-0.06691121481368444,-0.15082391599775574
1772547796070525700,0.577525634765625,3.0868084708214916,-0.37689597098242333,0.9204939774205843,0.7717712001224728,0.06269357306363607,-0.08191392992344199,-0.19937879323319668
1772547796080563700,0.587563720703125,3.050137632825988,-0.36958042837560146,0.9192610861600748,0.7527306023109068,0.08910817201769476,-0.10212369226846586,-0.2564228011760922
1772547796090601700,0.597601806640625,3.01815616495765,-0.3599774563628824,0.9172681825153428,0.7279915706313002,0.11355864334731898,-0.12704250301388192,-0.32026826385206114
1772547796100643000,0.60764306640625,2.989550925930846,-0.34931546088766413,0.9138529812252574,0.7001407621311334,0.13622741381818607,-0.15586367571133977,-0.3898456524134766
1772547796110681000,0.61768115234375,2.962773248214802,-0.339575179531079,0.9081027910563856,0.6733087430603133,0.1576975980552006,-0.18753566018981335,-0.4641956300236996
1772547796120719000,0.627718994140625,2.936907567419772,-0.33233575783669933,0.899558788419891,0.6508391214827352,0.17826315990120586,-0.22038387372030582,-0.5409877535995347
1772547796130757000,0.637757080078125,2.9115896169562365,-0.32812652431472483,0.8884898764679783,0.6339599843384759,0.1978944948020485,-0.2525002765318576,-0.616958106440239
1772547796140795000,0.647794921875,2.8865463496029826,-0.3258311434807329,0.8758606035003949,0.6202762873578753,0.21629117342324863,-0.28270212606557793,-0.6895163701710308
1772547796150833200,0.657833251953125,2.8602371578763366,-0.3222100908356326,0.8630099691967011,0.6018703176662208,0.23307231620240312,-0.31156346681230884,-0.758676139802472
1772547796160871000,0.667870849609375,2.831832830550792,-0.3149368165838841,0.8506196002287895,0.5725461798217393,0.24753166727198186,-0.3405718109707336,-0.8261207094263289
1772547796170909200,0.6779091796875,2.8032124207253544,-0.3050902236477886,0.8383499589939662,0.5349259966922479,0.2589343617797303,-0.3701923228380925,-0.8925880961309687
1772547796180947000,0.687947021484375,2.777295788664508,-0.2958239331806932,0.8254151312283814,0.4976024027475801,0.2673996671860028,-0.39959410173343446,-0.9576968225134653
1772547796190985200,0.697985107421875,2.7544253704744084,-0.2901767739750478,0.8106783194951793,0.46844024528045675,0.27461746152023836,-0.4279991899630578,-1.0223096614776017
1772547796201023000,0.70802294921875,2.7350000038240507,-0.2905829448465042,0.7932112380690799,0.45448982107664126,0.28247018781608846,-0.4545195427393959,-1.0869711620309435
1772547796211061000,0.71806103515625,2.723312708617813,-0.29760705600933035,0.7731484724492597,0.46130407152591524,0.2912647279236314,-0.47836834153123575,-1.1507361021779492
1772547796221099300,0.728099365234375,2.7296428275698297,-0.31033032159712665,0.7516438225330646,0.4957933854027029,0.2997281610032139,-0.49888846654421076,-1.2110959784437134
1772547796231137000,0.738136962890625,2.7700287723543693,-0.32700811602101915,0.7302324833403736,0.5682251699482126,0.3058753010533664,-0.5160100843551774,-1.2651812291882099
1772547796241175300,0.74817529296875,2.8610329600451823,-0.3455763031701829,0.7100835009123657,0.6896528479750496,0.3082986309326546,-0.5303869757829875,-1.3105222557504983
1772547796251213000,0.758213134765625,3.012845710943819,-0.3644973518572524,0.6917443848507718,0.867409692489337,0.3067973167147705,-0.5426848771619291,-1.344268279267866
1772547796261251000,0.7682509765625,-3.064235415307335,-0.3831630967564908,0.6748392732582017,1.0956293717571028,0.3024854553075933,-0.5534261774612412,-1.3642740582186523
1772547796271289000,0.7782890625,-2.842854592964049,-0.40204366076837766,0.6585524444039172,1.3408528274430298,0.29840166299683824,-0.5618059979433954,-1.3699516677186554
1772547796281327000,0.7883271484375,-2.6395978310991297,-0.4207914720999675,0.6428548986535758,1.5693659865383522,0.29476234162759507,-0.5681436032406091,-1.3632271617709966
1772547796291365000,0.798365234375,-2.4772918380143745,-0.4392950768302964,0.6287335480441971,1.7556324759761692,0.2899757656283918,-0.5723878695809154,-1.344610091644544
1772547796301403100,0.808403076171875,-2.3873022761839895,-0.4578765250373418,0.6174415129628695,1.8719217705994606,0.2859666757075688,-0.5721346985802561,-1.3187105431046864
1772547796311441200,0.818441162109375,-2.363009622823615,-0.4753218491958631,0.6098970043211087,1.924020520174112,0.2836413613346769,-0.5671352407749857,-1.2921550486596887
1772547796321479200,0.828479248046875,-2.3753563991877056,-0.49297620304739764,0.604500113651348,1.9427428609499484,0.282630442148302,-0.5582777545284919,-1.2650351384602316
1772547796331518200,0.838518310546875,-2.414609814031117,-0.5118740694635684,0.5995309063690664,1.943556126212832,0.28524566126757905,-0.5451444431387726,-1.2396848688223399
1772547796341555200,0.84855517578125,-2.4650660236184003,-0.5311115906971681,0.5936275135811966,1.941252273515492,0.29183935537550587,-0.5294871460300563,-1.2186506538369235
