time,seconds_elapsed,z,y,x,local_time
1775952797728552200,0.08255224609375,-0.7807565331459045,-0.528333842754364,0.32140493392944336,2026-04-11T19:13:17.728-05:00
1775952797738609200,0.092609130859375,-0.7880546450614929,-0.37377306818962097,0.2717367112636566,2026-04-11T19:13:17.738-05:00
1775952797748665000,0.1026650390625,-0.7673879861831665,-0.194151371717453,0.29794248938560486,2026-04-11T19:13:17.748-05:00
1775952797758722000,0.11272216796875,-0.7096591591835022,0.07029280811548233,0.3704334497451782,2026-04-11T19:13:17.758-05:00
1775952797768779000,0.122779052734375,-0.6266191601753235,0.15005767345428467,0.44334253668785095,2026-04-11T19:13:17.768-05:00
1775952797778836200,0.132836181640625,-0.5272164344787598,0.14585094153881073,0.5130326747894287,2026-04-11T19:13:17.778-05:00
1775952797788892400,0.142892333984375,-0.4333634078502655,0.03863181546330452,0.5604206919670105,2026-04-11T19:13:17.788-05:00
1775952797798949400,0.152949462890625,-0.31186121702194214,-0.035595543682575226,0.5474561452865601,2026-04-11T19:13:17.798-05:00
1775952797809006300,0.16300634765625,-0.22323840856552124,-0.03738971799612045,0.4470970630645752,2026-04-11T19:13:17.809-05:00
1775952797819063300,0.173063232421875,-0.22598838806152344,0.04969751462340355,0.29652833938598633,2026-04-11T19:13:17.819-05:00
1775952797829119200,0.183119140625,-0.27360063791275024,0.14740516245365143,0.17790155112743378,2026-04-11T19:13:17.829-05:00
1775952797839176200,0.19317626953125,-0.36218777298927307,0.29687055945396423,0.10232077538967133,2026-04-11T19:13:17.839-05:00
1775952797849233200,0.203233154296875,-0.19149139523506165,0.19991205632686615,0.13545289635658264,2026-04-11T19:13:17.849-05:00
1775952797859290000,0.2132900390625,0.03415583819150925,-0.07366010546684265,0.14737294614315033,2026-04-11T19:13:17.859-05:00
1775952797869347000,0.22334716796875,-0.15063823759555817,-0.10200439393520355,0.0009110674145631492,2026-04-11T19:13:17.869-05:00
1775952797879403300,0.2334033203125,-0.21140705049037933,0.020395552739501,-0.1804691106081009,2026-04-11T19:13:17.879-05:00
1775952797889460200,0.243460205078125,-0.11748748272657394,0.0809640884399414,-0.4196625053882599,2026-04-11T19:13:17.889-05:00
1775952797899517200,0.25351708984375,-0.16260941326618195,-0.009905361570417881,-0.7344377636909485,2026-04-11T19:13:17.899-05:00
1775952797909574400,0.263574462890625,-0.08399903029203415,-0.21582843363285065,-0.917989194393158,2026-04-11T19:13:17.909-05:00
1775952797919630000,0.273630126953125,0.04885143041610718,-0.47863849997520447,-1.0254584550857544,2026-04-11T19:13:17.919-05:00
1775952797929687300,0.283687255859375,0.052569467574357986,-0.811272382736206,-1.0306715965270996,2026-04-11T19:13:17.929-05:00
1775952797939744300,0.293744140625,-0.009589243680238724,-1.2069722414016724,-0.9642946720123291,2026-04-11T19:13:17.939-05:00
1775952797949801200,0.30380126953125,-0.02305098995566368,-1.642431616783142,-0.8909629583358765,2026-04-11T19:13:17.949-05:00
1775952797959857200,0.313857177734375,-0.0006609965930692852,-2.1248860359191895,-0.5722776055335999,2026-04-11T19:13:17.959-05:00
1775952797969914400,0.323914306640625,-0.04211123287677765,-2.6268064975738525,0.06497553735971451,2026-04-11T19:13:17.969-05:00
1775952797979971300,0.333971435546875,-0.20693986117839813,-3.4035699367523193,0.7615854740142822,2026-04-11T19:13:17.979-05:00
1775952797990028300,0.3440283203125,-0.4769367277622223,-4.524727821350098,1.2715688943862915,2026-04-11T19:13:17.990-05:00
1775952798000084200,0.354084228515625,-0.8880499601364136,-5.00477409362793,1.3314218521118164,2026-04-11T19:13:18.000-05:00
1775952798010141200,0.36414111328125,-1.0692837238311768,-3.508042812347412,0.8526405692100525,2026-04-11T19:13:18.010-05:00
1775952798020198100,0.3741982421875,-0.8773182034492493,-1.490600824356079,0.46461987495422363,2026-04-11T19:13:18.020-05:00
1775952798030255000,0.384255126953125,-0.32009410858154297,-0.04934677854180336,0.22023355960845947,2026-04-11T19:13:18.030-05:00
1775952798040311000,0.39431103515625,0.22569863498210907,0.43114420771598816,0.15132400393486023,2026-04-11T19:13:18.040-05:00
1775952798050368000,0.404367919921875,0.4173080325126648,0.44392549991607666,0.17982861399650574,2026-04-11T19:13:18.050-05:00
1775952798060425200,0.41442529296875,0.42114588618278503,0.43556931614875793,0.32436874508857727,2026-04-11T19:13:18.060-05:00
1775952798070482400,0.424482421875,0.39326605200767517,0.8329811096191406,0.6084659695625305,2026-04-11T19:13:18.070-05:00
1775952798080538000,0.4345380859375,0.3499886393547058,0.5577370524406433,0.5331736207008362,2026-04-11T19:13:18.080-05:00
1775952798090595300,0.44459521484375,0.5746973752975464,-0.20130488276481628,0.058994077146053314,2026-04-11T19:13:18.090-05:00
1775952798100652300,0.45465234375,1.3736299276351929,-1.2268887758255005,-0.2891013026237488,2026-04-11T19:13:18.100-05:00
1775952798110709200,0.464709228515625,2.342988967895508,-2.5651538372039795,-0.5122683644294739,2026-04-11T19:13:18.110-05:00
1775952798120765200,0.47476513671875,2.5214555263519287,-3.9966728687286377,-0.7514764070510864,2026-04-11T19:13:18.120-05:00
1775952798130822100,0.484822265625,1.87638258934021,-5.338449954986572,-1.0019546747207642,2026-04-11T19:13:18.130-05:00
1775952798140879000,0.494879150390625,0.979243278503418,-6.731139659881592,-1.26681649684906,2026-04-11T19:13:18.140-05:00
1775952798150936000,0.50493603515625,0.21612350642681122,-7.58041524887085,-1.3540756702423096,2026-04-11T19:13:18.150-05:00
1775952798160993000,0.514992919921875,-0.4305031895637512,-6.935822486877441,-0.904745876789093,2026-04-11T19:13:18.160-05:00
1775952798171049200,0.52504931640625,-1.0608347654342651,-4.869814872741699,0.03779345005750656,2026-04-11T19:13:18.171-05:00
1775952798181106200,0.535106201171875,-1.7204153537750244,-3.058419942855835,0.9229504466056824,2026-04-11T19:13:18.181-05:00
1775952798191163100,0.5451630859375,-1.7094594240188599,-2.6558890342712402,1.380488395690918,2026-04-11T19:13:18.191-05:00
1775952798201220000,0.55522021484375,-0.01974467560648918,-1.9302785396575928,0.9313151240348816,2026-04-11T19:13:18.201-05:00
1775952798211276000,0.565276123046875,1.7174999713897705,-0.7671666741371155,0.7064831256866455,2026-04-11T19:13:18.211-05:00
1775952798221333200,0.575333251953125,2.5829203128814697,0.24261531233787537,0.352707177400589,2026-04-11T19:13:18.221-05:00
1775952798231390200,0.58539013671875,2.9281792640686035,1.407968282699585,-0.22516919672489166,2026-04-11T19:13:18.231-05:00
1775952798241447200,0.595447265625,3.329447031021118,2.1878740787506104,-0.9825612902641296,2026-04-11T19:13:18.241-05:00
1775952798251503400,0.60550341796875,3.4997105598449707,2.6509106159210205,-1.8025070428848267,2026-04-11T19:13:18.251-05:00
1775952798261560300,0.615560302734375,3.391004800796509,2.2593488693237305,-2.5528507232666016,2026-04-11T19:13:18.261-05:00
1775952798271617300,0.6256171875,3.228447437286377,1.3520256280899048,-3.1146485805511475,2026-04-11T19:13:18.271-05:00
1775952798281674200,0.63567431640625,3.097323417663574,-0.07732674479484558,-3.276458501815796,2026-04-11T19:13:18.281-05:00
1775952798291730200,0.645730224609375,3.27537202835083,-1.8091468811035156,-2.7884747982025146,2026-04-11T19:13:18.291-05:00
1775952798301787100,0.655787109375,3.444441795349121,-3.0883708000183105,-1.7524199485778809,2026-04-11T19:13:18.301-05:00
1775952798311844000,0.665843994140625,3.076319694519043,-3.76015567779541,-0.46589553356170654,2026-04-11T19:13:18.311-05:00
