time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch,local_time
1775952797917116200,0.2711162109375,-2.7638427811612987,0.11011330541412027,-0.9412751304825164,0.12677512539932456,0.19719428574744624,-0.25097941189270073,0.5420681797961037,2026-04-11T19:13:17.917-05:00
1775952797927173000,0.281173095703125,-2.7614673935861007,0.10635992393258302,-0.9427943881154565,0.11997027335678288,0.19742306453955252,-0.24667908606266742,0.5318528449586444,2026-04-11T19:13:17.927-05:00
1775952797937229300,0.291229248046875,-2.7595720251911775,0.10102710964260421,-0.9444610790662834,0.10996288609910408,0.19706642583746609,-0.24279975630061112,0.5218075392145808,2026-04-11T19:13:17.937-05:00
1775952797947286300,0.301286376953125,-2.7584203962008,0.09385503511310497,-0.9462553372896696,0.0962132257421171,0.19595099478414482,-0.23957354866630876,0.5122933536908227,2026-04-11T19:13:17.947-05:00
1775952797957343200,0.31134326171875,-2.757671529534511,0.08465840420183093,-0.948051907476712,0.07813577753875718,0.19417722458216138,-0.23733034481396378,0.503941092154604,2026-04-11T19:13:17.957-05:00
1775952797967400200,0.321400146484375,-2.7572762628297394,0.0735487883859354,-0.9494337546836007,0.05539330891857896,0.19169748733107042,-0.2375254769410224,0.49977451722838573,2026-04-11T19:13:17.967-05:00
1775952797977456000,0.3314560546875,-2.7582254779290505,0.06046080217973542,-0.9501591607563448,0.02762159735249798,0.18788908395201287,-0.24132938564008158,0.5021628583427262,2026-04-11T19:13:17.977-05:00
1775952797987513000,0.34151318359375,-2.7612277104994196,0.043995827233260135,-0.9502460451890139,-0.008002009900596255,0.18190080539723308,-0.24901623656420135,0.5112400760168585,2026-04-11T19:13:17.987-05:00
1775952797997570000,0.351570068359375,-2.7675471969997245,0.023428578774866496,-0.9498926800410988,-0.05220246431720956,0.1728650164012608,-0.2593696224889052,0.5245765923291167,2026-04-11T19:13:17.997-05:00
1775952798007627300,0.361627197265625,-2.777489737177409,0.0032697255671611464,-0.9493859616121818,-0.09442249626241479,0.1620309183408121,-0.2690754675463741,0.5374795351560655,2026-04-11T19:13:18.007-05:00
1775952798017683200,0.37168310546875,-2.788536028915237,-0.008901262646304428,-0.9491320155900003,-0.1185791549499315,0.15308038718902725,-0.27501922716542687,0.5460712984090074,2026-04-11T19:13:18.017-05:00
1775952798027740400,0.381740478515625,-2.7965873550041014,-0.012904906002362779,-0.9490761405629784,-0.12561084410663248,0.1480325559011138,-0.2778026229964133,0.5509430740216386,2026-04-11T19:13:18.027-05:00
1775952798037797400,0.39179736328125,-2.798151808485317,-0.01207227954226768,-0.9489191908399942,-0.12381766770703645,0.14742337950847909,-0.27869852228156966,0.5531443545809095,2026-04-11T19:13:18.037-05:00
1775952798047854300,0.401854248046875,-2.7945799766701485,-0.010292436044005305,-0.9485145896491117,-0.12134235990456414,0.1494006755996557,-0.27909400750250285,0.5543303922642576,2026-04-11T19:13:18.047-05:00
1775952798057910300,0.41191015625,-2.7892818344513883,-0.008688459785454664,-0.9479130798032899,-0.11983282646211317,0.15203896680206141,-0.2797668609025245,0.5559463466880682,2026-04-11T19:13:18.057-05:00
1775952798067967200,0.42196728515625,-2.783784839912267,-0.006444255669970645,-0.9470497938862132,-0.11740103053031382,0.15480305025992433,-0.2812314875201868,0.559408865850529,2026-04-11T19:13:18.067-05:00
1775952798078024200,0.432024169921875,-2.7784786406488253,-0.0027949833216155927,-0.9459041822261115,-0.11239394181079694,0.15772722601822534,-0.28351301329741435,0.5650648661018748,2026-04-11T19:13:18.078-05:00
1775952798088081200,0.4420810546875,-2.773327862197937,-0.0012852525629929324,-0.9450105604783675,-0.11148473846279958,0.16010159262829693,-0.28516832702845124,0.5687302605674995,2026-04-11T19:13:18.088-05:00
1775952798098138000,0.45213818359375,-2.764356956619558,-0.0045297608211665895,-0.9444394027698617,-0.12080309892784948,0.16307742031383451,-0.28534097206194947,0.5674662011762671,2026-04-11T19:13:18.098-05:00
1775952798108194000,0.462194091796875,-2.745592728396633,-0.01449602088714512,-0.9434921475388882,-0.1463840024701635,0.16861329781282688,-0.2849246283837345,0.5618584432720746,2026-04-11T19:13:18.108-05:00
1775952798118251300,0.472251220703125,-2.718364872321771,-0.03241745121263474,-0.9418585487659769,-0.19037789100665503,0.17584284374857365,-0.28448343023260136,0.5521107717312761,2026-04-11T19:13:18.118-05:00
1775952798128308200,0.48230810546875,-2.6931498199168535,-0.05696465103055436,-0.9399102690565188,-0.24689218915630223,0.1807250027995715,-0.28401105840679586,0.5390255427164105,2026-04-11T19:13:18.128-05:00
1775952798138365400,0.492365478515625,-2.6781379700825028,-0.08722395792890011,-0.9378727563109566,-0.31189394048091806,0.17996144731600744,-0.28355001022575305,0.5241459128152619,2026-04-11T19:13:18.138-05:00
1775952798148421000,0.502421142578125,-2.674969949857084,-0.12243578116649649,-0.935363253007584,-0.38384578129709157,0.17289962768874834,-0.28321493623338634,0.5092006768918526,2026-04-11T19:13:18.148-05:00
1775952798158478300,0.512478271484375,-2.680547814300318,-0.15875138378530768,-0.9318448644479432,-0.45654453717148974,0.16148615032481095,-0.2835231393189329,0.4973825415024388,2026-04-11T19:13:18.158-05:00
1775952798168535300,0.522535400390625,-2.6903300667751218,-0.18862135488898787,-0.9276483433734392,-0.5168747579711394,0.1487946414271817,-0.28592085882026347,0.4942100005449616,2026-04-11T19:13:18.168-05:00
1775952798178592300,0.53259228515625,-2.7012256650180473,-0.20688106839297557,-0.9238514531243449,-0.5554566664991143,0.13686720604545477,-0.2914895185172585,0.5028852251493673,2026-04-11T19:13:18.178-05:00
1775952798188648200,0.542648193359375,-2.7121873774435667,-0.21733952651053876,-0.920280406742376,-0.5800986667341005,0.12519942120561267,-0.30028779900915265,0.5216096627952341,2026-04-11T19:13:18.188-05:00
1775952798198705200,0.552705078125,-2.7170987881882342,-0.22601768135297512,-0.9164617629800972,-0.6025359907508141,0.11664738250713334,-0.3088807433172805,0.539172473792695,2026-04-11T19:13:18.198-05:00
1775952798208762000,0.56276220703125,-2.707293499524194,-0.23378261871214398,-0.9129485769290289,-0.6242677766563743,0.11695114162195087,-0.31335747294030053,0.5438989396377739,2026-04-11T19:13:18.208-05:00
1775952798218819000,0.572819091796875,-2.684592031486716,-0.23902226933175424,-0.9101368372682279,-0.6415069160175639,0.12575422003359615,-0.3141737045924136,0.5372391213639336,2026-04-11T19:13:18.218-05:00
1775952798228875300,0.582875244140625,-2.658527914759224,-0.24063271683853465,-0.9086965252181218,-0.6493611661142268,0.1389369878019834,-0.3115494363291984,0.5228393924082384,2026-04-11T19:13:18.228-05:00
1775952798238932200,0.59293212890625,-2.633794638486147,-0.23832966700416985,-0.9090578107500775,-0.6454423386052698,0.15465835023633914,-0.30478483795867856,0.5011275237957059,2026-04-11T19:13:18.238-05:00
1775952798248989200,0.6029892578125,-2.611278412108035,-0.23389004527592833,-0.9108299633888511,-0.6329124262261558,0.17206029270460252,-0.2933931549292639,0.4712228197531886,2026-04-11T19:13:18.248-05:00
1775952798259046100,0.613046142578125,-2.5930894676877707,-0.22878469810858915,-0.9135969860837049,-0.6148061592354449,0.18927366572803955,-0.2778015348907004,0.43453807785101434,2026-04-11T19:13:18.259-05:00
1775952798269103000,0.62310302734375,-2.5800502726436183,-0.22662399695295085,-0.9162946033493697,-0.5996124911821311,0.20424025856167635,-0.2594833889276018,0.3929930102451097,2026-04-11T19:13:18.269-05:00
1775952798279159000,0.633158935546875,-2.571099268843009,-0.22937597238143073,-0.9180940063862629,-0.5928277303128129,0.21644189044648993,-0.24008978740086487,0.34857286968419765,2026-04-11T19:13:18.279-05:00
1775952798289216000,0.643216064453125,-2.5627269546850457,-0.2390008724425141,-0.9176961623862917,-0.6008744028950597,0.22645504990100612,-0.22232933958811296,0.30449941325277674,2026-04-11T19:13:18.289-05:00
1775952798299273200,0.653273193359375,-2.549802970372913,-0.25554846611864285,-0.9139258023895837,-0.6262949983767477,0.23617419117110552,-0.2089413701431264,0.2642712775928085,2026-04-11T19:13:18.299-05:00
1775952798309330200,0.663330078125,-2.5311914842585854,-0.2757788829159173,-0.906994561447179,-0.663870147712731,0.2461284168512579,-0.20181078076099704,0.23241526789425312,2026-04-11T19:13:18.309-05:00
1775952798319386400,0.673386474609375,-2.5092433610095726,-0.29655446680741027,-0.897943729341045,-0.7077210751871825,0.2550940838150518,-0.20169157496247106,0.21251275371501172,2026-04-11T19:13:18.319-05:00
1775952798329443300,0.683443359375,-2.484445482214963,-0.3170223194153869,-0.8873044589910365,-0.7554126229525226,0.26320559631155505,-0.20714856470116275,0.20209649055850515,2026-04-11T19:13:18.329-05:00
1775952798339500300,0.693500244140625,-2.4561633562686565,-0.3369954712188522,-0.8753751688835469,-0.8042085999260079,0.27218389119381514,-0.2146351739785528,0.19352891977896122,2026-04-11T19:13:18.339-05:00
1775952798349557200,0.70355712890625,-2.424704423210434,-0.3561490597536723,-0.8625605563236829,-0.8506529230558216,0.28358728853639426,-0.22073835621296764,0.17976839583918677,2026-04-11T19:13:18.349-05:00
1775952798359613200,0.71361328125,-2.391814371646194,-0.37431533521754856,-0.849342862965327,-0.8915663155824031,0.29818730731139953,-0.22268596747566013,0.15566926937682257,2026-04-11T19:13:18.359-05:00
1775952798369670100,0.723670166015625,-2.361223570604378,-0.3915655757294819,-0.8363558771830288,-0.9247212347524392,0.3152921109289383,-0.2185774459689325,0.11898252671586833,2026-04-11T19:13:18.369-05:00
1775952798379727000,0.73372705078125,-2.337701548674195,-0.40864687690405893,-0.8240614019232223,-0.9511029405106888,0.3325271819612805,-0.2082213676542835,0.07146280591682336,2026-04-11T19:13:18.379-05:00
1775952798389784000,0.7437841796875,-2.321035191847379,-0.4263934299229,-0.8118171597461006,-0.9745801089092573,0.34881351676170724,-0.19357332563971988,0.016829505647805835,2026-04-11T19:13:18.389-05:00
1775952798399840300,0.75384033203125,-2.309077018516933,-0.4451662012111137,-0.7987757915625873,-0.9984255420925682,0.36405334282644247,-0.17677550876338954,-0.04173260604781615,2026-04-11T19:13:18.399-05:00
1775952798409897200,0.763897216796875,-2.3002380799104785,-0.4644403439095251,-0.784755914369054,-1.0238037487093903,0.37803090556427393,-0.15983067212215876,-0.10045836083787502,2026-04-11T19:13:18.409-05:00
1775952798419954200,0.7739541015625,-2.29425955146325,-0.48340799222049696,-0.7703148382495401,-1.0512359216350187,0.3897707347574508,-0.14494964971503418,-0.15413240221662447,2026-04-11T19:13:18.419-05:00
1775952798430011100,0.78401123046875,-2.2913202426985944,-0.5013499059240527,-0.7563023057215712,-1.080204787142112,0.39863193863553303,-0.1332205549070041,-0.19951925339486296,2026-04-11T19:13:18.430-05:00
1775952798440068400,0.794068359375,-2.2911258013521176,-0.5181518220139635,-0.7430402886867394,-1.110108333595104,0.40491427679441877,-0.12431580533509722,-0.2370856856367869,2026-04-11T19:13:18.440-05:00
1775952798450124300,0.804124267578125,-2.293286230644366,-0.5350698372878323,-0.7295481525536426,-1.1425403219570291,0.40964740837808555,-0.1168279709269732,-0.2712300111644259,2026-04-11T19:13:18.450-05:00
1775952798460181200,0.81418115234375,-2.297404118493594,-0.5530553253070595,-0.7147106721880594,-1.1785988153843938,0.41399044143113983,-0.1092262017890841,-0.3065685610100676,2026-04-11T19:13:18.460-05:00
1775952798470238200,0.82423828125,-2.3033627252059476,-0.5720950574069814,-0.6980869505457368,-1.2178513517316942,0.41867266761360394,-0.10047401394467281,-0.34560071211447896,2026-04-11T19:13:18.470-05:00
1775952798480295200,0.834295166015625,-2.3117416200082572,-0.5916615099343592,-0.6800030422307541,-1.259638225689737,0.4234684021487196,-0.0905927514518628,-0.38751972070588986,2026-04-11T19:13:18.480-05:00
1775952798490351400,0.844351318359375,-2.322887862712049,-0.6118818103439364,-0.6604081588206064,-1.305785394132867,0.42768957527463286,-0.08089057953279995,-0.42964637766244734,2026-04-11T19:13:18.490-05:00
1775952798500408300,0.854408203125,-2.3349638050653456,-0.6328368227930857,-0.6385358110914522,-1.3575172284874562,0.4319197612291794,-0.07235222909865847,-0.4715531526333157,2026-04-11T19:13:18.500-05:00
1775952798510465300,0.86446533203125,-2.34422738739896,-0.6539195477395277,-0.6136593753046935,-1.4138487535210866,0.4375860556164471,-0.0658014720306999,-0.5138489479273473,2026-04-11T19:13:18.510-05:00
1775952798520522200,0.874522216796875,-2.347211084372066,-0.6744319864583719,-0.5853279833901492,-1.473428938973858,0.44571247937369113,-0.06223385055250432,-0.55665725444883,2026-04-11T19:13:18.520-05:00
1775952798530578200,0.884578125,-2.3399912071119275,-0.6919891113639813,-0.5557041007564246,-1.5291728481954592,0.4565104126349153,-0.06278652090299745,-0.596824787227914,2026-04-11T19:13:18.530-05:00
1775952798540635100,0.89463525390625,-2.3199669737191417,-0.7028325984594005,-0.5299509619152883,-1.5666943718232968,0.4699014820941831,-0.06611392892504753,-0.631616146623375,2026-04-11T19:13:18.540-05:00
1775952798550692000,0.904692138671875,-2.290406771917138,-0.7074388509064495,-0.5091351075535011,-1.5842968265472035,0.4852446899172665,-0.06963786799606629,-0.6632127423030708,2026-04-11T19:13:18.550-05:00
1775952798560749000,0.9147490234375,-2.259670309885309,-0.7092230344370395,-0.4910171156592411,-1.5918147575735146,0.5008311382063746,-0.07122583647890145,-0.6950915466382661,2026-04-11T19:13:18.560-05:00
1775952798570805200,0.92480517578125,-2.2305938896373343,-0.7095497208991155,-0.4751631642836819,-1.5936387192399397,0.515439617473635,-0.0712833523426688,-0.7257780701292175,2026-04-11T19:13:18.570-05:00
1775952798580862200,0.9348623046875,-2.201856961954583,-0.7096245981576546,-0.4600918850472722,-1.5949106939211806,0.5286951889679896,-0.07231720576611798,-0.7529648422163265,2026-04-11T19:13:18.580-05:00
1775952798590919400,0.94491943359375,-2.1712623560216926,-0.710503740419305,-0.4439565533376713,-1.600978784354784,0.5404799050883462,-0.07725625399932844,-0.7745984565743499,2026-04-11T19:13:18.590-05:00
1775952798600976400,0.954976318359375,-2.13774025057024,-0.7126809884812765,-0.425795325367785,-1.6153207895604715,0.5504694501771131,-0.08813336784042126,-0.7888802148554627,2026-04-11T19:13:18.600-05:00
1775952798611032300,0.9650322265625,-2.1010053977292116,-0.7153840549180731,-0.4063403013294364,-1.6356834611160773,0.558755238120812,-0.1044304950825334,-0.7960243088935062,2026-04-11T19:13:18.611-05:00
1775952798621089300,0.97508935546875,-2.06050397439025,-0.7160777265480407,-0.3893369204642415,-1.6505456272358399,0.5661988770235705,-0.12275278498150036,-0.797053919480574,2026-04-11T19:13:18.621-05:00
1775952798631146200,0.985146240234375,-2.016295089164659,-0.713377600709961,-0.37715744274374946,-1.6524904515004644,0.57369594207846,-0.14041891270722848,-0.7932023615065191,2026-04-11T19:13:18.631-05:00
1775952798641203200,0.995203125,-1.9701906876931676,-0.7078306921757296,-0.36931549974805444,-1.643150346054793,0.5814287763544017,-0.15659622499416942,-0.7858687250893994,2026-04-11T19:13:18.641-05:00
1775952798651260200,1.00526025390625,-1.9264034064507833,-0.7006627055968531,-0.3653060931534277,-1.6274115245440344,0.5885041321070911,-0.1711321846539855,-0.7749138639382739,2026-04-11T19:13:18.651-05:00
1775952798661316000,1.015316162109375,-1.887817451987161,-0.6933183089288375,-0.3638126783815728,-1.6123581006952614,0.5937781948568546,-0.1854118078352129,-0.7593418636942834,2026-04-11T19:13:18.661-05:00
1775952798671373000,1.025373046875,-1.8574364435992403,-0.687404248518013,-0.36330296796123895,-1.605612282872802,0.595939351097712,-0.20085511728636496,-0.7387441347477403,2026-04-11T19:13:18.671-05:00
1775952798681430300,1.03543017578125,-1.8346900752884376,-0.6837024231916425,-0.36217327003457744,-1.6114608642299069,0.5945253447104918,-0.21890896688828743,-0.7133767983019451,2026-04-11T19:13:18.681-05:00
1775952798691487200,1.0454873046875,-1.8167104864577557,-0.6820449541604086,-0.3593517743376804,-1.6298237698024436,0.5899239688820861,-0.2401475703208481,-0.6842789104966998,2026-04-11T19:13:18.691-05:00
1775952798701543200,1.055543212890625,-1.7999200355464309,-0.6810448147285171,-0.3555351387201383,-1.6546230854952426,0.5833804725180773,-0.2635146240432302,-0.6525809934800002,2026-04-11T19:13:18.701-05:00
1775952798711600000,1.06560009765625,-1.781689941135466,-0.6787289402075958,-0.35298649594724785,-1.6767484477337389,0.5764733051749563,-0.2870645876197197,-0.6185794077008699,2026-04-11T19:13:18.711-05:00
1775952798721657000,1.075656982421875,-1.7609454441667058,-0.6739310812369512,-0.3531155151203889,-1.6902019261586028,0.5706125127816308,-0.30907545089614,-0.5833563920952021,2026-04-11T19:13:18.721-05:00
1775952798731714300,1.08571435546875,-1.737430817814884,-0.666160987941194,-0.35642500986086406,-1.6926167712608604,0.5666422052120152,-0.32879693578150887,-0.5475148436336897,2026-04-11T19:13:18.731-05:00
1775952798741770200,1.095770263671875,-1.7131466576102872,-0.6567328612802897,-0.3612779493355419,-1.688997520419945,0.5639964478499392,-0.34653745316853374,-0.5125455997820856,2026-04-11T19:13:18.741-05:00
1775952798751827200,1.1058271484375,-1.6955028021092822,-0.6485349121941092,-0.366750544218342,-1.6850028705379636,0.5612565931439812,-0.3603991218678148,-0.48209435371935944,2026-04-11T19:13:18.751-05:00
1775952798761884200,1.11588427734375,-1.689469801305709,-0.6427146762837308,-0.3742077536928274,-1.6795410264747965,0.5579250216250567,-0.36824726413883824,-0.4573491356474742,2026-04-11T19:13:18.761-05:00
1775952798771941000,1.125941162109375,-1.6928829368709821,-0.6387979988116852,-0.3835856730949853,-1.6731462150329954,0.5536703696834511,-0.37181758277222615,-0.4357817881854631,2026-04-11T19:13:18.771-05:00
1775952798781997300,1.135997314453125,-1.7003275615036733,-0.635082184242591,-0.394709968258265,-1.6645592384867682,0.5489520293466468,-0.37353225121939615,-0.41412112469686296,2026-04-11T19:13:18.781-05:00
1775952798792054300,1.14605419921875,-1.7095047079436618,-0.6301681740385825,-0.4084508208138892,-1.65115637776421,0.5440985437333357,-0.3741828468732691,-0.38987909879315275,2026-04-11T19:13:18.792-05:00
1775952798802111200,1.156111328125,-1.7173641560500417,-0.6247905655935603,-0.4217095074032427,-1.637875312827311,0.5393132023264522,-0.37541850014961825,-0.3653545866989392,2026-04-11T19:13:18.802-05:00
1775952798812168200,1.166168212890625,-1.721381953987414,-0.6200909699308351,-0.4313928252965983,-1.6293820166473265,0.5351075225049955,-0.37821621748572914,-0.34405919586105194,2026-04-11T19:13:18.812-05:00
1775952798822224100,1.17622412109375,-1.717463770003106,-0.6158894501835502,-0.435830455478163,-1.629597856109107,0.5312226007995093,-0.3854019821105175,-0.32405060608233677,2026-04-11T19:13:18.822-05:00
1775952798832281000,1.186281005859375,-1.7031036616388016,-0.6113849780523344,-0.43490125916974803,-1.638052754525749,0.5280168306551805,-0.39782862419969806,-0.304284664286545,2026-04-11T19:13:18.832-05:00
1775952798842338000,1.196338134765625,-1.6803735707291256,-0.6061345046836735,-0.43018410819042385,-1.650518479655937,0.5260615630481629,-0.41328194413876723,-0.28603805453100517,2026-04-11T19:13:18.842-05:00
1775952798852395000,1.20639501953125,-1.6521494016996154,-0.599553419079574,-0.4239403467227595,-1.6641207347048073,0.524722495950915,-0.4306699678009363,-0.2672101045508063,2026-04-11T19:13:18.852-05:00
1775952798862452200,1.2164521484375,-1.6219967924478014,-0.5924552814686006,-0.41690347264622957,-1.6803164355630023,0.5226861680134326,-0.4494300177328682,-0.24710558415247566,2026-04-11T19:13:18.862-05:00
1775952798872508200,1.226508056640625,-1.5903653627127743,-0.5839593592266882,-0.41051777206459134,-1.6937077102404807,0.5212905191073371,-0.4676782110883659,-0.22678346801679888,2026-04-11T19:13:18.872-05:00
1775952798882565400,1.2365654296875,-1.5574930652308834,-0.5738595087818255,-0.40518574261330337,-1.7025139348855054,0.5211089322713217,-0.4847218231762134,-0.20675172062401587,2026-04-11T19:13:18.882-05:00
1775952798892622300,1.246622314453125,-1.5245928310069654,-0.5627997369586012,-0.40071138180514837,-1.7073462885681945,0.5220784122651709,-0.5001208316606179,-0.18794753282777982,2026-04-11T19:13:18.892-05:00
1775952798902679300,1.25667919921875,-1.4916370640857743,-0.5507700759245249,-0.3971017866504497,-1.707350566396719,0.5246296068125996,-0.5135427752838272,-0.17087337505175318,2026-04-11T19:13:18.902-05:00
1775952798912735200,1.2667353515625,-1.4593848333191481,-0.5385993937473287,-0.39369560979969537,-1.7047085451162058,0.5282607874172041,-0.5252189525018119,-0.15612254391214292,2026-04-11T19:13:18.912-05:00
1775952798922792200,1.276792236328125,-1.4269334590194356,-0.5265590903888319,-0.38962198865603853,-1.6999887894091836,0.5333431654443629,-0.5352338206043835,-0.14510431877013594,2026-04-11T19:13:18.922-05:00
1775952798932849200,1.28684912109375,-1.3939622477496987,-0.5152651055573316,-0.38389545231660754,-1.6967450904315358,0.5388966525852403,-0.5447170228978282,-0.13755387288159066,2026-04-11T19:13:18.932-05:00
1775952798942906000,1.296906005859375,-1.36295547316391,-0.5054015905980241,-0.37720196877022155,-1.69771887957845,0.5431124211686217,-0.5543616007203161,-0.13114277377992611,2026-04-11T19:13:18.942-05:00
1775952798952962300,1.30696240234375,-1.3369309800019675,-0.49717749908121606,-0.3712882258950004,-1.7000225051864177,0.5460932702958473,-0.5627982337026657,-0.12541839935548144,2026-04-11T19:13:18.952-05:00
1775952798963019300,1.317019287109375,-1.316824323073792,-0.48968399539174695,-0.368030927145134,-1.701136677266391,0.5477350833085891,-0.5698677535008044,-0.11724472212369556,2026-04-11T19:13:18.963-05:00
1775952798973076200,1.327076171875,-1.303330635978733,-0.4825176298090932,-0.368502005821827,-1.69650020257638,0.549436766229674,-0.5740228739445276,-0.107374900038067,2026-04-11T19:13:18.973-05:00
1775952798983133200,1.33713330078125,-1.297309448063876,-0.4763255893609898,-0.37249033795886133,-1.6818668475232033,0.5532711127223571,-0.5729361987652776,-0.10041665464237874,2026-04-11T19:13:18.983-05:00
1775952798993189000,1.347189208984375,-1.2983973985903836,-0.4724484016731045,-0.3780897037225013,-1.6592508254275542,0.5595551712013087,-0.5663378963353145,-0.10063863195409416,2026-04-11T19:13:18.993-05:00
1775952799003246000,1.35724609375,-1.3042039736751652,-0.4711992193699238,-0.38345699532119565,-1.6319218884805082,0.5679791845233496,-0.555276212939571,-0.10963308932911106,2026-04-11T19:13:19.003-05:00
1775952799013303000,1.367302978515625,-1.3105932561740448,-0.4713699486036695,-0.387567778385884,-1.6001644094141065,0.5789884158858642,-0.5407161618885719,-0.12704867055456381,2026-04-11T19:13:19.013-05:00
1775952799023360000,1.377360107421875,-1.3155519461143856,-0.47283473748016985,-0.3894234219661175,-1.5665858435476687,0.5919713804395411,-0.5237809596247586,-0.1524539928363711,2026-04-11T19:13:19.023-05:00
1775952799033417000,1.3874169921875,-1.3176374500888068,-0.47462942858556045,-0.3893698602680156,-1.5303201915266487,0.6068625496914342,-0.5048126895319003,-0.18398825387757214,2026-04-11T19:13:19.033-05:00
1775952799043473200,1.39747314453125,-1.3136629054754707,-0.47462611326597187,-0.3880568953864599,-1.4886966343172032,0.6240545005564221,-0.4844562182758181,-0.2181173582053642,2026-04-11T19:13:19.043-05:00
1775952799053530000,1.407530029296875,-1.3008423361619712,-0.473194902623295,-0.38333987783337037,-1.450104924674125,0.6413664280166564,-0.4666758108532786,-0.2518455903097137,2026-04-11T19:13:19.053-05:00
1775952799063587000,1.417587158203125,-1.2800510882096605,-0.47119132329212554,-0.3746343264992831,-1.4199349846847409,0.657117078847953,-0.453679350139718,-0.28309419757896637,2026-04-11T19:13:19.063-05:00
1775952799073644300,1.427644287109375,-1.2556330499298924,-0.46892758321474126,-0.36388865646136354,-1.4002949412122567,0.6696496552811523,-0.4463869456136877,-0.30801126686194336,2026-04-11T19:13:19.073-05:00
1775952799083700200,1.4377001953125,-1.2321090734630142,-0.4681398283706211,-0.35133895284516614,-1.3982574400505827,0.6766814500998866,-0.4466634355879844,-0.32541554347733015,2026-04-11T19:13:19.083-05:00
1775952799093757200,1.447757080078125,-1.2111794516976697,-0.46874382548691124,-0.3379293123309016,-1.4110283397519214,0.6788846144252326,-0.4529886520628697,-0.3366104358339602,2026-04-11T19:13:19.093-05:00
