time,seconds_elapsed,z,y,x,local_time
1775952797734141200,0.08814111328125,28.255813598632812,-3.767486572265625,76.00218200683594,2026-04-11T19:13:17.734-05:00
1775952797744577300,0.098577392578125,28.296615600585938,-4.18597412109375,76.13467407226562,2026-04-11T19:13:17.744-05:00
1775952797755011000,0.109010986328125,28.286285400390625,-4.3965911865234375,76.08285522460938,2026-04-11T19:13:17.755-05:00
1775952797765447200,0.119447265625,28.296356201171875,-4.5872650146484375,76.05780029296875,2026-04-11T19:13:17.765-05:00
1775952797775882200,0.12988232421875,28.352767944335938,-5.082244873046875,76.43240356445312,2026-04-11T19:13:17.775-05:00
1775952797786317000,0.140317138671875,28.390640258789062,-5.094024658203125,76.32333374023438,2026-04-11T19:13:17.786-05:00
1775952797796752400,0.15075244140625,28.328216552734375,-5.6505126953125,76.50250244140625,2026-04-11T19:13:17.796-05:00
1775952797807187200,0.161187255859375,28.597091674804688,-5.91595458984375,76.634033203125,2026-04-11T19:13:17.807-05:00
1775952797817621200,0.171621337890625,28.566818237304688,-6.0817108154296875,76.57633972167969,2026-04-11T19:13:17.817-05:00
1775952797828056000,0.18205615234375,28.577789306640625,-6.4713592529296875,76.57040405273438,2026-04-11T19:13:17.828-05:00
1775952797838490400,0.192490478515625,28.49896240234375,-6.1692657470703125,76.75398254394531,2026-04-11T19:13:17.838-05:00
1775952797848925200,0.20292529296875,28.685897827148438,-6.4119110107421875,76.89581298828125,2026-04-11T19:13:17.848-05:00
1775952797859360300,0.2133603515625,28.445709228515625,-6.7143402099609375,77.02706909179688,2026-04-11T19:13:17.859-05:00
1775952797869796000,0.223796142578125,28.61749267578125,-6.4521942138671875,76.86445617675781,2026-04-11T19:13:17.869-05:00
1775952797880231200,0.234231201171875,28.654327392578125,-6.6211395263671875,76.92857360839844,2026-04-11T19:13:17.880-05:00
1775952797890667300,0.244667236328125,28.453720092773438,-6.26324462890625,77.00218200683594,2026-04-11T19:13:17.890-05:00
1775952797901102000,0.25510205078125,28.372695922851562,-5.99639892578125,76.83695983886719,2026-04-11T19:13:17.901-05:00
1775952797911537200,0.265537109375,28.405792236328125,-5.64215087890625,76.91517639160156,2026-04-11T19:13:17.911-05:00
1775952797921971200,0.27597119140625,28.511505126953125,-5.1780548095703125,76.76962280273438,2026-04-11T19:13:17.921-05:00
1775952797932406300,0.28640625,28.113372802734375,-4.798614501953125,76.36529541015625,2026-04-11T19:13:17.932-05:00
1775952797942840000,0.296840087890625,28.23211669921875,-4.569244384765625,76.0172119140625,2026-04-11T19:13:17.942-05:00
1775952797953275100,0.307275146484375,28.538986206054688,-3.81689453125,74.98213195800781,2026-04-11T19:13:17.953-05:00
1775952797963709200,0.317709228515625,28.562759399414062,-3.9605865478515625,74.18736267089844,2026-04-11T19:13:17.963-05:00
1775952797974144300,0.328144287109375,29.322723388671875,-4.03656005859375,73.101318359375,2026-04-11T19:13:17.974-05:00
1775952797984578300,0.338578369140625,30.19769287109375,-4.151397705078125,71.49058532714844,2026-04-11T19:13:17.984-05:00
1775952797995013400,0.349013427734375,31.48291015625,-5.3498382568359375,69.58335876464844,2026-04-11T19:13:17.995-05:00
1775952798005448200,0.3594482421875,32.84429931640625,-5.8413238525390625,68.01631164550781,2026-04-11T19:13:18.005-05:00
1775952798015881200,0.369881103515625,33.87449645996094,-6.5056915283203125,66.88455200195312,2026-04-11T19:13:18.015-05:00
1775952798026316300,0.38031640625,34.00807189941406,-6.9213104248046875,66.50531005859375,2026-04-11T19:13:18.026-05:00
1775952798036750000,0.39075,34.208770751953125,-6.7864227294921875,66.55604553222656,2026-04-11T19:13:18.036-05:00
1775952798047185200,0.40118505859375,34.11384582519531,-6.92803955078125,66.75784301757812,2026-04-11T19:13:18.047-05:00
1775952798057619200,0.411619140625,34.11698913574219,-6.9022979736328125,66.93696594238281,2026-04-11T19:13:18.057-05:00
1775952798068054300,0.42205419921875,33.93498229980469,-6.6837615966796875,67.09365844726562,2026-04-11T19:13:18.068-05:00
1775952798078489000,0.432489013671875,33.93666076660156,-7.20587158203125,67.49781799316406,2026-04-11T19:13:18.078-05:00
1775952798088924200,0.442924072265625,33.899810791015625,-7.0740966796875,67.33291625976562,2026-04-11T19:13:18.088-05:00
1775952798099359000,0.45335888671875,33.90986633300781,-6.657470703125,67.02249145507812,2026-04-11T19:13:18.099-05:00
1775952798109795000,0.463795166015625,33.86944580078125,-6.3562774658203125,65.77635192871094,2026-04-11T19:13:18.109-05:00
1775952798120230100,0.474230224609375,35.39324951171875,-4.901336669921875,64.15156555175781,2026-04-11T19:13:18.120-05:00
1775952798130665200,0.484665283203125,36.865264892578125,-4.1399993896484375,62.0531005859375,2026-04-11T19:13:18.130-05:00
1775952798141100300,0.495100341796875,39.11750793457031,-3.6468505859375,59.80499267578125,2026-04-11T19:13:18.141-05:00
1775952798151535000,0.50553515625,41.471221923828125,-2.8674163818359375,57.25810241699219,2026-04-11T19:13:18.151-05:00
1775952798161970200,0.51597021484375,44.08665466308594,-3.1304779052734375,55.25617980957031,2026-04-11T19:13:18.161-05:00
1775952798172405200,0.5264052734375,46.377197265625,-3.3845977783203125,53.87200927734375,2026-04-11T19:13:18.172-05:00
1775952798182840000,0.536840087890625,47.62425231933594,-4.2674102783203125,53.38667297363281,2026-04-11T19:13:18.182-05:00
1775952798193276200,0.547276123046875,49.024871826171875,-5.4931488037109375,52.8529052734375,2026-04-11T19:13:18.193-05:00
1775952798203711200,0.557711181640625,50.0372314453125,-5.6247100830078125,52.55628967285156,2026-04-11T19:13:18.203-05:00
1775952798214146300,0.568146240234375,50.34318542480469,-5.3212890625,52.33062744140625,2026-04-11T19:13:18.214-05:00
1775952798224582100,0.57858203125,50.32908630371094,-3.99407958984375,51.83367919921875,2026-04-11T19:13:18.224-05:00
1775952798235017200,0.589017333984375,49.934814453125,-2.5621337890625,51.73554992675781,2026-04-11T19:13:18.235-05:00
1775952798245453000,0.599453125,48.933746337890625,-1.1699371337890625,51.818328857421875,2026-04-11T19:13:18.245-05:00
1775952798255888400,0.609888427734375,47.42698669433594,0.989166259765625,52.16461181640625,2026-04-11T19:13:18.255-05:00
1775952798266322200,0.620322265625,46.54911804199219,2.93426513671875,52.47369384765625,2026-04-11T19:13:18.266-05:00
1775952798276757200,0.63075732421875,45.6573486328125,5.1002197265625,52.599273681640625,2026-04-11T19:13:18.276-05:00
1775952798287193000,0.641193115234375,46.0445556640625,7.417694091796875,52.46903991699219,2026-04-11T19:13:18.287-05:00
1775952798297628200,0.651628173828125,47.292022705078125,9.209808349609375,51.914306640625,2026-04-11T19:13:18.297-05:00
1775952798308063200,0.662063232421875,48.77520751953125,10.96453857421875,51.02777099609375,2026-04-11T19:13:18.308-05:00
1775952798318498300,0.672498291015625,50.37129211425781,12.568862915039062,50.264678955078125,2026-04-11T19:13:18.318-05:00
1775952798328934100,0.68293408203125,52.26429748535156,13.068634033203125,49.65174865722656,2026-04-11T19:13:18.328-05:00
1775952798339370200,0.693370361328125,54.126220703125,13.956039428710938,48.93254089355469,2026-04-11T19:13:18.339-05:00
1775952798349805000,0.70380517578125,56.18255615234375,15.148574829101562,48.33148193359375,2026-04-11T19:13:18.349-05:00
1775952798360241200,0.7142412109375,57.41606140136719,16.768798828125,48.18363952636719,2026-04-11T19:13:18.360-05:00
1775952798370676000,0.724676025390625,58.808258056640625,19.353302001953125,48.60093688964844,2026-04-11T19:13:18.370-05:00
1775952798381112000,0.735112060546875,59.95472717285156,21.686172485351562,48.85542297363281,2026-04-11T19:13:18.381-05:00
1775952798391548200,0.745548095703125,61.55052185058594,24.45538330078125,49.44142150878906,2026-04-11T19:13:18.391-05:00
1775952798401983200,0.755983154296875,63.333099365234375,26.967056274414062,50.335693359375,2026-04-11T19:13:18.401-05:00
1775952798412419000,0.766419189453125,64.87165832519531,29.314559936523438,51.187255859375,2026-04-11T19:13:18.412-05:00
1775952798422854100,0.776854248046875,66.52488708496094,31.228408813476562,52.167724609375,2026-04-11T19:13:18.422-05:00
1775952798433290200,0.787290283203125,68.44770812988281,32.89668273925781,53.12364196777344,2026-04-11T19:13:18.433-05:00
1775952798443725000,0.79772509765625,70.06892395019531,34.15263366699219,53.54051208496094,2026-04-11T19:13:18.443-05:00
1775952798454161200,0.8081611328125,71.81391906738281,35.3369140625,54.49476623535156,2026-04-11T19:13:18.454-05:00
1775952798464597200,0.81859716796875,74.08869934082031,36.607818603515625,55.456878662109375,2026-04-11T19:13:18.464-05:00
1775952798475033000,0.829033203125,76.04473876953125,37.84980773925781,56.739501953125,2026-04-11T19:13:18.475-05:00
1775952798485468200,0.83946826171875,77.95713806152344,39.00439453125,58.375335693359375,2026-04-11T19:13:18.485-05:00
1775952798495904300,0.849904296875,80.46369934082031,40.051849365234375,59.70783996582031,2026-04-11T19:13:18.495-05:00
1775952798506340400,0.86034033203125,82.7852783203125,41.11766052246094,61.64686584472656,2026-04-11T19:13:18.506-05:00
1775952798516775200,0.870775146484375,84.85372924804688,42.17384338378906,63.758941650390625,2026-04-11T19:13:18.516-05:00
1775952798527211300,0.881211181640625,86.50863647460938,43.28025817871094,66.15725708007812,2026-04-11T19:13:18.527-05:00
1775952798537646000,0.89164599609375,87.06517028808594,44.41334533691406,68.59716796875,2026-04-11T19:13:18.537-05:00
