time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1773148836927323400,0.300323486328125,-1.38075864956076,0.08298647550084641,-0.6325980372359814,0.04400937982743529,0.768975350650421,-0.04012136477239617,0.17935047172349144
1773148836937360400,0.3103603515625,-1.387503868237906,0.08714813655989777,-0.6346904366443618,0.05034711166810108,0.7668002877497643,-0.03988011241125368,0.18533263699024105
1773148836947397400,0.3203974609375,-1.3944227229524826,0.09142924101996464,-0.6368083218210845,0.05608526914258907,0.7645274942023096,-0.04016957790449015,0.19214104937910087
1773148836957434400,0.330434326171875,-1.401133253665947,0.09536581283385787,-0.6388637777594643,0.06064632956102314,0.762286790384441,-0.040954991777228084,0.1990330067427345
1773148836967471400,0.340471435546875,-1.4073342192207776,0.09828098487247448,-0.6408341553518357,0.06371482804978808,0.7602116067690774,-0.04184254311010873,0.20447890896985899
1773148836977507300,0.35050732421875,-1.4128242649845353,0.09912017984782232,-0.6427975155862224,0.06429413026833995,0.7584035461868291,-0.042552410523701296,0.20651618131278543
1773148836987544300,0.36054443359375,-1.4173375809527762,0.09681754125962115,-0.644807215054895,0.0608610224791002,0.7569610344853482,-0.043126446130140834,0.20359430655199642
1773148836997581600,0.37058154296875,-1.4209092636634508,0.09129473479971824,-0.6468555498377203,0.053610318381791394,0.7558858205116157,-0.043355438041486685,0.19534624120730848
1773148837007618300,0.380618408203125,-1.4239561429367276,0.08356158967425543,-0.648907303473152,0.04443647653416689,0.7550479441998874,-0.042888837269225356,0.18286522930896745
1773148837017655300,0.3906552734375,-1.4268208088431673,0.07545183663602513,-0.6508323035161654,0.036394147635838016,0.7543320713195979,-0.04132243111438391,0.16841443311319437
1773148837027691300,0.400691162109375,-1.429498850375993,0.06882944419034466,-0.6524497918417667,0.0319340133624684,0.7537093276088789,-0.038654676364657505,0.15481291990180854
1773148837037728300,0.410728271484375,-1.4317671504497025,0.06498551527397008,-0.6536107742525259,0.03229421245402715,0.7532144673965345,-0.035181115933715375,0.14438673516402456
1773148837047765500,0.420765625,-1.4335858188548787,0.06457630266071673,-0.6542890591334363,0.0379515734736437,0.7528376159807829,-0.031164597443143132,0.13845417689756587
