time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1773148837444953300,0.817953369140625,-0.09655472559453573,-1.1401723623275757,-0.048258565252682954,0.03215361759066582,6.258052615376342e-17,0.9988346789865012,-0.00007350108586964158,left,-0.035008907318115234,-0.0015212921566056614,-0.9454064350314437,-9.760961431014538,-0.0007615332155637844,0.9943394660949707,0.002713218331336975,0.014918769315135432,-0.10736894607543945
1773148837484953300,0.857953369140625,-0.09230698511754601,-1.0201448202133179,-0.04675285332382687,0.05771475285291672,-0.025916710945115214,0.9982588936381239,-0.04949891700620178,left,-0.034148335456848145,0.052238806658184825,-0.9027039691846818,-9.751579854685067,0.02493926717202204,0.9732370972633362,0.01080121099948883,-0.5120546924341469,-0.04606980085372925
1773148837657795000,1.030795166015625,-0.06260327147495891,-0.19852641224861145,-0.03795578373106375,-0.188272163271904,-0.08172064723433942,0.9923924466703596,-0.15887443999266243,left,-0.23091982305049896,0.1735874134540917,-0.604306823141314,-9.640348846209049,0.08389494046499478,0.8052303194999695,0.1441611498594284,-1.6937744865722952,-0.07325386255979538
1773148837697794800,1.070794921875,-0.056188704425292973,-0.21220269799232483,-0.03538890706269212,-0.03254257142543793,-0.08524563710376162,0.9918571797143397,-0.1663665979107768,left,-0.08398336172103882,0.18109361061826576,-0.5417268867181614,-9.63106137790382,0.0877504905769034,0.6713414192199707,0.17604392766952515,-1.7662305048435925,0.016107559204101562
1773148837737794800,1.110794921875,-0.04970811977824006,-0.2258789837360382,-0.03282082949855485,0.12318702042102814,-0.08876762996600349,0.9912880311059244,-0.1739179318497947,left,0.06286865472793579,0.18855210897316785,-0.4786331555539742,-9.620945057559013,0.09160304684268267,0.5374525785446167,0.20787431299686432,-1.8381275740578769,0.10541198402643204
1773148837777794800,1.150794921875,-0.044012572630245224,-0.1792009472846985,-0.030562345613336355,0.029228799045085907,-0.09141222536190666,0.9907831439628464,-0.17968921734223342,left,0.11913472414016724,0.19542620702131758,-0.4232631870422512,-9.610664486563206,0.09517577274870082,0.5080922245979309,0.20351926982402802,-1.9043007126674054,0.10454916208982468
1773148837817794800,1.190794921875,-0.039801750179365755,-0.10299483686685562,-0.02896901665364134,0.01386111881583929,-0.09343380683117049,0.9903246423864327,-0.18410759300899135,left,0.10081756114959717,0.2017316645859951,-0.3823053729057312,-9.600172318643331,0.09842873705464815,0.40823498368263245,0.1928740292787552,-1.964920747194439,0.0919937863945961
1773148837959627500,1.33262744140625,-0.032110494783134595,0.04228733852505684,-0.02586615406462799,-0.06700059026479721,-0.09494779733296997,0.9896584126957539,-0.1878598991892573,left,0.05258530378341675,0.21309283330241813,-0.3077208181731403,-9.579897592377662,0.10436526039014186,0.13520990312099457,0.15133970975875854,-2.073947231363505,-0.013431968167424202
1773148837999627500,1.37262744140625,0.03308724589754586,0.12834447622299194,0.006287272512804622,-0.1213294118642807,-0.0953560324395669,0.9899247644190092,-0.19549999220265707,left,0.09458595514297485,0.20713982613538742,0.31748098202403635,-9.591762217694521,0.1044830772474954,0.1514476239681244,0.06484916806221008,-2.0168521560922263,-0.10502365231513977
1773148838039627800,1.412627685546875,0.04163223259197218,0.07682307064533234,0.010138357642021794,-0.11999309808015823,-0.09491764061000503,0.9894995246596247,-0.1957473770640955,left,0.12523233890533447,0.21449518676811682,0.39880164007861163,-9.573618073716759,0.1085290205542621,0.21899479627609253,0.0444256067276001,-2.087386558651179,-0.10172449052333832
