time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1773148837630000000,1.003000244140625,0.20000000298023224,unplugged,false
1773148838630000000,2.003000244140625,0.20000000298023224,unplugged,false
1773148839631000000,3.004,0.20000000298023224,unplugged,false
1773148840648000000,4.021,0.20000000298023224,unplugged,false
1773148841649000000,5.022,0.20000000298023224,unplugged,false
1773148842666000000,6.038999755859375,0.20000000298023224,unplugged,false
1773148843666000000,7.038999755859375,0.20000000298023224,unplugged,false
1773148844667000000,8.04,0.20000000298023224,unplugged,false
1773148845684000000,9.057,0.20000000298023224,unplugged,false
1773148846701000000,10.074,0.20000000298023224,unplugged,false
1773148847702000000,11.075000244140625,0.20000000298023224,unplugged,false
1773148848702000000,12.075000244140625,0.20000000298023224,unplugged,false
1773148849703000000,13.076,0.20000000298023224,unplugged,false
1773148850703000000,14.076,0.20000000298023224,unplugged,false
1773148851704000000,15.077,0.20000000298023224,unplugged,false
1773148852704000000,16.077,0.20000000298023224,unplugged,false
1773148853705000000,17.078,0.20000000298023224,unplugged,false
1773148854705000000,18.078,0.20000000298023224,unplugged,false
1773148855706000000,19.078999755859375,0.20000000298023224,unplugged,false
1773148856706000000,20.078999755859375,0.20000000298023224,unplugged,false
1773148857707000000,21.08,0.20000000298023224,unplugged,false
1773148858707000000,22.08,0.20000000298023224,unplugged,false
1773148859708000000,23.081,0.20000000298023224,unplugged,false
1773148860708000000,24.081,0.20000000298023224,unplugged,false
1773148861709000000,25.082,0.20000000298023224,unplugged,false
1773148862709000000,26.082,0.20000000298023224,unplugged,false
1773148863710000000,27.083000244140624,0.20000000298023224,unplugged,false
1773148864710000000,28.083000244140624,0.20000000298023224,unplugged,false
1773148865711000000,29.084,0.20000000298023224,unplugged,false
1773148866711000000,30.084,0.20000000298023224,unplugged,false
1773148867712000000,31.085,0.20000000298023224,unplugged,false
1773148868712000000,32.085,0.20000000298023224,unplugged,false
1773148869713000000,33.086,0.20000000298023224,unplugged,false
1773148870714000000,34.086999755859374,0.20000000298023224,unplugged,false
1773148871716000000,35.089,0.20000000298023224,unplugged,false
1773148872719000000,36.092,0.20000000298023224,unplugged,false
1773148873722000000,37.09499975585938,0.20000000298023224,unplugged,false
1773148874724000000,38.097,0.20000000298023224,unplugged,false
1773148875730000000,39.10299975585937,0.20000000298023224,unplugged,false
1773148876735000000,40.108,0.20000000298023224,unplugged,false
1773148877736000000,41.109,0.20000000298023224,unplugged,false
1773148878737000000,42.11,0.20000000298023224,unplugged,false
1773148879737000000,43.11,0.20000000298023224,unplugged,false
1773148880738000000,44.110999755859375,0.20000000298023224,unplugged,false
1773148881740000000,45.113,0.20000000298023224,unplugged,false
1773148882745000000,46.118,0.20000000298023224,unplugged,false
1773148883745000000,47.118,0.20000000298023224,unplugged,false
1773148884750000000,48.12300024414063,0.20000000298023224,unplugged,false
1773148885752000000,49.125,0.20000000298023224,unplugged,false
