time,seconds_elapsed,relativeAltitude,pressure
1773148836345819100,-0.281180908203125,0,996.2400054931641
1773148837349499100,0.7224990234375,-0.044921875,996.2455749511719
1773148838353186000,1.72618603515625,-0.095123291015625,996.251220703125
1773148839356872400,2.72987255859375,-0.184967041015625,996.2620544433594
1773148840360562400,3.7335625,-0.23516845703125,996.2678527832031
1773148841364248300,4.737248291015625,-0.2563018798828125,996.2703704833984
1773148841911910400,5.284910400390625,-0.2906494140625,996.2746429443359
1773148842914083300,6.287083251953125,-0.3382110595703125,996.2802124023438
1773148843917245200,7.2902451171875,-0.348785400390625,996.2815856933594
1773148844920891400,8.293891357421876,-0.3567047119140625,996.2824249267578
1773148845924071400,9.297071533203125,-0.367279052734375,996.2836456298828
1773148846926144000,10.29914404296875,-0.3884124755859375,996.2862396240234
1773148847928114200,11.3011142578125,-0.4016265869140625,996.2877655029297
1773148848931504000,12.304504150390626,-0.404266357421875,996.2881469726562
1773148849935081200,13.308081298828125,-0.404266357421875,996.2881469726562
1773148850937292300,14.310292236328126,-0.4227752685546875,996.2902069091797
1773148851939350000,15.31235009765625,-0.4227752685546875,996.2902069091797
1773148852942687200,16.315687255859373,-0.375213623046875,996.2845611572266
1773148853946118400,17.319118408203124,-0.375213623046875,996.2845611572266
1773148854948070400,18.3210703125,-0.430694580078125,996.2910461425781
1773148855951509200,19.32450927734375,-0.44390869140625,996.2928009033203
1773148856955195100,20.328195068359374,-0.4597625732421875,996.2946319580078
1773148857958774300,21.331774169921875,-0.48089599609375,996.2971496582031
1773148858960530200,22.3335302734375,-0.5865936279296875,996.3096618652344
1773148859962595300,23.33559521484375,-0.61566162109375,996.3130187988281
1773148860965725200,24.33872509765625,-0.6183013916015625,996.3134002685547
1773148861969416200,25.342416259765624,-0.6817169189453125,996.3208770751953
1773148862973101000,26.34610107421875,-0.7266387939453125,996.3262939453125
1773148863976868000,27.3498681640625,-0.7266387939453125,996.3262939453125
1773148864980473300,28.353473388671876,-0.7266387939453125,996.3262939453125
1773148865984167400,29.35716748046875,-0.7266387939453125,996.3262176513672
1773148866987862300,30.3608623046875,-0.7266387939453125,996.3262176513672
1773148867991545000,31.364545166015624,-0.628875732421875,996.3145446777344
1773148868995313200,32.368313232421876,-0.628875732421875,996.3145446777344
1773148869998932200,33.37193212890625,-0.6183013916015625,996.3134002685547
1773148871002623200,34.37562329101563,-0.5918731689453125,996.3101196289062
1773148872006325200,35.3793251953125,-0.5918731689453125,996.3101196289062
1773148873010012200,36.38301220703125,-0.594512939453125,996.3105010986328
1773148874013746200,37.38674609375,-0.594512939453125,996.3105010986328
1773148875017414400,38.39041430664062,-0.5733795166015625,996.3081359863281
1773148876021105400,39.39410546875,-0.5733795166015625,996.3081359863281
1773148877024803000,40.39780297851563,-0.6103668212890625,996.3123321533203
1773148878028495400,41.401495361328124,-0.6183013916015625,996.3133239746094
1773148879032189200,42.405189208984375,-0.6183013916015625,996.3133239746094
1773148880035807200,43.40880712890625,-0.6183013916015625,996.3133239746094
1773148881039510300,44.41251025390625,-0.5813140869140625,996.3090515136719
1773148882043220200,45.41622021484375,-0.531097412109375,996.3030242919922
1773148883046932200,46.41993212890625,-0.4782562255859375,996.2966156005859
