absolute_timestamp,accel_x,accel_y,accel_z
1775528980716788399,0.004786,0.014357,9.700503
1775528980718950534,0.009571,-0.004786,9.700503
1775528980721111264,0.009571,-0.009571,9.695718
1775528980723271889,0.014357,0.000000,9.710074
1775528980725432618,0.004786,0.004786,9.695718
1775528980727593295,-0.009571,0.000000,9.700503
1775528980729753972,0.009571,-0.004786,9.748360
1775528980731914649,0.000000,0.004786,9.695718
1775528980734075326,0.000000,0.004786,9.710074
1775528980736236003,0.009571,0.004786,9.710074
1775528980738396680,0.014357,-0.004786,9.710074
1775528980740557357,0.000000,0.004786,9.714860
1775528980742718086,0.019143,0.000000,9.724431
1775528980744878764,0.004786,-0.004786,9.705289
1775528980747039441,0.000000,-0.004786,9.705289
1775528980749200118,0.019143,-0.009571,9.686146
1775528980751360795,0.014357,0.004786,9.700503
1775528980753521472,0.000000,0.000000,9.710074
1775528980755682149,0.000000,0.000000,9.719646
1775528980757842826,0.000000,-0.004786,9.724431
1775528980760003503,0.019143,-0.004786,9.729217
1775528980762164180,-0.009571,0.009571,9.710074
1775528980764324857,0.009571,-0.004786,9.700503
1775528980766485586,0.004786,0.000000,9.714860
1775528980768646264,0.009571,0.004786,9.710074
1775528980770806941,0.009571,-0.014357,9.714860
1775528980772967618,0.004786,0.004786,9.729217
1775528980775128295,-0.014357,0.009571,9.714860
1775528980777288972,0.009571,0.000000,9.705289
1775528980779449649,0.009571,0.000000,9.710074
1775528980781610326,0.004786,0.000000,9.710074
1775528980783771003,0.004786,-0.014357,9.705289
1775528980785931680,-0.004786,-0.009571,9.690931
1775528980788092357,0.019143,0.004786,9.719646
1775528980790253086,0.014357,-0.004786,9.714860
1775528980792413764,0.000000,-0.004786,9.705289
1775528980794574389,0.000000,0.014357,9.700503
1775528980796735118,0.009571,0.009571,9.714860
1775528980798895795,0.009571,0.009571,9.710074
1775528980801056472,0.019143,-0.004786,9.719646
1775528980803217149,-0.004786,0.009571,9.719646
1775528980805377826,0.019143,0.009571,9.705289
1775528980807538503,0.014357,0.000000,9.719646
1775528980809699180,0.000000,-0.009571,9.700503
1775528980811859857,-0.014357,0.004786,9.710074
1775528980814020534,0.014357,0.009571,9.710074
1775528980816181264,0.000000,0.000000,9.710074
1775528980818341941,0.009571,0.004786,9.724431
1775528980820502618,0.004786,-0.004786,9.710074
1775528980822663295,0.004786,0.004786,9.719646
1775528980824823972,0.004786,0.009571,9.705289
1775528980826984649,0.000000,0.009571,9.695718
1775528980829145326,0.009571,0.014357,9.705289
1775528980831306003,0.009571,0.000000,9.710074
1775528980833466680,0.000000,0.000000,9.705289
1775528980835627357,0.000000,-0.004786,9.700503
1775528980837788034,0.009571,0.000000,9.710074
1775528980839948764,0.009571,0.004786,9.705289
1775528980842109441,-0.004786,-0.004786,9.700503
1775528980844270066,0.009571,0.004786,9.695718
1775528980846430795,0.009571,-0.004786,9.700503
1775528980848591472,0.000000,0.009571,9.714860
1775528980850752149,0.014357,-0.019143,9.710074
1775528980852912826,0.004786,0.000000,9.719646
1775528980855073503,0.004786,-0.004786,9.705289
1775528980857234180,0.019143,-0.004786,9.719646
1775528980859394857,0.000000,0.000000,9.710074
1775528980861555534,-0.014357,0.009571,9.695718
1775528980863716264,0.000000,0.000000,9.719646
1775528980865876889,0.004786,0.004786,9.710074
1775528980868037566,0.014357,0.009571,9.690931
1775528980870198295,0.004786,-0.004786,9.710074
1775528980872358972,0.000000,0.019143,9.700503
1775528980874519649,0.009571,0.009571,9.719646
1775528980876680326,-0.014357,0.009571,9.724431
1775528980878841003,0.009571,-0.004786,9.705289
1775528980881001680,0.004786,-0.014357,9.734002
1775528980883162357,0.014357,0.004786,9.695718
1775528980885323034,-0.004786,0.004786,9.705289
1775528980887483711,0.004786,0.004786,9.700503
1775528980889644389,0.004786,0.009571,9.719646
1775528980891805118,0.000000,0.004786,9.714860
1775528980893965795,0.000000,0.014357,9.705289
1775528980896126472,0.004786,0.000000,9.700503
1775528980898287097,0.000000,-0.004786,9.710074
1775528980900447826,0.004786,0.000000,9.710074
1775528980902608503,0.009571,-0.004786,9.710074
1775528980904769180,0.014357,0.000000,9.695718
1775528980906929857,0.004786,0.004786,9.705289
1775528980909090534,0.014357,-0.009571,9.695718
1775528980911251211,0.009571,-0.004786,9.705289
1775528980913411889,-0.004786,-0.004786,9.705289
1775528980915572566,0.000000,-0.009571,9.719646
1775528980917733295,0.023928,0.009571,9.714860
1775528980919893972,0.009571,0.000000,9.719646
