absolute_timestamp,accel_x,accel_y,accel_z
1775858372078,-0.081,-0.939,-0.328
1775858372098,-0.086,-0.934,-0.321
1775858372118,-0.082,-0.947,-0.322
1775858372137,-0.084,-0.933,-0.326
1775858372157,-0.082,-0.943,-0.334
1775858372177,-0.085,-0.940,-0.326
1775858372197,-0.083,-0.940,-0.321
1775858372216,-0.083,-0.927,-0.329
1775858372236,-0.082,-0.935,-0.328
1775858372256,-0.083,-0.937,-0.326
1775858372276,-0.082,-0.934,-0.328
1775858372296,-0.084,-0.932,-0.329
1775858372315,-0.084,-0.944,-0.331
1775858372335,-0.080,-0.936,-0.328
1775858372355,-0.079,-0.947,-0.330
1775858372375,-0.083,-0.937,-0.330
1775858372394,-0.079,-0.936,-0.335
1775858372414,-0.076,-0.943,-0.330
1775858372434,-0.083,-0.940,-0.322
1775858372454,-0.078,-0.927,-0.331
1775858372473,-0.081,-0.932,-0.330
1775858372493,-0.077,-0.946,-0.329
1775858372513,-0.082,-0.938,-0.329
1775858372533,-0.080,-0.930,-0.323
1775858372553,-0.082,-0.939,-0.318
1775858372572,-0.085,-0.939,-0.323
1775858372592,-0.086,-0.939,-0.320
1775858372612,-0.086,-0.945,-0.317
1775858372632,-0.079,-0.941,-0.319
1775858372651,-0.084,-0.937,-0.325
1775858372671,-0.079,-0.944,-0.320
1775858372691,-0.084,-0.936,-0.326
1775858372711,-0.082,-0.934,-0.325
1775858372731,-0.086,-0.943,-0.324
1775858372750,-0.082,-0.943,-0.319
1775858372770,-0.085,-0.937,-0.315
1775858372790,-0.081,-0.940,-0.321
1775858372810,-0.080,-0.938,-0.316
1775858372829,-0.084,-0.943,-0.317
1775858372849,-0.088,-0.923,-0.317
1775858372869,-0.088,-0.937,-0.315
1775858372889,-0.085,-0.956,-0.294
1775858372909,-0.097,-0.959,-0.261
1775858372928,-0.097,-0.947,-0.251
1775858372948,-0.093,-0.940,-0.263
1775858372968,-0.094,-0.944,-0.229
1775858372988,-0.092,-0.924,-0.219
1775858373007,-0.097,-0.894,-0.271
1775858373027,-0.098,-0.871,-0.331
1775858373047,-0.112,-0.874,-0.388
1775858373067,-0.116,-0.911,-0.432
1775858373086,-0.121,-0.920,-0.461
1775858373106,-0.125,-0.905,-0.490
1775858373126,-0.127,-0.907,-0.512
1775858373146,-0.130,-0.927,-0.514
1775858373166,-0.130,-0.909,-0.506
1775858373185,-0.125,-0.909,-0.500
1775858373205,-0.108,-0.914,-0.495
1775858373225,-0.102,-0.908,-0.481
1775858373245,-0.091,-0.901,-0.459
1775858373264,-0.083,-0.898,-0.460
1775858373284,-0.081,-0.873,-0.451
1775858373304,-0.076,-0.875,-0.448
1775858373324,-0.078,-0.884,-0.439
1775858373343,-0.082,-0.878,-0.434
1775858373363,-0.090,-0.904,-0.423
1775858373383,-0.098,-0.887,-0.401
1775858373403,-0.103,-0.911,-0.386
1775858373423,-0.105,-0.926,-0.374
1775858373442,-0.106,-0.932,-0.359
1775858373462,-0.110,-0.924,-0.343
1775858373482,-0.111,-0.935,-0.333
1775858373502,-0.105,-0.944,-0.326
1775858373521,-0.108,-0.939,-0.325
1775858373541,-0.103,-0.938,-0.324
1775858373561,-0.101,-0.927,-0.313
1775858373581,-0.096,-0.937,-0.309
1775858373600,-0.091,-0.923,-0.314
1775858373620,-0.091,-0.934,-0.311
1775858373640,-0.093,-0.945,-0.302
1775858373660,-0.087,-0.943,-0.298
1775858373680,-0.086,-0.940,-0.309
1775858373699,-0.092,-0.941,-0.305
1775858373719,-0.088,-0.939,-0.300
1775858373739,-0.099,-0.932,-0.295
1775858373759,-0.093,-0.958,-0.286
1775858373778,-0.098,-0.953,-0.289
1775858373798,-0.093,-0.943,-0.285
1775858373818,-0.098,-0.946,-0.281
1775858373838,-0.094,-0.955,-0.276
1775858373857,-0.098,-0.948,-0.281
1775858373877,-0.098,-0.947,-0.286
1775858373897,-0.099,-0.960,-0.281
1775858373917,-0.097,-0.948,-0.281
1775858373936,-0.104,-0.940,-0.290
1775858373956,-0.101,-0.947,-0.291
1775858373976,-0.102,-0.952,-0.293
1775858373996,-0.101,-0.943,-0.296
1775858374016,-0.106,-0.947,-0.299
1775858374035,-0.109,-0.945,-0.302
1775858374055,-0.105,-0.948,-0.295
1775858374075,-0.104,-0.945,-0.298
1775858374095,-0.103,-0.957,-0.288
1775858374114,-0.107,-0.947,-0.286
1775858374134,-0.099,-0.945,-0.296
1775858374154,-0.097,-0.953,-0.289
1775858374174,-0.106,-0.944,-0.298
1775858374193,-0.095,-0.958,-0.300
1775858374213,-0.106,-0.947,-0.291
1775858374233,-0.105,-0.948,-0.293
1775858374253,-0.097,-0.949,-0.293
1775858374273,-0.103,-0.956,-0.292
1775858374292,-0.104,-0.953,-0.292
1775858374312,-0.096,-0.948,-0.288
1775858374332,-0.100,-0.947,-0.288
1775858374352,-0.095,-0.939,-0.289
1775858374371,-0.099,-0.946,-0.290
1775858374391,-0.102,-0.960,-0.289
1775858374411,-0.102,-0.960,-0.280
1775858374431,-0.100,-0.944,-0.290
1775858374450,-0.097,-0.941,-0.292
1775858374470,-0.095,-0.946,-0.287
1775858374490,-0.101,-0.941,-0.285
1775858374510,-0.097,-0.951,-0.282
1775858374529,-0.095,-0.959,-0.285
1775858374549,-0.095,-0.945,-0.288
1775858374569,-0.094,-0.951,-0.286
1775858374589,-0.096,-0.952,-0.280
1775858374608,-0.096,-0.953,-0.284
1775858374628,-0.094,-0.952,-0.291
1775858374648,-0.094,-0.948,-0.284
1775858374688,-0.098,-0.945,-0.288
