absolute_timestamp,gyro_x,gyro_y,gyro_z
1775858386231,-0.029,-0.023,-0.062
1775858386250,-0.017,-0.017,-0.053
1775858386270,-0.008,-0.014,-0.042
1775858386290,0.000,-0.010,-0.038
1775858386310,0.010,-0.009,-0.031
1775858386329,0.018,-0.008,-0.020
1775858386349,0.021,-0.005,-0.006
1775858386369,0.020,-0.002,0.003
1775858386389,0.016,0.002,0.011
1775858386409,0.008,0.006,0.017
1775858386428,0.003,0.012,0.018
1775858386448,0.001,0.013,0.016
1775858386468,0.000,0.012,0.014
1775858386488,0.003,0.011,0.013
1775858386507,0.008,0.010,0.013
1775858386527,0.012,0.011,0.007
1775858386547,0.016,0.011,0.003
1775858386567,0.019,0.011,0.006
1775858386586,0.020,0.014,0.006
1775858386606,0.019,0.015,0.003
1775858386626,0.019,0.014,0.004
1775858386646,0.016,0.012,0.005
1775858386665,0.014,0.011,0.003
1775858386685,0.010,0.008,0.006
1775858386705,0.008,0.009,0.005
1775858386725,0.009,0.007,0.005
1775858386744,0.005,0.007,0.007
1775858386764,0.002,0.007,0.008
1775858386784,0.001,0.007,0.007
1775858386804,0.001,0.007,0.007
1775858386823,-0.001,0.005,0.006
1775858386843,-0.002,0.004,0.005
1775858386863,-0.005,0.004,0.003
1775858386883,-0.006,0.004,0.001
1775858386903,-0.006,0.004,0.002
1775858386922,-0.006,0.004,0.001
1775858386942,-0.002,0.005,0.001
1775858386962,0.002,0.004,0.005
1775858386982,0.002,0.003,0.010
1775858387001,0.000,0.003,0.007
1775858387021,-0.001,0.004,0.005
1775858387041,-0.000,0.004,0.006
1775858387061,0.000,0.005,0.004
1775858387080,0.001,0.005,0.003
1775858387100,0.002,0.005,0.005
1775858387120,0.000,0.006,0.003
1775858387140,-0.001,0.008,0.001
1775858387159,-0.002,0.007,0.003
1775858387179,-0.001,0.006,0.003
1775858387199,0.000,0.004,0.000
1775858387219,-0.001,0.001,0.003
1775858387238,-0.005,0.000,0.007
1775858387258,-0.004,0.001,0.008
1775858387278,-0.001,0.001,0.007
1775858387298,-0.003,0.001,0.010
1775858387317,-0.005,0.001,0.010
1775858387337,-0.003,0.000,0.006
1775858387357,-0.001,0.000,0.005
1775858387377,-0.000,0.001,0.007
1775858387396,0.001,0.002,0.008
1775858387416,0.001,0.002,0.009
1775858387436,0.000,0.002,0.007
1775858387456,0.001,0.002,0.007
1775858387476,0.002,0.002,0.005
1775858387495,0.002,0.002,0.003
1775858387515,0.000,0.001,0.003
1775858387535,0.000,0.000,0.003
1775858387555,0.000,0.000,0.003
1775858387574,0.001,0.000,0.004
1775858387594,0.002,0.000,0.002
1775858387614,0.002,0.000,0.004
1775858387634,0.003,0.002,0.002
1775858387653,0.003,0.001,0.004
1775858387673,0.003,0.000,0.010
1775858387693,0.000,0.002,0.014
1775858387713,0.000,0.002,0.013
1775858387732,0.000,0.000,0.010
1775858387752,0.000,0.000,0.011
1775858387772,-0.000,-0.000,0.013
1775858387792,0.000,0.000,0.010
1775858387811,-0.000,0.000,0.005
1775858387831,-0.000,-0.001,0.001
1775858387851,-0.000,-0.001,0.002
1775858387871,-0.001,0.000,0.000
1775858387890,0.001,0.000,-0.003
1775858387910,0.003,-0.002,-0.002
1775858387930,0.003,-0.002,0.001
1775858387950,0.003,-0.001,0.001
1775858387970,0.005,-0.002,-0.000
1775858387989,0.005,-0.002,0.001
1775858388009,0.005,-0.002,0.003
1775858388029,0.005,-0.001,0.005
1775858388049,0.005,0.001,0.006
1775858388068,0.003,0.002,0.006
1775858388088,0.005,0.003,0.007
1775858388108,0.007,0.002,0.005
1775858388128,0.006,0.002,0.003
1775858388147,0.004,0.001,0.005
1775858388167,0.003,0.001,0.006
1775858388187,0.003,0.000,0.005
1775858388207,0.004,0.000,0.003
1775858388226,0.003,-0.000,0.003
1775858388246,0.004,-0.000,0.003
1775858388266,0.005,0.000,0.001
1775858388286,0.005,0.000,0.002
1775858388305,0.005,0.001,0.002
1775858388325,0.008,0.001,0.001
1775858388345,0.008,-0.000,0.001
1775858388365,0.010,0.000,0.003
1775858388384,0.007,0.000,0.007
1775858388404,0.006,0.002,0.006
1775858388424,0.005,0.002,0.002
1775858388444,0.006,0.002,0.002
1775858388463,0.005,0.003,0.004
1775858388483,0.006,0.004,0.004
1775858388503,0.009,0.005,0.005
1775858388523,0.011,0.003,0.006
1775858388542,0.014,0.003,0.006
1775858388562,0.014,0.002,0.008
1775858388582,0.014,0.003,0.006
1775858388602,0.014,0.003,0.007
1775858388622,0.014,0.003,0.009
1775858388641,0.017,0.003,0.010
1775858388661,0.019,0.003,0.007
1775858388681,0.019,0.002,0.006
1775858388701,0.021,0.004,0.008
1775858388720,0.022,0.004,0.011
1775858388740,0.024,0.007,0.012
1775858388760,0.026,0.009,0.014
1775858388780,0.026,0.010,0.020
1775858388799,0.027,0.014,0.022
1775858388819,0.032,0.016,0.026
1775858388839,0.040,0.017,0.029
1775858388859,0.045,0.016,0.034
1775858388878,0.045,0.016,0.037
1775858388898,0.043,0.017,0.037
1775858388918,0.038,0.015,0.041
1775858388938,0.034,0.015,0.041
1775858388957,0.030,0.013,0.036
1775858388977,0.026,0.010,0.028
1775858388997,0.021,0.007,0.026
1775858389017,0.016,0.004,0.024
1775858389036,0.017,0.002,0.021
1775858389056,0.014,-0.001,0.022
1775858389076,0.010,-0.001,0.021
1775858389096,0.006,-0.004,0.017
1775858389115,0.005,-0.003,0.010
1775858389135,0.005,-0.005,0.006
1775858389155,0.002,-0.004,0.002
1775858389175,0.002,-0.003,-0.001
1775858389194,0.004,-0.003,-0.002
1775858389214,0.004,-0.001,-0.000
1775858389234,0.005,0.000,0.002
1775858389254,0.005,0.003,0.002
1775858389273,0.007,0.004,0.002
1775858389293,0.009,0.005,0.006
1775858389313,0.009,0.006,0.007
1775858389333,0.008,0.006,0.005
1775858389353,0.006,0.005,0.005
1775858389372,0.006,0.003,0.006
1775858389392,0.005,0.004,0.006
1775858389412,0.006,0.003,0.005
1775858389432,0.006,0.003,0.005
1775858389451,0.007,0.002,0.006
1775858389471,0.007,0.001,0.007
1775858389491,0.005,0.001,0.006
1775858389511,0.003,0.002,0.002
1775858389530,0.003,0.000,0.001
1775858389550,0.002,-0.001,0.002
1775858389570,0.000,-0.001,0.003
1775858389590,0.000,-0.002,0.002
1775858389609,0.000,-0.001,0.000
1775858389629,0.001,-0.002,0.000
1775858389649,-0.000,-0.001,-0.003
1775858389669,-0.000,-0.001,-0.004
1775858389688,0.000,-0.002,-0.002
1775858389708,0.002,-0.003,-0.001
1775858389728,0.002,-0.004,0.004
1775858389748,0.003,-0.000,0.005
1775858389767,0.003,0.000,0.004
1775858389787,0.002,0.001,0.000
1775858389807,0.001,0.001,0.001
1775858389827,0.002,0.001,0.003
1775858389847,0.004,0.002,0.003
1775858389866,0.002,0.002,0.001
1775858389886,-0.000,0.000,0.003
1775858389906,-0.000,0.000,0.003
1775858389926,0.000,-0.001,0.003
1775858389945,0.001,-0.002,-0.000
1775858389965,-0.000,-0.004,0.001
1775858389985,-0.002,-0.002,0.003
1775858390005,-0.000,0.000,0.005
1775858390024,-0.000,0.001,0.004
1775858390044,0.000,0.001,0.001
1775858390064,0.002,0.002,0.001
1775858390084,0.003,0.002,0.002
1775858390103,0.003,0.003,0.000
1775858390123,0.002,0.000,0.000
1775858390143,0.001,0.000,-0.001
1775858390163,0.001,0.000,-0.001
1775858390182,0.000,0.001,-0.003
1775858390202,0.000,0.001,-0.005
1775858390222,0.000,0.000,-0.007
1775858390242,-0.002,0.000,-0.006
1775858390261,-0.001,0.000,-0.007
1775858390281,0.000,-0.001,-0.007
1775858390301,0.001,-0.002,-0.008
1775858390321,0.000,-0.000,-0.006
1775858390341,0.004,0.000,-0.006
1775858390360,0.007,0.001,-0.006
1775858390380,0.004,0.004,-0.003
1775858390400,0.003,0.005,-0.002
1775858390420,0.007,0.005,-0.003
1775858390439,0.009,0.003,-0.006
1775858390459,0.007,0.001,-0.004
1775858390479,0.006,0.000,-0.002
1775858390499,0.008,0.000,-0.004
1775858390518,0.008,0.000,-0.004
1775858390538,0.006,0.001,-0.002
1775858390558,0.005,0.004,0.000
1775858390578,0.005,0.006,0.000
1775858390597,0.003,0.005,0.000
1775858390617,-0.001,0.003,0.002
1775858390637,-0.005,0.004,0.000
1775858390657,-0.004,0.001,-0.000
1775858390676,-0.004,-0.001,0.000
1775858390696,-0.007,-0.002,0.000
1775858390716,-0.010,-0.003,-0.001
1775858390736,-0.010,-0.003,-0.001
1775858390755,-0.009,-0.003,-0.001
1775858390775,-0.007,-0.002,-0.004
1775858390795,-0.006,-0.002,-0.007
1775858390815,-0.002,-0.004,-0.006
1775858390834,0.004,-0.002,-0.005
1775858390854,0.009,-0.002,-0.001
1775858390874,0.011,0.000,-0.000
1775858390894,0.009,0.001,-0.000
1775858390913,0.009,0.001,0.002
1775858390933,0.014,0.002,0.002
1775858390953,0.018,0.000,0.007
1775858390973,0.020,0.000,0.005
1775858390992,0.023,-0.000,0.001
1775858391012,0.024,-0.001,0.005
1775858391032,0.025,0.001,0.004
1775858391052,0.029,0.002,0.004
1775858391072,0.030,0.002,0.004
1775858391091,0.030,0.006,-0.000
1775858391111,0.028,0.007,-0.005
1775858391131,0.017,0.010,-0.006
1775858391151,0.002,0.011,-0.005
1775858391170,-0.012,0.014,-0.007
1775858391190,-0.023,0.014,-0.009
1775858391210,-0.028,0.014,-0.012
1775858391230,-0.024,0.014,-0.015
1775858391249,-0.012,0.012,-0.014
1775858391269,0.002,0.011,-0.010
1775858391289,0.018,0.011,-0.011
1775858391309,0.032,0.012,-0.013
1775858391328,0.042,0.013,-0.016
1775858391348,0.046,0.014,-0.012
1775858391368,0.048,0.015,-0.003
1775858391388,0.047,0.017,0.001
1775858391407,0.047,0.018,0.000
1775858391427,0.044,0.016,0.001
1775858391447,0.040,0.015,0.000
1775858391467,0.038,0.015,0.002
1775858391486,0.040,0.013,-0.002
1775858391506,0.042,0.010,-0.009
1775858391526,0.041,0.006,-0.014
1775858391546,0.034,0.000,-0.017
1775858391565,0.021,-0.002,-0.015
1775858391585,0.015,-0.005,-0.009
1775858391605,0.011,-0.004,-0.001
1775858391625,0.003,0.001,0.012
1775858391645,0.004,0.009,0.019
1775858391664,0.014,0.010,0.031
1775858391684,0.028,0.013,0.040
1775858391704,0.045,0.020,0.039
1775858391724,0.059,0.021,0.038
1775858391743,0.072,0.018,0.041
1775858391763,0.088,0.017,0.039
1775858391783,0.106,0.013,0.024
1775858391803,0.121,0.005,0.012
1775858391822,0.129,0.000,0.010
1775858391842,0.137,0.000,0.015
1775858391862,0.147,0.002,0.019
1775858391901,0.142,0.007,0.022
1775858391921,0.131,0.014,0.022
1775858391941,0.119,0.019,0.019
1775858391961,0.112,0.022,0.009
1775858391980,0.112,0.022,0.000
1775858392000,0.113,0.021,0.000
1775858392020,0.115,0.021,0.004
1775858392040,0.118,0.021,0.016
1775858392059,0.119,0.021,0.027
1775858392079,0.114,0.023,0.039
1775858392099,0.102,0.022,0.051
1775858392119,0.092,0.024,0.045
1775858392138,0.083,0.024,0.030
1775858392158,0.076,0.024,0.013
1775858392178,0.072,0.020,0.005
1775858392198,0.058,0.011,0.015
1775858392217,0.047,0.010,0.019
1775858392237,0.044,0.004,0.022
1775858392257,0.039,-0.001,0.024
1775858392277,0.022,-0.001,0.035
1775858392296,0.005,0.007,0.036
1775858392316,-0.001,0.015,0.023
1775858392336,0.003,0.015,0.018
1775858392356,0.010,0.009,0.031
1775858392375,0.011,0.014,0.038
1775858392395,0.013,0.016,0.045
1775858392415,0.019,0.021,0.035
1775858392435,0.024,0.020,0.040
1775858392454,0.018,0.020,0.048
1775858392474,0.001,0.030,0.042
1775858392494,-0.016,0.032,0.047
1775858392514,-0.016,0.029,0.043
1775858392533,-0.008,0.025,0.043
1775858392553,0.001,0.021,0.033
1775858392573,-0.013,0.019,0.026
1775858392593,-0.046,0.024,0.030
1775858392612,-0.050,0.024,0.029
1775858392632,-0.016,0.018,0.016
1775858392652,-0.013,0.007,0.014
1775858392672,-0.034,0.015,0.007
1775858392691,-0.042,0.019,0.004
1775858392711,-0.019,0.010,-0.007
1775858392731,-0.012,-0.012,-0.007
1775858392751,-0.048,-0.014,-0.006
1775858392770,-0.057,-0.008,-0.007
1775858392790,-0.018,-0.024,-0.032
1775858392810,-0.011,-0.048,-0.045
1775858392830,-0.065,-0.050,-0.028
1775858392850,-0.086,-0.035,-0.026
1775858392869,-0.031,-0.040,-0.057
1775858392889,0.023,-0.066,-0.076
1775858392909,0.021,-0.097,-0.055
1775858392929,-0.006,-0.070,-0.051
1775858392948,0.019,-0.049,-0.054
1775858392968,0.083,-0.052,-0.081
1775858392988,0.101,-0.045,-0.069
1775858393008,0.085,-0.016,-0.033
1775858393027,0.102,0.016,-0.026
1775858393047,0.154,0.025,-0.047
1775858393067,0.171,0.016,-0.060
1775858393087,0.128,0.022,-0.045
1775858393106,0.111,0.021,-0.030
1775858393126,0.157,0.007,-0.042
1775858393146,0.179,0.001,-0.056
1775858393166,0.121,0.015,-0.048
1775858393185,0.067,0.032,-0.032
1775858393205,0.093,0.009,-0.023
1775858393225,0.108,-0.006,-0.044
1775858393245,0.070,0.028,-0.066
1775858393264,0.056,0.038,-0.074
1775858393284,0.095,0.001,-0.084
1775858393304,0.134,-0.036,-0.072
1775858393324,0.110,-0.043,-0.050
1775858393343,0.000,-0.002,-0.016
1775858393363,-0.140,0.035,0.030
1775858393383,-0.212,0.030,0.061
1775858393403,-0.245,0.003,0.062
1775858393422,-0.277,-0.008,0.061
1775858393442,-0.280,-0.024,0.066
1775858393462,-0.268,-0.044,0.080
1775858393482,-0.251,-0.041,0.088
1775858393501,-0.220,-0.022,0.086
1775858393521,-0.198,0.003,0.082
1775858393541,-0.189,0.030,0.080
1775858393561,-0.196,0.041,0.075
1775858393581,-0.209,0.046,0.065
1775858393600,-0.217,0.055,0.065
1775858393620,-0.223,0.062,0.064
1775858393640,-0.223,0.061,0.047
1775858393660,-0.210,0.045,0.041
1775858393679,-0.177,0.033,0.038
1775858393699,-0.139,0.032,0.025
1775858393719,-0.131,0.028,0.021
1775858393739,-0.147,0.036,0.023
1775858393758,-0.145,0.044,0.022
1775858393778,-0.115,0.039,0.020
1775858393798,-0.086,0.032,0.020
1775858393818,-0.078,0.028,0.030
1775858393837,-0.086,0.018,0.038
1775858393857,-0.110,0.017,0.030
1775858393877,-0.132,0.017,0.015
1775858393897,-0.144,0.008,0.003
1775858393917,-0.139,-0.012,-0.001
1775858393936,-0.126,-0.036,-0.003
1775858393956,-0.133,-0.046,-0.005
1775858393976,-0.135,-0.048,-0.012
1775858393996,-0.132,-0.053,-0.021
1775858394015,-0.120,-0.056,-0.028
1775858394035,-0.104,-0.059,-0.035
1775858394055,-0.099,-0.055,-0.043
1775858394075,-0.101,-0.050,-0.043
1775858394094,-0.083,-0.047,-0.048
1775858394114,-0.070,-0.051,-0.069
1775858394134,-0.061,-0.062,-0.076
1775858394154,-0.052,-0.080,-0.079
1775858394173,-0.049,-0.087,-0.093
1775858394193,-0.050,-0.097,-0.097
1775858394213,-0.055,-0.107,-0.101
1775858394233,-0.046,-0.113,-0.102
1775858394252,-0.025,-0.110,-0.083
1775858394272,-0.018,-0.099,-0.070
1775858394292,-0.009,-0.079,-0.069
1775858394312,0.009,-0.064,-0.053
1775858394331,0.005,-0.053,-0.021
1775858394351,0.005,-0.030,-0.010
1775858394371,0.025,-0.010,-0.010
1775858394391,0.041,0.001,0.001
1775858394411,0.054,0.023,0.012
1775858394430,0.077,0.045,0.014
1775858394450,0.098,0.056,0.019
1775858394470,0.106,0.061,0.021
1775858394490,0.117,0.063,0.012
1775858394509,0.132,0.056,-0.005
1775858394529,0.136,0.046,-0.018
1775858394549,0.128,0.041,-0.014
1775858394569,0.125,0.046,-0.011
1775858394588,0.124,0.052,-0.009
1775858394608,0.127,0.061,-0.005
1775858394628,0.129,0.064,0.008
1775858394648,0.124,0.072,0.018
1775858394667,0.120,0.079,0.026
1775858394687,0.126,0.082,0.029
1775858394707,0.134,0.074,0.038
1775858394727,0.122,0.064,0.044
1775858394746,0.102,0.063,0.041
1775858394766,0.094,0.056,0.031
1775858394786,0.104,0.046,0.021
1775858394806,0.114,0.038,0.017
1775858394825,0.126,0.033,0.018
1775858394845,0.134,0.030,0.017
1775858394865,0.125,0.024,0.016
1775858394885,0.102,0.019,0.019
1775858394904,0.092,0.009,0.024
1775858394924,0.091,0.004,0.009
1775858394944,0.089,-0.004,0.017
1775858394964,0.077,-0.010,0.045
1775858394983,0.075,0.006,0.053
1775858395003,0.081,0.023,0.048
1775858395023,0.095,0.035,0.053
1775858395043,0.119,0.038,0.067
1775858395062,0.123,0.050,0.063
1775858395082,0.109,0.064,0.055
1775858395102,0.105,0.071,0.056
1775858395122,0.125,0.061,0.057
1775858395142,0.130,0.060,0.031
1775858395161,0.101,0.056,0.031
1775858395181,0.073,0.051,0.041
1775858395201,0.094,0.031,0.039
1775858395221,0.118,0.032,0.006
1775858395240,0.113,0.048,-0.010
1775858395260,0.141,0.048,0.010
1775858395300,0.199,0.072,-0.001
1775858395319,0.188,0.103,-0.011
1775858395339,0.224,0.084,0.014
1775858395359,0.251,0.048,0.040
1775858395379,0.248,0.046,0.045
1775858395398,0.248,0.068,0.024
1775858395418,0.251,0.068,0.018
1775858395438,0.232,0.048,0.035
1775858395458,0.213,0.061,0.040
1775858395477,0.237,0.075,0.017
1775858395497,0.212,0.068,-0.019
1775858395517,0.159,0.068,-0.017
1775858395537,0.227,0.037,-0.001
1775858395556,0.270,-0.002,0.016
1775858395576,0.203,0.038,-0.007
1775858395596,0.136,0.085,-0.005
1775858395616,0.180,0.056,0.028
1775858395635,0.250,0.028,0.001
1775858395655,0.135,0.044,0.012
1775858395675,0.042,0.057,0.004
1775858395695,0.098,0.008,-0.016
1775858395714,0.042,-0.030,-0.018
1775858395734,-0.108,-0.003,-0.033
1775858395754,-0.179,0.015,-0.036
1775858395774,-0.226,0.013,-0.038
1775858395793,-0.318,0.016,-0.057
1775858395813,-0.388,0.010,-0.059
1775858395833,-0.417,-0.009,-0.031
1775858395853,-0.425,-0.014,-0.016
1775858395872,-0.437,-0.006,-0.015
1775858395892,-0.427,0.008,-0.002
1775858395912,-0.368,0.004,0.008
1775858395932,-0.325,-0.012,0.005
1775858395951,-0.309,-0.000,-0.009
1775858395971,-0.265,0.029,-0.026
1775858395991,-0.225,0.036,-0.053
1775858396011,-0.260,0.017,-0.071
1775858396031,-0.305,-0.013,-0.081
1775858396050,-0.314,-0.030,-0.080
1775858396070,-0.326,-0.017,-0.063
1775858396090,-0.348,0.013,-0.056
1775858396110,-0.345,0.029,-0.055
1775858396129,-0.329,0.024,-0.055
1775858396149,-0.327,0.018,-0.049
1775858396169,-0.317,0.003,-0.049
1775858396189,-0.281,-0.017,-0.060
1775858396208,-0.255,-0.035,-0.057
1775858396228,-0.256,-0.038,-0.049
1775858396248,-0.268,-0.023,-0.044
1775858396268,-0.246,-0.009,-0.040
1775858396287,-0.200,-0.012,-0.044
1775858396307,-0.191,-0.013,-0.036
1775858396327,-0.206,0.000,-0.017
1775858396347,-0.199,0.010,-0.008
1775858396366,-0.169,0.001,-0.022
1775858396386,-0.164,-0.004,-0.034
1775858396406,-0.182,-0.004,-0.031
1775858396426,-0.194,0.004,-0.023
1775858396445,-0.185,0.010,-0.020
1775858396465,-0.175,0.013,-0.017
1775858396485,-0.184,0.022,-0.015
1775858396505,-0.198,0.032,-0.012
1775858396524,-0.211,0.036,-0.015
1775858396544,-0.213,0.042,-0.029
1775858396564,-0.210,0.040,-0.035
1775858396584,-0.209,0.031,-0.032
1775858396603,-0.191,0.022,-0.033
1775858396623,-0.177,0.012,-0.037
1775858396643,-0.179,0.008,-0.036
1775858396663,-0.155,0.012,-0.015
1775858396682,-0.112,0.011,0.007
1775858396702,-0.092,0.012,0.008
1775858396722,-0.093,0.015,0.005
1775858396742,-0.096,0.020,0.000
1775858396762,-0.085,0.017,0.000
1775858396781,-0.066,0.007,0.002
1775858396801,-0.062,0.001,0.000
1775858396821,-0.045,0.001,-0.005
1775858396841,-0.011,-0.003,-0.006
1775858396860,0.024,-0.013,0.001
1775858396880,0.054,-0.014,0.016
1775858396900,0.085,-0.011,0.031
1775858396920,0.126,-0.008,0.038
1775858396939,0.157,-0.004,0.038
1775858396959,0.169,0.003,0.031
1775858396979,0.178,0.002,0.026
1775858396999,0.191,-0.004,0.026
1775858397018,0.198,-0.014,0.029
1775858397038,0.195,-0.019,0.020
1775858397058,0.190,-0.025,0.011
1775858397078,0.191,-0.037,0.008
1775858397097,0.192,-0.045,0.002
1775858397117,0.198,-0.050,-0.002
1775858397137,0.212,-0.054,0.003
1775858397157,0.231,-0.057,0.015
1775858397176,0.245,-0.052,0.033
1775858397196,0.252,-0.040,0.043
1775858397216,0.244,-0.030,0.047
1775858397236,0.228,-0.023,0.055
1775858397256,0.214,-0.010,0.063
1775858397275,0.210,-0.004,0.062
1775858397295,0.210,-0.003,0.067
1775858397315,0.204,0.006,0.061
1775858397335,0.197,0.016,0.052
1775858397354,0.194,0.015,0.046
1775858397374,0.208,0.012,0.047
1775858397394,0.218,0.007,0.045
1775858397414,0.214,0.007,0.041
1775858397433,0.208,0.012,0.032
1775858397453,0.203,0.010,0.022
1775858397473,0.185,0.009,0.025
1775858397493,0.185,0.011,0.031
1775858397512,0.209,0.008,0.032
1775858397532,0.220,0.005,0.036
1775858397552,0.204,0.010,0.042
1775858397572,0.199,0.019,0.040
1775858397591,0.243,0.011,0.034
1775858397611,0.271,-0.013,0.037
1775858397631,0.224,-0.012,0.046
1775858397651,0.206,0.005,0.053
1775858397670,0.263,0.001,0.040
1775858397690,0.280,-0.015,0.030
1775858397710,0.240,0.001,0.031
1775858397730,0.260,0.006,0.039
1775858397749,0.333,-0.007,0.021
1775858397769,0.329,-0.018,0.008
1775858397789,0.241,0.000,0.033
1775858397809,0.313,0.010,0.050
1775858397828,0.453,-0.014,0.031
1775858397848,0.427,-0.016,0.024
1775858397868,0.240,0.025,0.055
1775858397888,0.289,0.023,0.077
1775858397908,0.438,-0.035,0.060
1775858397927,0.320,-0.044,0.003
1775858397947,0.039,0.008,-0.031
1775858397967,0.114,0.000,-0.006
1775858397987,0.404,-0.104,-0.002
1775858398006,0.453,-0.109,0.007
1775858398026,0.183,-0.029,0.009
1775858398046,0.084,0.003,0.017
1775858398066,0.065,-0.010,0.045
1775858398085,0.016,-0.000,0.045
1775858398105,-0.038,0.018,0.022
1775858398125,-0.101,0.023,0.002
1775858398145,-0.156,0.016,-0.012
1775858398164,-0.178,0.000,-0.040
1775858398184,-0.239,0.011,-0.063
1775858398204,-0.307,0.005,-0.063
1775858398224,-0.339,-0.026,-0.057
1775858398243,-0.353,-0.034,-0.040
1775858398263,-0.361,-0.028,-0.035
1775858398283,-0.369,-0.011,-0.035
1775858398303,-0.352,-0.014,-0.022
1775858398323,-0.312,-0.032,-0.021
1775858398342,-0.290,-0.026,-0.036
1775858398362,-0.281,-0.010,-0.041
1775858398382,-0.243,-0.007,-0.035
1775858398402,-0.223,-0.011,-0.023
1775858398421,-0.250,0.010,-0.023
1775858398441,-0.282,0.035,-0.024
1775858398461,-0.283,0.038,-0.012
1775858398481,-0.279,0.040,-0.002
1775858398500,-0.288,0.037,-0.011
1775858398520,-0.315,0.036,-0.028
1775858398540,-0.328,0.041,-0.039
1775858398560,-0.313,0.042,-0.037
1775858398579,-0.283,0.040,-0.038
1775858398599,-0.267,0.033,-0.034
1775858398619,-0.271,0.028,-0.030
1775858398639,-0.262,0.033,-0.033
1775858398658,-0.234,0.024,-0.040
1775858398678,-0.206,0.006,-0.037
1775858398698,-0.205,0.002,-0.029
1775858398718,-0.211,0.015,-0.032
1775858398737,-0.182,0.016,-0.035
1775858398757,-0.151,-0.009,-0.024
1775858398777,-0.156,-0.017,-0.015
1775858398797,-0.174,-0.010,-0.015
1775858398817,-0.165,-0.006,-0.015
1775858398836,-0.147,-0.014,-0.014
1775858398856,-0.134,-0.021,-0.007
1775858398876,-0.139,-0.011,0.000
1775858398896,-0.161,0.008,-0.003
1775858398915,-0.168,0.019,-0.014
1775858398935,-0.160,0.017,-0.024
1775858398955,-0.149,0.015,-0.017
1775858398975,-0.153,0.016,-0.013
1775858398994,-0.168,0.015,-0.023
1775858399014,-0.177,0.014,-0.029
1775858399034,-0.174,0.005,-0.022
1775858399054,-0.173,-0.001,-0.019
1775858399073,-0.167,-0.002,-0.029
1775858399093,-0.155,0.002,-0.035
1775858399113,-0.132,0.001,-0.030
1775858399133,-0.116,0.003,-0.027
1775858399152,-0.090,0.010,-0.023
1775858399172,-0.065,0.014,-0.021
1775858399192,-0.060,0.010,-0.024
1775858399212,-0.061,0.011,-0.030
1775858399231,-0.067,0.013,-0.039
1775858399251,-0.063,0.011,-0.043
1775858399271,-0.056,0.009,-0.030
1775858399291,-0.035,0.009,-0.001
1775858399311,0.015,0.018,0.014
1775858399330,0.078,0.019,0.013
1775858399350,0.113,0.021,0.013
1775858399370,0.124,0.022,0.016
1775858399390,0.122,0.022,0.013
1775858399409,0.111,0.021,0.014
1775858399429,0.106,0.019,0.024
1775858399449,0.110,0.022,0.032
1775858399469,0.114,0.020,0.035
1775858399488,0.124,0.017,0.033
1775858399508,0.137,0.013,0.026
1775858399528,0.147,0.009,0.017
1775858399548,0.153,0.003,0.016
1775858399567,0.151,-0.007,0.024
1775858399587,0.149,-0.013,0.030
1775858399607,0.157,-0.013,0.029
1775858399627,0.177,-0.019,0.030
1775858399646,0.192,-0.025,0.039
1775858399666,0.194,-0.025,0.049
1775858399686,0.194,-0.020,0.053
1775858399706,0.199,-0.018,0.049
1775858399725,0.190,-0.018,0.051
1775858399745,0.179,-0.013,0.052
1775858399765,0.176,-0.011,0.054
1775858399785,0.174,-0.014,0.063
1775858399804,0.172,-0.013,0.067
1775858399824,0.170,-0.010,0.063
1775858399844,0.173,-0.001,0.052
1775858399864,0.169,-0.002,0.052
1775858399884,0.137,-0.003,0.063
1775858399903,0.118,0.010,0.055
1775858399923,0.149,0.007,0.045
1775858399943,0.207,-0.008,0.040
1775858399963,0.222,-0.019,0.049
1775858399982,0.171,-0.009,0.052
1775858400002,0.143,0.010,0.032
1775858400022,0.178,0.005,0.021
1775858400042,0.217,-0.019,0.023
1775858400061,0.226,-0.014,0.018
1775858400081,0.227,-0.007,0.010
1775858400101,0.230,-0.008,0.007
1775858400121,0.243,-0.011,0.007
1775858400140,0.261,-0.014,0.001
1775858400160,0.274,-0.021,-0.010
1775858400180,0.293,-0.008,-0.021
1775858400200,0.305,-0.005,0.006
1775858400219,0.312,0.005,0.012
1775858400239,0.330,0.012,0.017
1775858400259,0.337,0.032,0.016
1775858400279,0.403,0.033,0.023
1775858400299,0.426,-0.002,0.046
1775858400338,0.254,0.058,0.020
1775858400358,0.330,0.028,0.010
1775858400378,0.360,-0.030,0.010
1775858400397,0.333,-0.011,-0.056
1775858400417,0.372,-0.028,-0.021
1775858400437,0.280,-0.033,0.021
1775858400476,0.302,0.013,0.058
1775858400496,0.295,0.016,0.054
1775858400516,0.235,0.011,0.056
1775858400536,0.201,0.015,0.072
1775858400555,0.199,0.021,0.058
1775858400575,0.185,0.010,0.042
1775858400595,0.167,-0.004,0.034
1775858400615,0.143,-0.008,0.043
1775858400634,0.104,-0.011,0.041
1775858400654,0.037,-0.009,0.032
1775858400674,-0.058,0.012,0.028
1775858400694,-0.118,0.020,0.010
1775858400714,-0.109,-0.003,0.004
1775858400733,-0.145,-0.029,-0.033
1775858400753,-0.262,-0.008,-0.017
1775858400773,-0.373,0.002,-0.041
1775858400793,-0.469,-0.010,-0.058
