time,seconds_elapsed,magneticBearing
1772548035738410200,0.08641015625,142.0962217584629
1772548035748447200,0.096447265625,141.58560381896825
1772548035758484200,0.106484130859375,141.56028169210836
1772548035768522200,0.116522216796875,140.7837281820078
1772548035778559200,0.126559326171875,140.0985102980246
1772548035788596200,0.13659619140625,139.558507393122
1772548035798633200,0.14663330078125,140.27162867697425
1772548035808670000,0.156669921875,139.39410953511106
1772548035818707200,0.166707275390625,137.98464460945584
1772548035828745200,0.1767451171875,137.46323691955865
1772548035838782000,0.186781982421875,136.92513658728777
1772548035848819200,0.196819091796875,137.23473834729882
1772548035858856200,0.206856201171875,135.0131827679136
1772548035868893200,0.21689306640625,135.41686886772504
1772548035878931000,0.226930908203125,136.0508803524746
1772548035888968200,0.23696826171875,138.52123633096667
1772548035899005200,0.247005126953125,141.09362058396812
1772548035909042200,0.257042236328125,142.04935629890525
1772548035919079200,0.2670791015625,143.01825473346835
1772548035929117200,0.2771171875,146.5690767769143
1772548035939154200,0.287154296875,149.79798132688933
1772548035949191200,0.297191162109375,155.0619469055141
1772548035959228200,0.307228271484375,160.69388373075506
1772548035969265200,0.31726513671875,162.19190757951338
1772548035979302100,0.32730224609375,166.5564806534468
1772548035989340200,0.337340087890625,171.03703126880646
1772548035999377200,0.347377197265625,175.25744240452497
1772548036009414100,0.3574140625,180.12282129213955
1772548036019451100,0.367451171875,186.2707577466165
1772548036029488000,0.377488037109375,192.71464113936992
1772548036039526100,0.387526123046875,196.54979951190455
1772548036049563100,0.397563232421875,195.52631485784073
1772548036059600100,0.40760009765625,192.01322025215495
1772548036069637000,0.41763720703125,184.9224845250343
1772548036079674400,0.42767431640625,179.27299226240447
1772548036089711000,0.437711181640625,176.15032135217808
1772548036099749600,0.44774951171875,172.88138597195532
1772548036109786600,0.45778662109375,171.73726325013465
1772548036119823600,0.46782373046875,170.66356592571265
1772548036129860600,0.477860595703125,171.73631255134433
1772548036139897600,0.487897705078125,172.19272364831915
1772548036149935600,0.497935546875,177.11618820339257
1772548036159972600,0.50797265625,181.23225449091134
1772548036170009600,0.518009521484375,188.32404473688337
1772548036180046600,0.528046630859375,202.95071590296874
1772548036190083800,0.538083740234375,208.6912728218317
1772548036200121600,0.54812158203125,224.42085101275123
1772548036210158600,0.55815869140625,296.07508930463314
1772548036220195800,0.56819580078125,338.5789879967684
1772548036230232800,0.57823291015625,339.7577659714214
1772548036240269600,0.58826953125,349.6288297091866
1772548036250307600,0.5983076171875,348.9473163354764
1772548036260344800,0.6083447265625,350.0525123172452
1772548036270381600,0.618381591796875,352.4632962471303
1772548036280418600,0.62841845703125,355.4860471610207
1772548036290455600,0.63845556640625,1.9987765948026928
1772548036300492800,0.648492919921875,7.282275707046963
1772548036310530600,0.658530517578125,12.052810869847303
1772548036320567600,0.668567626953125,12.052810869847303
1772548036330604500,0.6786044921875,16.40437290990305
1772548036340641800,0.688641845703125,18.295161783420163
1772548036350679600,0.698679443359375,18.600440042144218
1772548036360716500,0.708716552734375,18.106935107879465
1772548036370753800,0.71875390625,16.756486005046405
1772548036380790800,0.728790771484375,15.841661722954147
1772548036390827800,0.738827880859375,16.26222331019734
1772548036400865500,0.748865478515625,16.595781050918895
1772548036410902800,0.75890283203125,16.629298441062833
1772548036420939800,0.768939697265625,16.869545750917844
1772548036430976500,0.7789765625,16.22545402447172
1772548036441013500,0.789013427734375,15.965179533986097
1772548036451050800,0.79905078125,15.37637794635888
1772548036461088800,0.8090888671875,14.659419105447991
1772548036471125500,0.81912548828125,13.474242806325469
1772548036481162500,0.82916259765625,12.421958699322948
1772548036491199700,0.83919970703125,10.914385650805372
1772548036501236700,0.84923681640625,9.551346342110072
1772548036511274500,0.8592744140625,8.075001455769879
1772548036521311700,0.869311767578125,5.5860867510318135
1772548036531348700,0.8793486328125,4.016435856119435
1772548036541385700,0.8893857421875,1.960174356262216
1772548036551423500,0.899423583984375,359.6707261952825
1772548036561460700,0.909460693359375,357.39742803672874
1772548036571497700,0.919497802734375,354.9293270358926
1772548036581534700,0.92953466796875,352.5823711461831
1772548036591571500,0.939571533203125,350.4675888102238
1772548036601609700,0.949609619140625,348.1800592813983
1772548036611646700,0.959646728515625,345.27849712843033
1772548036621683700,0.96968359375,342.7464750147236
1772548036631720400,0.979720458984375,340.18901674342237
1772548036641757700,0.9897578125,338.0132916842103
1772548036651795700,0.999795654296875,335.6261815839936
1772548036661832400,1.00983251953125,333.22551439278993
1772548036671869700,1.01986962890625,331.5407706225539
1772548036681906700,1.02990673828125,330.41806235290204
1772548036691943700,1.039943603515625,329.656716813554
1772548036701981400,1.0499814453125,328.739695854488
1772548036712018700,1.060018798828125,328.05848187105994
1772548036722055700,1.0700556640625,328.11679373518
1772548036732092700,1.0800927734375,328.38207336792675
1772548036742130700,1.090130615234375,328.81234298899966
1772548036752167700,1.100167724609375,328.1079148517081
1772548036762204700,1.11020458984375,327.9243650405927
1772548036772241700,1.12024169921875,327.6213347785593
1772548036782278700,1.130278564453125,327.3541323870733
1772548036792316700,1.140316650390625,326.73632873931587
1772548036802353700,1.150353759765625,325.9884310198142
1772548036812390700,1.160390625,325.88820830631164
1772548036822427600,1.170427734375,326.1272227664061
1772548036832464600,1.180464599609375,325.96890307300396
1772548036842502700,1.190502685546875,326.2458958212351
1772548036852539600,1.20053955078125,325.70832672532134
1772548036862576600,1.21057666015625,325.5333129396045
1772548036872613600,1.220613525390625,325.1515490949301
1772548036882650600,1.230650634765625,324.5687196705049
1772548036892688600,1.240688720703125,324.0908866841948
1772548036902725600,1.2507255859375,323.76731468971064
1772548036912762600,1.2607626953125,324.1775790539494
1772548036922799600,1.270799560546875,325.1937444470546
1772548036932837600,1.280837646484375,325.3461282201369
1772548036942874600,1.29087451171875,326.1333783450138
1772548036952911600,1.30091162109375,326.91914437056516
1772548036962948600,1.310948486328125,328.14038977506357
1772548036972985900,1.32098583984375,329.2524315154119
1772548036983023600,1.331023681640625,330.5149633897877
1772548036993060600,1.341060546875,330.9569670250129
1772548037003097900,1.351097900390625,332.07169731486533
1772548037013134600,1.361134521484375,332.20159151783633
1772548037023172600,1.371172607421875,332.86833585915355
1772548037033209600,1.381209716796875,332.81987039225197
1772548037043246800,1.391246826171875,332.6339680409558
1772548037053283600,1.40128369140625,332.3881306287467
1772548037063320600,1.411320556640625,332.38304112699973
1772548037073358600,1.421358642578125,332.4926696132131
1772548037083395800,1.431395751953125,332.2728174628016
1772548037093432600,1.4414326171875,331.72578877907983
1772548037103469800,1.4514697265625,331.4733755212088
1772548037113507000,1.461507080078125,331.06740227720786
1772548037123544800,1.471544921875,330.25240809904875
1772548037133581800,1.481581787109375,328.82905339073653
1772548037143619000,1.491619140625,327.7183940823538
1772548037153656000,1.501656005859375,326.46373810404145
1772548037163693800,1.51169384765625,324.68605335754296
1772548037173730800,1.521730712890625,322.87659606375314
1772548037183768000,1.53176806640625,321.13255068197884
1772548037193805000,1.54180517578125,319.43445341106684
1772548037203842000,1.551842041015625,318.00289097305927
1772548037213880000,1.561880126953125,317.42298594759546
1772548037223917000,1.5719169921875,316.4581497822925
1772548037233954000,1.5819541015625,315.94747186086875
1772548037243990800,1.59199072265625,315.79603013357865
1772548037254029000,1.602029052734375,316.10903410460895
1772548037264066000,1.612066162109375,316.8591960099747
1772548037274103000,1.62210302734375,317.01965423041406
1772548037284139800,1.632139892578125,317.6826684608259
1772548037294177000,1.642177001953125,318.1651617480917
1772548037304215000,1.652215087890625,318.1066211945513
1772548037314251800,1.662251708984375,317.9094833152063
1772548037324288800,1.672288818359375,317.4007095055346
1772548037334326000,1.682325927734375,317.0698981662938
1772548037344364000,1.692364013671875,316.7691062174904
