time,seconds_elapsed,relativeAltitude,pressure
1772548035168306000,-0.483694091796875,0,998.3258819580078
1772548036171982800,0.51998291015625,-0.0343475341796875,998.3299255371094
1772548037175760600,1.5237607421875,-0.068695068359375,998.3339691162109
1772548038179437800,2.527437744140625,-0.07134246826171875,998.3345031738281
1772548039181828900,3.529828857421875,-0.18231964111328125,998.3473968505859
1772548040184221700,4.5322216796875,-0.26158905029296875,998.35693359375
1772548040732675800,5.08067578125,-0.27215576171875,998.3580780029297
1772548041735655700,6.08365576171875,-0.28272247314453125,998.3595275878906
1772548042737589000,7.085589111328125,-0.3197174072265625,998.3636474609375
1772548043741236700,8.08923681640625,-0.3197174072265625,998.3637237548828
1772548044744977700,9.092977783203125,-0.3197174072265625,998.3638000488281
1772548045748421600,10.096421630859375,-0.32764434814453125,998.3648681640625
1772548046752153900,11.10015380859375,-0.32764434814453125,998.3648681640625
1772548047755886800,12.103886962890625,-0.31179046630859375,998.3628082275391
1772548048759623000,13.107622802734374,-0.303863525390625,998.3621215820312
1772548049762380800,14.110380859375,-0.303863525390625,998.3621215820312
1772548050766113800,15.11411376953125,-0.31179046630859375,998.363037109375
1772548051769853000,16.11785302734375,-0.32500457763671875,998.3645629882812
1772548052773585000,17.1215849609375,-0.34349822998046875,998.3666229248047
1772548053777037800,18.125037841796875,-0.385772705078125,998.37158203125
1772548054780775700,19.128775634765624,-0.4148406982421875,998.3750152587891
1772548055784510000,20.132510009765625,-0.4280548095703125,998.3766174316406
1772548056788524800,21.13652490234375,-0.4280548095703125,998.3766174316406
1772548057792354800,22.140354736328124,-0.46240234375,998.3808898925781
1772548058796151800,23.14415185546875,-0.46240234375,998.3808898925781
1772548059799735800,24.14773583984375,-0.45447540283203125,998.3799743652344
1772548060803488800,25.15148876953125,-0.45447540283203125,998.3799743652344
1772548061807377000,26.155376953125,-0.45447540283203125,998.3799743652344
1772548062810946800,27.15894677734375,-0.45447540283203125,998.3797454833984
1772548063814678800,28.1626787109375,-0.412200927734375,998.3749389648438
1772548064818428700,29.1664287109375,-0.412200927734375,998.3749389648438
1772548065822163700,30.170163818359374,-0.412200927734375,998.3749389648438
1772548066825900800,31.17390087890625,-0.40955352783203125,998.3745574951172
1772548067829651700,32.17765161132812,-0.40955352783203125,998.3745574951172
1772548068833394000,33.181393798828125,-0.4280548095703125,998.3766174316406
1772548069837140700,34.185140625,-0.4280548095703125,998.3766174316406
1772548070840610800,35.18861083984375,-0.41748046875,998.3753204345703
1772548071844352800,36.19235278320313,-0.41748046875,998.3753204345703
1772548072848102000,37.19610180664063,-0.475616455078125,998.3824157714844
1772548073851845600,38.199845703125,-0.48089599609375,998.3830261230469
1772548074855639800,39.203639892578124,-0.48618316650390625,998.3835601806641
1772548075859350800,40.20735083007813,-0.4967498779296875,998.3847045898438
1772548076863103700,41.21110375976563,-0.5152511596679688,998.3872222900391
1772548077866847700,42.21484765625,-0.5152511596679688,998.3872222900391
1772548078870594800,43.2185947265625,-0.4914703369140625,998.3842468261719
1772548079874344000,44.22234399414062,-0.4914703369140625,998.3842468261719
1772548080878097700,45.22609765625,-0.48882293701171875,998.3840179443359
1772548081881842000,46.22984204101562,-0.43862152099609375,998.3779144287109
1772548082885587700,47.233587646484374,-0.40427398681640625,998.3738708496094
1772548083889532000,48.23753198242188,-0.37784576416015625,998.3708953857422
1772548084893105000,49.24110498046875,-0.258941650390625,998.3564758300781
1772548085896896800,50.24489672851563,-0.13739776611328125,998.3421325683594
1772548086900635000,51.248634765625,-0.04491424560546875,998.3312225341797
1772548087904388600,52.252388671875,0.06606292724609375,998.3179473876953
