absolute_timestamp,accel_x,accel_y,accel_z
1775366762153,-0.297,-0.739,-0.527
1775366762172,-0.295,-0.745,-0.502
1775366762192,-0.293,-0.743,-0.479
1775366762212,-0.285,-0.733,-0.474
1775366762231,-0.284,-0.730,-0.475
1775366762251,-0.285,-0.728,-0.482
1775366762271,-0.284,-0.728,-0.496
1775366762290,-0.283,-0.733,-0.508
1775366762310,-0.279,-0.728,-0.517
1775366762330,-0.279,-0.734,-0.517
1775366762350,-0.276,-0.728,-0.517
1775366762369,-0.279,-0.731,-0.515
1775366762389,-0.276,-0.737,-0.514
1775366762409,-0.277,-0.737,-0.516
1775366762428,-0.280,-0.737,-0.512
1775366762448,-0.281,-0.743,-0.508
1775366762468,-0.279,-0.736,-0.509
1775366762488,-0.281,-0.736,-0.516
1775366762507,-0.286,-0.741,-0.514
1775366762527,-0.285,-0.745,-0.510
1775366762547,-0.283,-0.742,-0.504
1775366762566,-0.281,-0.746,-0.510
1775366762586,-0.280,-0.742,-0.513
1775366762606,-0.281,-0.738,-0.515
1775366762625,-0.279,-0.745,-0.513
1775366762645,-0.276,-0.753,-0.518
1775366762665,-0.271,-0.751,-0.514
1775366762685,-0.264,-0.753,-0.514
1775366762704,-0.259,-0.745,-0.515
1775366762724,-0.250,-0.749,-0.510
1775366762744,-0.247,-0.750,-0.508
1775366762763,-0.238,-0.745,-0.500
1775366762783,-0.235,-0.753,-0.497
1775366762803,-0.230,-0.745,-0.494
1775366762822,-0.227,-0.757,-0.495
1775366762842,-0.222,-0.761,-0.487
1775366762862,-0.217,-0.774,-0.493
1775366762882,-0.217,-0.772,-0.492
1775366762901,-0.211,-0.776,-0.490
1775366762921,-0.203,-0.780,-0.480
1775366762941,-0.196,-0.780,-0.475
1775366762960,-0.189,-0.783,-0.472
1775366762980,-0.185,-0.781,-0.471
1775366763000,-0.180,-0.781,-0.473
1775366763020,-0.179,-0.773,-0.470
1775366763039,-0.176,-0.787,-0.465
1775366763059,-0.170,-0.785,-0.460
1775366763079,-0.169,-0.791,-0.461
1775366763098,-0.169,-0.799,-0.450
1775366763118,-0.161,-0.801,-0.440
1775366763138,-0.159,-0.799,-0.433
1775366763157,-0.155,-0.804,-0.426
1775366763177,-0.153,-0.801,-0.431
1775366763197,-0.148,-0.802,-0.431
1775366763217,-0.144,-0.811,-0.418
1775366763236,-0.138,-0.814,-0.418
1775366763256,-0.140,-0.812,-0.432
1775366763276,-0.139,-0.813,-0.433
1775366763295,-0.134,-0.808,-0.425
1775366763315,-0.133,-0.818,-0.424
1775366763335,-0.132,-0.834,-0.409
1775366763355,-0.134,-0.825,-0.400
1775366763374,-0.141,-0.831,-0.398
1775366763394,-0.145,-0.824,-0.399
1775366763414,-0.148,-0.839,-0.393
1775366763433,-0.156,-0.852,-0.377
1775366763453,-0.160,-0.847,-0.364
1775366763473,-0.158,-0.827,-0.362
1775366763492,-0.164,-0.821,-0.363
1775366763512,-0.168,-0.818,-0.363
1775366763532,-0.173,-0.838,-0.347
1775366763552,-0.179,-0.835,-0.336
1775366763571,-0.189,-0.840,-0.343
1775366763591,-0.205,-0.823,-0.357
1775366763611,-0.214,-0.820,-0.366
1775366763630,-0.229,-0.838,-0.348
1775366763650,-0.240,-0.833,-0.333
1775366763670,-0.257,-0.803,-0.361
1775366763690,-0.277,-0.808,-0.365
1775366763709,-0.284,-0.832,-0.326
1775366763729,-0.294,-0.819,-0.322
1775366763749,-0.304,-0.795,-0.361
1775366763768,-0.312,-0.781,-0.368
1775366763788,-0.322,-0.775,-0.355
1775366763808,-0.321,-0.767,-0.349
1775366763827,-0.313,-0.739,-0.347
1775366763847,-0.316,-0.760,-0.334
1775366763867,-0.318,-0.775,-0.322
1775366763887,-0.317,-0.770,-0.323
1775366763906,-0.329,-0.741,-0.326
1775366763926,-0.362,-0.813,-0.339
1775366763946,-0.380,-0.848,-0.326
1775366763965,-0.373,-0.846,-0.305
1775366763985,-0.365,-0.851,-0.307
1775366764005,-0.356,-0.787,-0.363
1775366764024,-0.349,-0.800,-0.414
1775366764044,-0.340,-0.799,-0.404
1775366764064,-0.331,-0.788,-0.390
1775366764084,-0.326,-0.798,-0.410
1775366764103,-0.327,-0.809,-0.421
1775366764123,-0.331,-0.815,-0.434
1775366764143,-0.321,-0.784,-0.434
1775366764162,-0.313,-0.792,-0.436
1775366764182,-0.309,-0.772,-0.420
1775366764202,-0.297,-0.768,-0.424
1775366764222,-0.294,-0.769,-0.427
1775366764241,-0.281,-0.749,-0.422
1775366764261,-0.276,-0.755,-0.423
1775366764281,-0.274,-0.758,-0.445
1775366764300,-0.270,-0.748,-0.453
1775366764320,-0.264,-0.755,-0.469
1775366764340,-0.259,-0.745,-0.456
1775366764359,-0.254,-0.769,-0.459
1775366764379,-0.260,-0.789,-0.481
1775366764399,-0.253,-0.767,-0.470
1775366764419,-0.252,-0.771,-0.457
1775366764438,-0.251,-0.752,-0.450
1775366764458,-0.251,-0.740,-0.461
1775366764478,-0.257,-0.767,-0.479
1775366764497,-0.266,-0.759,-0.475
1775366764517,-0.270,-0.748,-0.483
1775366764537,-0.261,-0.763,-0.484
1775366764557,-0.261,-0.786,-0.499
1775366764576,-0.251,-0.787,-0.499
1775366764596,-0.240,-0.790,-0.493
1775366764616,-0.228,-0.789,-0.490
1775366764635,-0.221,-0.763,-0.494
1775366764655,-0.217,-0.749,-0.486
1775366764675,-0.218,-0.757,-0.482
1775366764694,-0.223,-0.759,-0.479
1775366764714,-0.226,-0.763,-0.474
1775366764734,-0.234,-0.774,-0.476
1775366764754,-0.236,-0.778,-0.476
1775366764773,-0.236,-0.784,-0.461
1775366764793,-0.237,-0.779,-0.455
1775366764813,-0.229,-0.765,-0.453
1775366764832,-0.230,-0.757,-0.449
