absolute_timestamp,accel_x,accel_y,accel_z
1775859187613213814,-0.794417,6.259624,6.168697
1775859187615371522,-1.043271,6.154340,5.800202
1775859187617532043,-1.124627,5.986842,5.436493
1775859187619692512,-1.057628,5.833702,5.005785
1775859187621853033,-1.043271,5.685347,4.551149
1775859187624013606,-1.048056,5.599205,4.292724
1775859187626174074,-1.081556,5.594419,4.311866
1775859187628334595,-1.067199,5.637490,4.646862
1775859187630495116,-1.009771,5.690132,5.010571
1775859187632655637,-0.904487,5.685347,5.216353
1775859187634816158,-0.765703,5.680561,5.216353
1775859187636976679,-0.583849,5.651847,5.154140
1775859187639137199,-0.354138,5.670990,5.134997
1775859187641297772,-0.047856,5.747560,5.264210
1775859187643458241,0.186640,5.804988,5.599205
1775859187645618762,0.401994,5.828916,6.111269
1775859187647779283,0.641276,5.790631,6.455835
1775859187649939804,0.981057,5.752346,6.628119
1775859187652100324,1.182054,5.737988,7.211967
1775859187654260845,1.296910,5.699704,7.891529
1775859187656421366,1.426122,5.637490,8.456235
1775859187658581887,1.545763,5.570491,8.882157
1775859187660742408,1.665405,5.503492,9.241081
1775859187662902876,1.785046,5.431707,9.556933
1775859187665063449,1.866402,5.350351,9.824930
1775859187667223970,1.885544,5.264210,10.068997
1775859187669384439,1.866402,5.178068,10.289138
1775859187671544960,1.837688,5.082355,10.509277
1775859187673705481,1.813760,4.977071,10.628919
1775859187675866001,1.718047,4.881358,10.762917
1775859187678026522,1.617548,4.771288,10.944771
1775859187680187043,1.545763,4.642076,11.059627
1775859187682347564,1.430908,4.551149,11.246266
1775859187684508085,1.330409,4.417150,11.380264
1775859187686668606,1.191626,4.311866,11.528620
1775859187688829126,1.024128,4.192225,11.657832
1775859187690989647,0.904487,4.063013,11.758330
1775859187693150168,0.760918,3.909872,11.854043
1775859187695310689,0.641276,3.790231,11.940185
1775859187697471210,0.526421,3.641876,11.988042
1775859187699631731,0.435494,3.483950,11.911471
1775859187701792251,0.354138,3.335595,11.815758
1775859187703952772,0.291924,3.206382,11.605190
1775859187706113293,0.181855,3.091527,11.504691
1775859187708273814,0.043071,2.976671,11.499906
1775859187710434335,-0.047856,2.871387,11.380264
1775859187712594804,-0.129212,2.746960,11.169696
1775859187714755376,-0.234497,2.656033,11.006984
1775859187716915845,-0.325424,2.574677,10.892129
1775859187719076366,-0.416351,2.517249,10.748559
1775859187721236887,-0.468993,2.469393,10.628919
1775859187723397408,-0.521635,2.402394,10.557134
1775859187725557929,-0.559920,2.349752,10.533205
1775859187727718449,-0.602991,2.297110,10.494920
1775859187729878970,-0.626920,2.254039,10.432707
1775859187732039491,-0.641276,2.196611,10.365707
1775859187734200012,-0.655633,2.158326,10.260424
1775859187736360533,-0.650848,2.129612,10.169497
1775859187738521054,-0.636491,2.115255,10.054641
1775859187740681574,-0.607777,2.124826,9.954143
1775859187742842095,-0.588634,2.143969,9.863214
1775859187745002616,-0.564706,2.167897,9.786645
1775859187747163085,-0.555135,2.201397,9.734002
1775859187749323658,-0.516850,2.258825,9.647861
1775859187751484179,-0.483350,2.301895,9.576077
1775859187753644647,-0.445065,2.340181,9.556933
1775859187755805220,-0.425922,2.383251,9.542577
1775859187757965689,-0.378066,2.421536,9.556933
1775859187760126210,-0.339781,2.488536,9.614362
1775859187762286783,-0.287139,2.536392,9.662218
1775859187764447251,-0.239282,2.584249,9.729217
1775859187766607824,-0.177069,2.636891,9.786645
1775859187768768293,-0.110070,2.694318,9.868001
1775859187770928814,-0.043071,2.718246,9.968499
1775859187773089335,0.000000,2.766103,10.049855
1775859187775249856,0.076570,2.809174,10.145568
1775859187777410376,0.129212,2.828316,10.217353
1775859187779570897,0.181855,2.828316,10.284351
1775859187781731418,0.248854,2.852245,10.289138
1775859187783891887,0.311067,2.837888,10.308280
1775859187786052460,0.363709,2.813959,10.313066
1775859187788212981,0.435494,2.780460,10.308280
1775859187790373501,0.468993,2.746960,10.308280
1775859187792533970,0.531207,2.713461,10.269995
1775859187794694543,0.559920,2.670390,10.246066
1775859187796855012,0.583849,2.632105,10.217353
1775859187799015585,0.617348,2.579463,10.207782
1775859187801176054,0.607777,2.526821,10.164711
1775859187803336574,0.631705,2.498107,10.107283
1775859187805497095,0.650848,2.445465,10.040284
1775859187807657616,0.650848,2.397608,9.925428
1775859187809818137,0.669990,2.378466,9.815358
1775859187811978658,0.655633,2.330609,9.695718
1775859187814139179,0.660419,2.321038,9.647861
1775859187816299699,0.631705,2.292324,9.595219
1775859187818460220,0.588634,2.258825,9.604790
1775859187820620741,0.550349,2.254039,9.609575
1775859187822781262,0.516850,2.239682,9.628718
1775859187824941783,0.459422,2.239682,9.628718
1775859187827102304,0.445065,2.210968,9.633504
1775859187829262824,0.421137,2.182254,9.590433
1775859187831423345,0.392423,2.153540,9.576077
1775859187833583866,0.373280,2.115255,9.513863
1775859187835744387,0.363709,2.100898,9.437292
1775859187837904908,0.354138,2.096113,9.370294
1775859187840065429,0.363709,2.057827,9.255438
1775859187842225949,0.358923,2.053042,9.145369
1775859187844386418,0.354138,2.024328,9.020942
1775859187846546939,0.354138,2.014757,8.886943
1775859187848707460,0.344566,1.990828,8.738588
1775859187850867981,0.330210,1.995614,8.590233
1775859187853028501,0.301496,1.981257,8.456235
1775859187855189022,0.291924,1.976472,8.346166
1775859187857349543,0.248854,1.981257,8.269595
1775859187859510064,0.244068,1.990828,8.164310
