time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1773522019546601500,0.0886015625,-1.6393186020540653,-0.16220025888112669,0.7112106650611982,0.11889691037552473,-0.6783254050503804,0.08800565033226943,0.3524840829201738
1773522019556639500,0.098639404296875,-1.642574670916924,-0.1694213416003299,0.7105526422822754,0.13475053167679124,-0.6776584525784569,0.08479635254021843,0.3577036429423537
1773522019566677500,0.108677490234375,-1.643755177670182,-0.17632587934828475,0.7092309504128829,0.1513888767509074,-0.6778156093431904,0.08041619220516544,0.3608826567160493
1773522019576715500,0.118715576171875,-1.6422342611912524,-0.18045712404205946,0.7076911386289587,0.16301500901321428,-0.6788143941054963,0.07628579049208165,0.3607406862688099
1773522019586754600,0.128754638671875,-1.6409795110481709,-0.18110316082802336,0.707146934867633,0.168420099609843,-0.6795827477629862,0.07288457988429653,0.3567485788722143
1773522019596792600,0.13879248046875,-1.6406360346492543,-0.17959707141245723,0.7074820534161755,0.17117352699604174,-0.6800224811964108,0.06916210494748169,0.34917423368271566
1773522019606830600,0.14883056640625,-1.639087326801457,-0.17953328447977468,0.7070615056889017,0.17958526988011175,-0.6810980653731895,0.06274684063537832,0.3397923232146091
1773522019616869400,0.158869384765625,-1.6335487510373456,-0.1826253038965711,0.7044926196746483,0.19687067655154872,-0.6837723204223853,0.05285455471598229,0.3301865881604218
1773522019626907600,0.16890771484375,-1.621865051465684,-0.18796353831045923,0.6992057752817957,0.21990266600239308,-0.6885750194434027,0.04056390397950437,0.32106680019447204
1773522019636945400,0.1789453125,-1.6027719429572909,-0.19318468454941587,0.691294944372372,0.2418185172147209,-0.695697538517644,0.02821092026086467,0.31288027741906727
1773522019646984700,0.188984619140625,-1.578009650733561,-0.1966739102658057,0.6817327162916949,0.2588427599344443,-0.7044639348439907,0.017043489663226004,0.3050465352813574
1773522019657022500,0.1990224609375,-1.5532277949831739,-0.19978168884059636,0.6720779634895038,0.27539616704333764,-0.7129955226576856,0.005987709286650189,0.29729538779714454
1773522019667060700,0.209060791015625,-1.5341948748155991,-0.2037997290307182,0.6640275505766975,0.29500983130007224,-0.7193763566297955,-0.00553148706248449,0.2899155428039458
1773522019677098500,0.219098388671875,-1.5218145677624242,-0.2077036260690561,0.6582936993219227,0.3144586868464536,-0.7233557044450524,-0.016281880747144258,0.28280538336500116
1773522019687137500,0.229137451171875,-1.513408299348733,-0.2093245491233316,0.6546650340681379,0.3273994726820517,-0.725949791966309,-0.024368947785085335,0.2754824524346585
1773522019697175600,0.239175537109375,-1.5070874268127787,-0.2074643441095566,0.6528885818198616,0.3297461645017967,-0.7279349405838624,-0.028386063032193282,0.26817822066455427
1773522019707213600,0.249213623046875,-1.5021665317664081,-0.20243850875366468,0.6526109054094289,0.32115641399412687,-0.7296171617353698,-0.027865782117854124,0.26202213273869435
1773522019717252600,0.259252685546875,-1.4989363850913848,-0.19505513323213108,0.6536364209939234,0.30324140664099886,-0.7308759512611899,-0.02309455299765405,0.2577766862721085
1773522019727290600,0.26929052734375,-1.4977093883563175,-0.18612338311230314,0.6557683979730741,0.27847065397841164,-0.7315072452124111,-0.014938868171213609,0.255478422047348
1773522019737328600,0.27932861328125,-1.4987869246405336,-0.1772434486218829,0.6586146906507981,0.2520795429466012,-0.7312881785950325,-0.005394898875839823,0.2548763530721994
1773522019747366400,0.289366455078125,-1.501971609568554,-0.17040305379200812,0.6615873812015342,0.2301814964235486,-0.7302427569578934,0.003253725549286224,0.2559622638554539
1773522019757405400,0.299405517578125,-1.5062728999179125,-0.16515990102192427,0.6644922679524224,0.21222223794210554,-0.7287347864298693,0.010864026406749093,0.2580066133165049
1773522019767443700,0.309443603515625,-1.5111065186818013,-0.16096306418204878,0.6672838089014943,0.19738839158763344,-0.7269940650714681,0.017405910166563676,0.2601937123888676
1773522019777481500,0.3194814453125,-1.5163687941974804,-0.1575861537937664,0.6699959715657893,0.18551689617434686,-0.7250890180813323,0.022759218909741568,0.26201276836285975
1773522019787520800,0.329520751953125,-1.522052046471703,-0.15496067291579488,0.6726562287818684,0.1762033800335524,-0.7230384887143148,0.027131144405088382,0.26362801338198133
1773522019797558500,0.33955859375,-1.5280664100650436,-0.15071578946907743,0.6757674610437273,0.16435320986620588,-0.7208451059321586,0.03171041405469006,0.2631705169328601
1773522019807596500,0.349596435546875,-1.5351932998178968,-0.1445801533854896,0.6796265719225478,0.15097831376099105,-0.7182879015360453,0.035592120936783433,0.258963811872372
1773522019817635600,0.359635498046875,-1.5442452015385628,-0.13936835272547785,0.6839027117469734,0.14298082419700522,-0.7151914578514159,0.036807072414263786,0.25236529008483577
1773522019827673300,0.36967333984375,-1.5547581996649158,-0.13604765851162604,0.688265881153965,0.14235150038187472,-0.7117349492395902,0.034849059338873084,0.24404587651352505
1773522019837711600,0.379711669921875,-1.5659049957106899,-0.1342292567214187,0.6925340071086143,0.14803186972390314,-0.7081535029687497,0.02996193446256907,0.23373148940812288
