time,seconds_elapsed,z,y,x,local_time
1775952488362800600,0.087800537109375,-45.2093505859375,5.430938720703125,11.598762512207031,2026-04-11T19:08:08.362-05:00
1775952488372858600,0.097858642578125,-45.36646270751953,5.3289794921875,11.469802856445312,2026-04-11T19:08:08.372-05:00
1775952488382915800,0.107915771484375,-45.33727264404297,5.380732536315918,11.494529724121094,2026-04-11T19:08:08.382-05:00
1775952488392973800,0.117973876953125,-45.57469940185547,5.469952583312988,11.401481628417969,2026-04-11T19:08:08.392-05:00
1775952488403031600,0.128031494140625,-45.63282012939453,5.520310401916504,11.416358947753906,2026-04-11T19:08:08.403-05:00
1775952488413088500,0.138088623046875,-45.52098083496094,5.553265571594238,11.534065246582031,2026-04-11T19:08:08.413-05:00
1775952488423146800,0.148146728515625,-45.74394226074219,5.5018310546875,11.279045104980469,2026-04-11T19:08:08.423-05:00
1775952488433204700,0.158204833984375,-45.69300842285156,5.528291702270508,11.345428466796875,2026-04-11T19:08:08.433-05:00
1775952488443262700,0.1682626953125,-45.701805114746094,5.563264846801758,11.409500122070312,2026-04-11T19:08:08.443-05:00
1775952488453319700,0.178319580078125,-45.8298225402832,5.385551452636719,11.351364135742188,2026-04-11T19:08:08.453-05:00
1775952488463377700,0.188377685546875,-45.81483459472656,5.43373966217041,11.245033264160156,2026-04-11T19:08:08.463-05:00
1775952488473435600,0.198435546875,-45.71269226074219,5.4706621170043945,11.423080444335938,2026-04-11T19:08:08.473-05:00
1775952488483492600,0.20849267578125,-45.679473876953125,5.491650581359863,11.380111694335938,2026-04-11T19:08:08.483-05:00
1775952488493550600,0.218550537109375,-45.73119354248047,5.604829788208008,11.391265869140625,2026-04-11T19:08:08.493-05:00
1775952488503608800,0.22860888671875,-45.879981994628906,5.5721893310546875,11.212005615234375,2026-04-11T19:08:08.503-05:00
1775952488513666600,0.23866650390625,-45.75883102416992,5.521692276000977,11.211181640625,2026-04-11T19:08:08.513-05:00
1775952488523723800,0.248723876953125,-45.76586151123047,5.6057281494140625,11.244491577148438,2026-04-11T19:08:08.523-05:00
1775952488533781500,0.258781494140625,-45.87896728515625,5.6466522216796875,11.145736694335938,2026-04-11T19:08:08.533-05:00
1775952488543839700,0.26883984375,-45.854949951171875,5.6155195236206055,11.389617919921875,2026-04-11T19:08:08.543-05:00
1775952488553896700,0.278896728515625,-45.715293884277344,5.650028228759766,11.281715393066406,2026-04-11T19:08:08.553-05:00
1775952488563954700,0.28895458984375,-45.715293884277344,5.650028228759766,11.281715393066406,2026-04-11T19:08:08.563-05:00
1775952488574012700,0.2990126953125,-45.778602600097656,5.613664627075195,11.367485046386719,2026-04-11T19:08:08.574-05:00
1775952488584070700,0.309070556640625,-45.7103271484375,5.591504096984863,11.456825256347656,2026-04-11T19:08:08.584-05:00
1775952488594127600,0.319127685546875,-45.611690521240234,5.542777061462402,11.389724731445312,2026-04-11T19:08:08.594-05:00
1775952488604185600,0.329185546875,-45.54372024536133,5.686590194702148,11.326522827148438,2026-04-11T19:08:08.604-05:00
1775952488614243600,0.33924365234375,-45.640228271484375,5.713472366333008,11.417793273925781,2026-04-11T19:08:08.614-05:00
1775952488624301800,0.3493017578125,-45.77717971801758,5.677219390869141,11.487777709960938,2026-04-11T19:08:08.624-05:00
1775952488634358800,0.35935888671875,-45.82033920288086,5.61287784576416,11.441856384277344,2026-04-11T19:08:08.634-05:00
1775952488644416300,0.369416259765625,-45.90290832519531,5.531667709350586,11.439506530761719,2026-04-11T19:08:08.644-05:00
1775952488654474500,0.379474609375,-45.689117431640625,5.626938819885254,11.288932800292969,2026-04-11T19:08:08.654-05:00
1775952488664531500,0.389531494140625,-45.528564453125,5.737091064453125,11.326759338378906,2026-04-11T19:08:08.664-05:00
1775952488674589400,0.39958935546875,-45.65118408203125,5.711536407470703,11.232498168945312,2026-04-11T19:08:08.674-05:00
1775952488684647400,0.4096474609375,-45.68265914916992,5.749929428100586,11.161041259765625,2026-04-11T19:08:08.684-05:00
1775952488694705700,0.41970556640625,-45.62200164794922,5.713210105895996,11.182525634765625,2026-04-11T19:08:08.694-05:00
1775952488704762600,0.4297626953125,-45.89021301269531,5.610409736633301,11.202957153320312,2026-04-11T19:08:08.704-05:00
1775952488714820400,0.4398203125,-45.77895736694336,5.705998420715332,11.24365234375,2026-04-11T19:08:08.714-05:00
1775952488724878300,0.44987841796875,-45.797760009765625,5.7407684326171875,11.1707763671875,2026-04-11T19:08:08.724-05:00
1775952488734935600,0.459935546875,-46.02165985107422,5.5888671875,11.128608703613281,2026-04-11T19:08:08.734-05:00
1775952488744993500,0.46999365234375,-45.692264556884766,5.661290168762207,11.22015380859375,2026-04-11T19:08:08.744-05:00
1775952488755051500,0.480051513671875,-45.849735260009766,5.568507194519043,11.173019409179688,2026-04-11T19:08:08.755-05:00
1775952488765109200,0.490109130859375,-46.136146545410156,5.54942512512207,11.089950561523438,2026-04-11T19:08:08.765-05:00
1775952488775166500,0.50016650390625,-45.866058349609375,5.660260200500488,11.251853942871094,2026-04-11T19:08:08.775-05:00
1775952488785224400,0.510224365234375,-46.14158630371094,5.5590009689331055,11.137565612792969,2026-04-11T19:08:08.785-05:00
1775952488795282400,0.520282470703125,-45.787166595458984,5.661293029785156,11.132133483886719,2026-04-11T19:08:08.795-05:00
1775952488805339400,0.53033935546875,-45.59663009643555,5.599771499633789,11.205879211425781,2026-04-11T19:08:08.805-05:00
1775952488815397600,0.540397705078125,-45.842506408691406,5.541009902954102,10.969017028808594,2026-04-11T19:08:08.815-05:00
1775952488825455400,0.550455322265625,-45.86184310913086,5.863980293273926,11.10137939453125,2026-04-11T19:08:08.825-05:00
1775952488835513300,0.560513427734375,-45.829444885253906,5.758125305175781,10.843269348144531,2026-04-11T19:08:08.835-05:00
1775952488845570300,0.5705703125,-45.829444885253906,5.758125305175781,10.843269348144531,2026-04-11T19:08:08.845-05:00
1775952488855628500,0.580628662109375,-45.763092041015625,5.862537384033203,10.937797546386719,2026-04-11T19:08:08.855-05:00
1775952488865686500,0.5906865234375,-45.91440963745117,5.965489387512207,10.903297424316406,2026-04-11T19:08:08.865-05:00
1775952488875743500,0.600743408203125,-46.1806640625,5.808771133422852,10.908988952636719,2026-04-11T19:08:08.875-05:00
1775952488885801500,0.610801513671875,-45.8940544128418,5.941934585571289,11.0426025390625,2026-04-11T19:08:08.885-05:00
1775952488895859500,0.620859375,-45.71269989013672,5.927350044250488,10.979690551757812,2026-04-11T19:08:08.895-05:00
1775952488905917400,0.63091748046875,-45.68754577636719,5.975181579589844,10.918365478515625,2026-04-11T19:08:08.905-05:00
1775952488915974400,0.640974365234375,-45.55621337890625,6.005932807922363,11.094497680664062,2026-04-11T19:08:08.915-05:00
1775952488926032400,0.651032470703125,-45.83784484863281,5.993355751037598,11.001953125,2026-04-11T19:08:08.926-05:00
1775952488936090600,0.661090576171875,-45.84709167480469,5.886106491088867,11.001625061035156,2026-04-11T19:08:08.936-05:00
1775952488946147600,0.671147705078125,-45.773658752441406,5.980755805969238,11.052223205566406,2026-04-11T19:08:08.946-05:00
1775952488956205300,0.681205322265625,-45.89333724975586,5.858799934387207,11.026710510253906,2026-04-11T19:08:08.956-05:00
1775952488966263300,0.69126318359375,-45.658363342285156,5.852581024169922,11.0789794921875,2026-04-11T19:08:08.966-05:00
1775952488976321500,0.701321533203125,-45.655616760253906,5.846662521362305,10.991256713867188,2026-04-11T19:08:08.976-05:00
