absolute_timestamp,accel_x,accel_y,accel_z
1775857197971099337,-1.119841,4.335794,9.863214
1775857197973260587,-1.201197,4.264010,9.533006
1775857197975421160,-1.311267,4.182654,9.183653
1775857197977581733,-1.416551,4.110869,8.877372
1775857197979742254,-1.507478,4.043870,8.561520
1775857197981902827,-1.612762,4.005585,8.279166
1775857197984063399,-1.722832,3.976871,7.992028
1775857197986223972,-1.828117,3.948157,7.733603
1775857197988384545,-1.928615,3.929015,7.518249
1775857197990545066,-2.029114,3.933800,7.307680
1775857197992705691,-2.120041,3.929015,7.164111
1775857197994866212,-2.206182,3.938586,7.025327
1775857197997026785,-2.282753,3.938586,6.958328
1775857197999187358,-2.335395,3.952943,6.929615
1775857198001347931,-2.392823,3.991228,6.948757
1775857198003508504,-2.388037,3.991228,6.996614
1775857198005669077,-2.392823,4.010371,7.082755
1775857198007829597,-2.373680,4.034299,7.192825
1775857198009990170,-2.344966,4.053442,7.302895
1775857198012150743,-2.297110,4.077370,7.441679
1775857198014311316,-2.249253,4.086941,7.561319
1775857198016471889,-2.206182,4.125226,7.709674
1775857198018632462,-2.115255,4.149155,7.843673
1775857198020793035,-2.043471,4.149155,7.996813
1775857198022953556,-1.981257,4.182654,8.193025
1775857198025114129,-1.880759,4.206582,8.322237
1775857198027274702,-1.789831,4.230510,8.475378
1775857198029435274,-1.679762,4.249653,8.585447
1775857198031595847,-1.603191,4.273581,8.738588
1775857198033756420,-1.521835,4.283153,8.848659
1775857198035916941,-1.445265,4.287938,8.949157
1775857198038077514,-1.387837,4.283153,9.035298
1775857198040238087,-1.335195,4.278367,9.126225
1775857198042398660,-1.277767,4.287938,9.198010
1775857198044559233,-1.253839,4.273581,9.245867
1775857198046719806,-1.205983,4.259224,9.279366
1775857198048880379,-1.205983,4.249653,9.312865
1775857198051040899,-1.196411,4.206582,9.341579
1775857198053201472,-1.210768,4.197011,9.341579
1775857198055362045,-1.196411,4.182654,9.355937
1775857198057522618,-1.186840,4.177868,9.360723
1775857198059683191,-1.196411,4.158726,9.327223
1775857198061843764,-1.215554,4.144369,9.293723
1775857198064004337,-1.253839,4.134798,9.236296
1775857198066164910,-1.263410,4.125226,9.193225
1775857198068325431,-1.277767,4.091727,9.169296
1775857198070486004,-1.292124,4.058227,9.083155
1775857198072646577,-1.301695,4.043870,9.025727
1775857198074807149,-1.330409,4.010371,8.963513
1775857198076967722,-1.354338,3.976871,8.872586
1775857198079128295,-1.378266,3.929015,8.791230
1775857198081288868,-1.378266,3.905087,8.709874
1775857198083449441,-1.383052,3.871587,8.633304
1775857198085609962,-1.402194,3.842873,8.537591
1775857198087770535,-1.411765,3.814159,8.480164
1775857198089931108,-1.430908,3.809374,8.403593
1775857198092091681,-1.445265,3.804588,8.331808
1775857198094252254,-1.459622,3.775874,8.264810
1775857198096412827,-1.450050,3.766303,8.221739
1775857198098573399,-1.435694,3.742375,8.159525
1775857198100733920,-1.440479,3.737589,8.126026
1775857198102894493,-1.459622,3.756732,8.082955
1775857198105055066,-1.454836,3.747160,8.082955
