absolute_timestamp,gyro_x,gyro_y,gyro_z
1775857208636,-0.026,0.043,0.013
1775857208656,-0.028,0.055,0.014
1775857208675,-0.031,0.062,0.008
1775857208695,-0.026,0.056,-0.009
1775857208715,-0.007,0.041,-0.024
1775857208735,0.012,0.026,-0.032
1775857208754,0.021,0.014,-0.040
1775857208774,0.026,-0.002,-0.049
1775857208794,0.032,-0.016,-0.052
1775857208814,0.040,-0.020,-0.051
1775857208833,0.047,-0.021,-0.053
1775857208853,0.052,-0.026,-0.057
1775857208873,0.049,-0.032,-0.063
1775857208893,0.042,-0.038,-0.068
1775857208912,0.035,-0.043,-0.073
1775857208932,0.030,-0.047,-0.073
1775857208952,0.026,-0.047,-0.070
1775857208972,0.022,-0.048,-0.067
1775857208991,0.016,-0.046,-0.061
1775857209011,0.008,-0.039,-0.051
1775857209031,0.006,-0.031,-0.041
1775857209051,0.012,-0.025,-0.033
1775857209070,0.020,-0.021,-0.025
1775857209090,0.022,-0.019,-0.021
1775857209110,0.017,-0.017,-0.016
1775857209130,0.014,-0.014,-0.008
1775857209149,0.011,-0.014,-0.005
1775857209169,0.009,-0.012,-0.006
1775857209189,0.004,-0.009,-0.008
1775857209209,0.000,-0.004,-0.006
1775857209228,-0.003,0.002,-0.002
1775857209248,-0.004,0.006,-0.006
1775857209268,-0.005,0.006,-0.009
1775857209288,-0.008,0.005,-0.008
1775857209307,-0.010,0.003,-0.003
1775857209327,-0.010,0.001,0.000
1775857209347,-0.009,0.001,0.001
1775857209367,-0.010,0.005,0.003
1775857209386,-0.010,0.010,0.005
1775857209406,-0.004,0.012,0.007
1775857209426,-0.001,0.010,0.010
1775857209446,-0.006,0.012,0.013
1775857209465,-0.005,0.015,0.011
1775857209485,-0.004,0.013,0.009
1775857209505,-0.009,0.018,0.012
1775857209525,-0.011,0.019,0.013
1775857209544,-0.010,0.010,0.009
1775857209564,-0.010,0.004,0.007
1775857209584,-0.008,0.001,0.005
1775857209604,-0.001,-0.003,0.000
1775857209623,0.000,-0.005,0.000
1775857209643,-0.000,-0.000,0.002
1775857209663,0.000,0.003,0.001
1775857209683,0.000,0.002,-0.001
1775857209702,0.000,0.005,0.002
1775857209722,0.005,0.004,0.002
1775857209742,0.010,-0.002,-0.001
1775857209762,0.008,-0.006,0.001
1775857209781,0.007,-0.006,0.004
1775857209801,0.007,-0.008,0.000
1775857209821,0.003,-0.010,-0.008
1775857209841,-0.002,-0.012,-0.011
1775857209860,-0.006,-0.015,-0.010
1775857209880,-0.007,-0.018,-0.011
1775857209900,-0.009,-0.019,-0.013
1775857209920,-0.009,-0.018,-0.011
1775857209939,-0.007,-0.015,-0.012
1775857209959,-0.002,-0.013,-0.009
1775857209979,0.002,-0.010,-0.003
1775857209999,0.006,-0.009,-0.001
1775857210018,0.009,-0.011,-0.004
1775857210038,0.009,-0.012,-0.006
1775857210058,0.010,-0.014,-0.007
1775857210078,0.009,-0.014,-0.010
1775857210097,0.006,-0.013,-0.014
1775857210117,0.003,-0.015,-0.016
1775857210137,0.003,-0.014,-0.015
1775857210157,0.003,-0.012,-0.014
1775857210176,0.004,-0.011,-0.013
1775857210196,0.004,-0.009,-0.011
1775857210216,0.007,-0.006,-0.009
1775857210236,0.011,-0.003,-0.008
1775857210256,0.013,-0.001,-0.006
1775857210275,0.012,0.001,-0.003
1775857210295,0.010,0.002,-0.002
1775857210315,0.005,0.002,-0.003
1775857210335,0.001,0.002,0.000
1775857210354,-0.002,0.008,0.008
1775857210374,-0.001,0.014,0.012
1775857210394,-0.002,0.018,0.013
1775857210414,-0.003,0.022,0.014
1775857210433,0.001,0.025,0.017
1775857210453,0.007,0.023,0.018
1775857210473,0.009,0.018,0.018
1775857210493,0.010,0.013,0.017
1775857210512,0.012,0.005,0.011
1775857210532,0.011,-0.002,0.005
1775857210552,0.005,-0.004,0.004
1775857210572,-0.002,-0.000,0.004
1775857210591,-0.007,0.006,0.005
1775857210611,-0.010,0.011,0.007
1775857210631,-0.011,0.017,0.013
1775857210651,-0.009,0.019,0.018
1775857210670,-0.003,0.018,0.019
1775857210690,0.002,0.014,0.019
1775857210710,0.005,0.011,0.018
1775857210730,0.006,0.009,0.015
1775857210749,0.007,0.007,0.011
1775857210769,0.008,0.003,0.005
1775857210789,0.004,0.001,-0.001
1775857210809,-0.000,-0.001,-0.005
1775857210828,-0.003,-0.006,-0.010
1775857210848,-0.005,-0.010,-0.013
1775857210868,-0.008,-0.012,-0.016
1775857210888,-0.009,-0.013,-0.017
1775857210907,-0.007,-0.015,-0.018
1775857210927,-0.007,-0.017,-0.018
1775857210947,-0.008,-0.017,-0.010
1775857210967,-0.007,-0.014,-0.010
1775857210986,-0.001,-0.015,-0.016
1775857211006,0.003,-0.020,-0.025
1775857211026,-0.003,-0.020,-0.025
1775857211046,-0.013,-0.016,-0.019
1775857211065,-0.017,-0.015,-0.017
1775857211085,-0.010,-0.019,-0.019
1775857211105,-0.006,-0.020,-0.020
1775857211125,-0.007,-0.021,-0.018
1775857211144,-0.011,-0.020,-0.016
1775857211164,-0.010,-0.019,-0.014
1775857211184,-0.009,-0.017,-0.013
1775857211204,-0.012,-0.017,-0.015
1775857211223,-0.010,-0.021,-0.017
1775857211243,-0.002,-0.028,-0.021
1775857211263,0.003,-0.035,-0.023
1775857211283,0.001,-0.035,-0.021
1775857211302,0.000,-0.034,-0.022
1775857211322,0.003,-0.035,-0.020
1775857211342,0.010,-0.037,-0.022
1775857211362,0.012,-0.040,-0.022
1775857211381,0.008,-0.036,-0.019
1775857211401,0.008,-0.030,-0.016
1775857211421,0.014,-0.023,-0.012
1775857211441,0.021,-0.011,-0.002
1775857211460,0.016,0.009,0.012
1775857211480,0.006,0.025,0.021
1775857211500,0.001,0.040,0.035
1775857211520,-0.001,0.057,0.048
1775857211539,-0.004,0.071,0.051
1775857211559,-0.013,0.078,0.047
1775857211579,-0.021,0.087,0.053
1775857211599,-0.026,0.097,0.055
1775857211618,-0.027,0.097,0.049
1775857211638,-0.024,0.089,0.036
1775857211658,-0.026,0.080,0.022
1775857211678,-0.034,0.069,0.015
1775857211697,-0.045,0.063,0.012
1775857211717,-0.054,0.059,0.013
1775857211737,-0.060,0.057,0.013
1775857211757,-0.068,0.052,0.006
1775857211776,-0.076,0.049,-0.000
1775857211796,-0.087,0.052,0.002
1775857211816,-0.094,0.054,0.008
1775857211836,-0.089,0.051,0.010
1775857211855,-0.078,0.039,0.007
1775857211875,-0.069,0.026,0.007
1775857211895,-0.060,0.020,0.012
1775857211915,-0.046,0.016,0.016
1775857211934,-0.034,0.012,0.017
1775857211954,-0.031,0.013,0.008
1775857211974,-0.026,0.011,0.001
1775857211994,-0.015,0.009,-0.007
1775857212013,-0.004,0.010,-0.005
1775857212033,-0.007,0.012,-0.006
1775857212053,-0.024,0.015,-0.007
1775857212073,-0.045,0.018,-0.011
1775857212092,-0.053,0.009,-0.016
1775857212112,-0.062,0.005,-0.019
1775857212132,-0.074,0.006,-0.020
1775857212152,-0.059,0.000,-0.007
1775857212171,-0.029,0.000,0.005
1775857212191,-0.022,0.026,0.016
1775857212211,-0.041,0.040,0.016
1775857212231,-0.041,0.022,-0.001
1775857212250,-0.032,0.007,-0.003
1775857212270,-0.043,0.026,0.004
1775857212290,-0.044,0.035,0.003
1775857212310,-0.037,0.009,-0.008
1775857212329,-0.040,-0.000,-0.010
1775857212349,-0.052,0.016,-0.002
1775857212369,-0.054,0.021,-0.005
1775857212389,-0.044,0.007,-0.019
1775857212408,-0.047,-0.002,-0.029
1775857212428,-0.063,0.010,-0.018
1775857212448,-0.072,0.034,-0.008
1775857212468,-0.068,0.041,-0.011
1775857212487,-0.071,0.030,-0.023
1775857212507,-0.081,0.026,-0.032
1775857212527,-0.071,0.040,-0.022
1775857212547,-0.049,0.033,-0.033
1775857212566,-0.035,0.009,-0.040
1775857212586,-0.029,0.004,-0.028
1775857212606,-0.020,0.007,-0.002
1775857212626,-0.013,0.010,0.006
1775857212645,0.000,0.011,0.007
1775857212665,0.003,0.021,0.015
1775857212685,0.003,0.035,0.008
1775857212705,0.011,0.031,-0.001
1775857212724,0.018,0.030,-0.005
1775857212744,0.040,0.036,-0.004
1775857212764,0.034,0.040,0.005
1775857212784,0.038,0.040,0.011
1775857212803,0.062,0.037,0.000
1775857212823,0.071,0.028,-0.003
1775857212843,0.056,0.021,-0.007
1775857212863,0.046,0.009,-0.012
1775857212882,0.035,0.004,-0.004
1775857212902,0.027,-0.009,0.001
1775857212922,0.038,-0.027,0.008
1775857212942,0.040,-0.037,0.015
1775857212961,0.051,-0.043,0.009
1775857212981,0.069,-0.048,-0.004
1775857213001,0.070,-0.038,-0.004
1775857213021,0.095,-0.028,0.010
1775857213040,0.114,-0.015,0.029
1775857213060,0.124,-0.020,0.029
1775857213080,0.147,-0.039,0.031
1775857213099,0.151,-0.049,0.041
1775857213119,0.125,-0.055,0.045
1775857213139,0.099,-0.069,0.037
1775857213159,0.123,-0.081,0.028
1775857213178,0.135,-0.078,0.018
1775857213198,0.110,-0.071,0.017
1775857213218,0.056,-0.055,0.014
1775857213238,0.000,-0.036,0.008
1775857213257,-0.032,-0.037,-0.006
1775857213277,-0.042,-0.030,0.008
1775857213297,-0.045,0.000,0.028
1775857213317,-0.049,0.024,0.027
1775857213336,-0.074,0.032,0.010
1775857213356,-0.110,0.034,-0.001
1775857213376,-0.144,0.034,-0.009
1775857213396,-0.166,0.027,-0.014
1775857213415,-0.168,0.013,-0.004
1775857213435,-0.143,-0.003,0.006
1775857213455,-0.099,-0.016,0.032
1775857213475,-0.060,-0.010,0.045
1775857213495,-0.044,-0.001,0.033
1775857213514,-0.017,0.001,0.015
1775857213534,0.038,-0.010,0.014
1775857213554,0.085,-0.021,0.028
1775857213574,0.082,-0.013,0.029
1775857213593,0.061,-0.004,0.024
1775857213613,0.048,-0.005,0.018
1775857213633,0.024,-0.001,0.009
1775857213653,0.021,0.006,0.003
1775857213672,0.030,0.000,0.014
1775857213692,0.022,0.001,0.002
1775857213712,0.014,0.000,0.000
1775857213732,0.004,-0.004,0.002
1775857213751,-0.009,-0.007,0.000
1775857213771,-0.017,-0.003,-0.008
1775857213791,-0.014,-0.005,-0.014
1775857213811,0.000,-0.010,-0.011
1775857213830,0.007,-0.006,-0.006
1775857213850,0.005,0.000,-0.002
1775857213870,-0.006,0.004,-0.005
1775857213890,-0.020,0.007,-0.010
1775857213909,-0.028,0.010,-0.012
1775857213929,-0.033,0.010,-0.013
1775857213949,-0.033,0.004,-0.010
1775857213969,-0.038,0.003,-0.003
1775857213988,-0.056,0.010,0.004
1775857214008,-0.071,0.015,-0.007
1775857214028,-0.058,0.017,-0.007
1775857214048,-0.046,0.030,0.000
1775857214067,-0.054,0.044,0.008
1775857214087,-0.057,0.046,0.006
1775857214107,-0.054,0.048,0.008
1775857214127,-0.053,0.053,0.006
1775857214146,-0.037,0.054,-0.000
1775857214166,-0.020,0.042,-0.017
1775857214186,-0.015,0.029,-0.021
1775857214206,-0.019,0.025,-0.015
1775857214225,-0.024,0.028,-0.005
1775857214245,-0.024,0.034,0.004
1775857214265,-0.016,0.026,-0.006
1775857214285,-0.017,0.005,-0.024
1775857214304,-0.023,0.006,-0.021
1775857214324,-0.023,0.031,-0.012
1775857214344,0.002,0.068,-0.026
1775857214364,0.058,0.060,-0.036
1775857214383,0.095,0.032,-0.024
1775857214403,0.079,0.031,0.003
1775857214423,0.047,0.029,0.019
1775857214443,0.029,0.000,0.011
1775857214462,0.018,-0.029,0.005
1775857214482,0.003,-0.029,0.016
1775857214502,-0.017,-0.003,0.028
1775857214522,-0.032,0.010,0.021
1775857214541,-0.019,0.004,0.004
1775857214561,-0.014,-0.008,-0.009
1775857214581,-0.010,0.007,0.004
1775857214601,-0.000,0.026,0.007
1775857214620,0.013,0.017,-0.001
1775857214640,0.018,0.009,0.008
1775857214660,0.030,0.009,0.017
1775857214680,0.050,-0.007,0.014
1775857214699,0.043,-0.015,0.014
1775857214719,0.021,0.002,0.035
1775857214739,0.008,0.016,0.051
1775857214759,-0.000,0.022,0.034
1775857214778,0.017,0.034,0.015
1775857214798,0.026,0.045,0.008
1775857214818,0.029,0.057,0.028
1775857214838,0.030,0.060,0.026
1775857214857,0.035,0.043,0.007
1775857214877,0.052,0.014,-0.006
1775857214897,0.065,0.002,0.001
1775857214917,0.059,0.003,0.008
1775857214936,0.054,-0.003,0.011
1775857214956,0.054,-0.011,0.015
1775857214976,0.059,-0.011,0.013
1775857214996,0.069,-0.023,0.003
1775857215015,0.079,-0.043,-0.007
1775857215035,0.088,-0.057,0.006
1775857215055,0.099,-0.052,0.029
1775857215075,0.118,-0.040,0.036
1775857215094,0.132,-0.032,0.040
1775857215114,0.128,-0.020,0.040
1775857215134,0.124,-0.021,0.024
1775857215154,0.130,-0.035,0.013
1775857215173,0.097,-0.051,-0.007
1775857215193,0.042,-0.059,-0.020
1775857215213,0.004,-0.042,-0.005
1775857215233,-0.016,-0.028,-0.009
1775857215252,-0.035,-0.026,-0.026
1775857215272,-0.068,-0.023,-0.036
1775857215292,-0.108,-0.004,-0.028
1775857215312,-0.143,0.001,-0.037
1775857215331,-0.160,-0.017,-0.022
1775857215351,-0.159,-0.038,-0.014
1775857215371,-0.152,-0.045,-0.020
1775857215391,-0.146,-0.037,-0.010
1775857215410,-0.133,-0.021,-0.008
1775857215430,-0.114,-0.011,-0.003
1775857215450,-0.108,0.006,-0.004
1775857215470,-0.119,0.035,-0.002
1775857215489,-0.119,0.066,0.008
1775857215509,-0.086,0.077,0.019
1775857215529,-0.049,0.060,0.020
1775857215549,-0.041,0.038,0.006
1775857215568,-0.036,0.015,-0.010
1775857215588,-0.010,-0.015,-0.001
1775857215608,0.022,-0.034,0.005
1775857215628,0.037,-0.034,0.008
1775857215647,0.041,-0.035,0.007
1775857215667,0.038,-0.030,0.010
1775857215687,0.021,-0.016,0.016
1775857215707,0.007,-0.000,0.015
1775857215726,-0.001,0.008,0.013
1775857215746,-0.010,0.014,0.008
1775857215766,-0.014,0.014,-0.003
1775857215786,-0.001,0.006,-0.002
1775857215805,0.014,-0.005,0.001
1775857215825,0.028,-0.009,0.003
1775857215845,0.033,-0.012,0.001
1775857215865,0.027,-0.010,0.001
1775857215885,0.017,-0.006,-0.002
1775857215904,0.007,-0.004,-0.009
1775857215924,-0.001,-0.005,-0.017
1775857215944,-0.000,-0.007,-0.017
1775857215964,0.024,-0.010,-0.009
1775857215983,0.063,-0.015,0.002
1775857216003,0.084,-0.017,0.019
1775857216023,0.057,-0.011,0.015
1775857216043,0.012,-0.014,-0.005
1775857216062,-0.020,-0.026,-0.017
1775857216082,-0.033,-0.026,-0.020
1775857216102,-0.021,-0.020,-0.027
1775857216122,0.000,-0.021,-0.027
1775857216141,0.001,-0.026,-0.026
1775857216161,0.000,-0.026,-0.021
1775857216181,-0.010,-0.020,-0.020
1775857216201,-0.024,-0.017,-0.032
1775857216220,-0.022,-0.024,-0.045
1775857216240,-0.007,-0.029,-0.038
1775857216260,0.010,-0.011,-0.019
1775857216280,0.008,0.006,-0.016
1775857216299,-0.006,0.006,-0.017
1775857216319,-0.002,-0.001,-0.015
1775857216339,0.001,-0.007,-0.015
1775857216359,0.004,-0.001,-0.006
1775857216378,0.010,0.013,0.007
1775857216398,0.019,0.013,0.007
1775857216418,0.003,-0.000,-0.009
1775857216438,-0.029,-0.005,-0.016
1775857216457,-0.048,-0.002,-0.015
1775857216477,-0.041,0.005,-0.000
1775857216497,-0.031,0.018,0.012
1775857216517,-0.039,0.023,0.010
1775857216536,-0.035,0.024,0.007
1775857216556,-0.024,0.028,0.004
1775857216576,-0.032,0.021,-0.005
1775857216596,-0.041,0.012,-0.005
1775857216615,-0.033,0.010,-0.001
1775857216635,-0.027,0.010,-0.004
1775857216655,-0.022,-0.000,-0.013
1775857216675,-0.019,0.003,-0.002
1775857216694,-0.023,0.020,0.012
1775857216714,-0.028,0.013,-0.013
1775857216734,-0.029,-0.001,-0.015
1775857216754,-0.021,-0.002,-0.005
1775857216773,-0.006,-0.000,0.006
1775857216793,0.002,0.005,0.011
1775857216813,0.012,0.010,0.008
1775857216833,0.014,0.005,0.010
1775857216852,0.011,-0.005,0.020
1775857216872,0.016,0.006,0.024
1775857216892,0.041,0.039,0.029
1775857216912,0.064,0.031,-0.005
1775857216931,0.058,0.013,-0.010
1775857216951,0.055,0.038,0.005
1775857216971,0.054,0.030,0.016
1775857216991,0.066,-0.009,0.014
1775857217010,0.080,0.000,0.035
1775857217030,0.082,0.021,0.029
1775857217050,0.079,-0.001,0.012
1775857217070,0.094,-0.005,0.010
1775857217089,0.104,0.012,0.012
1775857217109,0.095,0.017,0.004
1775857217129,0.095,0.003,0.002
1775857217168,0.084,-0.011,0.021
1775857217188,0.100,0.005,0.029
1775857217208,0.121,0.004,0.024
1775857217228,0.134,-0.015,0.005
1775857217247,0.139,-0.031,-0.007
1775857217267,0.134,-0.029,-0.003
1775857217287,0.130,-0.032,0.000
1775857217307,0.132,-0.040,0.005
1775857217326,0.116,-0.034,0.012
1775857217346,0.090,-0.024,0.010
1775857217366,0.045,-0.014,0.002
1775857217386,-0.015,0.001,-0.005
1775857217405,-0.078,0.015,-0.014
1775857217425,-0.118,0.026,-0.012
1775857217445,-0.116,0.024,-0.020
1775857217465,-0.111,0.008,-0.027
1775857217485,-0.109,-0.001,-0.022
1775857217504,-0.110,-0.003,-0.010
1775857217524,-0.098,-0.004,-0.010
1775857217544,-0.077,-0.016,-0.012
1775857217564,-0.067,-0.024,-0.006
1775857217583,-0.080,-0.019,0.004
1775857217603,-0.107,-0.006,0.002
1775857217623,-0.121,0.003,-0.009
1775857217643,-0.086,0.002,-0.005
1775857217662,-0.015,-0.018,-0.016
1775857217682,0.039,-0.033,-0.012
1775857217702,0.064,-0.033,0.008
1775857217722,0.075,-0.029,0.017
1775857217741,0.070,-0.019,0.028
1775857217761,0.045,-0.012,0.024
1775857217781,0.025,-0.001,0.033
1775857217801,-0.002,0.009,0.023
1775857217820,-0.027,0.014,0.014
1775857217840,-0.034,0.019,0.012
1775857217860,-0.038,0.023,0.005
1775857217880,-0.034,0.018,-0.006
1775857217899,-0.024,0.007,-0.014
1775857217919,-0.009,-0.002,-0.010
1775857217939,-0.003,-0.005,-0.006
1775857217959,-0.004,-0.008,-0.007
1775857217978,-0.006,-0.008,-0.010
1775857217998,-0.010,-0.008,-0.010
1775857218018,-0.012,-0.004,-0.004
1775857218038,-0.013,-0.002,-0.004
1775857218057,-0.002,-0.004,0.003
1775857218077,0.010,-0.005,0.013
1775857218097,-0.002,-0.003,0.013
1775857218117,-0.036,0.002,0.005
1775857218136,-0.071,0.006,0.004
1775857218156,-0.089,0.014,-0.001
1775857218176,-0.096,0.016,-0.009
1775857218196,-0.100,0.017,-0.019
1775857218215,-0.123,0.022,-0.028
1775857218235,-0.158,0.039,-0.023
1775857218275,-0.199,0.088,-0.000
1775857218294,-0.224,0.120,0.004
1775857218314,-0.269,0.166,0.015
1775857218334,-0.310,0.219,0.033
1775857218354,-0.338,0.270,0.050
1775857218373,-0.334,0.310,0.055
1775857218393,-0.305,0.323,0.042
1775857218413,-0.290,0.324,0.030
1775857218433,-0.287,0.341,0.039
1775857218452,-0.256,0.353,0.052
1775857218472,-0.190,0.319,0.043
1775857218492,-0.141,0.275,0.025
1775857218512,-0.115,0.263,0.024
1775857218531,-0.082,0.249,0.019
1775857218551,-0.066,0.216,0.006
1775857218571,-0.090,0.207,0.000
1775857218591,-0.119,0.201,-0.010
1775857218610,-0.121,0.179,-0.031
1775857218630,-0.119,0.154,-0.052
1775857218650,-0.123,0.149,-0.060
1775857218670,-0.121,0.164,-0.045
1775857218689,-0.101,0.168,-0.027
1775857218709,-0.075,0.161,-0.019
1775857218729,-0.050,0.146,-0.019
1775857218749,-0.015,0.125,0.000
1775857218769,0.013,0.110,0.003
1775857218788,0.010,0.090,-0.026
1775857218808,-0.008,0.069,-0.034
1775857218828,-0.020,0.082,-0.006
1775857218848,-0.004,0.106,0.012
1775857218867,0.009,0.085,-0.001
1775857218887,0.018,0.053,0.000
1775857218907,0.035,0.035,0.025
1775857218927,0.035,0.026,0.033
1775857218946,0.028,0.007,0.014
1775857218966,0.024,-0.004,0.023
1775857218986,0.034,0.008,0.048
1775857219006,0.040,0.019,0.045
1775857219025,0.034,0.005,0.034
1775857219045,0.052,-0.006,0.049
1775857219065,0.083,-0.008,0.064
1775857219085,0.084,-0.001,0.062
1775857219104,0.078,-0.004,0.063
1775857219124,0.070,-0.010,0.075
1775857219144,0.054,-0.012,0.058
1775857219164,0.037,0.002,0.056
1775857219183,0.026,0.014,0.067
1775857219203,0.013,0.017,0.047
1775857219223,0.008,0.024,0.031
1775857219243,0.012,0.006,0.036
1775857219262,0.010,-0.016,0.048
1775857219282,0.001,-0.029,0.053
1775857219302,0.004,-0.036,0.068
1775857219322,0.010,-0.053,0.072
1775857219341,-0.012,-0.051,0.075
1775857219361,-0.031,-0.037,0.075
1775857219381,-0.027,-0.047,0.065
1775857219401,-0.021,-0.057,0.066
1775857219420,-0.035,-0.061,0.045
1775857219440,-0.061,-0.077,0.038
1775857219460,-0.049,-0.068,0.064
1775857219480,-0.016,-0.082,0.063
1775857219499,-0.001,-0.103,0.041
1775857219519,-0.025,-0.107,0.040
1775857219539,-0.049,-0.076,0.064
1775857219559,-0.042,-0.063,0.062
1775857219578,-0.015,-0.082,0.035
1775857219598,0.024,-0.115,0.018
1775857219618,0.063,-0.141,0.011
1775857219638,0.086,-0.160,0.005
1775857219657,0.086,-0.169,-0.002
1775857219677,0.072,-0.165,-0.004
1775857219697,0.077,-0.147,0.008
1775857219717,0.096,-0.149,0.004
1775857219736,0.100,-0.150,0.004
1775857219756,0.111,-0.137,0.020
1775857219776,0.119,-0.137,0.013
1775857219796,0.122,-0.150,0.004
1775857219815,0.133,-0.171,-0.002
1775857219835,0.136,-0.203,-0.013
1775857219855,0.125,-0.232,-0.017
1775857219875,0.095,-0.253,-0.038
1775857219894,0.075,-0.275,-0.081
1775857219914,0.059,-0.284,-0.096
1775857219934,0.069,-0.267,-0.070
1775857219954,0.076,-0.252,-0.060
1775857219973,0.085,-0.248,-0.063
1775857219993,0.093,-0.238,-0.070
1775857220013,0.087,-0.219,-0.082
1775857220033,0.068,-0.203,-0.094
1775857220052,0.057,-0.187,-0.094
1775857220072,0.049,-0.164,-0.094
1775857220092,0.043,-0.149,-0.099
1775857220112,0.036,-0.143,-0.104
1775857220131,0.034,-0.132,-0.102
1775857220151,0.058,-0.114,-0.093
1775857220171,0.094,-0.098,-0.074
1775857220191,0.110,-0.087,-0.063
1775857220210,0.083,-0.076,-0.060
1775857220230,0.035,-0.056,-0.056
1775857220250,0.009,-0.038,-0.048
1775857220270,0.016,-0.028,-0.044
1775857220289,0.009,-0.014,-0.041
1775857220309,-0.024,-0.000,-0.041
1775857220329,-0.036,0.006,-0.032
1775857220349,-0.031,0.017,-0.015
1775857220368,-0.027,0.022,-0.017
1775857220388,-0.015,0.019,-0.025
1775857220408,-0.005,0.028,-0.018
1775857220428,-0.001,0.037,-0.004
1775857220447,-0.002,0.029,-0.001
1775857220467,-0.008,0.033,-0.001
1775857220487,-0.003,0.042,0.008
1775857220507,0.022,0.041,0.015
1775857220526,0.037,0.035,0.010
1775857220546,0.020,0.032,0.004
1775857220566,-0.001,0.039,0.007
1775857220586,-0.010,0.042,0.012
1775857220605,-0.004,0.025,0.005
1775857220625,0.005,0.012,0.007
1775857220645,-0.009,0.026,0.010
1775857220665,-0.021,0.028,0.008
1775857220685,-0.007,0.005,-0.005
1775857220704,-0.004,-0.020,-0.016
1775857220724,-0.003,-0.012,-0.006
1775857220744,0.018,0.002,0.006
1775857220764,0.032,-0.001,0.007
1775857220783,0.036,-0.012,0.015
1775857220823,0.021,0.005,0.053
1775857220843,0.014,-0.002,0.031
1775857220862,0.023,-0.006,0.021
1775857220882,0.023,-0.002,0.019
1775857220902,0.012,0.006,0.027
1775857220922,-0.001,0.020,0.029
1775857220941,0.012,0.023,0.029
1775857220961,0.022,0.023,0.027
1775857220981,0.026,0.028,0.020
1775857221001,0.024,0.040,0.029
1775857221020,0.023,0.056,0.053
1775857221040,0.030,0.078,0.057
1775857221060,0.050,0.104,0.043
1775857221080,0.076,0.115,0.042
1775857221099,0.097,0.101,0.045
1775857221119,0.104,0.083,0.037
1775857221139,0.097,0.065,0.046
1775857221159,0.077,0.033,0.052
1775857221178,0.070,0.023,0.052
1775857221198,0.071,0.021,0.041
1775857221218,0.063,-0.008,0.011
1775857221238,0.059,-0.021,0.001
1775857221257,0.061,-0.012,0.017
1775857221277,0.078,-0.020,0.025
1775857221297,0.099,-0.040,0.029
1775857221317,0.124,-0.024,0.052
1775857221336,0.150,-0.008,0.063
1775857221356,0.160,-0.029,0.043
1775857221376,0.177,-0.049,0.021
1775857221396,0.185,-0.050,0.017
1775857221415,0.158,-0.048,0.021
1775857221435,0.127,-0.059,0.006
1775857221455,0.143,-0.083,0.002
1775857221475,0.143,-0.101,0.004
1775857221494,0.112,-0.108,-0.004
1775857221514,0.072,-0.104,-0.001
1775857221534,0.053,-0.086,-0.001
1775857221554,0.040,-0.077,-0.011
1775857221573,0.012,-0.078,-0.034
1775857221593,-0.033,-0.080,-0.048
1775857221613,-0.084,-0.066,-0.051
1775857221633,-0.130,-0.049,-0.045
1775857221652,-0.157,-0.042,-0.050
1775857221672,-0.167,-0.039,-0.052
1775857221692,-0.166,-0.027,-0.045
1775857221712,-0.161,-0.011,-0.045
1775857221731,-0.145,-0.001,-0.046
1775857221751,-0.120,0.002,-0.049
1775857221771,-0.096,-0.001,-0.054
1775857221791,-0.078,-0.003,-0.054
1775857221810,-0.076,-0.010,-0.052
1775857221830,-0.105,-0.019,-0.042
1775857221850,-0.100,-0.023,-0.034
1775857221870,-0.033,-0.041,-0.029
1775857221889,0.045,-0.055,-0.003
1775857221909,0.075,-0.045,0.010
1775857221929,0.062,-0.021,0.015
1775857221949,0.046,-0.005,0.016
1775857221968,0.043,-0.007,0.014
1775857221988,0.018,0.000,0.021
1775857222008,-0.015,0.010,0.020
1775857222028,-0.034,0.011,0.014
1775857222047,-0.054,0.013,0.001
1775857222067,-0.059,0.019,-0.002
1775857222087,-0.047,0.024,-0.003
1775857222107,-0.034,0.024,-0.003
1775857222126,-0.027,0.021,-0.001
1775857222146,-0.022,0.010,-0.009
1775857222166,-0.029,-0.001,-0.011
1775857222186,-0.039,-0.003,-0.007
1775857222205,-0.032,-0.003,-0.006
1775857222225,-0.014,-0.006,-0.007
1775857222245,0.001,-0.006,-0.009
1775857222265,0.004,-0.001,-0.007
1775857222284,-0.000,0.006,-0.004
1775857222304,-0.005,0.009,0.001
1775857222324,-0.004,0.011,0.008
1775857222344,0.007,0.014,0.016
1775857222364,0.033,0.017,0.021
1775857222383,0.049,0.017,0.021
1775857222403,0.041,0.022,0.019
1775857222423,0.000,0.031,0.007
1775857222443,-0.051,0.030,-0.001
1775857222462,-0.076,0.028,-0.000
1775857222482,-0.075,0.037,-0.000
1775857222502,-0.073,0.041,-0.007
1775857222522,-0.064,0.031,-0.016
1775857222541,-0.050,0.032,-0.016
1775857222561,-0.032,0.045,-0.007
1775857222581,-0.003,0.045,-0.012
1775857222601,0.009,0.027,-0.021
1775857222620,0.002,0.024,-0.016
1775857222640,-0.015,0.037,0.002
1775857222660,-0.014,0.039,0.008
1775857222680,-0.012,0.025,0.007
1775857222699,-0.038,0.020,0.003
1775857222719,-0.071,0.034,0.004
1775857222739,-0.071,0.040,0.015
1775857222758,-0.032,0.034,0.017
1775857222778,-0.011,0.029,0.008
1775857222798,-0.024,0.012,-0.020
1775857222818,-0.033,-0.012,-0.031
