absolute_timestamp,accel_x,accel_y,accel_z
1144791611.618,0.190780,-0.726783,-1.018533
1144791611.628,0.434036,-0.190527,-1.100468
1144791611.638,0.830309,0.854585,-1.143387
1144791611.648,1.014713,1.950582,-1.100468
1144791611.658,1.093183,2.987866,-1.010730
1144791611.668,1.006866,3.657207,-0.905384
1144791611.678,0.728298,3.183579,-0.659579
1144791611.688,0.528200,1.801840,-0.706399
1144791611.698,0.394801,1.539583,-0.651775
1144791611.708,0.147621,1.210784,-0.597152
1144791611.718,0.073075,0.529700,-0.487905
1144791611.728,-0.189799,-0.417555,-0.499610
1144791611.738,-0.409515,-1.443096,-0.441085
1144791611.748,-0.613536,-2.507779,-0.495708
1144791611.758,-0.829328,-3.361092,-0.604955
1144791611.768,-0.872486,-3.881691,-0.796137
1144791611.778,-0.746935,-4.034348,-1.038041
1144791611.788,-0.393821,-3.662491,-1.279945
1144791611.798,0.108386,-2.883550,-1.447717
1144791611.808,0.606670,-1.760153,-1.529653
1144791611.819,1.038254,-0.405813,-1.447717
1144791611.828,1.356057,1.030727,-1.330667
1144791611.838,1.489456,2.298953,-1.201912
1144791611.849,1.458068,3.289265,-1.123878
1144791611.859,1.289358,3.841178,-1.006828
1144791611.869,0.995096,3.852921,-0.928794
1144791611.879,0.689063,3.289265,-0.741514
1144791611.889,0.383031,2.306781,-0.612759
1144791611.899,0.120157,1.148155,-0.530823
1144791611.909,-0.166258,-0.214013,-0.550332
1144791611.919,-0.507602,-1.580096,-0.643972
1144791611.929,-0.825405,-2.723065,-0.776629
1144791611.939,-1.017656,-3.592034,-0.936598
1144791611.949,-1.049044,-4.073491,-1.100468
1144791611.959,-0.817558,-3.979548,-1.287749
1144791611.969,-0.405591,-3.353263,-1.498439
1144791611.979,0.084846,-2.386437,-1.674015
1144791611.989,0.512506,-1.188668,-1.697425
1144791611.999,0.838156,0.106958,-1.611588
1144791612.009,0.995096,1.394755,-1.365782
1144791612.018,1.042178,2.604266,-1.201912
1144791612.028,0.940167,3.465407,-1.049746
1144791612.039,0.775380,3.907721,-0.889778
1144791612.049,0.536047,3.813778,-0.803941
1144791612.059,0.249632,3.210980,-0.718104
1144791612.069,-0.017165,2.185439,-0.620562
1144791612.079,-0.299657,0.936784,-0.550332
1144791612.089,-0.589995,-0.405813,-0.538627
1144791612.100,-0.864640,-1.764067,-0.546430
1144791612.109,-1.103973,-2.871807,-0.550332
1144791612.119,-1.284453,-3.682063,-0.718104
1144791612.130,-1.280530,-4.034348,-0.991221
1144791612.140,-1.001962,-3.963891,-1.209715
1144791612.150,-0.574301,-3.455034,-1.334569
1144791612.160,-0.107406,-2.484294,-1.490636
1144791612.170,0.324179,-1.251297,-1.478931
1144791612.180,0.677293,0.091301,-1.416504
1144791612.190,0.904855,1.367355,-1.240929
1144791612.200,0.971555,2.525981,-1.045845
1144791612.210,0.869544,3.438007,-0.967811
1144791612.220,0.665522,3.970349,-0.870269
1144791612.230,0.402648,3.852921,-0.733711
1144791612.240,0.080922,3.136608,-0.585447
1144791612.250,-0.260422,2.013211,-0.386461
1144791612.260,-0.582148,0.623642,-0.257706
1144791612.270,-0.903874,-0.844212,-0.210886
1144791612.280,-1.229524,-2.225951,-0.273313
1144791612.290,-1.476704,-3.314121,-0.398166
1144791612.300,-1.602256,-4.014776,-0.601053
1144791612.310,-1.512016,-4.222233,-0.831253
