time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1773522542445000000,1.015,0.30000001192092896,unplugged,false
1773522543446000000,2.016000244140625,0.30000001192092896,unplugged,false
1773522544446000000,3.016000244140625,0.30000001192092896,unplugged,false
1773522545447000000,4.017,0.30000001192092896,unplugged,false
1773522546447000000,5.017,0.30000001192092896,unplugged,false
1773522547448000000,6.018,0.30000001192092896,unplugged,false
1773522548448000000,7.018,0.30000001192092896,unplugged,false
1773522549449000000,8.019,0.30000001192092896,unplugged,false
1773522550451000000,9.021,0.30000001192092896,unplugged,false
1773522551467000000,10.037,0.30000001192092896,unplugged,false
1773522552469000000,11.039,0.30000001192092896,unplugged,false
1773522553484000000,12.054,0.30000001192092896,unplugged,false
1773522554485000000,13.055,0.30000001192092896,unplugged,false
1773522555485000000,14.055,0.30000001192092896,unplugged,false
1773522556486000000,15.056000244140625,0.30000001192092896,unplugged,false
1773522557503000000,16.073,0.30000001192092896,unplugged,false
1773522558504000000,17.074,0.30000001192092896,unplugged,false
1773522559507000000,18.077,0.30000001192092896,unplugged,false
1773522560522000000,19.091999755859376,0.30000001192092896,unplugged,false
1773522561524000000,20.094,0.30000001192092896,unplugged,false
1773522562539000000,21.109,0.30000001192092896,unplugged,false
1773522563539000000,22.109,0.30000001192092896,unplugged,false
1773522564540000000,23.11,0.30000001192092896,unplugged,false
1773522565540000000,24.11,0.30000001192092896,unplugged,false
1773522566541000000,25.111,0.30000001192092896,unplugged,false
1773522567541000000,26.111,0.30000001192092896,unplugged,false
1773522568542000000,27.112000244140624,0.30000001192092896,unplugged,false
1773522569542000000,28.112000244140624,0.30000001192092896,unplugged,false
1773522570547000000,29.117,0.30000001192092896,unplugged,false
1773522571560000000,30.13,0.30000001192092896,unplugged,false
1773522572560000000,31.13,0.30000001192092896,unplugged,false
1773522573564000000,32.134,0.30000001192092896,unplugged,false
1773522574578000000,33.147999755859374,0.30000001192092896,unplugged,false
1773522575579000000,34.149,0.30000001192092896,unplugged,false
1773522576579000000,35.149,0.30000001192092896,unplugged,false
1773522577580000000,36.15,0.30000001192092896,unplugged,false
1773522578580000000,37.15,0.30000001192092896,unplugged,false
1773522579581000000,38.151,0.30000001192092896,unplugged,false
1773522580582000000,39.15200024414062,0.30000001192092896,unplugged,false
1773522581582000000,40.15200024414062,0.30000001192092896,unplugged,false
1773522582583000000,41.153,0.30000001192092896,unplugged,false
1773522583584000000,42.154,0.30000001192092896,unplugged,false
