time,seconds_elapsed,relativeAltitude,pressure
1773522540954797000,-0.475202880859375,0,986.915283203125
1773522541958606800,0.52860693359375,-0.0370025634765625,986.9197845458984
1773522542962444000,1.532444091796875,-0.076629638671875,986.9242858886719
1773522543966430000,2.536429931640625,-0.1294708251953125,986.9306182861328
1773522544970051000,3.540051025390625,-0.1294708251953125,986.9306182861328
1773522545973827000,4.5438271484375,-0.0977630615234375,986.9268035888672
1773522546521528800,5.09152880859375,-0.0977630615234375,986.9268035888672
1773522547525345000,6.095344970703125,-0.08984375,986.9258880615234
1773522548529280000,7.099280029296875,-0.076629638671875,986.9245147705078
1773522549532856000,8.10285595703125,-0.0528564453125,986.9215393066406
1773522550536700000,9.106699951171874,-0.050201416015625,986.9211578369141
1773522551540402000,10.11040185546875,-0.050201416015625,986.9211578369141
1773522552544275000,11.11427490234375,-0.0687103271484375,986.9235229492188
1773522553548119000,12.118119140625,-0.1268310546875,986.9302368164062
1773522554551888000,13.121887939453124,-0.1796875,986.9366455078125
1773522555556096000,14.126095947265625,-0.274810791015625,986.9477844238281
1773522556559346000,15.129345947265625,-0.298583984375,986.9504547119141
1773522557563103000,16.13310302734375,-0.3223724365234375,986.9534301757812
1773522558566916000,17.136916015625,-0.3355865478515625,986.9550323486328
1773522559570901000,18.14090087890625,-0.348785400390625,986.9562530517578
1773522560574605000,19.14460498046875,-0.348785400390625,986.9562530517578
1773522561578347000,20.148346923828125,-0.348785400390625,986.9562530517578
1773522562582191000,21.152191162109375,-0.3646392822265625,986.9583129882812
1773522563586062000,22.15606201171875,-0.393707275390625,986.9618225097656
1773522564589758000,23.159758056640626,-0.4941253662109375,986.9733428955078
1773522565593589000,24.163589111328125,-0.5998077392578125,986.9857788085938
1773522566597544000,25.1675439453125,-0.774200439453125,987.0064544677734
1773522567601218000,26.171218017578123,-0.9433135986328125,987.0264434814453
1773522568604968200,27.17496826171875,-0.953887939453125,987.027587890625
1773522569608751000,28.178751220703123,-0.953887939453125,987.027587890625
1773522570612632000,29.182632080078125,-0.8402557373046875,987.01416015625
1773522571616388000,30.18638818359375,-0.66058349609375,986.9931793212891
1773522572620291800,31.190291748046874,-0.4544830322265625,986.9688415527344
1773522573624264000,32.19426391601562,-0.388427734375,986.9609832763672
1773522574627728000,33.19772778320313,-0.388427734375,986.9609832763672
1773522575631548000,34.2015478515625,-0.3990020751953125,986.9622802734375
1773522576635427000,35.205427001953126,-0.457122802734375,986.968994140625
1773522577639318000,36.209318115234375,-0.6341552734375,986.9900512695312
1773522578643059000,37.21305883789063,-0.7768402099609375,987.0069122314453
1773522579646863000,38.21686303710938,-0.8614044189453125,987.0168304443359
1773522580650662000,39.220661865234376,-1.0014495849609375,987.0333099365234
1773522581654401000,40.224401123046874,-1.0225830078125,987.0355987548828
