time,seconds_elapsed,z,y,x
1773522541509364000,0.079364013671875,-44.34568786621094,12.647832870483398,-8.384159088134766
1773522541519401700,0.089401611328125,-44.208587646484375,12.876554489135742,-8.562992095947266
1773522541529440000,0.09943994140625,-44.105072021484375,13.088329315185547,-8.64126968383789
1773522541539477800,0.109477783203125,-43.91780090332031,13.769601821899414,-9.318553924560547
1773522541549515800,0.119515869140625,-43.82969665527344,14.225397109985352,-9.402656555175781
1773522541559553800,0.1295537109375,-43.95201110839844,14.727212905883789,-9.509017944335938
1773522541569591800,0.139591796875,-44.35652160644531,14.97050666809082,-9.480323791503906
1773522541579629800,0.1496298828125,-43.90672302246094,15.149312973022461,-9.007736206054688
1773522541589666800,0.159666748046875,-44.04115295410156,15.534231185913086,-8.976638793945312
1773522541599704800,0.169704833984375,-44.093231201171875,15.266374588012695,-8.495441436767578
1773522541609742800,0.179742919921875,-44.33076477050781,15.203927993774414,-8.168266296386719
1773522541619780900,0.18978076171875,-44.419342041015625,15.126016616821289,-7.630542755126953
1773522541629819000,0.19981884765625,-44.595367431640625,14.755155563354492,-6.759860992431641
1773522541639857000,0.20985693359375,-44.73127746582031,14.736166000366211,-5.933006286621094
1773522541649894100,0.21989404296875,-44.60661315917969,14.823854446411133,-4.870201110839844
1773522541659932400,0.229932373046875,-44.71220397949219,15.128488540649414,-4.138740539550781
1773522541669970200,0.23997021484375,-44.72660827636719,15.686315536499023,-3.5918350219726562
1773522541680008400,0.250008544921875,-44.5418701171875,16.089651107788086,-3.1539688110351562
1773522541690045400,0.26004541015625,-44.60566711425781,16.33917808532715,-3.138629913330078
1773522541700083200,0.270083251953125,-44.38191223144531,16.43705177307129,-2.823223114013672
1773522541710121500,0.28012158203125,-44.10475158691406,16.458925247192383,-2.5772476196289062
1773522541720159200,0.2901591796875,-44.53044128417969,16.45549964904785,-2.5303268432617188
1773522541730197500,0.300197509765625,-44.3828125,16.369062423706055,-2.0735244750976562
1773522541740235300,0.3102353515625,-44.50462341308594,16.52530860900879,-1.8532142639160156
1773522541750273300,0.320273193359375,-44.53846740722656,16.385637283325195,-1.0914649963378906
1773522541760311300,0.330311279296875,-44.48927307128906,16.367422103881836,-0.27573394775390625
1773522541770349300,0.340349365234375,-44.58485412597656,16.393957138061523,-0.11813735961914062
1773522541780387300,0.35038720703125,-44.20469665527344,16.23482322692871,0.13128280639648438
1773522541790424300,0.36042431640625,-44.38124084472656,16.199968338012695,-0.3708000183105469
1773522541800462300,0.37046240234375,-44.72967529296875,15.964162826538086,-0.9009857177734375
1773522541810500400,0.380500244140625,-44.53532409667969,15.613378524780273,-1.4513397216796875
1773522541820538400,0.390538330078125,-44.68927001953125,15.006940841674805,-2.9062156677246094
1773522541830576400,0.400576416015625,-44.79383850097656,14.20952033996582,-4.297332763671875
1773522541840614400,0.410614501953125,-44.76824951171875,13.66859245300293,-5.792041778564453
1773522541850652200,0.420652099609375,-45.131805419921875,13.18863296508789,-6.786018371582031
1773522541860690400,0.4306904296875,-44.69757080078125,13.045450210571289,-7.216072082519531
1773522541870728200,0.440728271484375,-45.10736083984375,12.795732498168945,-7.752002716064453
1773522541880766500,0.450766357421875,-44.94020080566406,12.894842147827148,-7.333812713623047
1773522541890803500,0.460803466796875,-44.7490234375,13.187957763671875,-6.699806213378906
1773522541900841200,0.47084130859375,-44.7490234375,13.187957763671875,-6.699806213378906
1773522541910879500,0.48087939453125,-45.0059814453125,13.71537971496582,-5.6754150390625
1773522541920917200,0.490917236328125,-44.772003173828125,13.987333297729492,-3.8739852905273438
1773522541930955500,0.50095556640625,-44.7501220703125,15.091806411743164,-2.3565406799316406
1773522541940993300,0.5109931640625,-44.4869384765625,15.911672592163086,-0.310577392578125
1773522541951031300,0.52103125,-44.28143310546875,16.49530601501465,1.6389617919921875
1773522541961069300,0.5310693359375,-43.79557800292969,17.421987533569336,3.582386016845703
1773522541971107300,0.541107421875,-43.159027099609375,17.990861892700195,5.808860778808594
1773522541981145300,0.551145263671875,-42.438323974609375,18.83296775817871,7.835407257080078
1773522541991183400,0.561183349609375,-41.50666809082031,19.646284103393555,10.116264343261719
1773522542001220400,0.571220458984375,-40.531890869140625,20.131189346313477,12.132843017578125
1773522542011258400,0.58125830078125,-39.744720458984375,20.7177791595459,13.672672271728516
1773522542021296400,0.59129638671875,-38.7215576171875,20.365224838256836,15.070514678955078
1773522542031334400,0.60133447265625,-38.61250305175781,20.43010902404785,15.886295318603516
1773522542041372400,0.611372314453125,-38.31048583984375,20.474905014038086,16.784961700439453
1773522542051410400,0.621410400390625,-37.246856689453125,20.367631912231445,17.917709350585938
1773522542061448400,0.631448486328125,-36.77980041503906,20.54975700378418,19.070566177368164
1773522542071486200,0.641486328125,-36.292266845703125,20.434316635131836,19.934415817260742
1773522542081524500,0.6515244140625,-36.694549560546875,20.353635787963867,19.711280822753906
1773522542091562200,0.661562255859375,-37.312042236328125,20.082216262817383,19.226667404174805
1773522542101599200,0.67159912109375,-37.10919189453125,19.86903953552246,18.809959411621094
1773522542111637200,0.68163720703125,-37.939697265625,19.72184944152832,18.24703598022461
1773522542121675300,0.69167529296875,-38.07185363769531,19.694910049438477,17.997398376464844
1773522542131713300,0.70171337890625,-38.54383850097656,19.736093521118164,17.38254737854004
1773522542141751300,0.711751220703125,-38.45500183105469,19.78819465637207,17.250661849975586
1773522542151789300,0.721789306640625,-37.63798522949219,20.070615768432617,17.556968688964844
1773522542161827300,0.731827392578125,-37.77288818359375,20.317811965942383,17.90680694580078
1773522542171865300,0.741865234375,-36.97154235839844,20.75651741027832,18.490280151367188
1773522542181903400,0.7519033203125,-36.74357604980469,21.233625411987305,18.680696487426758
1773522542191941400,0.76194140625,-35.97502136230469,22.274690628051758,18.843406677246094
1773522542201979400,0.7719794921875,-34.96022033691406,23.34537696838379,18.680456161499023
1773522542212016400,0.782016357421875,-35.18536376953125,24.395952224731445,18.069164276123047
1773522542222054100,0.79205419921875,-34.72282409667969,25.732389450073242,17.25398063659668
1773522542232092400,0.802092529296875,-34.5970458984375,27.04558753967285,16.259117126464844
1773522542242130200,0.812130126953125,-34.22245788574219,28.290029525756836,15.132991790771484
1773522542252168400,0.82216845703125,-33.05738830566406,29.589567184448242,14.233776092529297
1773522542262206200,0.832206298828125,-32.42689514160156,31.23514747619629,13.253292083740234
1773522542272244200,0.842244140625,-31.372467041015625,32.86841583251953,12.364795684814453
1773522542282282200,0.8522822265625,-30.198394775390625,34.20570373535156,11.471000671386719
1773522542292320300,0.8623203125,-29.25677490234375,35.73930358886719,10.542957305908203
1773522542302358300,0.872358154296875,-27.853530883789062,37.18217468261719,9.388565063476562
1773522542312396300,0.882396240234375,-26.337493896484375,39.02702331542969,7.7398529052734375
1773522542322433300,0.892433349609375,-24.821533203125,40.512168884277344,6.198795318603516
1773522542332471300,0.90247119140625,-22.842086791992188,42.01752471923828,4.442768096923828
1773522542342509300,0.91250927734375,-21.104385375976562,43.73621368408203,2.1707611083984375
1773522542352547300,0.92254736328125,-19.14581298828125,44.68524932861328,0.1265411376953125
1773522542362585300,0.93258544921875,-17.15655517578125,45.792640686035156,-2.2528305053710938
1773522542372623400,0.942623291015625,-15.237075805664062,46.535247802734375,-4.417808532714844
1773522542382661400,0.952661376953125,-13.048828125,47.074493408203125,-6.280574798583984
1773522542392699100,0.96269921875,-11.15740966796875,47.683250427246094,-8.201248168945312
1773522542402737400,0.9727373046875,-8.775039672851562,47.94367218017578,-9.354854583740234
1773522542412775200,0.982775146484375,-6.37109375,48.17633819580078,-10.724555969238281
1773522542422813400,0.9928134765625,-3.9377593994140625,48.581024169921875,-11.775196075439453
1773522542432850400,1.002850341796875,-1.665863037109375,48.420562744140625,-12.35226821899414
1773522542442888200,1.01288818359375,0.6199951171875,48.635414123535156,-13.257904052734375
1773522542452926500,1.022926513671875,2.3919219970703125,48.451568603515625,-13.607402801513672
1773522542462964200,1.032964111328125,4.1487579345703125,48.34910583496094,-14.125152587890625
1773522542473002500,1.04300244140625,6.3352203369140625,48.02294921875,-14.581344604492188
1773522542483040300,1.053040283203125,8.57501220703125,47.467430114746094,-14.440925598144531
1773522542493078300,1.063078369140625,10.173065185546875,47.546714782714844,-14.884178161621094
1773522542503116300,1.0731162109375,12.060394287109375,47.0347900390625,-14.49935531616211
1773522542513154300,1.083154296875,13.734451293945312,46.751800537109375,-14.308635711669922
1773522542523192300,1.0931923828125,14.774261474609375,46.69447326660156,-14.120185852050781
1773522542533230300,1.103230224609375,15.994400024414062,46.084442138671875,-13.400348663330078
1773522542543268400,1.113268310546875,17.25286865234375,46.03709411621094,-13.16116714477539
1773522542553305300,1.123305419921875,17.849258422851562,45.81242370605469,-12.434989929199219
1773522542563343400,1.13334326171875,18.619476318359375,45.78418731689453,-11.698856353759766
1773522542573381400,1.14338134765625,19.332504272460938,45.903404235839844,-10.908515930175781
1773522542583419400,1.15341943359375,19.726287841796875,45.56449890136719,-9.931510925292969
1773522542593457200,1.16345703125,19.815872192382812,45.819183349609375,-9.517452239990234
1773522542603495400,1.173495361328125,19.7073974609375,45.71436309814453,-8.730316162109375
1773522542613533200,1.183533203125,19.560379028320312,45.81194305419922,-8.275592803955078
1773522542623571500,1.193571533203125,19.271072387695312,46.45796203613281,-8.180122375488281
1773522542633609200,1.203609130859375,18.7535400390625,46.32323455810547,-8.023136138916016
1773522542643647500,1.2136474609375,18.054611206054688,46.75006103515625,-8.344184875488281
1773522542653685500,1.223685546875,17.965835571289062,46.98468017578125,-8.376800537109375
1773522542663722500,1.233722412109375,17.792572021484375,46.904747009277344,-8.129119873046875
1773522542673760800,1.2437607421875,17.128311157226562,47.68708801269531,-8.052108764648438
1773522542683798500,1.253798583984375,16.7366943359375,47.47743225097656,-7.451774597167969
1773522542693836500,1.26383642578125,16.605545043945312,47.879058837890625,-6.970966339111328
1773522542703874600,1.27387451171875,16.422348022460938,48.02465057373047,-6.391513824462891
1773522542713912600,1.28391259765625,16.159408569335938,47.95050811767578,-5.594066619873047
1773522542723950600,1.29395068359375,16.164474487304688,48.41950225830078,-5.225189208984375
1773522542733988600,1.303988525390625,15.894287109375,48.103485107421875,-4.324962615966797
1773522542744026400,1.3140263671875,15.4617919921875,48.34693145751953,-3.8197860717773438
1773522542754064600,1.324064697265625,15.435546875,48.468406677246094,-3.2624778747558594
1773522542764102400,1.334102294921875,15.896697998046875,48.05840301513672,-2.2678604125976562
1773522542774140700,1.344140625,15.549026489257812,48.497596740722656,-1.8922157287597656
1773522542784177700,1.354177734375,15.276153564453125,48.164764404296875,-0.9334220886230469
1773522542794215400,1.36421533203125,14.766632080078125,48.522125244140625,-0.3003120422363281
1773522542804253700,1.374253662109375,14.49127197265625,48.89414978027344,0.5484161376953125
1773522542814291500,1.38429150390625,14.42626953125,48.47966766357422,1.534454345703125
1773522542824329700,1.394329833984375,13.757278442382812,48.69463348388672,1.9839515686035156
1773522542834367500,1.404367431640625,13.240325927734375,48.510353088378906,2.7592201232910156
1773522542844405800,1.41440576171875,12.661117553710938,48.24296569824219,3.514141082763672
1773522542854443500,1.424443603515625,12.44696044921875,48.6798095703125,4.136985778808594
1773522542864481500,1.4344814453125,12.058563232421875,48.08892059326172,4.8696136474609375
1773522542874519600,1.44451953125,11.389602661132812,48.400115966796875,5.4362945556640625
1773522542884557600,1.4545576171875,10.846725463867188,47.95979309082031,6.224918365478516
1773522542894595600,1.464595703125,10.30499267578125,48.19477844238281,6.872993469238281
1773522542904632600,1.474632568359375,9.240142822265625,48.56098175048828,7.483634948730469
1773522542914670600,1.484670654296875,8.47802734375,47.888816833496094,8.25509262084961
1773522542924708600,1.49470849609375,7.8524627685546875,48.066001892089844,8.60110855102539
1773522542934746600,1.50474658203125,7.706390380859375,47.98235321044922,9.059040069580078
1773522542944784600,1.51478466796875,7.204925537109375,47.70995330810547,9.671783447265625
1773522542954822700,1.52482275390625,6.6732330322265625,47.874847412109375,10.365589141845703
1773522542964860400,1.5348603515625,6.3922271728515625,47.36671447753906,10.978256225585938
1773522542974898700,1.544898681640625,5.1290435791015625,47.57329559326172,11.356536865234375
1773522542984936400,1.5549365234375,4.55889892578125,47.264427185058594,11.82126235961914
1773522542994974700,1.564974609375,4.0417938232421875,47.03071594238281,12.262992858886719
1773522543005012500,1.575012451171875,3.705291748046875,47.278099060058594,12.52792739868164
1773522543015050800,1.58505078125,2.9654998779296875,46.664390563964844,13.166572570800781
1773522543025088500,1.595088623046875,2.6054229736328125,46.70880889892578,13.362079620361328
1773522543035125500,1.60512548828125,2.2354278564453125,46.686134338378906,13.405059814453125
1773522543045163500,1.61516357421875,1.9452056884765625,46.45051574707031,13.431060791015625
1773522543055201500,1.625201416015625,1.6454620361328125,46.963340759277344,13.171226501464844
1773522543065239600,1.635239501953125,1.08447265625,46.676513671875,13.194511413574219
1773522543075277600,1.645277587890625,0.386016845703125,46.647621154785156,13.0101318359375
1773522543085315600,1.655315673828125,0.11468505859375,46.810691833496094,12.890380859375
1773522543095353600,1.665353515625,-0.23577880859375,46.39159393310547,13.236427307128906
