time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1773521762158941000,0.40694091796875,-1.5672092042471604,0.002899058861657977,-0.6918119730801932,0.01958031952381134,2.5441776465402563e-17,0.7083486571187894,0.19914847371671432,right,-0.900715172290802,0.19985937441490362,-9.611381694921851,-0.034477210812410335,0.14013685520538896,0.020368410274386406,0.9632164239883423,-1.9469290172994136,0.6343190670013428
1773521762198941000,0.44694091796875,-0.3530976760640876,-0.00737029779702425,-0.2252392950660704,0.011340761557221413,0.32571243563129776,0.907236096797273,0.6141233683352316,right,-0.04743826389312744,-0.4158637312104471,-3.1021590831145645,-8.417361879724263,-0.14177881399054085,0.03044845722615719,0.29892340302467346,3.961692384418845,0.030168384313583374
1773521762238941000,0.48694091796875,-0.04965734148121876,-0.020675277337431908,-0.10738777473915526,0.016519784927368164,0.37877711382928053,0.8981902909205582,0.7868624529820165,right,-0.004643857479095459,-0.44746401900966065,-0.43884792886078355,-8.83025995929241,-0.19557579387636267,0.05312594398856163,0.02750564180314541,4.243147565348446,0.0030024349689483643
1773521762278941000,0.52694091796875,-0.02520278891202388,-0.02002585679292679,-0.0974331184210481,0.023712819442152977,0.3822703932068377,0.8971104854013956,0.7999097858195922,right,-0.00920957326889038,-0.44604052710796804,-0.22295014752885325,-8.84438025458157,-0.19891933646780888,0.09254494309425354,0.006441362202167511,4.230557840627432,0.008939802646636963
1773521762318941000,0.56694091796875,-0.019060634271639967,-0.02372419275343418,-0.09412420644961675,0.028719788417220116,0.3827846938845906,0.8974115662602808,0.8020715861633795,right,-0.014332771301269531,-0.44197769161280004,-0.1689489283533767,-8.86269449442923,-0.19816400465577969,0.2415575385093689,-0.00015019811689853668,4.194578472490608,0.013991028070449829
1773521762358941200,0.606941162109375,-0.01675355432231997,-0.029424196109175682,-0.09122105592433735,0.06266120076179504,0.38273369475065844,0.8985781286396203,0.8016412398892476,right,-0.026526033878326416,-0.4323514513603641,-0.1491711096260231,-8.903021828642487,-0.1942960116804396,0.5275787115097046,-0.004086227156221867,4.1090556135058405,0.022556990385055542
1773521762398941000,0.64694091796875,-0.013756578177157664,0.059156596660614014,-0.08632500584293876,0.11216363310813904,0.38338345980152655,0.9004706822369241,0.802141641696684,right,-0.022436320781707764,-0.4134320204720842,-0.12353576964265667,-8.979564385575056,-0.1863266619828802,0.8215323686599731,-0.00308262649923563,3.939866337057948,0.000340878963470459
1773521762438941000,0.68694091796875,-0.00727604561628026,0.20138055086135864,-0.07774304492068887,0.12288083136081696,0.38667081598909664,0.9025548929942299,0.8081209471439508,right,-0.0204695463180542,-0.38107849349036454,-0.06623432617827783,-9.102919547086954,-0.17273180914070924,1.0180532932281494,0.004521333612501621,3.6473072860509155,-0.005183041095733643
1773521762478941000,0.72694091796875,0.0033041040812069786,0.3346710801124573,-0.06490887719045202,0.1409713625907898,0.3931844387656526,0.9042715029329889,0.8208548742465536,right,-0.018882453441619873,-0.3344003335258277,0.030607397341472095,-9.263382496243715,-0.1532506873198936,1.1339359283447266,0.007314495276659727,3.218569832316041,-0.011123329401016235
1773521762518941000,0.76694091796875,0.013125566929235099,0.38254567980766296,-0.05231381448570744,0.08796969801187515,0.40143467976509023,0.9045857208719704,0.8372347914559691,right,-0.02329152822494507,-0.2875807955915899,0.12342832721280865,-9.403108946841954,-0.13355950601342975,1.0871261358261108,0.002701285295188427,2.7814915434762835,-0.001375347375869751
