time,seconds_elapsed,relativeAltitude,pressure
1773521761454595300,-0.29740478515625,0,987.1051788330078
1773521762458452500,0.706452392578125,-0.0290679931640625,987.1086120605469
1773521763462339300,1.71033935546875,-0.058135986328125,987.1120452880859
1773521764466600400,2.714600341796875,-0.0924835205078125,987.1161651611328
1773521765470245400,3.718245361328125,-0.1268310546875,987.1202087402344
1773521766473881600,4.721881591796875,-0.1453399658203125,987.1224975585938
1773521767021227300,5.269227294921875,-0.221954345703125,987.13134765625
1773521768025125400,6.27312548828125,-0.2378082275390625,987.1331024169922
1773521769029128200,7.277128173828125,-0.2906646728515625,987.1394348144531
1773521770032807400,8.280807373046875,-0.3540802001953125,987.1470642089844
1773521771036658200,9.284658203125,-0.4227752685546875,987.1549224853516
1773521772040518400,10.288518310546875,-0.4914703369140625,987.1630096435547
1773521773044400400,11.292400390625,-0.5311126708984375,987.1676635742188
1773521774048539400,12.296539306640625,-0.6183013916015625,987.1781158447266
1773521775052354300,13.300354248046874,-0.7081451416015625,987.1884155273438
1773521776055939300,14.303939208984374,-0.8296966552734375,987.2027587890625
1773521777059788500,15.30778857421875,-0.9618072509765625,987.2183227539062
1773521778063690500,16.3116904296875,-1.0675048828125,987.2308349609375
1773521779067526400,17.3155263671875,-1.1494140625,987.2404479980469
1773521780071374300,18.319374267578127,-1.17584228515625,987.2435760498047
1773521781075264500,19.323264404296875,-1.17584228515625,987.2435760498047
1773521782079160600,20.32716064453125,-1.1732025146484375,987.2431182861328
1773521783083016400,21.331016357421873,-1.1494140625,987.2406005859375
1773521784086866400,22.334866455078124,-1.1467742919921875,987.2402191162109
1773521785091073300,23.3390732421875,-1.1467742919921875,987.2402191162109
1773521786094593300,24.34259326171875,-1.1652679443359375,987.2423553466797
1773521787098475500,25.3464755859375,-1.181121826171875,987.2441864013672
1773521788102356500,26.3503564453125,-1.1916961669921875,987.2454071044922
1773521789106206500,27.35420654296875,-1.1943359375,987.2457122802734
1773521790110043400,28.35804345703125,-1.1943359375,987.2457122802734
1773521791113951500,29.361951416015625,-1.1732025146484375,987.2431182861328
1773521792117819400,30.3658193359375,-1.144134521484375,987.2398376464844
1773521793121650400,31.369650390625,-1.1282806396484375,987.2377777099609
1773521794125506300,32.37350634765625,-1.1071319580078125,987.2354125976562
1773521795129438500,33.3774384765625,-1.0701446533203125,987.2311401367188
1773521796133670400,34.38167041015625,-1.0384368896484375,987.2274780273438
1773521797137184300,35.385184326171874,-1.0331573486328125,987.2268676757812
1773521798141008400,36.38900830078125,-1.0120086669921875,987.2241973876953
1773521799144929500,37.39292944335938,-1.0014495849609375,987.2231292724609
1773521800148796400,38.39679638671875,-0.9882354736328125,987.2216033935547
1773521801152710400,39.40071044921875,-0.9697418212890625,987.2193908691406
1773521802156572400,40.40457250976562,-0.9433135986328125,987.2163391113281
1773521803160471600,41.40847143554687,-0.9195404052734375,987.2134399414062
1773521804164320500,42.41232055664062,-0.8851776123046875,987.2095489501953
1773521805168431400,43.41643139648438,-0.8481903076171875,987.2051239013672
1773521806172194600,44.420194580078125,-0.8296966552734375,987.2029113769531
1773521807176003600,45.42400366210938,-0.8032684326171875,987.1999359130859
1773521808179864300,46.4278642578125,-0.7689208984375,987.1957397460938
1773521809184046300,47.43204638671875,-0.7239990234375,987.1905517578125
1773521810187633200,48.435633056640626,-0.70550537109375,987.1882629394531
1773521811191450400,49.439450439453125,-0.673797607421875,987.1846008300781
1773521812195681300,50.44368139648437,-0.655303955078125,987.1823120117188
1773521813199272400,51.4472724609375,-0.636810302734375,987.1800994873047
1773521814203061200,52.45106127929687,-0.62359619140625,987.1786499023438
1773521815207206100,53.4552060546875,-0.5892486572265625,987.1746826171875
1773521816211037400,54.459037353515626,-0.5813140869140625,987.1735382080078
1773521817214689300,55.46268920898437,-0.5680999755859375,987.1722412109375
1773521818218545400,56.46654541015625,-0.5680999755859375,987.1722412109375
1773521819222394400,57.47039428710937,-0.57073974609375,987.1723175048828
1773521820226787300,58.47478735351562,-0.5760345458984375,987.1730041503906
