time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1773521762763000000,1.011,0.3499999940395355,unplugged,false
1773521763764000000,2.012,0.3499999940395355,unplugged,false
1773521764765000000,3.013,0.3499999940395355,unplugged,false
1773521765766000000,4.014000244140625,0.3499999940395355,unplugged,false
1773521766766000000,5.014000244140625,0.3499999940395355,unplugged,false
1773521767767000000,6.015,0.3499999940395355,unplugged,false
1773521768783000000,7.031,0.3499999940395355,unplugged,false
1773521769784000000,8.032,0.3499999940395355,unplugged,false
1773521770785000000,9.033,0.3499999940395355,unplugged,false
1773521771785000000,10.033,0.3499999940395355,unplugged,false
1773521772803000000,11.051,0.3499999940395355,unplugged,false
1773521773819000000,12.067,0.3499999940395355,unplugged,false
1773521774822000000,13.070000244140624,0.3499999940395355,unplugged,false
1773521775838000000,14.086000244140624,0.3499999940395355,unplugged,false
1773521776841000000,15.089,0.3499999940395355,unplugged,false
1773521777855000000,16.103,0.3499999940395355,unplugged,false
1773521778872000000,17.12,0.3499999940395355,unplugged,false
1773521779872000000,18.12,0.3499999940395355,unplugged,false
1773521780873000000,19.121,0.3499999940395355,unplugged,false
1773521781873000000,20.121,0.3499999940395355,unplugged,false
1773521782874000000,21.121999755859374,0.3499999940395355,unplugged,false
1773521783874000000,22.121999755859374,0.3499999940395355,unplugged,false
1773521784875000000,23.123,0.3499999940395355,unplugged,false
1773521785875000000,24.123,0.3499999940395355,unplugged,false
1773521786877000000,25.125,0.3499999940395355,unplugged,false
1773521787894000000,26.142000244140625,0.3499999940395355,unplugged,false
1773521788894000000,27.142000244140625,0.3499999940395355,unplugged,false
1773521789911000000,28.159,0.3499999940395355,unplugged,false
1773521790911000000,29.159,0.3499999940395355,unplugged,false
1773521791912000000,30.16,0.3499999940395355,unplugged,false
1773521792912000000,31.16,0.3499999940395355,unplugged,false
1773521793913000000,32.161,0.3499999940395355,unplugged,false
1773521794913000000,33.161,0.3499999940395355,unplugged,false
1773521795914000000,34.16199975585938,0.3499999940395355,unplugged,false
1773521796915000000,35.163,0.3499999940395355,unplugged,false
1773521797931000000,36.179,0.3499999940395355,unplugged,false
1773521798933000000,37.181,0.3499999940395355,unplugged,false
1773521799933000000,38.181,0.3499999940395355,unplugged,false
1773521800933000000,39.181,0.3499999940395355,unplugged,false
1773521801934000000,40.182000244140625,0.3499999940395355,unplugged,false
1773521802934000000,41.182000244140625,0.3499999940395355,unplugged,false
1773521803934000000,42.182000244140625,0.3499999940395355,unplugged,false
1773521804935000000,43.183,0.3499999940395355,unplugged,false
1773521805936000000,44.184,0.3499999940395355,unplugged,false
1773521806936000000,45.184,0.3499999940395355,unplugged,false
1773521807937000000,46.185,0.3499999940395355,unplugged,false
1773521808938000000,47.18599975585938,0.3499999940395355,unplugged,false
1773521809938000000,48.18599975585938,0.3499999940395355,unplugged,false
1773521810938000000,49.18599975585938,0.3499999940395355,unplugged,false
1773521811939000000,50.187,0.3499999940395355,unplugged,false
1773521812939000000,51.187,0.3499999940395355,unplugged,false
1773521813940000000,52.188,0.3499999940395355,unplugged,false
1773521814940000000,53.188,0.3499999940395355,unplugged,false
1773521815941000000,54.189,0.3499999940395355,unplugged,false
1773521816941000000,55.189,0.3499999940395355,unplugged,false
1773521817942000000,56.19000024414063,0.30000001192092896,unplugged,false
1773521818942000000,57.19000024414063,0.30000001192092896,unplugged,false
1773521819943000000,58.191,0.30000001192092896,unplugged,false
1773521820960000000,59.208,0.30000001192092896,unplugged,false
1773521821960000000,60.208,0.30000001192092896,unplugged,false
