absolute_timestamp,gyro_x,gyro_y,gyro_z
1775850911490,0.006,-0.013,0.002
1775850911510,0.012,-0.012,0.001
1775850911530,0.019,-0.011,0.001
1775850911550,0.024,-0.008,0.001
1775850911569,0.031,-0.003,0.001
1775850911589,0.038,0.000,0.000
1775850911609,0.045,0.002,0.000
1775850911629,0.050,0.004,0.000
1775850911648,0.053,0.006,0.001
1775850911668,0.047,0.010,0.005
1775850911688,0.039,0.014,0.001
1775850911708,0.038,0.014,-0.007
1775850911727,0.040,0.011,-0.014
1775850911747,0.048,0.012,-0.015
1775850911767,0.052,0.012,-0.019
1775850911787,0.056,0.009,-0.021
1775850911807,0.060,0.009,-0.020
1775850911826,0.063,0.011,-0.016
1775850911846,0.061,0.014,-0.017
1775850911866,0.055,0.015,-0.021
1775850911886,0.046,0.017,-0.022
1775850911905,0.037,0.021,-0.023
1775850911925,0.029,0.021,-0.027
1775850911945,0.022,0.021,-0.027
1775850911965,0.018,0.026,-0.023
1775850911984,0.016,0.031,-0.023
1775850912004,0.014,0.034,-0.022
1775850912024,0.011,0.039,-0.022
1775850912044,0.007,0.043,-0.021
1775850912063,0.000,0.047,-0.020
1775850912083,-0.005,0.053,-0.016
1775850912103,-0.005,0.059,-0.015
1775850912123,-0.004,0.062,-0.015
1775850912142,-0.002,0.067,-0.011
1775850912162,-0.001,0.075,-0.006
1775850912182,0.003,0.081,-0.003
1775850912202,0.004,0.087,-0.003
1775850912222,0.004,0.092,-0.003
1775850912241,0.004,0.096,-0.004
1775850912261,0.000,0.101,-0.009
1775850912281,-0.007,0.101,-0.019
1775850912301,-0.011,0.097,-0.035
1775850912320,-0.015,0.089,-0.051
1775850912340,-0.019,0.082,-0.059
1775850912360,-0.027,0.078,-0.058
1775850912380,-0.034,0.074,-0.055
1775850912399,-0.033,0.063,-0.053
1775850912419,-0.023,0.050,-0.049
1775850912439,-0.003,0.036,-0.040
1775850912459,0.022,0.023,-0.036
1775850912478,0.040,0.004,-0.041
1775850912498,0.053,-0.014,-0.047
1775850912518,0.058,-0.031,-0.046
1775850912538,0.052,-0.039,-0.038
1775850912557,0.032,-0.044,-0.037
1775850912577,0.017,-0.048,-0.036
1775850912597,0.016,-0.046,-0.016
1775850912617,0.015,-0.047,-0.010
1775850912637,0.021,-0.042,0.007
1775850912656,0.011,-0.035,0.014
1775850912676,0.010,-0.031,0.023
1775850912696,0.005,-0.031,0.025
1775850912716,-0.002,-0.028,0.024
1775850912735,-0.011,-0.025,0.018
1775850912755,-0.015,-0.024,0.014
1775850912775,-0.017,-0.020,0.013
1775850912795,-0.016,-0.016,0.013
1775850912814,-0.009,-0.012,0.014
1775850912834,0.002,-0.011,0.016
1775850912854,0.013,-0.010,0.020
1775850912874,0.017,-0.009,0.024
1775850912894,0.012,-0.006,0.029
1775850912913,-0.001,-0.002,0.032
1775850912933,-0.015,-0.001,0.029
1775850912953,-0.027,-0.003,0.019
1775850912973,-0.036,-0.004,0.015
1775850912992,-0.041,-0.004,0.012
1775850913012,-0.036,-0.006,0.009
1775850913032,-0.029,-0.010,0.006
1775850913052,-0.022,-0.012,0.006
1775850913071,-0.016,-0.013,0.008
1775850913091,-0.010,-0.010,0.007
1775850913111,-0.000,-0.012,-0.003
1775850913131,0.007,-0.020,-0.018
1775850913150,0.011,-0.027,-0.033
1775850913170,0.013,-0.033,-0.040
1775850913190,0.012,-0.036,-0.039
1775850913210,0.005,-0.041,-0.039
1775850913230,-0.000,-0.045,-0.035
1775850913249,-0.007,-0.045,-0.029
1775850913269,-0.011,-0.040,-0.021
1775850913289,-0.016,-0.034,-0.017
1775850913309,-0.021,-0.027,-0.015
1775850913328,-0.025,-0.017,-0.011
1775850913348,-0.026,-0.008,-0.007
1775850913368,-0.026,-0.005,-0.003
1775850913388,-0.023,-0.002,0.002
1775850913407,-0.017,-0.002,0.004
1775850913427,-0.013,-0.005,0.006
1775850913447,-0.008,-0.004,0.008
1775850913467,-0.005,-0.003,0.011
1775850913486,-0.001,-0.000,0.014
1775850913506,0.003,-0.000,0.014
1775850913526,0.006,-0.001,0.015
1775850913546,0.008,0.001,0.016
1775850913566,0.012,0.000,0.013
1775850913585,0.015,-0.003,0.008
1775850913605,0.013,-0.001,0.013
1775850913625,0.009,0.002,0.012
1775850913645,0.008,0.000,0.007
1775850913664,0.009,-0.004,0.003
1775850913684,0.009,-0.004,0.004
1775850913704,0.010,-0.002,0.005
1775850913724,0.011,-0.003,0.003
1775850913743,0.011,-0.002,0.000
1775850913763,0.011,-0.000,0.000
1775850913783,0.012,0.000,0.000
1775850913803,0.014,0.001,0.002
1775850913823,0.012,0.004,0.000
1775850913842,0.010,0.005,-0.004
1775850913862,0.007,0.005,-0.006
1775850913882,0.006,0.004,-0.007
1775850913902,0.003,0.001,-0.009
1775850913921,0.001,-0.000,-0.012
1775850913941,0.000,-0.004,-0.012
1775850913961,0.002,-0.008,-0.012
1775850913981,0.003,-0.008,-0.012
1775850914000,0.005,-0.007,-0.010
1775850914020,0.007,-0.006,-0.009
1775850914040,0.010,-0.005,-0.009
1775850914060,0.011,-0.006,-0.007
1775850914079,0.012,-0.005,-0.005
1775850914099,0.013,-0.004,-0.003
1775850914119,0.011,-0.003,-0.002
1775850914139,0.009,-0.004,0.000
1775850914158,0.004,-0.003,0.000
1775850914178,0.005,-0.007,0.000
1775850914198,0.004,-0.010,0.002
1775850914218,0.001,-0.008,0.008
1775850914238,-0.003,-0.004,0.005
1775850914257,-0.004,-0.005,0.000
1775850914277,-0.003,-0.005,-0.001
1775850914297,-0.001,-0.006,0.001
1775850914317,0.000,-0.009,0.001
1775850914336,0.001,-0.014,0.002
1775850914356,0.002,-0.018,0.001
1775850914376,0.000,-0.018,0.002
1775850914396,0.000,-0.014,0.001
1775850914415,-0.001,-0.014,0.003
1775850914435,-0.003,-0.010,0.006
1775850914455,-0.002,-0.010,0.008
1775850914475,0.000,-0.012,0.007
1775850914494,0.001,-0.014,0.007
1775850914514,0.000,-0.013,0.007
1775850914534,-0.001,-0.013,0.006
1775850914554,-0.003,-0.013,0.004
1775850914574,-0.006,-0.012,0.003
1775850914593,-0.007,-0.011,0.004
1775850914613,-0.007,-0.009,0.006
1775850914633,-0.006,-0.005,0.005
1775850914653,-0.005,-0.003,0.004
1775850914672,-0.005,-0.002,0.002
1775850914692,-0.005,-0.003,0.001
1775850914712,-0.005,-0.004,0.002
1775850914732,-0.005,-0.008,0.003
1775850914751,-0.005,-0.011,0.002
1775850914771,-0.007,-0.009,-0.000
1775850914791,-0.006,-0.009,-0.002
1775850914811,-0.005,-0.009,-0.003
1775850914830,-0.010,-0.006,-0.001
1775850914850,-0.014,-0.004,-0.001
1775850914870,-0.012,-0.006,-0.003
1775850914890,-0.010,-0.008,-0.004
1775850914910,-0.010,-0.007,-0.005
1775850914929,-0.013,-0.007,-0.007
1775850914949,-0.015,-0.011,-0.010
1775850914969,-0.017,-0.015,-0.012
1775850914989,-0.019,-0.020,-0.012
1775850915008,-0.017,-0.025,-0.013
1775850915028,-0.017,-0.027,-0.010
1775850915048,-0.018,-0.026,-0.009
1775850915068,-0.018,-0.026,-0.009
1775850915087,-0.018,-0.027,-0.012
1775850915107,-0.023,-0.029,-0.012
1775850915127,-0.031,-0.032,-0.010
1775850915147,-0.035,-0.037,-0.004
1775850915166,-0.038,-0.044,-0.001
1775850915186,-0.043,-0.045,0.002
1775850915206,-0.047,-0.042,0.003
1775850915226,-0.052,-0.038,0.003
1775850915246,-0.058,-0.034,0.003
1775850915265,-0.062,-0.031,0.005
1775850915285,-0.064,-0.030,0.007
1775850915305,-0.063,-0.027,0.009
1775850915325,-0.057,-0.024,0.008
1775850915344,-0.049,-0.025,0.006
1775850915364,-0.049,-0.027,0.003
1775850915384,-0.056,-0.030,0.006
1775850915404,-0.058,-0.032,0.010
1775850915423,-0.056,-0.036,0.015
1775850915443,-0.049,-0.040,0.014
1775850915463,-0.042,-0.050,0.009
1775850915483,-0.040,-0.057,0.015
1775850915502,-0.041,-0.052,0.017
1775850915522,-0.039,-0.052,0.010
1775850915542,-0.038,-0.055,0.000
1775850915562,-0.039,-0.052,-0.002
1775850915581,-0.036,-0.045,0.001
1775850915601,-0.035,-0.037,0.001
1775850915621,-0.032,-0.029,0.001
1775850915641,-0.028,-0.020,0.002
1775850915660,-0.027,-0.013,0.003
1775850915680,-0.030,-0.003,0.005
1775850915700,-0.023,0.006,0.008
1775850915720,-0.006,0.009,0.006
1775850915739,0.011,0.005,0.001
1775850915759,0.018,0.001,-0.001
1775850915779,0.014,-0.000,-0.001
1775850915799,0.008,0.000,0.003
1775850915819,0.007,-0.002,0.006
1775850915838,0.009,-0.007,0.002
1775850915898,0.005,-0.004,-0.006
1775850915917,0.008,-0.001,-0.010
1775850915937,0.012,-0.000,-0.013
1775850915957,0.016,-0.004,-0.017
1775850915977,0.019,-0.011,-0.021
1775850915996,0.016,-0.015,-0.025
1775850916016,0.010,-0.015,-0.028
1775850916036,0.003,-0.017,-0.033
1775850916056,-0.004,-0.017,-0.035
1775850916075,-0.011,-0.016,-0.033
1775850916095,-0.016,-0.015,-0.034
1775850916115,-0.021,-0.015,-0.037
1775850916135,-0.024,-0.015,-0.037
1775850916154,-0.025,-0.010,-0.031
1775850916174,-0.027,-0.004,-0.032
1775850916194,-0.025,-0.004,-0.031
1775850916214,-0.029,0.000,-0.027
1775850916233,-0.032,0.008,-0.019
1775850916253,-0.036,0.015,-0.011
1775850916273,-0.039,0.025,-0.008
1775850916293,-0.046,0.038,-0.004
1775850916312,-0.062,0.058,0.003
1775850916332,-0.087,0.080,0.007
1775850916352,-0.117,0.100,0.011
1775850916372,-0.152,0.125,0.014
1775850916391,-0.186,0.149,0.010
1775850916411,-0.203,0.160,0.008
1775850916431,-0.209,0.157,0.009
1775850916451,-0.207,0.143,0.007
1775850916470,-0.201,0.125,0.009
1775850916490,-0.194,0.115,0.011
1775850916510,-0.179,0.100,0.012
1775850916530,-0.164,0.084,0.016
1775850916549,-0.154,0.074,0.022
1775850916569,-0.144,0.069,0.028
1775850916589,-0.122,0.062,0.031
1775850916609,-0.102,0.058,0.029
1775850916629,-0.087,0.058,0.030
1775850916648,-0.085,0.062,0.029
1775850916668,-0.075,0.065,0.026
1775850916688,-0.062,0.062,0.024
1775850916708,-0.052,0.055,0.025
1775850916727,-0.044,0.056,0.026
1775850916747,-0.033,0.052,0.024
1775850916767,-0.030,0.046,0.026
1775850916787,-0.038,0.045,0.030
1775850916806,-0.043,0.048,0.032
1775850916826,-0.039,0.049,0.030
1775850916846,-0.026,0.047,0.027
1775850916866,-0.022,0.050,0.024
1775850916885,-0.022,0.049,0.022
1775850916905,-0.019,0.047,0.024
1775850916925,-0.027,0.049,0.023
1775850916945,-0.041,0.055,0.026
1775850916964,-0.046,0.060,0.027
1775850916984,-0.041,0.058,0.032
1775850917004,-0.042,0.060,0.038
1775850917024,-0.036,0.059,0.039
1775850917044,-0.026,0.056,0.037
1775850917063,-0.027,0.062,0.039
1775850917083,-0.035,0.066,0.039
1775850917103,-0.037,0.062,0.037
1775850917123,-0.034,0.058,0.038
1775850917142,-0.033,0.063,0.043
1775850917162,-0.035,0.075,0.048
1775850917182,-0.039,0.090,0.051
1775850917202,-0.045,0.104,0.047
1775850917221,-0.042,0.115,0.041
1775850917241,-0.042,0.119,0.037
1775850917261,-0.049,0.116,0.035
1775850917281,-0.051,0.110,0.031
1775850917300,-0.050,0.102,0.026
1775850917320,-0.050,0.099,0.022
1775850917340,-0.047,0.092,0.018
1775850917399,-0.046,0.077,0.018
1775850917419,-0.043,0.071,0.012
1775850917439,-0.032,0.069,0.008
1775850917458,-0.026,0.077,0.011
1775850917478,-0.023,0.089,0.012
1775850917498,-0.026,0.097,0.005
1775850917518,-0.026,0.103,-0.002
1775850917537,-0.015,0.105,-0.013
1775850917557,-0.002,0.098,-0.018
1775850917577,0.010,0.083,-0.021
1775850917597,0.020,0.059,-0.023
1775850917616,0.028,0.035,-0.022
1775850917636,0.028,0.021,-0.020
1775850917656,0.027,0.019,-0.023
1775850917676,0.038,0.006,-0.028
1775850917696,0.043,0.007,-0.033
1775850917715,0.061,0.018,-0.022
1775850917735,0.067,0.018,-0.016
1775850917755,0.065,0.014,-0.017
1775850917775,0.071,0.010,-0.018
1775850917794,0.068,0.006,-0.015
1775850917814,0.054,0.007,-0.019
1775850917834,0.031,0.007,-0.023
1775850917854,0.018,0.015,-0.016
1775850917873,0.012,0.019,-0.007
1775850917893,0.011,0.023,-0.010
1775850917913,0.019,0.023,-0.016
1775850917933,0.011,0.024,-0.019
1775850917952,0.006,0.030,-0.017
1775850917972,0.018,0.033,-0.012
1775850917992,0.036,0.029,-0.004
1775850918012,0.049,0.031,0.004
1775850918031,0.048,0.033,0.004
1775850918051,0.035,0.033,0.004
1775850918071,0.029,0.031,0.007
1775850918091,0.026,0.034,0.016
1775850918111,0.030,0.039,0.020
1775850918130,0.027,0.039,0.015
1775850918150,0.023,0.040,0.009
1775850918170,0.019,0.033,0.004
1775850918190,0.011,0.024,0.008
1775850918209,0.007,0.018,0.004
1775850918229,0.009,0.005,-0.004
1775850918249,0.012,-0.004,-0.008
1775850918269,0.018,-0.011,-0.008
1775850918288,0.013,-0.011,-0.007
1775850918308,0.021,-0.018,-0.011
1775850918328,0.028,-0.024,-0.014
1775850918348,0.029,-0.020,-0.013
1775850918367,0.030,-0.014,-0.011
1775850918387,0.029,-0.018,-0.014
1775850918407,0.025,-0.020,-0.018
1775850918427,0.022,-0.021,-0.018
1775850918446,0.021,-0.016,-0.017
1775850918466,0.021,-0.015,-0.020
1775850918486,0.021,-0.016,-0.023
1775850918506,0.020,-0.023,-0.024
1775850918525,0.021,-0.034,-0.025
1775850918545,0.019,-0.048,-0.025
1775850918565,0.013,-0.059,-0.025
1775850918585,0.005,-0.065,-0.023
1775850918605,0.007,-0.074,-0.025
1775850918624,0.012,-0.083,-0.025
1775850918644,0.013,-0.076,-0.023
1775850918664,0.015,-0.072,-0.020
1775850918684,0.016,-0.074,-0.020
1775850918703,0.011,-0.069,-0.016
1775850918723,0.003,-0.063,-0.013
1775850918743,-0.001,-0.060,-0.014
1775850918763,-0.002,-0.050,-0.011
1775850918782,-0.004,-0.037,-0.009
1775850918802,-0.008,-0.030,-0.010
1775850918822,-0.004,-0.022,-0.012
1775850918842,0.001,-0.012,-0.011
1775850918861,0.005,-0.005,-0.012
1775850918881,0.006,0.000,-0.014
1775850918901,0.009,-0.001,-0.017
1775850918921,0.008,-0.003,-0.018
1775850918940,-0.002,-0.006,-0.017
1775850918960,-0.012,-0.008,-0.011
1775850918980,-0.021,-0.007,-0.010
1775850919000,-0.025,-0.005,-0.007
1775850919019,-0.025,-0.003,-0.007
1775850919039,-0.026,0.002,-0.004
1775850919059,-0.029,0.009,0.000
1775850919079,-0.028,0.010,0.000
1775850919099,-0.019,0.002,0.005
1775850919118,-0.019,0.006,0.021
1775850919138,-0.021,0.017,0.032
1775850919158,-0.022,0.025,0.034
1775850919178,-0.017,0.031,0.030
1775850919197,-0.010,0.026,0.015
1775850919217,-0.007,0.010,0.007
1775850919237,-0.009,0.002,0.011
1775850919257,-0.015,0.005,0.015
1775850919276,-0.022,0.006,0.009
1775850919296,-0.023,0.005,0.001
1775850919316,-0.023,0.008,-0.005
1775850919336,-0.029,0.016,-0.009
1775850919355,-0.032,0.022,-0.015
1775850919375,-0.033,0.021,-0.019
1775850919395,-0.039,0.025,-0.021
1775850919415,-0.045,0.027,-0.023
1775850919434,-0.050,0.032,-0.021
1775850919454,-0.053,0.029,-0.024
1775850919474,-0.057,0.023,-0.031
1775850919494,-0.058,0.019,-0.030
1775850919513,-0.052,0.014,-0.029
1775850919533,-0.034,0.004,-0.036
1775850919553,-0.014,-0.002,-0.040
1775850919573,0.002,0.000,-0.039
1775850919593,0.018,0.004,-0.041
1775850919612,0.026,0.006,-0.049
1775850919632,0.031,0.009,-0.052
1775850919652,0.033,0.015,-0.051
1775850919672,0.033,0.016,-0.051
1775850919691,0.030,0.015,-0.050
1775850919711,0.026,0.015,-0.047
1775850919731,0.023,0.014,-0.044
1775850919751,0.019,0.012,-0.042
1775850919770,0.014,0.014,-0.038
1775850919790,0.014,0.015,-0.038
1775850919810,0.016,0.015,-0.038
1775850919830,0.017,0.015,-0.039
1775850919849,0.016,0.016,-0.036
1775850919869,0.015,0.016,-0.033
1775850919889,0.012,0.015,-0.030
1775850919909,0.010,0.012,-0.027
1775850919928,0.011,0.009,-0.026
1775850919948,0.013,0.005,-0.027
1775850919968,0.014,0.001,-0.025
1775850919988,0.011,0.000,-0.023
1775850920007,0.006,-0.004,-0.027
1775850920027,0.007,-0.013,-0.031
1775850920047,0.007,-0.019,-0.029
1775850920067,0.006,-0.017,-0.017
1775850920086,0.014,-0.017,-0.006
1775850920106,0.018,-0.020,-0.001
1775850920126,0.016,-0.019,0.004
1775850920146,0.015,-0.015,0.012
1775850920166,0.018,-0.010,0.012
1775850920185,0.017,-0.006,0.009
1775850920205,0.018,-0.001,0.008
1775850920225,0.018,0.000,0.008
1775850920245,0.017,0.000,0.005
1775850920264,0.014,-0.007,0.001
1775850920284,0.011,-0.013,-0.003
1775850920304,0.012,-0.017,-0.009
1775850920324,0.012,-0.020,-0.013
1775850920343,0.010,-0.021,-0.014
1775850920363,0.004,-0.021,-0.015
1775850920383,0.000,-0.019,-0.015
1775850920403,-0.001,-0.018,-0.012
1775850920422,-0.002,-0.012,-0.006
1775850920442,-0.001,-0.006,-0.001
1775850920462,0.000,0.000,0.003
1775850920482,0.005,0.007,0.004
1775850920501,0.007,0.007,0.002
1775850920521,0.009,0.007,0.004
1775850920541,0.005,0.010,0.008
1775850920561,0.003,0.011,0.001
1775850920580,0.006,0.003,-0.006
1775850920600,0.006,-0.000,-0.009
1775850920620,0.007,0.003,-0.010
1775850920640,0.006,-0.001,-0.011
1775850920659,0.009,-0.003,-0.012
1775850920679,0.022,-0.010,-0.012
1775850920699,0.024,-0.013,-0.010
1775850920719,0.012,-0.010,-0.011
1775850920738,0.001,-0.007,-0.012
1775850920758,-0.001,-0.009,-0.011
1775850920778,-0.003,-0.012,-0.011
1775850920798,-0.003,-0.011,-0.009
1775850920817,-0.005,-0.011,-0.008
1775850920837,-0.003,-0.011,-0.005
1775850920857,-0.000,-0.008,0.000
1775850920877,0.001,-0.004,0.002
1775850920896,0.000,-0.001,0.003
1775850920916,0.000,-0.000,0.004
1775850920936,0.000,-0.000,0.005
1775850920956,0.001,-0.001,0.005
1775850920976,0.002,-0.004,0.002
1775850920995,0.000,-0.005,0.001
1775850921015,-0.007,-0.004,0.002
1775850921035,-0.010,-0.000,0.003
1775850921055,-0.009,0.000,0.003
1775850921074,-0.006,0.001,0.004
1775850921094,-0.004,0.003,0.004
1775850921114,-0.002,0.001,0.002
1775850921134,-0.003,-0.000,0.001
1775850921153,-0.002,-0.001,0.000
1775850921173,-0.002,-0.001,-0.001
1775850921193,-0.003,-0.001,-0.003
1775850921213,-0.003,-0.001,-0.003
1775850921232,-0.001,-0.002,-0.003
1775850921252,0.001,-0.004,-0.003
1775850921272,0.004,-0.006,-0.007
1775850921292,0.006,-0.014,-0.012
1775850921311,0.009,-0.023,-0.011
1775850921331,0.008,-0.024,-0.008
1775850921351,0.016,-0.023,-0.011
1775850921371,0.027,-0.035,-0.022
1775850921391,0.033,-0.059,-0.035
1775850921410,0.036,-0.090,-0.041
1775850921430,0.039,-0.121,-0.047
1775850921450,0.051,-0.170,-0.062
1775850921470,0.064,-0.232,-0.086
1775850921489,0.076,-0.283,-0.104
1775850921509,0.086,-0.313,-0.113
1775850921529,0.089,-0.326,-0.115
1775850921549,0.090,-0.336,-0.125
1775850921568,0.090,-0.347,-0.137
1775850921588,0.089,-0.347,-0.139
1775850921608,0.095,-0.339,-0.141
1775850921628,0.106,-0.337,-0.154
1775850921647,0.112,-0.331,-0.165
1775850921667,0.109,-0.318,-0.172
1775850921687,0.105,-0.302,-0.177
1775850921707,0.108,-0.288,-0.178
1775850921726,0.114,-0.276,-0.181
1775850921746,0.115,-0.267,-0.183
1775850921766,0.107,-0.258,-0.185
1775850921786,0.098,-0.250,-0.186
1775850921806,0.098,-0.241,-0.183
1775850921825,0.101,-0.232,-0.179
1775850921845,0.099,-0.218,-0.172
1775850921865,0.103,-0.201,-0.157
1775850921885,0.105,-0.185,-0.143
1775850921904,0.101,-0.170,-0.134
1775850921924,0.098,-0.157,-0.128
1775850921944,0.097,-0.148,-0.122
1775850921964,0.090,-0.140,-0.118
1775850921983,0.083,-0.133,-0.110
1775850922003,0.082,-0.124,-0.096
1775850922023,0.083,-0.113,-0.088
1775850922043,0.083,-0.106,-0.084
1775850922062,0.076,-0.094,-0.083
1775850922082,0.079,-0.074,-0.073
1775850922102,0.083,-0.052,-0.064
1775850922122,0.087,-0.020,-0.055
1775850922141,0.096,0.021,-0.041
1775850922161,0.106,0.058,-0.032
1775850922181,0.109,0.083,-0.025
1775850922201,0.104,0.099,-0.020
1775850922220,0.103,0.113,-0.013
1775850922240,0.106,0.119,-0.007
1775850922260,0.100,0.117,-0.003
1775850922280,0.088,0.114,-0.002
1775850922299,0.076,0.105,-0.004
1775850922319,0.064,0.094,-0.005
1775850922339,0.059,0.088,0.003
1775850922359,0.057,0.082,0.001
1775850922378,0.052,0.071,-0.003
1775850922398,0.042,0.065,-0.006
1775850922418,0.034,0.067,-0.002
1775850922438,0.028,0.069,0.001
1775850922457,0.024,0.063,0.003
1775850922477,0.023,0.052,0.006
1775850922497,0.025,0.040,0.010
1775850922517,0.025,0.026,0.011
1775850922536,0.024,0.008,0.015
1775850922556,0.019,-0.009,0.012
1775850922576,0.021,-0.025,0.011
1775850922596,0.028,-0.041,0.013
1775850922615,0.034,-0.057,0.010
1775850922635,0.029,-0.070,0.007
1775850922655,0.015,-0.085,0.004
1775850922675,-0.001,-0.107,0.004
1775850922694,-0.019,-0.143,-0.000
1775850922714,-0.039,-0.185,-0.007
1775850922734,-0.057,-0.214,-0.008
1775850922754,-0.073,-0.242,-0.008
