time,seconds_elapsed,z,y,x,local_time
1775952935146801400,0.070801513671875,-0.11793595552444458,0.42071259021759033,0.12555339932441711,2026-04-11T19:15:35.146-05:00
1775952935156857300,0.080857421875,-0.2755082845687866,0.29324519634246826,0.10984554141759872,2026-04-11T19:15:35.156-05:00
1775952935166914300,0.090914306640625,-0.3733123242855072,-0.11252547800540924,0.15211176872253418,2026-04-11T19:15:35.166-05:00
1775952935176971300,0.10097119140625,-0.3635510504245758,-0.37144890427589417,0.16209623217582703,2026-04-11T19:15:35.176-05:00
1775952935187027200,0.111027099609375,-0.5475477576255798,-0.669464647769928,0.09655184298753738,2026-04-11T19:15:35.187-05:00
1775952935197084200,0.121084228515625,-0.7305508852005005,-1.0699957609176636,0.0030330740846693516,2026-04-11T19:15:35.197-05:00
1775952935207141400,0.131141357421875,-0.8147808313369751,-1.2229355573654175,0.12669962644577026,2026-04-11T19:15:35.207-05:00
1775952935217197300,0.141197265625,-0.8690112829208374,-0.9820662140846252,0.5218594670295715,2026-04-11T19:15:35.217-05:00
1775952935227254500,0.151254638671875,-0.821890115737915,-0.7617383599281311,0.9873954653739929,2026-04-11T19:15:35.227-05:00
1775952935237311500,0.1613115234375,-0.739854633808136,-0.5708177089691162,1.4010485410690308,2026-04-11T19:15:35.237-05:00
1775952935247367400,0.171367431640625,-0.682171642780304,-0.35775840282440186,1.636759638786316,2026-04-11T19:15:35.247-05:00
1775952935257424400,0.18142431640625,-0.6984289288520813,-0.03239575773477554,1.724713683128357,2026-04-11T19:15:35.257-05:00
1775952935267480300,0.191480224609375,-0.7640824913978577,0.137966126203537,1.6883524656295776,2026-04-11T19:15:35.267-05:00
1775952935277537300,0.201537353515625,-0.8030895590782166,0.02044988051056862,1.354030728340149,2026-04-11T19:15:35.277-05:00
1775952935287594500,0.211594482421875,-0.8689761161804199,0.018002435564994812,0.8130257725715637,2026-04-11T19:15:35.287-05:00
1775952935297650400,0.221650390625,-0.8598199486732483,-0.06149984523653984,0.3743845224380493,2026-04-11T19:15:35.297-05:00
1775952935307707400,0.231707275390625,-0.8070014715194702,-0.06241091340780258,-0.07640448957681656,2026-04-11T19:15:35.307-05:00
1775952935317764400,0.241764404296875,-0.6508528590202332,0.18667614459991455,-0.47186607122421265,2026-04-11T19:15:35.317-05:00
1775952935327820300,0.2518203125,-0.4283686578273773,0.5091378092765808,-0.7749117016792297,2026-04-11T19:15:35.327-05:00
1775952935337877200,0.261877197265625,-0.27559828758239746,0.6424838900566101,-1.0341904163360596,2026-04-11T19:15:35.337-05:00
1775952935347933400,0.271933349609375,-0.14780063927173615,0.7997334003448486,-1.2371728420257568,2026-04-11T19:15:35.347-05:00
1775952935357990400,0.281990478515625,-0.06623148173093796,0.7319778203964233,-1.4319723844528198,2026-04-11T19:15:35.357-05:00
1775952935368047400,0.29204736328125,-0.10584787279367447,-0.1702614724636078,-1.2952436208724976,2026-04-11T19:15:35.368-05:00
1775952935378103300,0.302103271484375,-0.18831345438957214,-0.6107757687568665,-0.9367437362670898,2026-04-11T19:15:35.378-05:00
1775952935388160300,0.31216015625,-0.17117521166801453,-0.6870446801185608,-0.7810476422309875,2026-04-11T19:15:35.388-05:00
1775952935398217200,0.32221728515625,-0.05495619401335716,-0.8341113924980164,-0.6543951630592346,2026-04-11T19:15:35.398-05:00
1775952935408273200,0.332273193359375,0.01587883196771145,-0.9179218411445618,-0.5044516921043396,2026-04-11T19:15:35.408-05:00
1775952935418330400,0.342330322265625,0.024820128455758095,-0.9231762886047363,-0.34165987372398376,2026-04-11T19:15:35.418-05:00
1775952935428387300,0.35238720703125,0.034443460404872894,-0.9081578850746155,-0.20532892644405365,2026-04-11T19:15:35.428-05:00
1775952935438443300,0.362443359375,0.03290575370192528,-1.1490464210510254,-0.1482456624507904,2026-04-11T19:15:35.438-05:00
1775952935448500500,0.37250048828125,0.12467721849679947,-1.4907355308532715,-0.24065521359443665,2026-04-11T19:15:35.448-05:00
1775952935458556200,0.38255615234375,0.24594265222549438,-1.8191142082214355,-0.3730180561542511,2026-04-11T19:15:35.458-05:00
1775952935468613400,0.39261328125,0.267673522233963,-2.046208620071411,-0.43617093563079834,2026-04-11T19:15:35.468-05:00
1775952935478670300,0.40267041015625,0.3158000409603119,-2.375986099243164,-0.389089435338974,2026-04-11T19:15:35.478-05:00
1775952935488726500,0.4127265625,0.2653246223926544,-2.355071783065796,-0.24851074814796448,2026-04-11T19:15:35.488-05:00
1775952935498783500,0.422783447265625,0.015056447125971317,-1.8509196043014526,-0.059415657073259354,2026-04-11T19:15:35.498-05:00
1775952935508840400,0.43284033203125,-0.30614981055259705,-1.1446093320846558,0.07929615676403046,2026-04-11T19:15:35.508-05:00
1775952935518896400,0.442896484375,-0.3762529790401459,-0.6316996812820435,0.10975978523492813,2026-04-11T19:15:35.518-05:00
1775952935528953300,0.452953369140625,-0.08746007084846497,-0.4097004234790802,0.07087843120098114,2026-04-11T19:15:35.528-05:00
1775952935539010300,0.46301025390625,0.3205476403236389,-0.3538297116756439,-0.08037526905536652,2026-04-11T19:15:35.539-05:00
