time,seconds_elapsed,z,y,x,local_time
1775952935156857300,0.080857421875,-0.2747771143913269,0.28714630007743835,0.11001801490783691,2026-04-11T19:15:35.156-05:00
1775952935166914300,0.090914306640625,-0.3725811541080475,-0.11862437427043915,0.15228423476219177,2026-04-11T19:15:35.166-05:00
1775952935176971300,0.10097119140625,-0.3628184199333191,-0.3775482475757599,0.16226886212825775,2026-04-11T19:15:35.176-05:00
1775952935187027200,0.111027099609375,-0.5468151569366455,-0.6755639910697937,0.0967244803905487,2026-04-11T19:15:35.187-05:00
1775952935197084200,0.121084228515625,-0.7298165559768677,-1.0760955810546875,0.003205899614840746,2026-04-11T19:15:35.197-05:00
1775952935207141400,0.131141357421875,-0.8140465021133423,-1.2290353775024414,0.1268724501132965,2026-04-11T19:15:35.207-05:00
1775952935217197300,0.141197265625,-0.8682774305343628,-0.9881659150123596,0.5220322608947754,2026-04-11T19:15:35.217-05:00
1775952935227254500,0.151254638671875,-0.8211562633514404,-0.7678380608558655,0.9875682592391968,2026-04-11T19:15:35.227-05:00
1775952935237311500,0.1613115234375,-0.7391217350959778,-0.5769171118736267,1.4012211561203003,2026-04-11T19:15:35.237-05:00
1775952935247367400,0.171367431640625,-0.6814387440681458,-0.36385780572891235,1.6369322538375854,2026-04-11T19:15:35.247-05:00
1775952935257424400,0.18142431640625,-0.6976955533027649,-0.038495320826768875,1.724886417388916,2026-04-11T19:15:35.257-05:00
1775952935267480300,0.191480224609375,-0.7633491158485413,0.13186655938625336,1.6885251998901367,2026-04-11T19:15:35.267-05:00
1775952935277537300,0.201537353515625,-0.8023545145988464,0.01434980146586895,1.3542035818099976,2026-04-11T19:15:35.277-05:00
1775952935287594500,0.211594482421875,-0.8682410717010498,0.011902356520295143,0.8131986856460571,2026-04-11T19:15:35.287-05:00
1775952935297650400,0.221650390625,-0.85908442735672,-0.0676000714302063,0.3745574951171875,2026-04-11T19:15:35.297-05:00
1775952935307707400,0.231707275390625,-0.8062659502029419,-0.06851114332675934,-0.07623153179883957,2026-04-11T19:15:35.307-05:00
1775952935317764400,0.241764404296875,-0.6501197218894958,0.1805766522884369,-0.47169336676597595,2026-04-11T19:15:35.317-05:00
1775952935327820300,0.2518203125,-0.4276355504989624,0.5030383467674255,-0.7747390270233154,2026-04-11T19:15:35.327-05:00
1775952935337877200,0.261877197265625,-0.27486348152160645,0.6363838911056519,-1.034017562866211,2026-04-11T19:15:35.337-05:00
1775952935347933400,0.271933349609375,-0.14706581830978394,0.7936334013938904,-1.2369999885559082,2026-04-11T19:15:35.347-05:00
1775952935357990400,0.281990478515625,-0.06549861282110214,0.7258784174919128,-1.4317997694015503,2026-04-11T19:15:35.357-05:00
1775952935368047400,0.29204736328125,-0.10511500388383865,-0.17636089026927948,-1.295071005821228,2026-04-11T19:15:35.368-05:00
1775952935378103300,0.302103271484375,-0.18757839500904083,-0.6168758273124695,-0.9365708231925964,2026-04-11T19:15:35.378-05:00
1775952935388160300,0.31216015625,-0.17044015228748322,-0.6931447386741638,-0.7808747291564941,2026-04-11T19:15:35.388-05:00
1775952935398217200,0.32221728515625,-0.054224297404289246,-0.840210497379303,-0.6542226076126099,2026-04-11T19:15:35.398-05:00
1775952935408273200,0.332273193359375,0.016610730439424515,-0.9240209460258484,-0.5042791366577148,2026-04-11T19:15:35.408-05:00
