time,seconds_elapsed,relativeAltitude,pressure,local_time
1775952983960252200,48.884252197265624,-0.7821197509765625,995.5570983886719,2026-04-11T19:16:23.960-05:00
1775952985031949000,49.95594897460938,-0.7530517578125,995.5536651611328,2026-04-11T19:16:25.031-05:00
1775952986103648300,51.027648193359376,-0.7371978759765625,995.5518341064453,2026-04-11T19:16:26.103-05:00
1775952987175371300,52.099371337890624,-0.7371978759765625,995.5518341064453,2026-04-11T19:16:27.175-05:00
1775952988247101200,53.17110107421875,-0.7266387939453125,995.550537109375,2026-04-11T19:16:28.247-05:00
1775952989318812200,54.24281225585938,-0.7398529052734375,995.5521392822266,2026-04-11T19:16:29.318-05:00
1775952990390551000,55.31455102539063,-0.760986328125,995.5544281005859,2026-04-11T19:16:30.390-05:00
1775952991462302200,56.38630224609375,-0.760986328125,995.5544281005859,2026-04-11T19:16:31.462-05:00
1775952992534060000,57.45806005859375,-0.721343994140625,995.5499267578125,2026-04-11T19:16:32.534-05:00
1775952993605828000,58.529828125,-0.721343994140625,995.5499267578125,2026-04-11T19:16:33.605-05:00
1775952994677611300,59.601611328125,-0.721343994140625,995.5499267578125,2026-04-11T19:16:34.677-05:00
1775952995749376000,60.6733759765625,-0.729278564453125,995.5509185791016,2026-04-11T19:16:35.749-05:00
1775952996821100300,61.74510034179688,-0.7504119873046875,995.5532073974609,2026-04-11T19:16:36.821-05:00
1775952997892842000,62.816842041015626,-0.774200439453125,995.5562591552734,2026-04-11T19:16:37.892-05:00
