absolute_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1773292779789571406,-1.646262,-3.096313,8.518449,0.593150,0.340557,-0.101251
1773292779789996406,-1.636691,-3.091527,8.585447,0.593150,0.340557,-0.101251
1773292779791731874,-1.636691,-3.091527,8.585447,0.590706,0.390648,-0.124464
1773292779792156874,-1.660619,-3.062813,8.662018,0.590706,0.390648,-0.124464
1773292779793892343,-1.660619,-3.062813,8.662018,0.584598,0.438295,-0.145233
1773292779794317343,-1.679762,-3.077170,8.695518,0.584598,0.438295,-0.145233
1773292779796052812,-1.679762,-3.077170,8.695518,0.576046,0.484721,-0.166002
1773292779796477812,-1.684547,-3.058027,8.724232,0.576046,0.484721,-0.166002
1773292779798213281,-1.684547,-3.058027,8.724232,0.572380,0.529925,-0.187994
1773292779798638281,-1.703690,-3.043670,8.743374,0.572380,0.529925,-0.187994
1773292779800373749,-1.703690,-3.043670,8.743374,0.563828,0.567799,-0.205098
1773292779800798749,-1.698904,-3.038885,8.757730,0.563828,0.567799,-0.205098
1773292779802534218,-1.698904,-3.038885,8.757730,0.555276,0.606894,-0.224646
1773292779802959218,-1.703690,-3.019742,8.709874,0.555276,0.606894,-0.224646
1773292779804694687,-1.703690,-3.019742,8.709874,0.550389,0.637437,-0.241750
1773292779805119687,-1.727618,-3.005385,8.700303,0.550389,0.637437,-0.241750
1773292779806855156,-1.727618,-3.005385,8.700303,0.543059,0.659429,-0.257632
1773292779807280156,-1.741975,-2.986243,8.657232,0.543059,0.659429,-0.257632
1773292779809015624,-1.741975,-2.986243,8.657232,0.540615,0.680198,-0.271071
1773292779809440624,-1.722832,-2.962314,8.604590,0.540615,0.680198,-0.271071
1773292779811176041,-1.722832,-2.962314,8.604590,0.538172,0.688750,-0.283289
1773292779811601041,-1.718047,-2.919244,8.542377,0.538172,0.688750,-0.283289
1773292779813336510,-1.718047,-2.919244,8.542377,0.536950,0.691194,-0.293062
1773292779813761510,-1.722832,-2.900101,8.475378,0.536950,0.691194,-0.293062
1773292779815496978,-1.722832,-2.900101,8.475378,0.541837,0.685085,-0.300393
1773292779815921978,-1.732404,-2.861816,8.413164,0.541837,0.685085,-0.300393
1773292779817657499,-1.732404,-2.861816,8.413164,0.547946,0.674089,-0.306501
1773292779818082499,-1.751546,-2.828316,8.379665,0.547946,0.674089,-0.306501
1773292779819817968,-1.751546,-2.828316,8.379665,0.556498,0.655763,-0.310167
1773292779820242968,-1.751546,-2.785246,8.336594,0.556498,0.655763,-0.310167
1773292779821978437,-1.751546,-2.785246,8.336594,0.572380,0.631329,-0.310167
1773292779822403437,-1.761117,-2.756532,8.274381,0.572380,0.631329,-0.310167
1773292779824138853,-1.761117,-2.756532,8.274381,0.585819,0.604451,-0.310167
1773292779824563853,-1.751546,-2.723032,8.240881,0.585819,0.604451,-0.310167
1773292779826299322,-1.751546,-2.723032,8.240881,0.605367,0.575129,-0.308945
1773292779826724322,-1.741975,-2.694318,8.216953,0.605367,0.575129,-0.308945
1773292779828459791,-1.741975,-2.694318,8.216953,0.626136,0.540921,-0.305280
1773292779828884791,-1.737189,-2.636891,8.197810,0.626136,0.540921,-0.305280
1773292779830620260,-1.737189,-2.636891,8.197810,0.646906,0.506712,-0.300393
1773292779831045260,-1.746760,-2.603391,8.188239,0.646906,0.506712,-0.300393
1773292779832780728,-1.746760,-2.603391,8.188239,0.670119,0.470060,-0.294284
1773292779833205728,-1.761117,-2.579463,8.188239,0.670119,0.470060,-0.294284
1773292779834941197,-1.761117,-2.579463,8.188239,0.692110,0.438295,-0.284510
1773292779835366197,-1.761117,-2.560320,8.164310,0.692110,0.438295,-0.284510
1773292779837101666,-1.761117,-2.560320,8.164310,0.709214,0.405309,-0.275958
1773292779837526666,-1.780260,-2.541178,8.173882,0.709214,0.405309,-0.275958
1773292779839262135,-1.780260,-2.541178,8.173882,0.727540,0.373544,-0.266184
1773292779839687135,-1.789831,-2.522035,8.188239,0.727540,0.373544,-0.266184
1773292779841422603,-1.789831,-2.522035,8.188239,0.742201,0.350331,-0.256410
1773292779841847603,-1.804188,-2.522035,8.183454,0.742201,0.350331,-0.256410
1773292779843583072,-1.804188,-2.522035,8.183454,0.751975,0.325896,-0.245415
1773292779844008072,-1.832902,-2.536392,8.169097,0.751975,0.325896,-0.245415
1773292779845743541,-1.832902,-2.536392,8.169097,0.758083,0.305127,-0.234419
1773292779846168541,-1.866402,-2.565106,8.164310,0.758083,0.305127,-0.234419
1773292779847903958,-1.866402,-2.565106,8.164310,0.758083,0.294131,-0.223424
1773292779848328958,-1.871187,-2.569891,8.140383,0.758083,0.294131,-0.223424
1773292779850064478,-1.871187,-2.569891,8.140383,0.753196,0.284358,-0.212428
1773292779850489478,-1.923829,-2.603391,8.149954,0.753196,0.284358,-0.212428
1773292779852224947,-1.923829,-2.603391,8.149954,0.742201,0.277027,-0.198989
1773292779852649947,-1.952543,-2.636891,8.145168,0.742201,0.277027,-0.198989
1773292779854385364,-1.952543,-2.636891,8.145168,0.726318,0.278249,-0.187994
1773292779854810364,-1.966900,-2.651248,8.183454,0.726318,0.278249,-0.187994
1773292779856545833,-1.966900,-2.651248,8.183454,0.706771,0.280692,-0.176998
1773292779856970833,-1.995614,-2.737389,8.140383,0.706771,0.280692,-0.176998
1773292779858706301,-1.995614,-2.737389,8.140383,0.683558,0.285579,-0.166002
1773292779859131301,-2.057827,-2.852245,8.193025,0.683558,0.285579,-0.166002
1773292779860866770,-2.057827,-2.852245,8.193025,0.657901,0.291688,-0.153785
1773292779861291770,-2.091327,-2.914458,8.264810,0.657901,0.291688,-0.153785
1773292779863027239,-2.091327,-2.914458,8.264810,0.634688,0.297797,-0.141568
1773292779863452239,-2.139184,-2.957529,8.322237,0.634688,0.297797,-0.141568
1773292779865187708,-2.139184,-2.957529,8.322237,0.609032,0.308792,-0.128129
1773292779865612708,-2.201397,-3.043670,8.346166,0.609032,0.308792,-0.128129
1773292779867348176,-2.201397,-3.043670,8.346166,0.684779,0.164628,-0.120799
1773292779867773176,-3.201597,-14.347364,-0.957129,0.684779,0.164628,-0.120799
1773292779869508645,-3.201597,-14.347364,-0.957129,2.898553,-3.820654,-0.118355
1773292779869933645,-6.556334,-17.319250,46.511688,2.898553,-3.820654,-0.118355
1773292779871669114,-6.556334,-17.319250,46.511688,4.887529,-6.278774,-0.147677
1773292779872094114,-1.923829,-3.895515,11.351551,4.887529,-6.278774,-0.147677
1773292779873829583,-1.923829,-3.895515,11.351551,4.810560,-6.385064,-0.176998
1773292779874254583,-1.383052,-2.909672,10.490134,4.810560,-6.385064,-0.176998
1773292779875990051,-1.383052,-2.909672,10.490134,4.534449,-5.880490,-0.200211
1773292779876415051,-1.287339,-2.766103,9.580862,4.534449,-5.880490,-0.200211
1773292779878150520,-1.287339,-2.766103,9.580862,4.215578,-5.336820,-0.205098
1773292779878575520,-1.435694,-2.770889,9.025727,4.215578,-5.336820,-0.205098
1773292779880310989,-1.435694,-2.770889,9.025727,3.867385,-4.788264,-0.202654
1773292779880735989,-1.560120,-3.072384,9.973285,3.867385,-4.788264,-0.202654
1773292779882471458,-1.560120,-3.072384,9.973285,3.535074,-4.176177,-0.183107
1773292779882896458,-1.612762,-3.201597,9.351151,3.535074,-4.176177,-0.183107
1773292779884631926,-1.612762,-3.201597,9.351151,3.173443,-3.561647,-0.152563
1773292779885056926,-1.751546,-3.019742,9.815358,3.173443,-3.561647,-0.152563
1773292779886792343,-1.751546,-3.019742,9.815358,2.808145,-2.923904,-0.115912
1773292779887217343,-1.818545,-3.196811,10.389636,2.808145,-2.923904,-0.115912
1773292779888952864,-1.818545,-3.196811,10.389636,2.456287,-2.236071,-0.071929
1773292779889377864,-1.651048,-3.416951,9.643075,2.456287,-2.236071,-0.071929
1773292779891113281,-1.651048,-3.416951,9.643075,2.093434,-1.587332,-0.030391
1773292779891538281,-1.550549,-3.249453,10.193424,2.093434,-1.587332,-0.030391
1773292779893273801,-1.550549,-3.249453,10.193424,1.780671,-0.953254,0.011148
1773292779893698801,-1.287339,-3.239882,10.442278,1.780671,-0.953254,0.011148
1773292779895434270,-1.287339,-3.239882,10.442278,1.574198,-0.446237,0.040470
1773292779895859270,0.138784,-4.316652,10.686346,1.574198,-0.446237,0.040470
1773292779897594687,0.138784,-4.316652,10.686346,2.033569,-0.964250,-0.016951
1773292779898019687,3.503092,-10.911271,35.954552,2.033569,-0.964250,-0.016951
1773292779899755156,3.503092,-10.911271,35.954552,3.455662,-2.844492,-0.217315
1773292779900180156,1.129412,-6.221339,15.940985,3.455662,-2.844492,-0.217315
1773292779901915624,1.129412,-6.221339,15.940985,3.897928,-3.346623,-0.293062
1773292779902340624,-0.655633,-3.737589,10.083355,3.897928,-3.346623,-0.293062
1773292779904076093,-0.655633,-3.737589,10.083355,3.679239,-2.820057,-0.301614
1773292779904501093,-1.014557,-3.340380,9.442079,3.679239,-2.820057,-0.301614
1773292779906236562,-1.014557,-3.340380,9.442079,3.360367,-2.231184,-0.272293
1773292779906661562,-1.076770,-3.129812,9.064013,3.360367,-2.231184,-0.272293
1773292779908397031,-1.076770,-3.129812,9.064013,3.050048,-1.650862,-0.242971
1773292779908822031,-0.847059,-3.062813,9.590433,3.050048,-1.650862,-0.242971
1773292779910557499,-0.847059,-3.062813,9.590433,2.791041,-1.130405,-0.220980
1773292779910982499,-0.468993,-3.201597,10.858629,2.791041,-1.130405,-0.220980
1773292779912717968,-0.468993,-3.201597,10.858629,2.657873,-0.713795,-0.211206
1773292779913142968,0.172283,-3.541378,12.524034,2.657873,-0.713795,-0.211206
1773292779914878437,0.172283,-3.541378,12.524034,2.726290,-0.537866,-0.230754
1773292779915303437,0.961915,-4.230510,16.007984,2.726290,-0.537866,-0.230754
1773292779917038906,0.961915,-4.230510,16.007984,3.042717,-0.664926,-0.283289
1773292779917463906,1.292124,-4.594220,18.386450,3.042717,-0.664926,-0.283289
1773292779919199374,1.292124,-4.594220,18.386450,3.378693,-0.815199,-0.344375
1773292779919624374,0.665205,-3.809374,13.907085,3.378693,-0.815199,-0.344375
1773292779921359843,0.665205,-3.809374,13.907085,3.465436,-0.710130,-0.378583
1773292779921784843,0.181855,-3.187240,10.805987,3.465436,-0.710130,-0.378583
1773292779923520312,0.181855,-3.187240,10.805987,3.393354,-0.445015,-0.387136
1773292779923945312,0.043071,-2.727818,9.681360,3.393354,-0.445015,-0.387136
1773292779925680781,0.043071,-2.727818,9.681360,3.289507,-0.165239,-0.389579
1773292779926105781,0.301496,-2.569891,9.466006,3.289507,-0.165239,-0.389579
1773292779927841249,0.301496,-2.569891,9.466006,3.234529,0.029016,-0.401796
1773292779928266249,0.583849,-2.718246,10.748559,3.234529,0.029016,-0.401796
1773292779930001718,0.583849,-2.718246,10.748559,3.276068,0.115759,-0.423787
1773292779930426718,0.655633,-2.804388,11.542976,3.276068,0.115759,-0.423787
1773292779932162135,0.655633,-2.804388,11.542976,3.370141,0.132863,-0.447000
1773292779932587135,0.521635,-2.790031,11.054841,3.370141,0.132863,-0.447000
1773292779934322603,0.521635,-2.790031,11.054841,3.434893,0.160963,-0.464105
1773292779934747603,0.296710,-2.579463,10.183853,3.434893,0.160963,-0.464105
1773292779936483072,0.296710,-2.579463,10.183853,3.453219,0.224493,-0.468991
1773292779936908072,0.157926,-2.450250,9.384650,3.453219,0.224493,-0.468991
1773292779938643541,0.157926,-2.450250,9.384650,3.450775,0.290466,-0.468991
1773292779939068541,0.172283,-2.392823,9.231510,3.450775,0.290466,-0.468991
1773292779940804010,0.172283,-2.392823,9.231510,3.459327,0.323453,-0.464105
1773292779941229010,0.138784,-2.330609,9.446864,3.459327,0.323453,-0.464105
1773292779942964478,0.138784,-2.330609,9.446864,3.489871,0.325896,-0.460439
1773292779943389478,0.047856,-2.301895,9.312865,3.489871,0.325896,-0.460439
1773292779945124999,0.047856,-2.301895,9.312865,3.522857,0.305127,-0.451887
1773292779945549999,-0.081356,-2.239682,9.135797,3.522857,0.305127,-0.451887
1773292779947285416,-0.081356,-2.239682,9.135797,3.548513,0.281914,-0.436005
1773292779947710416,-0.172283,-2.158326,8.829515,3.548513,0.281914,-0.436005
1773292779949445885,-0.172283,-2.158326,8.829515,3.565618,0.264810,-0.420122
1773292779949870885,-0.267996,-2.081756,8.456235,3.565618,0.264810,-0.420122
1773292779951606353,-0.267996,-2.081756,8.456235,3.571726,0.236710,-0.399353
1773292779952031353,-0.306281,-2.009971,8.571091,3.571726,0.236710,-0.399353
1773292779953766822,-0.306281,-2.009971,8.571091,3.585166,0.192728,-0.374918
1773292779954191822,-0.325424,-1.942972,8.590233,3.585166,0.192728,-0.374918
1773292779955927291,-0.325424,-1.942972,8.590233,3.604713,0.138972,-0.351705
1773292779956352291,-0.320638,-1.875973,8.398808,3.604713,0.138972,-0.351705
1773292779958087760,-0.320638,-1.875973,8.398808,3.613265,0.082772,-0.327271
1773292779958512760,-0.306281,-1.732404,8.456235,3.613265,0.082772,-0.327271
1773292779960248228,-0.306281,-1.732404,8.456235,3.621817,0.027794,-0.301614
1773292779960673228,-0.296710,-1.598405,8.451449,3.621817,0.027794,-0.301614
1773292779962408645,-0.296710,-1.598405,8.451449,3.626704,-0.043066,-0.275958
1773292779962833645,-0.258425,-1.483550,8.432307,3.626704,-0.043066,-0.275958
1773292779964569166,-0.258425,-1.483550,8.432307,3.627926,-0.113926,-0.247858
1773292779964994166,-0.196211,-1.253839,8.542377,3.627926,-0.113926,-0.247858
1773292779966729635,-0.196211,-1.253839,8.542377,3.630369,-0.203113,-0.218537
1773292779967154635,-0.114855,-1.019342,8.499306,3.630369,-0.203113,-0.218537
1773292779968890051,-0.114855,-1.019342,8.499306,3.629148,-0.306960,-0.186772
1773292779969315051,-0.086142,-0.760918,8.685946,3.629148,-0.306960,-0.186772
1773292779971050520,-0.086142,-0.760918,8.685946,3.630369,-0.434019,-0.153785
1773292779971475520,-0.023928,-0.559920,8.992228,3.630369,-0.434019,-0.153785
1773292779973211041,-0.023928,-0.559920,8.992228,3.640143,-0.598953,-0.122020
1773292779973636041,0.162712,-0.315853,9.107083,3.640143,-0.598953,-0.122020
1773292779975371458,0.162712,-0.315853,9.107083,3.670686,-0.919046,-0.087812
1773292779975796458,0.320638,-0.086142,9.020942,3.670686,-0.919046,-0.087812
1773292779977531926,0.320638,-0.086142,9.020942,3.719556,-1.680184,-0.049938
1773292779977956926,0.086142,0.038285,7.183254,3.719556,-1.680184,-0.049938
1773292779979692395,0.086142,0.038285,7.183254,3.517970,-3.477348,-0.016951
1773292779980117395,1.689333,1.679762,-48.478588,3.517970,-3.477348,-0.016951
1773292779981852864,1.689333,1.679762,-48.478588,0.414777,-8.614720,-0.090255
1773292779982277864,0.397209,2.608177,-2.464607,0.414777,-8.614720,-0.090255
1773292779984013333,0.397209,2.608177,-2.464607,-1.119715,-9.110743,-0.155007
1773292779984438333,-0.181855,0.813560,29.556145,-1.119715,-9.110743,-0.155007
1773292779986173801,-0.181855,0.813560,29.556145,-1.883296,-6.984933,-0.155007
1773292779986598801,-2.397608,3.641876,101.517891,-1.883296,-6.984933,-0.155007
1773292779988334270,-2.397608,3.641876,101.517891,-1.250440,-2.030820,-0.167224
1773292779988759270,3.326024,3.172883,82.748596,-1.250440,-2.030820,-0.167224
1773292779990494739,3.326024,3.172883,82.748596,-0.127671,0.186619,-0.242971
1773292779990919739,0.196211,0.540778,12.476177,-0.127671,0.186619,-0.242971
1773292779992655208,0.196211,0.540778,12.476177,0.337808,0.522595,-0.242971
1773292779993080208,0.090927,-0.253639,-0.483350,0.337808,0.522595,-0.242971
1773292779994815676,0.090927,-0.253639,-0.483350,0.342695,0.471282,-0.223424
1773292779995240676,-0.043071,-0.229711,1.124627,0.342695,0.471282,-0.223424
1773292779996976145,-0.043071,-0.229711,1.124627,0.341473,0.477391,-0.206320
1773292779997401145,-0.229711,-0.004786,2.986243,0.341473,0.477391,-0.206320
1773292779999136614,-0.229711,-0.004786,2.986243,0.394008,0.561690,-0.192881
1773292779999561614,0.162712,-0.382852,0.387637,0.394008,0.561690,-0.192881
1773292780001297083,0.162712,-0.382852,0.387637,0.352469,0.538477,-0.175776
1773292780001722083,0.014357,-0.119641,3.206382,0.352469,0.538477,-0.175776
1773292780003457499,0.014357,-0.119641,3.206382,0.362243,0.604451,-0.163559
1773292780003882499,0.090927,-0.114855,3.550949,0.362243,0.604451,-0.163559
1773292780005618020,0.090927,-0.114855,3.550949,0.352469,0.703411,-0.148898
1773292780006043020,0.435494,-0.617348,3.407379,0.352469,0.703411,-0.148898
1773292780007778437,0.435494,-0.617348,3.407379,0.203418,0.820697,-0.123242
1773292780008203437,0.296710,-0.717847,8.475378,0.203418,0.820697,-0.123242
1773292780009938958,0.296710,-0.717847,8.475378,-0.007941,1.183550,-0.076816
1773292780010363958,0.583849,-1.091127,9.887143,-0.007941,1.183550,-0.076816
1773292780012099374,0.583849,-1.091127,9.887143,-0.301156,1.554956,-0.013286
1773292780012524374,1.320838,-0.784846,11.605190,-0.301156,1.554956,-0.013286
1773292780014259895,1.320838,-0.784846,11.605190,-0.403782,1.645364,0.023366
1773292780014684895,2.220539,0.220140,17.405392,-0.403782,1.645364,0.023366
1773292780016420312,2.220539,0.220140,17.405392,-0.124006,1.453553,0.017257
1773292780016845312,3.651447,0.430708,19.271793,-0.124006,1.453553,0.017257
1773292780018580781,3.651447,0.430708,19.271793,0.213192,0.874453,-0.010843
1773292780019005781,3.536592,-0.617348,14.313865,0.213192,0.874453,-0.010843
1773292780020741249,3.536592,-0.617348,14.313865,0.216857,0.305127,-0.023060
1773292780021166249,1.440479,-0.985843,7.345965,0.216857,0.305127,-0.023060
1773292780022901718,1.440479,-0.985843,7.345965,0.053145,-0.014966,-0.016951
1773292780023326718,0.373280,-0.574277,4.512864,0.053145,-0.014966,-0.016951
1773292780025062187,0.373280,-0.574277,4.512864,-0.015272,-0.193339,-0.013286
1773292780025487187,-0.363709,-0.129212,5.857630,-0.015272,-0.193339,-0.013286
1773292780027222656,-0.363709,-0.129212,5.857630,-0.000611,-0.255647,-0.004734
1773292780027647656,-0.799203,0.086142,6.288338,-0.000611,-0.255647,-0.004734
1773292780029383124,-0.799203,0.086142,6.288338,0.016493,-0.255647,0.001374
1773292780029808124,-1.024128,0.153141,6.436693,0.016493,-0.255647,0.001374
1773292780031543593,-1.024128,0.153141,6.436693,-0.033598,-0.236099,0.003818
1773292780031968593,-1.359123,0.459422,9.556933,-0.033598,-0.236099,0.003818
1773292780033704062,-1.359123,0.459422,9.556933,-0.045815,-0.154243,0.002596
1773292780034129062,-1.158126,0.464208,10.834701,-0.045815,-0.154243,0.002596
1773292780035864531,-1.158126,0.464208,10.834701,-0.040928,-0.088270,0.001374
1773292780036289531,-0.564706,0.009571,11.638689,-0.040928,-0.088270,0.001374
1773292780038024999,-0.564706,0.009571,11.638689,-0.025045,-0.072387,0.005040
1773292780038449999,0.071785,-0.234497,12.433106,-0.025045,-0.072387,0.005040
1773292780040185468,0.071785,-0.234497,12.433106,0.018937,-0.028405,0.009927
1773292780040610468,0.746561,-0.349352,10.298709,0.018937,-0.028405,0.009927
1773292780042345937,0.746561,-0.349352,10.298709,0.011606,-0.006414,0.007483
1773292780042770937,0.875773,-0.157926,9.446864,0.011606,-0.006414,0.007483
1773292780044506353,0.875773,-0.157926,9.446864,-0.005498,0.010690,-0.001069
1773292780044931353,0.464208,0.191426,9.652647,-0.005498,0.010690,-0.001069
1773292780046666874,0.464208,0.191426,9.652647,0.009163,0.053451,-0.007178
1773292780047091874,-0.047856,0.047856,9.121440,0.009163,0.053451,-0.007178
1773292780048827291,-0.047856,0.047856,9.121440,-0.001833,0.054672,-0.005956
1773292780049252291,-0.421137,-0.124427,10.040284,-0.001833,0.054672,-0.005956
1773292780050987760,-0.421137,-0.124427,10.040284,0.001833,0.051007,0.001374
1773292780051412760,-0.339781,-0.086142,10.135997,0.001833,0.051007,0.001374
1773292780053148281,-0.339781,-0.086142,10.135997,0.012828,0.036346,0.003818
1773292780053573281,0.066999,-0.028714,9.140582,0.012828,0.036346,0.003818
1773292780055308697,0.066999,-0.028714,9.140582,-0.004276,-0.006414,0.001374
1773292780055733697,0.143569,0.009571,9.399008,-0.004276,-0.006414,0.001374
1773292780057469166,0.143569,0.009571,9.399008,-0.003054,-0.021075,-0.002291
1773292780057894166,0.009571,-0.047856,9.370294,-0.003054,-0.021075,-0.002291
1773292780059629635,0.009571,-0.047856,9.370294,0.001833,-0.021075,0.000153
1773292780060054635,-0.076570,-0.076570,9.556933,0.001833,-0.021075,0.000153
1773292780061790103,-0.076570,-0.076570,9.556933,-0.007941,-0.018631,0.000153
1773292780062215103,-0.081356,0.000000,10.427921,-0.007941,-0.018631,0.000153
1773292780063950572,-0.081356,0.000000,10.427921,0.003054,-0.001527,0.000153
1773292780064375572,0.086142,-0.071785,9.920643,0.003054,-0.001527,0.000153
1773292780066111041,0.086142,-0.071785,9.920643,0.004276,0.013134,0.001374
1773292780066536041,0.186640,-0.076570,9.556933,0.004276,0.013134,0.001374
1773292780068271510,0.186640,-0.076570,9.556933,-0.003054,0.005803,-0.001069
1773292780068696510,0.038285,0.028714,9.777073,-0.003054,0.005803,-0.001069
1773292780070431978,0.038285,0.028714,9.777073,0.003054,0.018021,-0.001069
1773292780070856978,-0.081356,-0.028714,9.442079,0.003054,0.018021,-0.001069
1773292780072592447,-0.081356,-0.028714,9.442079,0.000611,0.004581,-0.001069
1773292780073017447,-0.110070,-0.086142,9.667004,0.000611,0.004581,-0.001069
1773292780074752916,-0.110070,-0.086142,9.667004,-0.005498,-0.007636,0.000153
1773292780075177916,-0.023928,0.014357,9.820144,-0.005498,-0.007636,0.000153
1773292780076913385,-0.023928,0.014357,9.820144,0.004276,-0.011301,0.000153
1773292780077338385,0.095713,-0.038285,9.437292,0.004276,-0.011301,0.000153
1773292780079073853,0.095713,-0.038285,9.437292,-0.003054,-0.016188,0.000153
1773292780079498853,0.057428,-0.066999,9.743574,-0.003054,-0.016188,0.000153
1773292780081234322,0.057428,-0.066999,9.743574,-0.003054,-0.008858,0.000153
1773292780081659322,-0.014357,-0.038285,9.863214,-0.003054,-0.008858,0.000153
1773292780083394739,-0.014357,-0.038285,9.863214,0.003054,0.002138,0.000153
1773292780083819739,0.014357,-0.043071,9.700503,0.003054,0.002138,0.000153
1773292780085555260,0.014357,-0.043071,9.700503,-0.001833,0.002138,0.000153
1773292780085980260,0.000000,-0.014357,9.901500,-0.001833,0.002138,0.000153
1773292780087715676,0.000000,-0.014357,9.901500,0.001833,0.008247,0.000153
1773292780088140676,0.047856,-0.033500,9.662218,0.001833,0.008247,0.000153
1773292780089876145,0.047856,-0.033500,9.662218,0.001833,0.002138,-0.001069
1773292780090301145,0.028714,-0.052642,9.470792,0.001833,0.002138,-0.001069
1773292780092461614,-0.023928,-0.009571,9.762716,0.001833,0.002138,-0.001069
1773292780092036614,-0.023928,-0.009571,9.762716,-0.003054,-0.002749,0.000153
1773292780094197083,-0.023928,-0.009571,9.762716,0.000611,0.002138,-0.001069
1773292780094622083,-0.023928,-0.047856,9.681360,0.000611,0.002138,-0.001069
1773292780096357551,-0.023928,-0.047856,9.681360,0.001833,-0.000305,0.000153
1773292780096782551,0.038285,-0.057428,9.705289,0.001833,-0.000305,0.000153
1773292780098518020,0.038285,-0.057428,9.705289,-0.003054,-0.002749,-0.001069
1773292780098943020,0.062213,-0.009571,9.820144,-0.003054,-0.002749,-0.001069
1773292780100678489,0.062213,-0.009571,9.820144,0.003054,-0.000305,0.000153
1773292780101103489,0.033500,-0.033500,9.595219,0.003054,-0.000305,0.000153
1773292780102838958,0.033500,-0.033500,9.595219,0.001833,0.003360,0.000153
1773292780103263958,-0.014357,-0.043071,9.690931,0.001833,0.003360,0.000153
1773292780104999426,-0.014357,-0.043071,9.690931,-0.000611,0.002138,0.000153
1773292780105424426,-0.023928,-0.023928,9.772287,-0.000611,0.002138,0.000153
1773292780107159895,-0.023928,-0.023928,9.772287,0.001833,0.003360,-0.001069
1773292780107584895,0.028714,-0.057428,9.600004,0.001833,0.003360,-0.001069
1773292780109320364,0.028714,-0.057428,9.600004,-0.000611,-0.005192,-0.001069
1773292780109745364,0.014357,-0.043071,9.710074,-0.000611,-0.005192,-0.001069
1773292780111480833,0.014357,-0.043071,9.710074,-0.000611,-0.003971,-0.001069
1773292780111905833,0.009571,-0.033500,9.753145,-0.000611,-0.003971,-0.001069
1773292780113641301,0.009571,-0.033500,9.753145,0.001833,0.002138,0.000153
1773292780114066301,0.019143,-0.043071,9.671789,0.001833,0.002138,0.000153
1773292780115801770,0.019143,-0.043071,9.671789,-0.000611,0.000916,-0.001069
1773292780116226770,0.004786,-0.028714,9.796216,-0.000611,0.000916,-0.001069
1773292780117962239,0.004786,-0.028714,9.796216,0.000611,0.005803,-0.001069
1773292780118387239,0.019143,-0.043071,9.690931,0.000611,0.005803,-0.001069
1773292780120122708,0.019143,-0.043071,9.690931,0.000611,0.003360,0.000153
1773292780120547708,0.019143,-0.033500,9.633504,0.000611,0.003360,0.000153
1773292780122283176,0.019143,-0.033500,9.633504,0.000611,0.003360,0.000153
1773292780122708176,-0.019143,-0.019143,9.724431,0.000611,0.003360,0.000153
1773292780124443593,-0.019143,-0.019143,9.724431,0.001833,0.000916,-0.001069
1773292780124868593,-0.014357,-0.038285,9.643075,0.001833,0.000916,-0.001069
1773292780126604114,-0.014357,-0.038285,9.643075,-0.000611,-0.001527,-0.001069
1773292780127029114,0.000000,-0.043071,9.671789,-0.000611,-0.001527,-0.001069
1773292780128764583,0.000000,-0.043071,9.671789,-0.000611,-0.005192,-0.001069
1773292780129189583,0.023928,-0.033500,9.753145,-0.000611,-0.005192,-0.001069
1773292780130925051,0.023928,-0.033500,9.753145,0.000611,-0.003971,-0.001069
1773292780131350051,0.028714,-0.047856,9.686146,0.000611,-0.003971,-0.001069
1773292780133085468,0.028714,-0.047856,9.686146,-0.000611,-0.000305,0.000153
1773292780133510468,0.019143,-0.047856,9.734002,-0.000611,-0.000305,0.000153
1773292780135245989,0.019143,-0.047856,9.734002,-0.000611,-0.000305,-0.001069
1773292780135670989,0.004786,-0.043071,9.753145,-0.000611,-0.000305,-0.001069
1773292780137406406,0.004786,-0.043071,9.753145,0.000611,0.003360,-0.001069
1773292780137831406,0.014357,-0.033500,9.652647,0.000611,0.003360,-0.001069
1773292780139566874,0.014357,-0.033500,9.652647,0.000611,0.005803,0.000153
1773292780139991874,0.014357,-0.047856,9.705289,0.000611,0.005803,0.000153
1773292780141727343,0.014357,-0.047856,9.705289,-0.000611,0.003360,-0.001069
1773292780142152343,0.009571,-0.033500,9.690931,-0.000611,0.003360,-0.001069
1773292780143887812,0.009571,-0.033500,9.690931,0.000611,-0.000305,0.000153
1773292780144312812,0.004786,-0.033500,9.647861,0.000611,-0.000305,0.000153
1773292780146048281,0.004786,-0.033500,9.647861,-0.003054,-0.001527,-0.001069
1773292780146473281,0.004786,-0.038285,9.743574,-0.003054,-0.001527,-0.001069
1773292780148208749,0.004786,-0.038285,9.743574,-0.000611,-0.001527,0.000153
1773292780148633749,0.023928,-0.043071,9.695718,-0.000611,-0.001527,0.000153
1773292780150369218,0.023928,-0.043071,9.695718,-0.000611,-0.000305,0.000153
1773292780150794218,0.004786,-0.043071,9.695718,-0.000611,-0.000305,0.000153
1773292780152529687,0.004786,-0.043071,9.695718,0.000611,-0.001527,-0.001069
1773292780152954687,0.004786,-0.033500,9.767502,0.000611,-0.001527,-0.001069
1773292780154690156,0.004786,-0.033500,9.767502,0.001833,0.000916,-0.001069
1773292780155115156,0.004786,-0.038285,9.700503,0.001833,0.000916,-0.001069
1773292780156850624,0.004786,-0.038285,9.700503,0.000611,0.002138,0.000153
